bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-01_ses-retest_task-covertverbgeneration_bold	0.0020005232558139535	0.01018157023255814	1	28.100068571988306	1.1924688030994153	0.976102206959064	0.3906649396043835	2309.73095703125	0.22051311348479782	79	45.93023255813954	2.067142201684267	2.02787	2.291215	1.882341605052802	0.0667734	-0.014455427415668964	0.006957478355616331	172	64	64	30	6.51690676853022	2.5	4.0	4.0	3.999964714050293	85.87600378656609	3.2065605225013414	35.28638458251953	26.773256301879883	87255.0	16.13023223876953	82.5813980102539	34.95988845825195	1.1621341449461582	178.24834926751853	1308.0888671875	1307.6395263671875	11607.0	987.4802429199219	1635.990148925781	200.64476013183594	54.788152765017
sub-01_ses-retest_task-fingerfootlips_bold	0.008682131147540984	0.013624376721311475	1	23.10194871692309	1.1298701320879123	0.9774573104395605	0.389718596156651	2506.005126953125	0.19113938922002927	55	30.05464480874317	2.1101932262470813	2.041455	2.34175	1.9473746787412438	0.0374341	-0.014500929042696953	0.007881206460297108	183	64	64	30	6.759467744402332	2.5	4.0	4.0	3.999964714050293	118.90353621138611	2.9895097159190858	35.8677978515625	26.852458953857422	87165.0	16.509288787841797	86.18360443115238	37.010746002197266	1.176264145308136	179.8769132400799	1363.2830810546875	1364.887939453125	11684.0	1037.5827575683593	1687.6442504882812	201.91375732421875	59.955300274305046
sub-01_ses-retest_task-linebisection_bold	0.014917130801687764	0.01868801620253165	1	18.809293747330507	1.093590827330508	1.0915576888559322	0.3900245152634556	2451.9619140625	0.135749212397187	36	15.189873417721518	2.090900540567836	2.04462	2.3438525	1.8842291217035063	0.0535393	-0.014890356920659542	0.00658562732860446	237	64	64	30	6.7033391849460395	2.5	4.0	4.0	3.999964714050293	86.76037139833102	3.184155551612784	35.7318000793457	26.759492874145508	87289.0	16.929113006591805	86.23459472656246	36.35696029663086	1.257085182368936	177.80584897159005	1346.0732421875	1345.9957275390625	11589.0	1024.724853515625	1674.9298828125002	200.78614807128906	54.77377930772491
sub-01_ses-retest_task-overtverbgeneration_bold	0.002898850574712644	0.00789943540229885	1	31.893236115813956	1.195556336860465	0.9668237019767438	0.3828479115410084	2880.967529296875	0.2610878720141349	47	54.02298850574713	1.920863960341978	1.95881	2.173555	1.6302268810259337	0.0294653	-0.014933229424059391	0.007996747270226479	87	64	64	30	4.900022022376887	5.0	4.0	4.0	3.999964714050293	144.82253652677258	4.038813427625487	37.847660064697266	27.09195327758789	87005.0	15.954023361206055	95.47356262207043	43.49668502807617	0.8272473893295347	276.3774501688516	1508.0750732421875	1479.592041015625	11756.0	1066.8046264648438	2038.7845153808594	301.943359375	53.32475037139375
sub-01_ses-retest_task-overtwordrepetition_bold	0.009741733333333336	0.007319416533333333	1	27.973956894459466	1.247172970945946	1.1211403725675677	0.38842122576295607	2433.179931640625	0.17314381985727184	16	21.333333333333332	1.9253537948046267	1.9576575	2.214785	1.60361888441388	0.0340253	-0.017048165202140808	0.006262950133532286	75	64	64	30	4.719607902512376	5.0	4.0	4.0	4.000096321105957	134.8779815280853	3.4989421405818013	38.85362243652344	27.33333396911621	87103.0	15.480000495910645	97.8933334350586	52.85149383544922	0.9445760430613444	260.1078273251152	1408.1405029296875	1367.56005859375	11821.0	1000.8267211914062	1925.280029296875	289.7491149902344	63.531569484621286
sub-01_ses-test_task-covertverbgeneration_bold	0.002774593023255814	0.009339026976744186	1	25.19951750087718	1.1001039119298246	0.9596527613450292	0.4018154607537661	1801.336181640625	0.19915188106169648	68	39.53488372093023	2.1627291267891713	2.0970525	2.4129625	1.9781723803675137	0.0572539	-0.01617097482085228	0.005932503379881382	172	64	64	30	6.1619522767140635	2.5	4.0	4.0	3.9999749660491943	74.78634259734943	3.327232909567781	39.08778762817383	29.825580596923828	86853.0	18.073255157470705	93.40116119384766	39.22781753540039	0.8244402231700421	190.49275776289278	1302.0233154296875	1295.4854736328125	11842.0	974.1883605957031	1658.412548828125	210.23057556152344	56.46619532746263
sub-01_ses-test_task-fingerfootlips_bold	0.015276448087431694	0.050158686885245905	1	21.38116791478022	0.8836191077472529	0.8948938043956043	0.4022800298956586	1836.09912109375	0.20858109050104673	58	31.693989071038253	2.207157839384067	2.260285	2.600675	1.7605135181522016	0.0349666	-0.01853896677494049	0.006129611283540726	183	64	64	30	6.002365072632968	2.5	4.0	4.0	3.9999749660491943	95.72487123606251	4.796176664184486	42.35189437866211	30.240436553955078	87133.0	15.480874061584473	104.35518798828093	55.493289947509766	0.8381007867938628	200.09447123939265	1327.4383544921875	1325.404296875	11613.0	970.3912231445313	1695.0720703124998	220.80416870117188	42.09984159166925
sub-01_ses-test_task-linebisection_bold	0.0015470762711864406	0.009623440720338983	2	17.410466088382982	0.9765102463829783	0.9192726621276591	0.39849230859531254	1884.1898193359375	0.16959760648901318	50	21.1864406779661	2.2276417463270346	2.1625875	2.484865	2.0354727389811034	0.0202565	-0.01555478572845459	0.004971811547875404	236	64	64	30	6.1956518238406755	2.5	4.0	4.0	3.9999749660491943	70.67129084919604	3.8195851847710887	39.34453582763672	30.169490814208984	87031.0	17.650424003601074	93.72457504272461	39.05828094482422	0.7967852213882032	197.9650403674521	1342.6318359375	1340.4830322265625	11733.0	1008.4534057617187	1706.2389404296873	216.34945678710938	56.87132823327556
sub-01_ses-test_task-overtverbgeneration_bold	0.02146459770114943	0.02227509344827586	1	29.28688437430231	1.061649136511628	0.9528735306976744	0.3911408599943381	2269.279541015625	0.20148129099877518	29	33.333333333333336	2.013793417035716	2.08105	2.3223775	1.6379527511071483	0.0206714	-0.01945328898727894	0.003109475364908576	87	64	64	30	4.587090507933071	5.0	4.0	4.0	3.9999749660491943	201.32615830291556	4.055853987334492	43.52385711669922	30.02298927307129	87283.0	17.093102836608892	110.86206817626953	63.268409729003906	0.6939321379509731	289.87425213981896	1495.5028076171875	1455.7701416015625	11665.0	1054.140185546875	2087.140234375	317.34881591796875	45.09815602074377
sub-01_ses-test_task-overtwordrepetition_bold	0.012547333333333334	0.010080137199999999	1	28.84556615729729	1.2165301179729724	1.1422981894594597	0.3866248164688555	2293.393798828125	0.17491741449637796	17	22.666666666666668	1.9613609733207344	2.0204825	2.1986675	1.6649329199622034	0.0406371	-0.01628975383937359	0.002254008548334241	75	64	64	30	4.73829027323416	5.0	4.0	4.0	3.9999749660491943	85.34878827930014	3.6966194200206126	40.55571746826172	29.720001220703125	87481.0	18.14666748046875	101.1066665649414	44.2073860168457	0.9256384333527365	273.9652353654639	1491.33837890625	1449.4267578125	11445.0	1069.429345703125	2053.202734375	305.8832092285156	53.96859860455152
