signedmotion_cohright	signedmotion_abs	signedcolor_cohright	missed_trial	signedcolor_abs	rt_reg.1	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	intercept
-0.4484931854875207	0.3168335298892825	-1.0868641329812363	-5.113006389035419e-16	1.105111704931147	0.3385293151236362	-0.0160382638094212	-0.0026563473148113	7.05618105611297e-06	0.0002572259060192	-0.0013854624582577	-0.0014000940301174	1.9602632925525144e-06	1.9195062229231786e-06	-0.0179009695044977	0.005413291396622	2.930372374337893e-05	0.0003204447092001	-0.0006349760531445	-0.0002109786393762	4.4511986332616085e-08	4.031945870145177e-07	-0.0001221233136069	-1.143735488795967e-07	1.2857596492799922e-14	1.4914103664930846e-08	0.0003879611265785	0.0003459869826735	1.197069900394162e-07	1.505138341658441e-07	0.1094357105000021	0.1024329276000022	0.0910916496000022	0.0758922305000032	0.0574784342000015	1
-0.7848467063822724	0.3275886613134538	-1.6558245246675931	-4.701707693795487e-16	1.6182201018489042	0.4529776391363744	-0.0016342839815295	0.0144039798278924	0.0002074746348827	2.670884130235059e-06	0.0077243926137976	0.0091098550720547	8.298945943331496e-05	5.966624125179765e-05	0.0003679030447162	0.0182688725492151	0.000333751704218	1.3535264815556266e-07	-9.901261062792032e-05	0.0005359634425156	2.8725681208973575e-07	9.803494592250476e-09	6.498071445360976e-05	0.0001871040280606	3.5007918520656864e-08	4.222493392179892e-09	0.000388003008066	4.188148682553253e-08	1.602135474449263e-15	1.5054633295882273e-07	0.1089652549000017	0.1005949163000026	0.0871173473000021	0.0692168078000038	0.0478021127000014	1
-1.0584243646386018	0.6251941368218564	-0.5284247487109968	-5.001780682580818e-16	1.28501440369059	0.351323518981984	-0.0022851789337591	-0.0006508949522303	4.23664238345465e-07	5.222042757809903e-06	-0.0347443261554326	-0.0424687187692296	0.0018035920738998	0.0012071681999945	0.0004393696864457	7.146664172871628e-05	5.107479735194646e-09	1.930457200510988e-07	-0.0004819763014678	-0.0003829636908414	1.4666118790055236e-07	2.32301153794909e-07	-0.000122093188893	-0.0001870739033486	3.4996644418827595e-08	1.4906745057465832e-08	0.0003879701746125	-3.2833455445885935e-08	2.0603625157579776e-15	1.505208565820337e-07	0.108452791100002	0.0986017949000026	0.082840854200002	0.0621146404000026	0.0376654307000009	1
-2.2981634301321345	2.009082433638447	1.3211314472208529	-1.0003608977519024e-15	1.763284032685273	0.3970509141626362	-0.0161076390837565	-0.0138224601499975	0.0001910604045986	0.0002594560368524	-0.0347470619123272	-2.735756894223686e-06	7.483794151100048e-12	0.0012073583115391	-0.0088580718274757	-0.0092974415139223	8.644241870412597e-05	7.846543650110809e-05	-0.0005249917310596	-4.301542959183592e-05	1.8503270395263334e-09	2.756163173629393e-07	-0.0001220354024709	5.778642218426336e-08	2.727677047934704e-15	1.4892638964935502e-08	0.0001349679188802	-0.0002530022557335	6.401014406965428e-08	1.8216339291973565e-08	0.1078985167000027	0.0964566367000033	0.078277004400002	0.0546295156000008	0.0271660100000005	1
-2.123832019362045	1.973307096953359	1.6381151201919286	-4.0796145179447763e-16	1.4602796573760048	0.2267767108534569	-0.0090741762703323	0.0070334628134257	4.946959914920202e-05	8.234067498512102e-05	-0.092331344542418	-0.0575842826300899	0.003315949606022	0.0085250771850112	-0.0173565215037996	-0.0084984496763232	7.222364690132538e-05	0.0003012488387115	-4.698901990329904e-05	0.0004780027111556	2.2848659165222773e-07	2.2079692226594262e-09	-0.0001220041295938	3.127287764998166e-08	1.728928739176492e-15	1.4885008413474661e-08	0.0001799972245022	4.502930562088582e-05	2.027638434774548e-09	3.239900152251859e-08	0.107302645400003	0.094162749300003	0.0734416290000022	0.0468075816000002	0.0164049658000002	1
-0.9316514978816028	0.8644131583663492	0.8764692619514344	-4.519446034461214e-16	0.5252822611573184	0.0671446968335725	0.0079038009570259	0.0169779772273577	0.0002882517107344	6.247006956999141e-05	0.0010741939880307	0.0934055385304501	0.0087245946281644	1.1538927233662895e-06	0.0190305717916337	0.0363870932954326	0.0013240205584916	0.0003621626627161	-0.0008940100794186	-0.0008470210595155	7.174446744709993e-07	7.992540218332392e-07	-0.0002919680590067	-0.0001699639294128	2.888773774501788e-08	8.52453463441498e-08	-7.1130749059305e-05	-0.0002511279735613	6.306525873231185e-08	5.0595843069091205e-09	0.1066654069000027	0.0917236698000027	0.068351500700002	0.0386970634000003	0.0054859327999998	1
-0.816786840967251	0.7962653670986981	0.6225099178675793	-4.667902188932745e-16	0.3207925539038898	0.2550523606197588	0.002347553364631	-0.0055562475923966	3.087188730741411e-05	5.511006799891801e-06	-0.1012394405699574	-0.1023136345579892	0.0104680798164667	0.0102494243269181	-0.0095907397157185	-0.0286213115073515	0.0008191794724007	9.198228829320142e-05	-0.0001739918872584	0.0007200181921579	5.184261977289013e-07	3.027317622929048e-08	-0.0001220113953383	0.0001699566636708	2.8885268421359047e-08	1.4886778898643642e-08	0.0001329893762924	0.0002041201253518	4.166502575959564e-08	1.7686173967286207e-08	0.1059870468000025	0.0891431591000018	0.0630242761000013	0.0303479649000008	-0.0054859328000004	1
-0.9745871032640432	0.9870572284186993	0.5866611677298553	-1.3507372238766743e-16	0.393880404754475	0.3379535522232429	-0.0161309683722827	-0.0184785217369119	0.0003414557655826	0.0002602081406261	-0.1085701786208131	-0.0073307380508532	5.373972036962735e-05	0.0117874836857553	0.000523841631606	0.0101145813473248	0.0001023047558316	2.744100536151346e-07	-0.0002849841362765	-0.0001109922490173	1.231927855924007e-08	8.121595938506226e-08	-0.0001220373937817	-2.5998443490100004e-08	6.000456146978089e-16	1.4893124361968202e-08	0.0002599824974339	0.0001269931211418	1.6127252563947777e-08	6.759089833693254e-08	0.1052678267000025	0.086425196100002	0.0574784342000012	0.0218117611000005	-0.0164049658000006	1
-0.1887104265400788	0.7877044032858392	0.838539726717423	-2.9218041723058933e-16	0.749776014606602	0.4120496473646665	-0.0075964295296287	0.0085345388426555	7.283835325625522e-05	5.770574159775003e-05	0.017218244882883	0.1257884235036964	0.0158227274875469	0.0002964679568458	0.0436383174842271	0.0431144758526193	0.001858858028047	0.0019043027528541	-0.001611019471363	-0.0013260353350867	1.7583697093992114e-06	2.5953837365078357e-06	-0.0001212664388052	7.709549774780354e-07	5.94170081314569e-13	1.4705547717313649e-08	-0.0002900985441624	-0.0005500810415963	3.0258915569798386e-07	8.415716583003153e-08	0.1045080238000023	0.0835739716000023	0.0517332122000011	0.0131410805000003	-0.0271660100000012	1
0.5639599375585133	0.6070437808858257	1.1787746061621112	-2.100792876026908e-16	1.126263434151129	0.4161228341677495	-0.002538914641334	0.0050575148882934	2.55784568435222e-05	6.446087556600129e-06	-0.0760132497809568	-0.0932314946638416	0.0086921115972538	0.0057780141422622	-0.0179884282505173	-0.0616267457347457	0.0037978557898562	0.0003235835509223	0.0001650005614435	0.001776020032805	3.154247156222688e-06	2.7225183910778774e-08	-1.1992338903684936e-05	0.0001092740999044	1.194082930388592e-08	1.4381606747782216e-10	9.300097707628464e-05	0.0003830995212396	1.4676524116721148e-07	8.649180664647002e-09	0.1037079311000022	0.080593882200002	0.0458085392000007	0.0043893808000005	-0.037665430700002	1
0.1329221191026657	0.6421896028181941	0.5699591237272326	-5.665648756666049e-16	0.8086768396410117	0.2994809924309328	0.0012811795349721	0.0038200941763053	1.4593119515463026e-05	1.6414210008717966e-06	0.009516751242771	0.0855300010237297	0.0073153810751195	9.056855421662728e-05	0.0040936948445715	0.022082123095089	0.0004876201603864	1.675833747941185e-05	0.0003270052383484	0.0001620046769051	2.6245515987116543e-08	1.069324261897182e-07	-0.000121986144294	-0.0001099938053902	1.2098637082422005e-08	1.4880617295807645e-08	8.602001614562247e-05	-6.980960930405956e-06	4.8733285782994775e-11	7.399443584018714e-09	0.1028678571000021	0.077489522800002	0.0397249664000008	-0.0043893807999998	-0.0478021127000018	1
-1.267701306239881	1.5215455017954578	-0.346234723092504	-2.081145349436784e-15	0.6801869681484284	0.3138659860325611	-0.0031039201188293	-0.0043850996538033	1.922909897342548e-05	9.634320103160532e-06	0.0628999977193023	0.0533832464765289	0.0028497710043733	0.0039564097130908	0.0119720079554219	0.0078783131108503	6.206781747136947e-05	0.000143328974484	-0.0003330034377888	-0.0006600086761393	4.356114537933792e-07	1.108912874076327e-07	0.0001229907277766	0.0002449768720708	6.001367023381785e-08	1.5126718182714026e-08	5.602042132912761e-05	-2.999959481614572e-05	8.99975436726601e-10	3.1382888999441843e-09	0.1019881255000027	0.0742656803000018	0.0335035965000004	-0.0131410805000005	-0.0574784342000014	1
-1.4820103254032877	1.471489370107886	-0.6107676425847866	-1.5151785623632468e-15	0.4656462589934632	0.1835149120375321	-0.0102145708840297	-0.0071106507652004	5.056135430432948e-05	0.0001043374583444	0.0207124903358415	-0.0421875073834617	0.0017797857792291	0.0004290072559135	-0.0144041073617703	-0.0263761153171927	0.0006956994592248	0.0002074783088902	0.000399004124096	0.0007320075618857	5.358350716455735e-07	1.5920429116810917e-07	0.0001719900243159	4.8999296537840205e-05	2.400929802345004e-09	2.9580567989049108e-08	-4.803420397185991e-05	-0.0001040546253022	1.0827366397425572e-08	2.3072864071711103e-09	0.1010690755000031	0.0709273254000016	0.0271660100000004	-0.0218117611000009	-0.0666012069000012	1
-1.355371076916242	1.2562810666491109	-0.7149819172244122	8.516488895402196e-17	0.4378589771140703	0.3532928074602228	-0.0162070702499492	-0.0059924993659172	3.591004865052823e-05	0.0002626691260861	-0.0436523966272665	-0.0643648869631072	0.004142838673774	0.0019055317313033	0.0065588772662156	0.0209629846279872	0.0004394467245133	4.301887099317274e-05	-0.0001599874618136	-0.0005589915859087	3.124715930272529e-07	2.559598854407119e-08	0.0001830105462876	1.102052197152974e-05	1.214505470004399e-10	3.349285975363961e-08	-0.0001369852116142	-8.895100764228184e-05	7.912283217510116e-09	1.8764947970627557e-08	0.1001110615000026	0.0674796057000014	0.0207341905000002	-0.0303479649000007	-0.0750825737000015	1
-1.3095941168770702	1.2005989681327602	-0.7397965907240248	1.44734779545889e-16	0.5018836643561853	0.4875772793000997	-0.0161906821341115	1.63881158404596e-05	2.6856891110406633e-10	0.0002621381879668	-0.062516370733236	-0.0188639741059689	0.0003558495190699	0.0039082966096551	-0.0144373518225791	-0.0209962290887956	0.0004408416359488	0.0002084371276482	8.999964118043411e-05	0.000249987102994	6.24935512893146e-08	8.099935788811119e-09	3.6000893258260966e-05	-0.0001470096530281	2.1611837555858373e-08	1.2960636393282386e-09	1.9998392035491104e-05	0.0001569836036504	2.464385075939448e-08	3.999346042586769e-10	0.0991144528000023	0.0639278374000012	0.0142304487999999	-0.0386970634000004	-0.0828408542000018	1
-0.5998244682047974	0.5519693709755427	-0.399142944681421	2.0084084559527308e-16	0.2490206918480859	0.2517524041494988	-0.0029263576568903	0.0132643244772222	0.0001759423038378	8.56356913538992e-06	-0.0353047300412626	0.0272116406919747	0.000740473389149	0.0012464239632855	0.0144224235478152	0.0288597753703936	0.0008328866344305	0.0002080063009918	-0.0003009765742731	-0.000390976215453	1.528624007725388e-07	9.058689794585604e-08	0.0003420205543867	0.000306019661129	9.364803594510417e-08	1.169780622542556e-07	-0.0001369485094569	-0.0001569469014927	2.4632329571302687e-08	1.875489336670145e-08	0.0980796336000022	0.0602774970000013	0.0076773446999999	-0.0468075816000008	-0.0898013320000023	1
-0.064703936292471	0.025739540664118	-0.0891630512059069	-5.423251126323939e-16	0.0130333869675113	0.0527729606182738	-0.0090829568380718	-0.0061565991811824	3.7903713476903046e-05	8.250010492163492e-05	0.0010859285941223	0.0363906586353849	0.0013242800359167	1.1792409120634477e-06	-0.006633916956671	-0.0210563405044889	0.0004433694754403	4.40088541878341e-05	-0.0002999822434804	9.943307920087611e-07	9.876052081642445e-13	8.99893458490465e-08	0.000252020482215	-9.000007217361083e-05	8.100011730766561e-09	6.351432330837128e-08	-0.0001369621474276	-1.36379703712948e-08	-1.168551966158046e-15	1.8758629309245648e-08	0.0970070028000023	0.056534213000001	0.0010976096999998	-0.054629515600001	-0.0958969739000027	1
0.8600188220825608	0.5482744499994402	-0.6706681359790772	-1.852803926923297e-17	0.6380892310511979	0.1397386891616326	-0.0160593929255292	-0.0069764360874572	4.86706604825225e-05	0.0002579041011367	-0.064574843424269	-0.0656607720183913	0.004311336982051	0.0041699104032681	-0.014247023545933	-0.007613106589261	5.7959391939397006e-05	0.0002029776799181	0.0003265937283	0.0006265759717815	3.925974489423459e-07	1.0666346442058833e-07	0.000456432872674	0.0002044123904593	4.178442487118693e-08	2.0833097132081374e-07	-0.0004110749581472	-0.0002741128107202	7.513783597926079e-08	1.6898262011419158e-07	0.0958969739000025	0.0527037574000014	-0.0054859328000003	-0.0621146404000016	-0.1010690755000028	1
1.8986538082699465	1.5467842107007324	-1.6590708918726091	-6.427187817336715e-16	1.6471942420620505	0.2267835144719941	-0.0127160592502962	0.0033433336752331	1.1177880063624687e-05	0.0001616981628579	-0.0112860709058111	0.0532887725184582	0.0028396932765226	0.00012737539649	-0.018202371220439	-0.0039553476745063	1.5644775226363963e-05	0.0003313263180465	-0.0004029108460187	-0.0007295045743177	5.321769241037373e-07	1.6233714970522226e-07	0.0003491030018843	-0.0001073298707903	1.1519700081383832e-08	1.2187290777208096e-07	-0.0005104293449142	-9.935438676668871e-05	9.871293684034176e-09	2.6053811522771165e-07	0.0947499750000026	0.0487920364000021	-0.0120504457000005	-0.0692168078000028	-0.1052678267000023	1
1.436242804147044	1.161601078370836	-1.2316011826963054	-2.2926457225983403e-16	1.2277778769811587	0.0953227226267172	-0.0003088209608242	0.0124072382894704	0.0001539395619725	9.537038698830537e-08	-0.044180880989018	-0.0328948100832073	0.0010820685304089	0.001951950244965	-0.0372710258567399	-0.0190686546363003	0.0003636135896388	0.001389129368415	0.0002869995006528	0.0006899103466722	4.759762880405939e-07	8.236871517556298e-08	-7.019639930956464e-06	-0.0003561226418152	1.2682333754434766e-07	4.9272473446162256e-11	-0.0001369989137723	0.0003734304311427	1.3945028456650426e-07	1.876870231850148e-08	0.0935664481000028	0.0448050816000015	-0.0185731583000004	-0.0758922305000029	-0.1084527911000025	1
0.462885061739081	0.4777600147424533	-0.6038443888465348	-6.955651756411766e-16	0.6029543402321312	0.0981733572874035	0.0027096261098215	0.0030184470706438	9.11102271837145e-06	7.342073656182078e-06	0.0144723132979302	0.0586531942869485	0.0034401972000623	0.0002094478521936	-0.0143981221495435	0.0228729037071966	0.000523169723999	0.0002073059214329	-4.688075409135143e-05	-0.0003338802547442	1.1147602564774533e-07	2.197804565499061e-09	0.0004070138735769	0.0004140335135094	1.714237545959812e-07	1.6566029389258293e-07	-0.0005859905661391	-0.0004489916523667	2.0159350650569387e-07	3.4338494386664936e-07	0.0923468496000023	0.0407490407000009	-0.0250314447000004	-0.082099752400002	-0.1105932959000028	1
-0.4052233797947421	0.4555430445395646	-0.9437867752202392	1.244770901588696e-16	0.9438074667075866	0.2960201369073276	0.0013096369644669	-0.0013999891453557	1.959969605779612e-06	1.7151489791461274e-06	-0.0261798448429131	-0.0406521581408452	0.0016525979615074	0.0006853842759988	-0.0480534893805237	-0.0336553672309791	0.0011326837434516	0.0023091378416457	1.3058982383023722e-05	5.9939736474051696e-05	3.592771828127698e-09	1.7053599104981318e-10	0.0003079974596651	-9.901641391279244e-05	9.804248796735607e-09	9.486243506780537e-08	-0.0003830019571375	0.0002029886090024	4.120437353507271e-08	1.466904969837484e-07	0.091091649600002	0.0366301676000006	-0.0314029026000006	-0.0878011021000013	-0.1116687268000026	1
-0.6780945698768195	0.390069485257583	-0.9448644882409808	3.8192965164943655e-16	0.9448471956412692	0.2434727880920588	0.001284278501077	-2.53584633900813e-05	6.430514501361624e-10	1.6493712681145214e-06	-0.0211672213253839	0.0050126235175297	2.5126394528073808e-05	0.0004480512586374	-0.0363438241283113	0.0117096652522134	0.0001371162603182	0.0013208735522704	0.0011400177062772	0.0011269587238951	1.270035967750961e-06	1.299640372648796e-06	0.0002649221110356	-4.307534862902037e-05	1.8554841764313523e-09	7.018372447324777e-08	-0.0001371510830492	0.0002458508740881	6.044265111597228e-08	1.881041861663862e-08	0.0898013320000019	0.0324548136000007	-0.0376654307000007	-0.0929611287000013	-0.1116687268000026	1
-0.4092125555697061	0.0985700227627194	-0.3659917178088206	-2.0727207109717598e-16	0.3660121404693089	0.0717353356676176	-0.0021808115985902	-0.0034650900996678	1.2006849398628288e-05	4.755939228624313e-06	-0.008002112856672	0.0131651084687122	0.0001733200809925	6.403381017111948e-05	-0.0364512384862659	-0.0001074143579555	1.1537844033745393e-08	0.0013286927871839	-0.0001339164242982	-0.0012739341305763	1.6229081694319822e-06	1.793360847769277e-08	0.0003690300857951	0.0001041079747585	1.0838469332703012e-08	1.361832042940939e-07	-0.0004529750592042	-0.0003158239761572	9.974478581806517e-08	2.0518640374534757e-07	0.0884763943000022	0.0282294165000003	-0.0437973057000008	-0.0975480191000019	-0.1105932959000028	1
-0.2697040946554138	0.0418818505379259	-0.1006109839440795	7.977344600293084e-16	0.1005623995768956	0.0964791906049498	-0.007605212845505	-0.0054244012469143	2.9424128888176887e-05	5.7839262424987136e-05	-0.0522867015536418	-0.0442845886969689	0.0019611247960601	0.0027338991593589	-0.008894140500657	0.0275570979856092	0.0007593936493892	7.910573524550628e-05	0.0006330885770641	0.0007670050013634	5.88296672235774e-07	4.00801148360449e-07	0.0005483979524493	0.0001793678666532	3.2172830785899666e-08	3.0074032059186054e-07	-0.0003226734840137	0.0001303015751904	1.697849950290467e-08	1.0411817632440309e-07	0.087117347300002	0.0239604917000001	-0.0497772575000011	-0.101533493500002	-0.108452791100003	1
-0.5063176607919005	0.4071886868939653	-0.3785253775096608	1.3574231986390415e-16	0.3786615445189501	0.3324780071225659	-0.016054630811938	-0.0084494179664318	7.139266397049361e-05	0.000257751170507	-0.0081994801358998	0.0440872214177418	0.0019436830923366	6.723147449910238e-05	-0.0173156404011644	-0.0084214999005084	7.092166057352824e-05	0.0002998314025025	0.0006090966543238	-2.3991922741335524e-05	5.756111250671044e-10	3.709987346102105e-07	0.0004763758356036	-7.202211684685393e-05	5.187183164002814e-09	2.2693394111984106e-07	-0.0004071453601561	-8.447187614169627e-05	7.135497526688314e-09	1.657673431753989e-07	0.0857247149000018	0.0196546216000001	-0.0555845430000017	-0.1048929802000017	-0.1052678267000029	1
-0.5023196608676955	0.4504368546806304	-0.3967134620484003	9.445531806310948e-16	0.3963312125631973	0.2699157371633849	-0.016117561198814	-6.293038687438516e-05	3.960233389597522e-09	0.0002597757789971	-0.0857443085195388	-0.0775448283836386	0.0060132004090483	0.0073520864434937	-0.0251428680084302	-0.007827227607265	6.126549201604327e-05	0.0006321638116889	0.0002550904669432	-0.0003540061873807	1.2532037886553422e-07	6.50711471926493e-08	0.0004139437174679	-6.243211813649503e-05	3.897767742212679e-09	1.7134940408549428e-07	-0.0004370527885146	-2.9907428359114283e-05	8.944545544600443e-10	1.910151385306809e-07	0.0842990340000019	0.0153184454999999	-0.0611990179000016	-0.107605766700002	-0.1010690755000026	1
0.500885860732818	0.9385326215037372	-1.1362680203174087	3.045236742772859e-16	1.137325161257949	0.3316894488705941	0.0051062445745778	0.021223805773392	0.0004504499315083	2.607373365652281e-05	-0.0398086274293382	0.0459356810902012	0.0021100867972198	0.001584726817807	-0.0246995416056994	0.0004433264027308	1.965382996676783e-07	0.0006100673555313	3.606044607871234e-05	-0.0002190300208634	4.7974149975922855e-08	1.3003555790804142e-09	0.0002219899211515	-0.0001919537963162	3.684625951213865e-08	4.927952309828434e-08	-0.0005450039145931	-0.0001079511260788	1.1653444867513057e-08	2.970292663502036e-07	0.0828408542000018	0.0109586494000004	-0.0666012069000017	-0.1096551279000024	-0.0958969739000022	1
