img1	img2	dice	voxinmask	voxoutmask	ratio_inoutmask
sub-07_run-1	mni152	0.8990723620295215	92.19410299670602	7.805897003293967	11.810827501029229
sub-04_run-2	mni152	0.8685433556675469	90.28976067071343	9.710239329286567	9.298407341865921
sub-11_run-2	mni152	0.8841839949590422	92.54715736710196	7.452842632898035	12.417699115044247
sub-24_run-2	mni152	0.8835218374804246	90.93593667294154	9.064063327058468	10.032579582875961
sub-19_run-2	mni152	0.8658846288724551	90.47571111039527	9.524288889604742	9.49947152581068
sub-08_run-1	mni152	0.8847547385772379	94.70128682418004	5.298713175819956	17.87250671660018
sub-02_run-2	mni152	0.8932193939489803	92.98419663844099	7.015803361559013	13.253535175731972
sub-01_run-2	mni152	0.8691085407173735	91.42532907808973	8.574670921910272	10.662255136168179
sub-05_run-1	mni152	0.8681178563520726	89.70201888712694	10.29798111287307	8.710641231900713
sub-06_run-2	mni152	0.8823060511570112	91.83409523499651	8.165904765003498	11.246040442275127
sub-26_run-1	mni152	0.8850751144329126	92.497881687082	7.502118312918007	12.329568507045343
sub-17_run-2	mni152	0.8727809053751832	90.59424367713041	9.405756322869596	9.631787234042553
sub-13_run-1	mni152	0.8817725429619617	90.80912326751377	9.19087673248623	9.88035482475119
sub-03_run-2	mni152	0.8815864315631625	93.43729448070016	6.5627055192998425	14.237618038157644
sub-12_run-2	mni152	0.8625867921617034	90.52696777954554	9.473032220454462	9.556282051282054
sub-05_run-2	mni152	0.8617129322668547	89.9643886043534	10.035611395646606	8.964514971492367
sub-08_run-2	mni152	0.89964191893299	93.48368339761961	6.516316602380382	14.346092908295835
sub-18_run-1	mni152	0.8755452932084041	89.7586283800439	10.2413716199561	8.764317096466094
sub-09_run-2	mni152	0.8762641447548243	91.7188106672116	8.281189332788392	11.07556016187938
sub-25_run-2	mni152	0.8771348526480254	90.46840331664954	9.531596683350466	9.491421670692098
sub-14_run-2	mni152	0.8716258039192004	88.80527281187152	11.194727188128482	7.9327768617752135
sub-04_run-1	mni152	0.8670806352826068	90.45190793069085	9.548092069309158	9.473296578426835
sub-14_run-1	mni152	0.8649149573374019	88.5749447361416	11.4250552638584	7.7526928921154825
sub-17_run-1	mni152	0.870572694603484	89.49349800615958	10.506501993840423	8.517915673420738
sub-06_run-1	mni152	0.8822963550974281	91.89985092499818	8.100149075001834	11.34545180268517
sub-25_run-1	mni152	0.8741436785124472	89.88074180640395	10.119258193596064	8.882147296457427
sub-21_run-2	mni152	0.8570883229818407	89.57911913852881	10.420880861471188	8.596117768674144
sub-22_run-2	mni152	0.8660470804499912	89.2539112803792	10.74608871962079	8.305711371749107
sub-20_run-1	mni152	0.8694122847800736	89.56989458393043	10.430105416069571	8.58763080629376
sub-23_run-1	mni152	0.8789670096547666	90.9919008059119	9.008099194088109	10.101121096182936
sub-23_run-2	mni152	0.8842720489391962	91.60238790065752	8.39761209934248	10.908147080028838
sub-15_run-1	mni152	0.8737949336923386	90.88527730050981	9.114722699490184	9.971260815822003
sub-01_run-1	mni152	0.8687868437107762	91.22814892193188	8.771851078068128	10.400102339861377
sub-22_run-1	mni152	0.8673929333541273	89.39323851786807	10.606761482131937	8.427948405218613
sub-07_run-2	mni152	0.9026429363163977	92.51709176171042	7.482908238289575	12.363788090879723
sub-26_run-2	mni152	0.8870724395614785	92.59330836064294	7.40669163935707	12.501304613334815
sub-19_run-1	mni152	0.8699077617733244	90.78607623535487	9.213923764645129	9.853139504334878
sub-21_run-1	mni152	0.8640542439143581	89.66435295236283	10.335647047637158	8.675252989880406
sub-10_run-1	mni152	0.8851884346334318	92.06680924737753	7.933190752622467	11.605268563212487
sub-10_run-2	mni152	0.8873653511453973	92.15606451665433	7.843935483345682	11.74870251193689
sub-03_run-1	mni152	0.8867573912697465	93.50875499851041	6.491245001489587	14.405365223012282
sub-16_run-1	mni152	0.7733234430248378	78.20510232914867	21.79489767085133	3.5882298467379727
sub-09_run-1	mni152	0.880349467389273	91.49900454832391	8.500995451676081	10.763328255902513
sub-18_run-2	mni152	0.8772428549594987	89.86973132084925	10.130268679150749	8.871406491499227
sub-15_run-2	mni152	0.8744351395858861	91.6490455993685	8.350954400631496	10.97467920462337
sub-13_run-2	mni152	0.882511456600044	90.79278706756166	9.207212932438336	9.861049997843061
sub-16_run-2	mni152	0.7696704886270138	77.9626101012545	22.037389898745495	3.5377424667561295
sub-02_run-1	mni152	0.8929412921624545	92.50793624920026	7.492063750799738	12.34745716616807
sub-24_run-1	mni152	0.8787893912402481	90.2870418946264	9.712958105373604	9.295524691358025
sub-12_run-1	mni152	0.8650024208385785	90.90805472671245	9.091945273287552	9.998746362211776
sub-11_run-1	mni152	0.8850066133400516	92.5139499283986	7.486050071601403	12.358179419525067
sub-20_run-2	mni152	0.8721043023975192	89.77348670089394	10.226513299106054	8.778503882524793
