trial_type.congruent_correct	trial_type.incongruent_correct	trial_type.incongruent_incorrect	rt_reg.rt	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	intercept
-0.0005450886889856	0.0580966444011862	-7.519529299349006e-16	0.0445149464025329	-0.0002947060000029	0.0096164340000023	9.24758028770425e-05	8.685162431746926e-08	0.0012906800000008	6.019999999932741e-05	3.6240390359816886e-09	1.6658548619553202e-06	0.1027819999999984	0.0206303000000015	0.000425609278089	0.0105641395239995	0.0032251000000037	-0.000738090000003	5.447768496613904e-07	1.0401270010354986e-05	-4.9900600000744326e-05	-0.0002317526000002	5.3709268727478986e-08	2.4900693248391717e-09	0.0004016579999979	0.0006696610000045	4.4844585772214427e-07	1.6132914871458075e-07	-1.3003295636037444e-15	-0.1174440439000023	-5.906464750358175e-16	1
0.0002194067236107	0.3206316703342936	-2.8410937183402874e-16	0.1205738558698983	0.0110059999999989	0.0113007060000012	0.000127705956099	0.0001211320359993	0.0517086000000024	0.0504179199999995	0.0025419666571255	0.0026737793139637	0.1938849999999997	0.0911030000000026	0.008299756609002	0.0375913932250003	0.0024970100000019	-0.0007280899999998	5.301150473140131e-07	6.235058941175084e-06	2.498270008705543e-07	5.015042700065016e-05	2.5150655168687433e-09	6.235281264905474e-14	0.0008460769999994	0.0004444190000014	1.9750824773446525e-07	7.158462893602287e-07	-0.0025443619000003	-0.1173337994000024	0.0076283089999999	1
-0.0008315100676847	0.3629226982364917	4.740914215519134e-16	0.098833872905247	0.014670000000001	0.0036640000000011	1.3424896000463066e-05	0.0002152089000019	0.004201900000002	-0.0475067000000012	0.0022568865448897	1.7655963608681478e-05	0.1369429999999993	-0.0569420000000018	0.0032423913640011	0.0187533852490001	0.0026876900000015	0.000190679999999	3.635886038120139e-08	7.223677536298281e-06	-0.0002993470000001	-0.0002995968270022	8.975826067812186e-08	8.96086252104191e-08	0.0008460769999994	2.418273346212593e-16	-1.1168690596029832e-15	7.158462903748512e-07	-0.0050875295000005	-0.1170032730000021	0.0152244013000003	1
0.0020568191146171	0.2086705154358795	2.424827370916285e-16	0.0481724818879047	0.0160386000000012	0.0013685999999996	1.8730659599490225e-06	0.0002572366899627	-0.0148334000000004	-0.0190353000000008	0.0003623426460886	0.0002200297555583	0.1655409999999999	0.0285980000000015	0.0008178456039995	0.027403822681	0.0029759400000026	0.0002882499999998	8.308806150142396e-08	8.856218884819129e-06	-0.0003865530000015	-8.720600000030168e-05	7.604886412699207e-09	1.4942322088478394e-07	0.0008460770000002	-3.5377173940128417e-16	-1.1122704553049982e-15	7.158462899127727e-07	-0.0076283090000001	-0.1164530852000022	0.0227561961000005	1
-0.0033674646288623	0.0748391452993456	-7.887334560748432e-17	0.0124659186467917	0.0154811000000014	-0.0005575000000009	3.108062488754596e-07	0.0002396644572117	0.0510427000000024	0.0658761000000012	0.0043396605512109	0.0026053572232928	0.2125450000000003	0.0470040000000005	0.0022093760159998	0.0451753770250007	0.0020112800000015	-0.0009646600000002	9.305689154520324e-07	4.045247239161118e-06	-0.0002264030000008	0.0001601500000004	2.56480224824906e-08	5.1258318775112826e-08	0.000858780999999	1.2703999999320607e-05	1.6139010207937363e-10	7.375048045506433e-07	-0.0101655076999992	-0.1156842689000021	0.0301918844000009	1
0.1023166363337054	0.0003704066931508	-6.43798904931024e-16	0.0550515731203991	0.0090872600000008	-0.0063938400000006	4.0881189945542073e-05	8.257829430754495e-05	-0.0469631000000003	-0.0980058000000024	0.0096051368336442	0.0022055327616096	0.1284009999999998	-0.0841440000000015	0.0070802127360022	0.0164868168010004	0.0023476200000007	0.0003363399999975	1.1312459380536973e-07	5.511319664660495e-06	-0.0002993470000008	-7.29440000002407e-05	5.320826803601559e-09	8.960862636979056e-08	0.0004230589999993	-0.000435722000001	1.8985366230405682e-07	1.7897891631543093e-07	-0.0126979347	-0.114698267400002	0.0375000629000007	1
0.3581754474872476	-0.0310500953556303	-4.150693683796528e-16	0.1178643153271931	0.0145311000000003	0.0054438399999999	2.963539394540173e-05	0.0002111528672113	0.0252901999999994	0.0722533000000014	0.0052205393608919	0.0006395942160394	0.2008180000000003	0.0724170000000013	0.0052442218890002	0.0403278691240007	0.0020877500000005	-0.0002598699999991	6.75324168485932e-08	4.358700063268369e-06	-0.000351656000001	-5.23089999995181e-05	2.736231286306575e-09	1.236619419511642e-07	0.0008703220000001	0.0004472630000014	2.0004419317835962e-07	7.574603842605268e-07	-0.0152244012999999	-0.1134969320000018	0.0446498669000006	1
0.378934675609923	-0.0373693086482458	8.340882224465783e-17	0.0902034258425576	0.0101006000000003	-0.0044305000000007	1.962933024990272e-05	0.0001020221203597	0.0317330000000021	0.0064427999999998	4.150967183873021e-05	0.001006983289001	0.1822640000000002	-0.0185540000000012	0.0003442509159994	0.0332201656960009	0.0015385199999996	-0.0005492299999998	3.016535914418584e-07	2.367043790208699e-06	-0.0001944090000006	0.0001572470000009	2.47266196027773e-08	3.7794859565610234e-08	0.0008159009999995	-5.442100000084579e-05	2.96164420328394e-09	6.656944405122827e-07	-0.0177437213999997	-0.1120825179000018	0.0516111005000008	1
0.2170869438782598	-0.0306427818027254	-5.545350272449252e-18	0.0403867349693347	0.0049890599999995	-0.0051115400000001	2.6127841172087133e-05	2.489071968281264e-05	-0.0328096000000005	-0.0645426000000016	0.0041657472147611	0.0010764698521591	0.1387529999999997	-0.0435110000000004	0.0018932071210002	0.0192523950090003	0.0025491300000003	0.0010106100000011	1.021332572878944e-06	6.498063757261801e-06	-0.0002993470000008	-0.0001049380000003	1.101198418550173e-08	8.96086269983049e-08	0.0006172809999999	-0.0001986199999999	3.9449903256916056e-08	3.810358323911952e-07	-0.0202547126000002	-0.1104576805000019	0.0583543642000009	1
0.0741760217620706	-0.0202302105009956	-2.2703763985940213e-16	0.0084688004113503	0.0103345999999999	0.0053455400000001	2.857479789085116e-05	0.0001068039571601	0.0325340000000004	0.0653436000000006	0.0042697860609606	0.0010584611560001	0.2182840000000003	0.0795310000000015	0.0063251799610017	0.0476479046560009	0.0017612499999994	-0.0007878800000003	6.207548951990702e-07	3.1020015632627856e-06	-0.0002993470000002	-4.3120881016019243e-16	4.3247653978240496e-16	8.960862653944685e-08	0.0007873270000004	0.0001700460000002	2.891564144536468e-08	6.198838045403123e-07	-0.0227561960999996	-0.108625470500002	0.0648511791000016	1
