trial_type.negative	trial_type.positive	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	intercept
0.0005561750589629	-0.0001124517223831	-0.0748757000000004	-4.42134611095084e-16	-1.077498954771904e-16	0.0056063704504889	-0.1735120000000037	3.8239433142975753e-16	-3.166521004827478e-16	0.0301064141440042	0.0811685000000026	-4.299564534164374e-16	-6.114955298801098e-16	0.0065883253922501	-0.0002209079999986	-2.980372646437557e-16	-3.9818865294262553e-16	4.8800342635823406e-08	0.0001642160000009	-3.5517140230522803e-16	-4.1614260491243286e-16	2.69668943294668e-08	-0.000415806	1.934683574846479e-16	1.935453378908513e-16	1.728946288845257e-07	0.0942786065999999	0.0942717140000012	0.0942602268000013	0.0942441455000009	0.0942234708000019	0.0941982038000021	1
0.0156345792921201	0.0003108118370739	-0.0859529000000008	-0.0110772000000011	0.0001227043598407	0.0073879010184087	-0.179464000000004	-0.005952	3.542630400015116e-05	0.0322073272960045	0.0828235000000025	0.0016549999999993	2.7390250008300936e-06	0.0068597321522501	-0.0005715140000009	-0.0003506060000013	1.229245681218144e-07	3.266282511821444e-07	0.0002130020000002	4.878600000032112e-05	2.3800738975065782e-09	4.5369851868871625e-08	-0.0004158059999994	6.929095977443643e-16	-4.797871685251385e-16	1.7289462877890425e-07	0.0942602268	0.0941982038000012	0.0940948623000015	0.0939502478000009	0.0937644235000019	0.093537471100002	1
0.2215465131629932	-0.000823547399238	-0.0939068000000011	-0.0079539000000008	6.326452520993875e-05	0.0088184870862406	-0.1699220000000035	0.0095420000000006	9.104976399981616e-05	0.0288734860840036	0.0651927000000015	-0.0176308000000007	0.0003108451086399	0.0042500881332886	-0.0004673530000007	0.0001041610000002	1.084951374385559e-08	2.1841882574443282e-07	0.0002605770000006	4.757500000021062e-05	2.2633807867325056e-09	6.790037266978579e-08	-0.0004158069999993	-9.999998319054632e-10	-1.949536384015893e-16	1.728954609715927e-07	0.0942234707999994	0.0940512406000013	0.0937644235000016	0.0933633689000012	0.0928485654000019	0.0922206402000016	1
0.4069744014839379	0.0020055708602759	-0.1121630000000022	-0.0182562000000011	0.00033328883844	0.0125805385690032	-0.1330580000000016	0.0368640000000014	0.0013589544960012	0.0177044313639999	0.0616863000000003	-0.0035064	1.2294840959202457e-05	0.0038051996076894	-0.0001137890000007	0.0003535640000008	1.2500750217057364e-07	1.2947936113343784e-08	0.0004233820000017	0.0001628050000005	2.6505468071387426e-08	1.792523171832862e-07	-0.0006125189999999	-0.0001967120000009	3.8695611762968285e-08	3.7517952428299437e-07	0.0941683456999997	0.0938309391000017	0.0932694900000019	0.092485339000002	0.0914803584000022	0.0902569478000012	1
0.3115150605766186	-0.0034893743359534	-0.103589000000002	0.0085740000000008	7.351347599924782e-05	0.0107306809210023	-0.1404460000000021	-0.0073880000000005	5.458254399992347e-05	0.0197250789160008	0.0787779000000011	0.0170916000000007	0.0002921227905589	0.0062059575284108	-0.000113789	5.214217536664627e-16	-9.991043732863963e-17	1.2947935925591513e-08	0.0003776470000003	-4.573500000058657e-05	2.0916889292017883e-09	1.4261725609463718e-07	-0.0004158059999988	0.0001967130000011	3.869600546470005e-08	1.7289462789273613e-07	0.0940948623000004	0.0935374711000016	0.0926109301000019	0.0913188962000017	0.0896664683000021	0.0876601678000015	1
0.146304001842067	0.0953226374754381	-0.1014370000000023	0.0021520000000004	4.631103999516007e-06	0.0102894649690022	-0.1158000000000014	0.024646000000001	0.000607425316	0.0134096399999988	0.0722682000000011	-0.0065097000000001	4.2376194089378245e-05	0.005222692731241	-0.0003569660000005	-0.0002431770000006	5.913505353275449e-08	1.2742472628531053e-07	0.0001972639999994	-0.0001803830000012	3.253802656862657e-08	3.8913085193937474e-08	-0.0006165899999994	-0.0002007840000018	4.03142159285397e-08	3.801832271206558e-07	0.0940030350000007	0.0931710653000017	0.0917898992000018	0.0898676780000015	0.0874157321000021	0.0844485146000015	1
0.0378226903544133	0.3501939487578129	-0.0844295000000021	0.0170075000000015	0.0002892550562499	0.0071283404702502	-0.1320230000000021	-0.0162230000000008	0.0002631857289997	0.0174300725290008	0.0761990000000013	0.0039308000000002	1.5451188639612806e-05	0.0058062876010012	-0.0003921560000006	-3.518999999927512e-05	1.2383358586154943e-09	1.5378632868582817e-07	0.0001678279999986	-2.9435999999780663e-05	8.664768732660256e-10	2.8166237686086194e-08	-0.0004158059999995	0.0002007840000009	4.0314214830435696e-08	1.7289462859671186e-07	0.0938928815000004	0.0927320076000015	0.0908078376000016	0.0881362100000011	0.0847391153000024	0.0806445158000015	1
-0.0171692638541115	0.3834533095470102	-0.084434400000002	-4.899999999795072e-06	2.400969334520622e-11	0.0071291679033607	-0.1320210000000024	2.0000000001122e-06	3.9994654911593456e-12	0.0174295444410008	0.0642204000000011	-0.0119786000000005	0.0001434868579594	0.0041242597761597	-0.0002442709999995	0.0001478850000007	2.1869972803557847e-08	5.966832138151546e-08	0.0001792139999999	1.1385999999767915e-05	1.2964044744184324e-10	3.2117657721983915e-08	-0.0004158059999995	6.700502763070952e-17	-6.832161325548362e-17	1.7289462899358268e-07	0.0937644235000005	0.0922206402000014	0.0896664683000014	0.0861298917000011	0.0816496581000023	0.0762748537000014	1
-0.033401320047648	0.2219247091470899	-0.0844676000000016	-3.319999999980375e-05	1.102239850785607e-09	0.0071347754497601	-0.1320380000000023	-1.6999999999977194e-05	2.8899947906790827e-10	0.0174340334440006	0.087959500000002	0.0237391000000006	0.0005635448688096	0.0077368736402521	-0.0004833450000006	-0.0002390740000007	5.7156377642677206e-08	2.3362238954855085e-07	0.0003764160000005	0.0001972020000011	3.8888628901379976e-08	1.4168900552335785e-07	-0.0004158059999991	5.067034609152282e-16	3.299336196422647e-16	1.7289462850129005e-07	0.0936176859000006	0.0916373619000014	0.0883677934000014	0.0838549798000008	0.0781624119000019	0.0713701783000014	1
-0.0383609859719466	0.0826572728809831	-0.0892858000000021	-0.0048182000000004	2.321505124005361e-05	0.0079719540816414	-0.1150910000000015	0.0169470000000008	0.0002872008089999	0.0132459382809993	0.046084100000001	-0.0418754000000017	0.0017535491251611	0.0021237442728083	-0.0006526000000013	-0.0001692550000001	2.8647254591070053e-08	4.258867614193641e-07	0.0001402099999991	-0.0002362060000019	5.579327538572335e-08	1.9658844388006395e-08	-0.0004158059999987	-4.152728428818869e-16	-8.70724069621095e-16	1.728946291245395e-07	0.0934526974000008	0.0909826276000017	0.0869140914000016	0.0813185686000014	0.0742943663000022	0.0659648923000014	1
0.0740269847331698	0.0036120573131361	-0.0801923000000014	0.0090935000000007	8.269174224984871e-05	0.0064308049792902	-0.1400790000000022	-0.0249880000000013	0.0006244001440012	0.0196221262410016	0.0531548000000008	0.0070707000000004	4.9994798489706426e-05	0.0028254327630388	-0.0005684340000014	8.416600000165385e-05	7.083914865503355e-09	3.231172125858661e-07	0.0001456219999982	5.412000000397222e-06	2.928908149873829e-11	2.120576670338753e-08	-0.0002781479999987	0.0001376579999999	1.89497251113293e-08	7.73663100305718e-08	0.0932694900000006	0.0902569478000014	0.0853079126000016	0.0785285677000015	0.0700643661000016	0.0600969101000012	1
