bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-01_task-flavor_run-01_bold	0.0011752954048140044	0.00537622658643326	3	19.71223098964912	1.1571612690789468	1.005160236600878	0.5249016829039521	1480.87548828125	0.20270793334530007	150	32.822757111597376	2.1079328484848485	1.8717236363636365	2.215074909090909	2.237	0.0538974	-0.02958536334335804	0.0415610745549202	457	64	64	40	6.8554370672834635	2.0	3.4375	3.4375	3.0	15.282471673598234	10.56637712968483	60.61228561401367	25.571115493774414	102710.0	17.201313018798828	252.78676834106443	90.43359375	0.7636961036698784	134.07976144692623	1005.760986328125	1003.0131225585938	27874.0	764.5829528808594	1249.0716735839844	146.3065185546875	75.63074478530325
sub-01_task-flavor_run-02_bold	0.00032549234135667397	0.007292160678336981	3	19.922553836206145	1.0777348262719313	0.9441198721271928	0.5237258771244548	1520.0035400390625	0.1704194163012414	127	27.789934354485776	2.0709017979797983	1.836477090909091	2.1840116363636364	2.1922166666666665	0.0382422	-0.02704349160194397	0.041505567729473114	457	64	64	40	7.044089483411729	2.0	3.4375	3.4375	3.0	16.23705852014063	9.190836907625116	56.78229904174805	24.199125289916992	102609.0	16.798686981201172	236.44027099609352	85.14102172851562	0.8095930453135867	125.6546101069626	961.6248168945312	959.2724609375	28028.0	735.4250640869141	1185.6015869140624	136.1787567138672	69.2252490837127
sub-01_task-flavor_run-03_bold	0.000765414847161572	0.0048804075327510904	2	20.963450392122528	1.190854871969366	1.0042637839387303	0.5256055789384012	1539.831298828125	0.18966923980595948	157	34.27947598253275	2.0561915353535354	1.8396421818181816	2.157469090909091	2.171463333333333	0.100612	-0.027475370094180107	0.04205387085676193	458	64	64	40	6.995569397638506	2.0	3.4375	3.4375	3.0	15.752861396034938	8.934456511857192	58.83155059814453	24.268558502197266	102383.0	17.50218391418457	248.313752746582	89.2942886352539	0.8405535787978899	128.2678051061084	974.8687133789062	971.4869384765625	28131.0	745.9432373046875	1205.4356079101562	138.86927795410156	80.28074839909095
sub-02_task-flavor_run-01_bold	0.0022151288659793813	0.005231720103092783	2	23.225333240904405	1.1985501264599476	1.013503554263565	0.5675467710292804	1094.246826171875	0.25036351018974123	202	52.06185567010309	2.147088484848485	1.899930181818182	2.226935272727273	2.3144	0.0854549	-0.02494942955672741	0.053329095244407654	388	64	64	40	6.427144687329679	2.0	3.4375	3.4375	3.0	12.750996183975618	12.607849473668393	76.72813415527344	28.983245849609375	97028.0	19.56958770751953	329.0593994140622	116.23069763183594	1.0415839362354253	137.02609854003128	986.31640625	981.5115966796875	32864.0	743.9335998535156	1252.7273925781249	152.71115112304688	72.48123352532275
sub-02_task-flavor_run-02_bold	0.001589742268041237	0.006232898273195876	2	23.15127768255814	1.2012450230232552	1.0056625775710595	0.5676774328609677	1102.2515869140625	0.2622469854807378	194	50.0	2.1314729090909093	1.9045323636363636	2.2169163636363636	2.27297	0.0725744	-0.024935157969594002	0.053713660687208176	388	64	64	40	6.457217048180766	2.0	3.4375	3.4375	3.0	12.559558605218845	12.674720803857356	78.07128143310547	29.19329833984375	97149.0	19.81958770751953	336.31184082031206	118.45864868164062	0.9094334507424056	139.7734462362556	999.4149169921875	992.704833984375	32850.0	758.8307739257813	1269.7864074707031	153.73336791992188	71.44327640533447
sub-02_task-flavor_run-03_bold	0.001892216494845361	0.006141624639175257	2	21.671700640490958	1.166392930387597	1.0129569527648576	0.5668420209959314	1084.4718017578125	0.25303098802989477	193	49.74226804123711	2.118640141414142	1.9085818181818182	2.241495272727273	2.2058433333333336	0.0623896	-0.023008789867162704	0.052083563059568405	388	64	64	40	6.372512100754095	2.0	3.4375	3.4375	3.0	12.542484973996034	13.316674262314146	76.68673706054688	29.170103073120117	97227.0	18.25515365600586	328.51957702636696	115.77680206298828	0.9388350158080874	137.19807641578018	984.2412109375	978.0772705078125	32815.0	739.9855224609375	1251.6589721679686	153.4814453125	69.58048367185984
sub-03_task-flavor_run-01_bold	0.0005620360824742268	0.006935693170103093	2	21.424915463979346	1.137613582015504	0.9800800332041336	0.5643108687270368	1098.4832763671875	0.16995311640937577	110	28.350515463917525	2.001820626262626	1.7794734545454545	2.0903650909090907	2.135623333333333	0.0584749	-0.017944788560271263	0.04268025979399681	388	64	64	40	6.537767092651023	2.0	3.4375	3.4375	3.0	15.9232103495061	12.120653763455024	65.65400695800781	27.87371063232422	96122.0	18.75257682800293	252.32551193237293	95.82240295410156	0.7672421262946041	139.70467318412767	956.902099609375	949.9200439453125	33475.0	733.349462890625	1206.3123291015625	145.29515075683594	66.31053103948943
sub-03_task-flavor_run-02_bold	0.0005452835051546392	0.005353973711340205	2	21.93092795948319	1.1840348674418602	1.00168465509044	0.5663049561583425	1085.623291015625	0.1797303714745711	129	33.24742268041237	2.0050510505050503	1.7722385454545453	2.0867112727272725	2.1562033333333335	0.074851	-0.018640460446476936	0.043428223580121994	388	64	64	40	6.486917463169059	2.0	3.4375	3.4375	3.0	15.3454503632362	12.36902854612368	68.98170471191406	28.347936630249023	96174.0	19.389175415039062	269.66841888427734	102.2430419921875	0.8570157718852074	141.3210208908505	967.5633544921875	959.9767456054688	33521.0	743.2783203125	1223.015380859375	147.984375	76.13212307658978
sub-03_task-flavor_run-03_bold	0.0013573453608247419	0.007172661159793815	2	21.33946118395349	1.1205245897416019	0.9849005876227388	0.5660141444153062	1051.6209716796875	0.2168142459802733	200	51.54639175257732	2.0103984646464643	1.7933643636363636	2.1044043636363634	2.133426666666667	0.0311573	-0.01638912595808506	0.04219136759638786	388	64	64	40	6.505993224878406	2.0	3.4375	3.4375	3.0	15.036967518994793	13.580330688638206	67.5024642944336	28.670103073120117	95996.0	17.69072151184082	262.4271774291992	98.19692993164062	0.8937644731710166	138.04439216581517	957.9800415039062	950.6224365234375	33494.0	733.4809143066407	1208.4572021484375	146.11270141601562	65.60748781543225
sub-04_task-flavor_run-01_bold	0.0014741752577319585	0.008114727938144332	2	23.576727494909534	1.169577473565893	1.008486438656332	0.5371780175607151	1159.1851806640625	0.2638767785632485	236	60.824742268041234	2.047582909090909	1.859458909090909	2.1765498181818184	2.10674	0.08097	-0.016801297664642334	0.03773796185851097	388	64	64	40	7.24360569419205	2.0	3.4375	3.4375	3.0	30.07929944276888	12.281144955908536	65.21696472167969	29.100515365600586	101538.0	20.090206146240234	228.00875015258765	100.02261352539062	1.198034858591157	128.7876298402518	1014.7273559570312	1020.41748046875	29300.0	759.5823486328125	1226.1166076660156	140.86907958984375	68.39825337100774
