img1	img2	dice	voxinmask	voxoutmask	ratio_inoutmask
sub-01_ses-test	mni152	0.8715890977696388	92.84227645016684	7.157723549833158	12.970922361528048
sub-03_ses-test	mni152	0.7946296455850786	87.21092294978847	12.789077050211528	6.819172533513356
sub-01_ses-retest	mni152	0.7728361740673643	85.78751451824066	14.212485481759343	6.036066993935894
sub-08_ses-retest	mni152	0.7738490260844589	87.68349291721623	12.316507082783783	7.11918503581114
sub-03_ses-retest	mni152	0.7912179542062023	86.63180504664746	13.368194953352544	6.480441476874295
sub-02_ses-test	mni152	0.749590402984021	85.82384768516155	14.176152314838447	6.05410027905302
sub-05_ses-test	mni152	0.7127466246735398	80.64958774326728	19.35041225673273	4.167848553986557
sub-07_ses-test	mni152	0.7605274091919234	88.27555693206203	11.724443067937969	7.529189780746443
sub-04_ses-retest	mni152	0.7759828119424289	86.2843160757537	13.715683924246308	6.290923336547733
sub-10_ses-test	mni152	0.7990411506192568	86.9985893219395	13.001410678060502	6.6914730621306395
sub-10_ses-retest	mni152	0.8038438438438439	87.51144239571073	12.488557604289262	7.007329842931938
sub-09_ses-retest	mni152	0.7804125506057878	86.05626669498517	13.943733305014828	6.171680482732358
sub-02_ses-retest	mni152	0.7579814662166907	85.52963061830559	14.470369381694418	5.910673622921051
sub-07_ses-retest	mni152	0.7581920990647465	88.83595077354572	11.164049226454274	7.957323455994846
sub-06_ses-retest	mni152	0.8011452961314115	85.69649248951912	14.303507510480884	5.991292165696077
sub-08_ses-test	mni152	0.7629506605956557	86.42849593066272	13.571504069337278	6.368380062305296
sub-09_ses-test	mni152	0.7980217130883132	87.46650641883132	12.533493581168683	6.978621391744114
sub-04_ses-test	mni152	0.7642308945980384	85.80387590451635	14.196124095483656	6.044176236231545
sub-06_ses-test	mni152	0.7918325807151829	83.12320927608994	16.876790723910062	4.925297151331371
sub-05_ses-retest	mni152	0.7127196376067414	80.69132479364181	19.30867520635818	4.179019219665099
