bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-01_T1w	0.3452696569189517	3.7360674631555413	0.5777722424888838	37763.55314614524	4.093288881111564	4.182204263999268	3.9886624405642976	4.108999938771129	0.22545053829737133	0.4188639496128861	0.3556855120897426	0.5917139649391174	0.2333947718143463	0.0	0.00716211917729486	27.134007458972526	14.87422112254798	20.17282478957317	256	320	320	2.744275921561566	14.017694476430323	13.721300430523835	24.401930893579614	10.538238002453229	28.734804718156234	25.99920898593996	38.72458423721041	0.7999967932701111	0.800000011920929	0.800000011920929	3773.8944414924053	0.0	4.68499665593	0.0	3820765.0	0.0	18.287938395515084	16.918281518919525	2.421395942263614	72.34176063511467	286.72341293855976	272.14008752815425	125391.0	153.24254761915654	482.3994984002784	99.1660496752037	0.465326524445707	49.95850455343644	740.7617187455432	742.0493131093681	69786.0	651.284069923684	825.4215599223971	52.93623696337166	0.43131533957351564	39.113009338602666	1000.324102467627	1000.0259760078043	435617.0	933.7743523735553	1067.9118409454823	40.98138104485758	0.14643976584940976	0.43655553670803654	0.47889604817998044	0.8251674907425245
sub-02_T1w	0.38283547030251425	3.5134732011403043	0.6188275959568211	27039.861279967216	4.212785760144052	4.176832406518703	4.13874993832782	4.322774935585634	0.228521975076501	0.41784408344758667	0.3536339414759124	0.694940984249115	0.3168346762657166	0.0	0.002881530992480593	23.618052212603587	13.089480690524407	17.42239576816718	256	320	320	2.957045567117048	14.361228348026508	12.6590704448052	20.658937419272046	20.472567394162773	55.58416353340074	50.11500207320512	74.28827529205182	0.7999985814094543	0.800000011920929	0.800000011920929	8.042637193070586	0.0	5.627202854820773	0.0	3575280.0	0.0	23.381677635014057	8.819152123163216	2.446146918885132	69.69856484290263	287.2656187303547	275.59251203387976	160834.0	161.86771082878113	464.32085359208304	93.19831196936863	0.2814189534445166	50.60881495365014	747.6540374897392	748.2490575090051	111844.0	661.655491925776	831.6944093108177	52.10179062068782	0.5018678266680836	45.783933113509406	1001.8320551834288	1000.0354136452079	519374.0	925.9285836219788	1084.435841538012	48.40686772110318	0.14988434432398656	0.4453786440703784	0.49877600868287664	0.6611398236711021
sub-03_T1w	0.38256809382684237	3.4440847656939573	0.5832386273709416	36456.621095518334	4.230902261054616	4.14845691048309	4.242187436786481	4.302062435894275	0.19822679262484935	0.4359115191609693	0.36586168821418136	0.6029919683933258	0.2268551528453827	0.0	0.005493289239391926	28.82777202622707	13.945837443410165	18.713095299668407	256	320	320	2.3868510303257255	13.975773701160453	12.78308791928481	21.986639026368255	9.554168428132696	25.06022612602099	22.694643913861082	33.46953718742956	0.7999962568283081	0.800000011920929	0.800000011920929	2652.6066055260194	0.0	5.652734601312983	0.0	3869078.0	0.0	22.088712215423584	19.57460985679199	0.3508037821414218	105.14478974485549	289.84501157547606	285.46592661738396	107168.0	85.46593163907528	501.2054073311387	119.5988317350245	0.2575935666165825	52.15545446608549	747.731383880518	748.7664390802383	106733.0	658.570864200592	833.9511486887932	53.575776727730926	0.25371851744340956	43.96826103245579	1001.1904376628878	1000.0255405306816	490220.0	928.4660383008421	1077.9240429848433	45.48328279527263	0.14277500354136186	0.4660082683080124	0.5154200073632429	0.8392010469631632
sub-04_T1w	0.4623078356422287	2.8995954047601633	0.57625583353046	14397.073319452707	4.589805141337819	4.658253059780357	4.461737433514931	4.64942493071817	0.28728766406360284	0.35826062970829115	0.354451706228106	0.7127446532249451	0.3084488987922668	5.751211324095434e-06	0.00412974439127921	25.576335630876628	18.288846685204632	21.60362048268681	256	320	320	3.248558259165797	13.850672018358459	11.782673147402045	18.248789164681885	24.479135837203398	68.72301566059589	60.897886045690704	89.49150663927281	0.8000016212463379	0.800000011920929	0.800000011920929	1656.808978515736	7.320893994887909	8.692768048221064	4.93786796182394	4712861.0	0.0	32.04709008336067	18.140717331517866	1.8866879280968085	67.19707997956716	279.3768746421622	273.5448046401143	232798.0	153.82603240013123	428.2913733523337	84.20480573260849	0.30296008617921366	53.81584327367933	766.7071541923111	767.9529219567776	34778.0	673.3813050985336	854.8724785298109	55.44437700014698	0.13649584968547002	53.476464081863334	1001.4978872957039	1000.0327161625028	358271.0	913.9633885100484	1094.6697352454066	54.79987255591146	0.14757290764688674	0.405399395246554	0.4727155267853298	0.6436750157861503
sub-05_T1w	0.3756813097006782	3.589774750264103	0.5979915923168615	29812.190059453034	4.364131378167051	4.323956765161049	4.374087434821019	4.3943499345190835	0.2326643897608889	0.41038788110120966	0.3569477291379014	0.6695659458637238	0.2629769891500473	0.0	0.0038418018332493455	26.685489865245337	15.068872215436516	19.770558280109057	256	320	320	2.9130171332570076	13.512975905202122	12.523119365214248	21.14336505718361	20.39100431646127	56.161348002428525	50.860654916976095	76.02961243203849	0.7999964356422424	0.800000011920929	0.800000011920929	8.707361020447642	0.0	5.4203173134637055	0.0	3773039.0	0.0	22.946793347597122	8.617328320586173	1.7031632637067915	77.14385677059883	275.4742764489539	268.21281641721725	159058.0	138.77216523885727	438.6084459722042	92.07359964513306	0.30419904293961064	53.317044165521374	738.2619352161038	738.7175779938698	74741.0	648.8676487505436	826.4938374459743	54.666909887943206	0.5240109841926857	44.862368725010015	1001.4041915944057	1000.0545419454575	446476.0	926.630260258913	1081.1459448337555	47.2986877584536	0.15084031243165802	0.45558200485872363	0.5054440504393192	0.7851252061778378
sub-06_T1w	0.3561363798536057	3.7026216144473896	0.5732544557010325	25253.447511111113	4.300786910883487	4.228098361907044	4.2763874362768615	4.397874934466556	0.2106885601790819	0.443777768287556	0.34553367153336206	0.6086057722568512	0.265206864476204	0.0	0.005709037446559095	30.435624155498044	15.254292958395759	21.476911518662313	256	320	320	2.4807941045430577	14.583578534004198	13.236639739592135	22.64554658022915	32.39772368473784	91.01733305802135	81.92600387074394	122.36295486947262	0.8000003099441528	0.800000011920929	0.800000011920929	2664.555963854939	5.354195554797555	6.486710017490151	3.6113500222563744	3994402.0	0.0	23.50243665277958	15.337892337873482	1.320460196893281	89.70402235061619	280.93079731409864	264.77501194924116	130497.0	137.94783854857087	489.53855857253075	106.72953348907528	0.3065422697626441	49.250100381034656	743.0989477575413	743.8521200604737	127115.0	658.2688568346202	825.5660796910524	51.005944283022735	0.3778000072855563	41.98369212809512	1000.6912770732383	1000.0286795757711	418517.0	929.2060930281878	1074.4626161456108	44.16000652946371	0.14660149634273167	0.4736782099573441	0.5169824904243701	0.8033847570803592
sub-08_T1w	0.48060856963038734	2.880945586836894	0.5837048838161977	14877.222993827161	4.287706535446023	4.258794734552499	4.295687435989269	4.308637435796299	0.23333137299929022	0.3747657473090665	0.3919028796916433	0.6939011216163635	0.26346001625061033	0.0	0.0029465898658046566	30.92184223844986	18.083896905375695	20.42628552431641	256	320	320	2.536738310083452	13.239242635698506	10.994899208184203	17.208716678770646	26.606153372741286	72.13511043787963	64.4637847789444	94.65009052621227	0.7999986410140991	0.800000011920929	0.800000011920929	6.742447595688702	6.9218870385182045	7.949212892199861	4.66874185949564	4428421.0	0.0	30.45798260718584	11.274503715430471	0.749291630442912	89.30176033027058	286.8830345997106	281.109076179564	111204.0	99.95395199395718	487.99468483775854	110.81466745116525	0.33168244457611573	55.56344697586042	760.2630032287564	762.1482884511352	41812.0	662.3610772378743	851.0100085102019	57.566674724408436	-0.03075265720816356	58.7654083270117	1002.5670150770543	1000.0318022444844	398146.0	911.6115482524037	1101.9501194357872	58.11186069538272	0.1583663548247406	0.4341178440484013	0.4980068071700647	0.6332099907493062
sub-09_T1w	0.4705102914310861	2.9061804100885866	0.5981991689682639	11256.2563123343	4.248507267623	4.1626844307632425	4.216624937167392	4.366212434938365	0.26796809935295024	0.3711211195054973	0.36091078114155245	0.8383780121803284	0.406664103269577	0.0	0.0021528665035379004	24.38066444350098	16.044443177939353	19.121423152817524	256	320	320	3.1625415926689593	12.332252031135393	10.442985645535904	15.83416331280336	21.172828169194908	55.00718664718132	50.07523563045848	74.0456920749992	0.8000029921531677	0.800000011920929	0.800000011920929	9.67162337149201	8.848249250427545	9.81258573960113	5.968053426593542	4647775.0	0.0	38.96787825599313	14.503155451578433	1.3587218601813698	77.14748039261663	290.00750332082197	285.9594749696553	211519.0	150.2935284487903	443.70331848040223	90.42056542918856	0.15410350657637206	59.21965511397259	743.2530031029759	742.9251343980432	48539.0	645.0919657755643	842.7047465890646	60.24183414471437	0.18837681442624143	61.7642496696511	1004.3941689364412	1000.0585212484002	389231.0	907.9242585450411	1115.0118117593229	63.1581989418755	0.1503866333998295	0.39789077753933183	0.46733110703464587	0.5126882236486892
sub-10_T1w	0.5004616297607708	2.724052500728825	0.6156198957792728	5818.381667556896	4.5928392393375965	4.549417855537095	4.537837432380953	4.691262430094743	0.22542141827537132	0.3779202778892822	0.3966583038353465	0.7974875569343567	0.33827370405197144	0.0	0.001599663285553069	31.078003216774885	17.3021618722646	19.365167348377838	256	320	320	2.880489146245939	12.568762560479033	10.205601435267273	15.167552599076844	25.924661721463146	66.40792318726385	60.274729556941566	88.4916037620977	0.7999990582466125	0.800000011920929	0.800000011920929	318.4225676901616	7.40381105422892	12.529879144292366	4.993794668465853	3573087.0	0.0	50.351633816957474	21.937900062980273	0.7152607059172045	92.65716201002465	300.01916874201936	292.9791369102895	137929.0	143.28349317982793	477.80863780528307	101.71122332648184	0.09635236770472222	59.14286936810084	750.6304593635884	750.4875561520457	34082.0	652.118665907532	848.884518023394	59.70966055186338	0.22980196545961995	65.75810883075508	1004.1987400188062	1000.0590932518244	378732.0	904.3363231999799	1119.082791030407	65.93402372898647	0.14845769710350193	0.4195819927987486	0.47400276319897633	0.6737806091976907
sub-11_T1w	0.38423279076193834	3.4371718298673533	0.5963235664984932	17971.3803413061	4.275683012296928	4.167536665927574	4.255087436594256	4.404424934368954	0.20942168166397995	0.4533216451251193	0.3372566732109008	0.6412778496742249	0.3091471523046493	0.0	0.0025448225396041816	31.730011435244883	15.586518423083117	22.74232600016751	256	320	320	2.3911273255839967	14.498236559995199	12.733847092943819	21.31217739325226	9.320203826179162	25.7798544047919	23.142773469038023	34.328262176143014	0.8000049591064453	0.800000011920929	0.800000011920929	4026.42802786851	0.0	6.594072884160414	0.0	4339535.0	0.0	26.870657086372375	19.084462443277474	1.2050831676890867	86.52783121512329	276.7401925348432	271.5023617744446	93127.0	72.03044638037682	483.8543305724858	113.54514716389107	0.21062293866860404	50.83438121287682	749.4813924917539	750.9805029630661	98935.0	662.318983706832	831.7477959394455	51.79779654740457	0.3166076266205966	44.84709282540322	1000.5578993540628	1000.0000461637974	358236.0	924.6690132915974	1079.2917828261852	46.92146804068067	0.14991649509351646	0.47859808712411256	0.5155534071863348	0.6258201465606702
