parametric loss	parametric gain	distance from indifference	rt_reg.1	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	intercept
0.1817752541528494	0.1126852897529586	-0.2195783419384821	0.3927886391153781	0.0075009000000009	-0.0034142000000007	1.1656761640134455e-05	5.62635008110425e-05	0.0047738000000004	0.066357300000003	0.004403291263295	2.2789166436706056e-05	-0.0114222000000003	-0.0075628600000002	5.719685137835818e-05	0.0001304666528384	0.0018097600000017	-0.00031703	1.005080198643668e-07	3.2752312597729184e-06	-0.000519508000002	1.2158991234802692e-15	-9.1715870053559e-16	2.698885616090485e-07	0.0003233250000011	4.217299999908613e-05	1.778562204116735e-09	1.0453905665452269e-07	0.0907655546000014	0.0886396995000014	0.085133412500001	0.0803012987000023	0.0742186113000017	0.0669800789	1
0.1144600691981276	0.030790666419875	-0.1702737338934172	0.3808846180218188	0.0083760100000009	0.00087511	7.658175115974074e-07	7.01575435218492e-05	-0.0365158000000004	-0.0412896000000022	0.0017048310681615	0.0013334036496403	-0.0113907000000006	3.1500000000674096e-05	9.922487599383411e-10	0.0001297480464886	0.0017668800000013	-4.288000000086789e-05	1.8386936198026246e-09	3.1218649347731723e-06	-7.521269999886501e-05	0.0004442953000023	1.9739831454779922e-07	5.656950139995542e-09	0.0003617680000017	3.8442999999920864e-05	1.4778638325552664e-09	1.3087608871675686e-07	0.090607951300002	0.0880147380000013	0.083747551900001	0.0778875515000021	0.0705461896000017	0.0618630933000002	1
0.05027725868879	-0.0099861633427149	-0.0972978588208799	0.2019770024579736	0.0103897000000015	0.0020136900000004	4.054947415256013e-06	0.0001079458660926	-0.0189784	0.0175374000000006	0.0003075603987592	0.0003601796665584	0.0160331	0.0274238000000014	0.0007520648064398	0.0002570602956099	0.001607680000001	-0.0001591999999996	2.5344639329872432e-08	2.58463498331337e-06	-2.7846499998331865e-05	4.73661999997667e-05	2.2435551153104453e-09	7.754275798271751e-10	0.0002077570000006	-0.0001540110000015	2.371938956814969e-08	4.316296893126888e-08	0.0904346925000012	0.0873289498000015	0.082231475900001	0.0752585301000022	0.0665691461000018	0.0563615044000003	1
0.0050519139358592	-0.0189837028700422	-0.030298280271159	0.0784878633904773	0.0038498500000002	-0.0065398500000013	4.276963802259194e-05	1.4821345021726517e-05	-0.0302354000000003	-0.0112570000000007	0.0001267200489997	0.0009141794131598	0.0458569000000017	0.029823800000001	0.0008894590464402	0.0021028552776125	0.0011590600000006	-0.0004486200000006	2.0125990373556114e-07	1.343420082388504e-06	-0.0001120709999997	-8.422450000132164e-05	7.093765811045451e-09	1.2559908581171718e-08	0.000199323	-8.433999999809417e-06	7.113252889676494e-11	3.9729658408082735e-08	0.0902458083000005	0.0865828087000016	0.0805875418000011	0.0724215010000022	0.0623046536000018	0.0505095157000002	1
-0.0089715513699871	-0.082722167681121	0.0684978873780268	0.150430989470022	0.0082205800000011	0.0043707300000007	1.9103280732980736e-05	6.757793553782776e-05	-0.0071886399999992	0.0230467600000008	0.0005311531464972	5.167654504804251e-05	0.0404801000000023	-0.0053768000000009	2.8909978238409687e-05	0.0016386384960115	0.000581819	-0.0005772410000001	3.3320717250947705e-07	3.385133472766765e-07	0.0001007130000013	0.0002127840000011	4.527703004903212e-08	1.0143110018273137e-08	0.0001993230000011	-7.587392566011131e-16	2.3087960945941003e-16	3.972965769927982e-08	0.0900413311999999	0.0857768306000014	0.0788183057000009	0.0693843053000019	0.0577711266000016	0.0443435089000001	1
-0.0102120968172371	-0.1503298992609904	0.1716861610231724	0.2139893279727591	0.0069804100000016	-0.0012401700000006	1.5380216290716392e-06	4.872612376900206e-05	0.000740671000001	0.007929311	6.287397293376204e-05	5.485935282949754e-07	-0.0277378000000006	-0.0682179000000032	0.0046536818804148	0.0007693855488378	0.0007029260000011	0.0001211070000005	1.4666905178162431e-08	4.941049608142976e-07	-0.0005557199999997	-0.0006564330000015	4.309042866370422e-07	3.0882471681399945e-07	0.0001993230000003	-3.913173409689251e-16	5.813469681062944e-16	3.972965925611616e-08	0.0898212967000018	0.0849115724000013	0.0769265184000011	0.0661553376000015	0.0529881410000013	0.0379018183000002	1
-0.0647393367275184	-0.0321003101164986	0.3038152204352319	0.2704606722741167	-0.0001153159999999	-0.0070957260000012	5.03493274677915e-05	1.3297778812736861e-08	-0.0127750999999996	-0.0135157710000011	0.0001826760657246	0.0001632031800089	0.0354422000000013	0.063180000000003	0.0039917124000054	0.0012561495408413	0.0005230220000005	-0.0001799039999999	3.2365448045605474e-08	2.7355201213937605e-07	-0.0003822410000011	0.0001734790000001	3.0094962951099144e-08	1.4610818014157604e-07	0.0001993229999996	8.639297309070606e-16	6.693835795803832e-16	3.9729659150841546e-08	0.0895857427000011	0.0839876321000012	0.0749151215000009	0.0627435226000014	0.0479763500000011	0.0312244919000002	1
-0.1248271876426917	0.1523224777034257	0.4102789395252825	0.275370810513532	-0.0001143550000007	9.610000001033151e-07	9.227420018800389e-13	1.30770645065451e-08	-0.0151588999999997	-0.0023838000000003	5.682502439446481e-06	0.0002297922492095	0.0404829000000026	0.0050406999999996	2.5408656488545117e-05	0.0016388651924117	7.453699999984878e-05	-0.0004484850000006	2.011387939568238e-07	5.555763178720989e-09	-0.0005557200000028	-0.0001734790000005	3.0094963817036537e-08	3.08824717154585e-07	0.000199323000001	-2.7318170678628504e-17	-2.8424593951658927e-16	3.972965963543755e-08	0.0893347099	0.0830056482000013	0.0727872424000009	0.0591582902000014	0.0427573947000009	0.0243530426000001	1
-0.0379096129729631	0.2199049459222618	0.2974863523131189	0.3649512069250187	0.006971310000001	0.0070856650000012	5.0206648493772814e-05	4.85991631181087e-05	0.0157760000000015	0.0309349000000009	0.0009569680380099	0.000248882175998	0.0159039000000019	-0.0245790000000016	0.000604127240999	0.0002529340352095	-0.0006173620000009	-0.0006918990000007	4.787242273853113e-07	3.811358373404724e-07	-0.0004009430000012	0.0001547770000019	2.395591856221713e-08	1.6075528886341785e-07	0.0001993230000012	-8.5702810447270495e-16	7.876507023158391e-17	3.972965849571409e-08	0.0890682417000005	0.0819662993000011	0.0705461896000007	0.0554095495000016	0.0373538109000008	0.0173301902999999	1
0.092903804432286	0.2055968306695423	0.1027667981259091	0.4362361477243097	-0.0001129970000002	-0.0070843070000015	5.0187405671577615e-05	1.2768320671514461e-08	-0.0071906599999992	-0.0229666600000015	0.0005274674715553	5.170559123516792e-05	0.0143569000000016	-0.001547	2.393208998644819e-06	0.0002061205776101	0.0005540240000009	0.0011713860000033	1.372145167524568e-06	3.069425945365244e-07	-0.0006280290000017	-0.0002270860000012	5.156805058317842e-08	3.944204243469988e-07	0.0001993230000005	2.9080597918616457e-16	3.308903837902877e-17	3.972965868645333e-08	0.0887863842000009	0.0808703038000012	0.0681954477000006	0.0515076619000016	0.0317889315000008	0.0101995959999996	1
0.0558916701476444	0.128501614083555	-0.0278027272017581	0.4437919873706862	-0.0001153280000008	-2.330999999659582e-06	5.433073124300485e-12	1.3300545949135717e-08	0.0007674200000006	0.0079580800000001	6.333103728493775e-05	5.889334553622474e-07	0.0011110400000009	-0.0132458600000006	0.0001754528071384	1.234409880818894e-06	0.0004761610000015	-7.786300000046382e-05	6.062645530238651e-09	2.267292989764337e-07	-0.0003505110000013	0.0002775180000021	7.701624007204553e-08	1.228579605235867e-07	9.326300000060111e-05	-0.0001060600000006	1.1248723737969577e-08	8.697984841367611e-09	0.0884891860000011	0.0797184191000012	0.0657386716000006	0.0474634117000014	0.0260867859000008	0.0030055907999996	1
-0.0524499045600891	0.0515489075486559	-0.0903724733285704	0.385732302363043	-0.0001143550000003	9.730000003925037e-07	9.46289871327827e-13	1.307706474203991e-08	0.0195934000000015	0.0188259800000003	0.0003544175229592	0.0003839013235582	0.0142235000000012	0.0131124600000005	0.0001719366072502	0.0002023079522498	0.000181576000002	-0.0002945850000008	8.67803207922975e-08	3.296984388488364e-08	-0.0005557210000017	-0.0002052100000007	4.211114363737043e-08	3.0882582829565013e-07	0.0001993230000005	0.0001060600000006	1.1248724037208429e-08	3.972965851667981e-08	0.0881766985000013	0.0785114412000012	0.0631796814000007	0.0432879769000016	0.0202719962000008	-0.0042071001000004	1
-0.0555221857847664	0.0765190344413251	-0.1092535819459504	0.4130672708347809	-0.0001154730000008	-1.1179999998263745e-06	1.249200266312396e-12	1.3334012598834194e-08	-0.0180793999999998	-0.037672800000002	0.0014192398598415	0.0003268647043604	0.0187896000000015	0.0045661000000003	2.0849269209169507e-05	0.0003530490681605	0.0002852910000008	0.0001037149999998	1.0756799338827837e-08	8.139095399529503e-08	-0.0004892880000025	6.643300000054791e-05	4.4133429119284834e-09	2.394027454870434e-07	0.0001993230000009	1.936170247778888e-16	-6.830463002511618e-16	3.972965888866578e-08	0.0878489756000007	0.0772502043000012	0.0605224558000005	0.0389928981000014	0.0143696711000008	-0.0113936355000007	1
-0.0121296424908427	0.1426160292306933	-0.0972341135509734	0.4418848414195998	-0.0001343820000011	-1.8908999999592145e-05	3.575494218840167e-10	1.805852024266291e-08	-0.0074496899999999	0.0106297100000002	0.0001129907346832	5.549788109589074e-05	0.046818200000003	0.0280286000000007	0.0007856024179606	0.0021919438512426	-0.0001872060000003	-0.0004724970000005	2.23253414652669e-07	3.5046086531918615e-08	0.0002250120000008	0.0007143000000027	5.102244954303663e-07	5.0630403299083195e-08	0.0001993230000014	-5.193400443704273e-17	-8.84987603267851e-16	3.972965842352603e-08	0.0875060740999994	0.075935580000001	0.0577711266000003	0.0345900464000014	0.0084052970000007	-0.0185093366000007	1
-0.0751796459179085	0.139481841383687	0.0020701330379581	0.383043211741822	-0.000123851000001	1.05310000001015e-05	1.10900558876525e-10	1.5339068530857572e-08	-0.0204158000000006	-0.0129661100000004	0.0001681200085319	0.0004168048896407	-0.0018693699999989	-0.0486875700000023	0.0023704794725071	3.4945441963091844e-06	-0.0007916720000019	-0.0006044660000015	3.653791459704147e-07	6.267445528938051e-07	-0.0004189740000003	-0.0006439860000028	4.147179714739736e-07	1.7553921211349217e-07	-3.88062999999378e-05	-0.0002381293000015	5.670556350151791e-08	1.5059297832243114e-09	0.0871480531000004	0.0745684769000013	0.0549299716000004	0.0300915909000012	0.0024046285000005	-0.0255099650000008	1
-0.1681240662806601	0.0935740023537681	0.1195129618610571	0.2831466961578385	-0.0001460320000009	-2.218099999953792e-05	4.919956842563877e-10	2.132534404282328e-08	-0.0179087000000008	0.0025071000000001	6.285550409838674e-06	0.0003207215356901	0.0295783000000012	0.0314476700000015	0.0009889559484296	0.0008748758308911	3.8947899990848695e-06	0.0007955667900033	6.329265195890998e-07	1.5170097227532082e-11	-5.167240000013136e-05	0.0003673016000013	1.3491046609679589e-07	2.670037703665879e-09	4.738029999938705e-05	8.618660000123066e-05	7.428129908108271e-09	2.2448912004611723e-09	0.0867749746000002	0.0731498398000012	0.0520034083000005	0.0255099650000009	-0.0036064233999995	-0.0323519979000008	1
-0.1259101107861932	-0.0137913356198322	0.188803786474064	0.2954354661599647	-0.0001523920000009	-6.359999999812704e-06	4.04488687496431e-11	2.322331984593933e-08	-0.020401700000001	-0.0024929999999997	6.215048999569657e-06	0.0004162293628902	-0.0234730000000005	-0.0530513000000021	0.0028144404316927	0.0005509817289984	0.0001392579999999	0.0001353632100003	1.8323198239774948e-08	1.939278977506833e-08	-0.0001750049999996	-0.0001233325999994	1.5210928698973917e-08	3.0626751368803046e-08	0.0001993230000015	0.0001519427000009	2.3086583982584635e-08	3.972965911448785e-08	0.0863869029000009	0.0716806490000011	0.0489959873000004	0.0208578319000007	-0.0096019024999998	-0.0389928981000009	1
-0.0297225818615438	-0.1165825524449276	0.2109979239842139	0.2642910994903401	0.00216095	0.0023133420000008	5.3515512081580265e-06	4.669704902911616e-06	0.0079076	0.0283093000000011	0.0008014164664903	6.253013775844572e-05	0.0104469000000002	0.0339199000000016	0.0011505596160104	0.0001091377196095	-0.0004678340000008	-0.0006070920000009	3.6856069748628913e-07	2.1886865025011565e-07	-0.0001750049999999	-2.834652438864378e-16	-1.428019424830829e-15	3.0626750035833914e-08	8.701480000147785e-05	-0.0001123082000014	1.2613131658346345e-08	7.571574431321245e-09	0.0859839051000009	0.0701619200000009	0.0459123846000004	0.0161480496000006	-0.0155559201999999	-0.0453913792000009	1
0.0167302394444058	-0.1182964339409415	0.1487473129144882	0.1177152815457086	-0.0001386990000003	-0.0022996490000003	5.288385522575281e-06	1.92374120660582e-08	-0.00682121	-0.0147288100000009	0.0002169378440159	4.652890586401744e-05	0.0289140000000014	0.0184671000000006	0.0003410337824094	0.0008360193960012	0.0001224110000008	0.0005902450000021	3.483891608602291e-07	1.4984454006055474e-08	-7.691679999748024e-06	0.0001673133200001	2.7993746466752252e-08	5.916223623372181e-11	-0.0002145540000014	-0.0003015688000015	9.094374320469033e-08	4.603341922735997e-08	0.0855660509000005	0.0685947023000011	0.0427573947000005	0.0113936355000008	-0.0214427665999997	-0.0515076619000011	1
0.019695796146487	-0.0796923977655379	0.0622114190140162	0.0494911470006145	0.0035919199999998	0.0037306190000008	1.3917518122533956e-05	1.2901889287107202e-05	-0.0167422000000006	-0.0099209900000003	9.84260425797874e-05	0.0002803012608405	0.042824200000002	0.0139102000000002	0.0001934936640393	0.0018339121056424	-0.0006941750000012	-0.0008165860000015	6.668126975439693e-07	4.818789279830944e-07	0.000113859	0.0001215506800002	1.4774566889795462e-08	1.2963872703683057e-08	-0.0002145540000021	7.037546496133887e-16	-1.2982322095556705e-15	4.6033420301328266e-08	0.0851334124999998	0.0669800789000011	0.0395359232000004	0.0066077305000008	-0.0272370220999996	-0.0573037210000013	1
-0.0294284903899191	-0.1117620282583721	-0.0138579755502212	0.1775582280579764	0.0043013100000008	0.0007093899999999	5.032341722111289e-07	1.8501267717039816e-05	0.026687400000001	0.0434296000000019	0.0018861301561617	0.0007122173187584	-0.0002488759999992	-0.0430730760000024	0.0018552898761029	6.193926269161924e-08	-0.0007768930000002	-8.271799999884563e-05	6.842266512827384e-09	6.035627326434141e-07	-8.953889999920558e-05	-0.0002033978999999	4.1370704593457884e-08	8.017215610735511e-09	-7.27361000012282e-05	0.0001418179000006	2.0112316974986062e-08	5.290539117663145e-09	0.0846860645000005	0.065319165900001	0.0362529791000003	0.0018035623000007	-0.0329136667999998	-0.0627435226000013	1
-0.0827901817076143	-0.1671425556623666	-0.0644293456971547	0.2711694503868987	-0.0001456629999995	-0.0044469730000009	1.9775568863272165e-05	2.1217709161381338e-08	0.0181583000000011	-0.0085291000000008	7.274554680888366e-05	0.0003297238588889	-0.0106592000000001	-0.0104103240000002	0.0001083748457833	0.0001136185446388	-0.0001496109999979	0.0006272820000012	3.9348270871668964e-07	2.2383451787336422e-08	-0.0003900410000002	-0.0003005021000012	9.030151189546672e-08	1.5213198060308006e-07	6.462329999989187e-05	0.000137359400001	1.8867605046438456e-08	4.176169432396174e-09	0.0842240844000017	0.0636131110000009	0.0329136668000002	-0.0030055907999995	-0.0384481885999999	-0.0677932473000013	1
-0.0659061839357078	-0.1629221322919254	-0.0856728430525389	0.3762958760681661	-0.0001625440000003	-1.6880999999827673e-05	2.849673432058466e-10	2.6420551760569162e-08	-0.0077552700000003	-0.0259135700000011	0.000671513110145	6.014421277315936e-05	-0.0122939000000004	-0.0016346999999994	2.672244088929485e-06	0.0001511399772089	-0.0002500819999994	-0.0001004710000008	1.0094421440719805e-08	6.254100638605101e-08	0.0004159180000028	0.0008059590000035	6.495699161560541e-07	1.729877868545742e-07	-0.0002145540000007	-0.0002791773000013	7.793996517633254e-08	4.603341891535598e-08	0.0837475519000011	0.0618630933000007	0.0295231785000001	-0.0078064367999995	-0.0438166893000002	-0.0724215010000015	1
-0.0122170846994918	-0.1232656543994188	-0.0889093327428429	0.4182682419455137	-0.0001517609999998	1.0783000000355823e-05	1.1627277849564664e-10	2.303140092534448e-08	0.0453325000000016	0.053087770000002	0.0028183113235757	0.0020550355562483	0.0073686200000009	0.0196625200000007	0.0003866146927499	5.429656070406846e-05	-0.000701603999999	-0.0004515220000004	2.0387211629702403e-07	4.922481730108007e-07	0.0001470460000031	-0.0002688720000024	7.229215163546168e-08	2.1622528942580063e-08	-0.0001203080000012	9.424600000031726e-05	8.882307707904586e-09	1.4474014462113484e-08	0.0832565493000005	0.0600703222000006	0.0260867859	-0.0125857063999995	-0.0489959873000004	-0.0765995097000017	1
0.0875036037388354	-0.0307225114649267	-0.0836308574984361	0.4322242094374373	-0.0001423309999998	9.429999999894956e-06	8.892480823224122e-11	2.0258113608027184e-08	0.0188397000000011	-0.0264928000000015	0.0007018684518395	0.0003549342960899	-0.0189630999999997	-0.026331720000001	0.000693359478158	0.0003595991616087	-0.000939317999999	-0.0002377140000012	5.650794600755879e-08	8.823183053176008e-07	0.0003017970000043	0.000154751	2.3947869433096084e-08	9.108143317010183e-08	-0.0002145540000014	-9.424600000016325e-05	8.882307331077144e-09	4.60334194936795e-08	0.0827511615000015	0.0582360367000006	0.0226098321	-0.0173301902999995	-0.0539637182000004	-0.0803012987000016	1
0.1719851506645129	0.0559209526366246	-0.0737692893054901	0.3492349028268088	0.0055639100000007	0.0057062410000011	3.256118635072645e-05	3.0957094490611226e-05	0.0023338899999995	-0.0165058100000008	0.0002724417637551	5.447042532117563e-06	-0.0301761000000009	-0.0112129999999998	0.0001257313689987	0.0009105970112083	-0.0004039819999995	0.000535336000001	2.8658463298039737e-07	1.6320145589733401e-07	-0.0005393880000003	-0.0008411850000041	7.075922115521973e-07	2.909394126688622e-07	-6.635090000131914e-05	0.0001482031000012	2.1964158445566228e-08	4.402441274772782e-09	0.0822314759000018	0.0563615044000005	0.0190977231999998	-0.0220267750999995	-0.0586984312000003	-0.0835038541000018	1
0.1453514022106953	0.0712089210519784	-0.045445696884821	0.157521938168364	-0.0002319279999997	-0.0057958380000008	3.359173812273998e-05	5.3790597793151854e-08	0.0239869000000002	0.0216530100000008	0.0004688528420597	0.0005753713716089	0.0074349700000001	0.0376110700000019	0.0014145925865461	5.527877890088964e-05	-0.0012381200000002	-0.000834138000002	6.957862062305082e-07	1.5329411338525594e-06	6.358410000050596e-06	0.0005457464100025	2.9783914592083296e-07	4.042974862955501e-11	-0.0002145540000019	-0.0001482031000004	2.1964158444841065e-08	4.6033419248550334e-08	0.0816975821000016	0.0544480209000007	0.0155559201999999	-0.0266624797999994	-0.0631796814000003	-0.0861872655000019	1
0.0799699430095063	0.0400929008203042	-0.0076033180139207	0.0647582574417082	-0.0002228910000002	9.037000000127633e-06	8.166665631786953e-11	4.96803983380037e-08	0.0023071999999997	-0.0216797000000011	0.0004700093920901	5.323171840539985e-06	0.0239246000000013	0.0164896300000007	0.0002719078975364	0.0005723864851612	-0.0013341800000009	-9.605999999978752e-05	9.227522251858616e-09	1.7800362718816631e-06	4.772030000096927e-05	4.136188999943693e-05	1.7108047472399313e-09	2.2772279930626676e-09	-0.0002145540000018	6.443415999289834e-16	-1.1613440102105453e-15	4.603342020876516e-08	0.0811495725000007	0.0524969085000008	0.0119899298999999	-0.0312244918999995	-0.0673881186000002	-0.0883348501000018	1
0.0645325781927219	-0.0561258705144568	0.0784037551552176	0.1484167144131029	0.0018539400000002	0.0020768310000003	4.313227002261835e-06	3.4370935244149e-06	0.0022957799999993	-1.14199999997777e-05	1.3041562275506162e-10	5.270605808585542e-06	-0.0164639000000002	-0.0403885000000018	0.001631230932251	0.0002710600032089	-0.0013887500000015	-5.45699999997409e-05	2.977884356828572e-09	1.928626561767867e-06	-0.0001160429999994	-0.0001637633	2.6818416972094727e-08	1.3465978280687062e-08	-0.0002145540000013	2.7706167767613223e-16	-1.4832317548771222e-15	4.6033420480862e-08	0.0805875418000007	0.0505095157000007	0.0084052969999998	-0.0357002022999999	-0.0713055705000005	-0.0899332563000018	1
