trial_type.feedback	trial_type.feedback_derivative	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	intercept
0.4452220185009903	-0.0324550697710851	0.0122291000000002	-0.0079624000000005	6.339981376027484e-05	0.0001495508868092	-0.0267002000000008	0.0239331000000011	0.00057279327561	0.0007129006800384	-0.0481025000000014	0.0341876000000016	0.0011687919937603	0.0023138505062496	-8.078340000165763e-05	-8.543153999925701e-05	7.298547861957044e-09	6.525958696904154e-09	0.0004686220000024	-1.0727805318293224e-15	-3.91149826545713e-16	2.196065795138101e-07	-1.1616514448978924e-15	5.49050006163353e-16	-4.3234934076100536e-17	5.483195202604859e-16	0.1042374227000007	0.0998804934000019	0.0927533379000017	0.0830536308000007	1
0.4505723322253594	0.0312762168367008	0.0162944	0.0040653000000009	1.652666408956907e-05	0.0002655074713591	-0.0480553000000016	-0.0213551000000016	0.0004560402960101	0.002309311858091	-0.055397900000001	-0.0072954	5.322286115900905e-05	0.0030689273244103	0.0009011980000011	0.0009819814000016	9.642874726947467e-07	8.121578328737716e-07	0.0004686220000027	-9.840051671357311e-17	-1.4466151037001776e-15	2.196065787927494e-07	0.0001116110000002	0.0001116110000014	1.245701572233182e-08	1.2457015127486724e-08	0.1039134975000009	0.0986047464000017	0.0899568088000016	0.0782625414000005	1
0.4494719734269587	-0.0534324318642599	0.0106888	-0.0056056000000004	3.1422751360169786e-05	0.00011425044544	-0.0143372000000013	0.033718100000002	0.0011369102676125	0.0002055553038381	-0.0046079299999992	0.0507899700000022	0.0025796210526032	2.123301888323015e-05	0.0003554870000018	-0.0005457110000012	2.97800495946204e-07	1.263710059938195e-07	0.0003909040000017	-7.771800000165492e-05	6.0400859680285585e-09	1.5280593720675337e-07	-7.72797801032674e-16	-0.0001116110000013	1.2457016163196116e-08	-2.9112841320206683e-16	0.103557564600001	0.097207518900002	0.0869109523000012	0.0730858944000007	1
0.2576618503393577	-0.1111359854631868	0.0122468999999994	0.0015581000000002	2.4276756097040665e-06	0.000149986559609	-0.040490600000002	-0.0261534000000015	0.0006840003315617	0.0016394886883611	-0.0523332000000002	-0.0477252700000015	0.0022777013965745	0.0027387638222408	0.0003554870000011	-1.542614487775566e-15	-7.3819470219949e-16	1.263710067728162e-07	0.0003433520000019	-4.755200000061031e-05	2.261191778734516e-09	1.1789059600308293e-07	-5.949498706739545e-16	3.3288832237037603e-16	6.747289556357811e-16	1.7315168343997222e-16	0.1031697337000012	0.0956905321000016	0.0836242104000015	0.0675491924000006	1
0.0698076703479324	-0.0726359368201068	-0.0037483000000014	-0.0159952000000018	0.0002558464230426	1.404975289043706e-05	-0.0109517000000007	0.0295389000000017	0.0008725466132115	0.0001199397328884	-0.0280651000000005	0.0242681000000007	0.0005889406776101	0.0007876498380091	-0.0002449880000005	-0.0006004750000004	3.6057022662352004e-07	6.001912141484741e-08	5.5548899999399256e-05	-0.0002878031000026	8.283062539634745e-08	3.085680692357597e-09	6.305079322046674e-17	-4.0990500620808855e-18	-6.607428068408973e-16	-7.574113293996639e-16	0.102750124100001	0.0940556550000022	0.0801056929000015	0.0616797117000009	1
-0.0304291082721331	-0.0313008624258125	0.0039441099999986	0.0076924100000015	5.917317160872875e-05	1.555600369171232e-05	-0.0391492000000017	-0.0281975000000021	0.0007950990062518	0.0015326598606415	-0.0280389	2.620000000007535e-05	6.86439677404385e-10	0.0007861799132095	0.0001763699999999	0.0004213580000002	1.7754256468959845e-07	3.1106376545063486e-08	5.301349999978931e-05	-2.5353999989727044e-06	6.42747202041442e-12	2.8104306494628123e-09	5.961951020364623e-16	-1.7881832666227995e-16	1.360420967332154e-17	-1.3823118233648212e-16	0.102298865200001	0.0923049018000019	0.0763651517000014	0.0555063682000004	1
-0.0655496815665944	-0.0078109426512292	-0.0037112700000018	-0.0076553800000007	5.860484294550472e-05	1.3773525013558842e-05	-0.0205551000000016	0.0185941000000011	0.0003457405548101	0.0004225121360097	-0.0077182599999992	0.0203206400000002	0.0004129284100095	5.95715374265863e-05	-0.0002449879999996	-0.0004213580000003	1.7754256473602359e-07	6.001912072521975e-08	0.0001672589999997	0.0001142455000005	1.3052033669756124e-08	2.7975572035275525e-08	0.0001195580000013	0.0001195580000003	1.429411603106385e-08	1.429411441128606e-08	0.1018160960000007	0.090440429400002	0.0724129543000012	0.0490595746000005	1
-0.0651541351309604	0.0070224781268493	0.0094176999999992	0.0131289700000022	0.0001723698532626	8.869307328964968e-05	-0.0254736000000016	-0.0049185000000001	2.419164224893068e-05	0.0006489042969602	-0.0077023699999993	1.5889999999631333e-05	2.524913608488748e-10	5.932650361660722e-05	9.271330000262818e-06	0.0002542593300005	6.464780740760322e-08	8.595652465951439e-11	7.118939999999877e-06	-0.0001601400600004	2.5644838811457527e-08	5.0678769957332816e-11	-2.2618936199700715e-16	-0.0001195580000014	1.4294115516714216e-08	2.344562219633686e-16	0.1013019650000011	0.0884645347000017	0.0682600547000011	0.0423710907000004	1
-0.0515031394547141	0.0030215599098002	0.0087251399999996	-0.0006925599999998	4.796393526512826e-07	7.612806801937903e-05	-0.0027902500000004	0.0226833500000014	0.0005145343672229	7.785495060751437e-06	-0.0195914	-0.0118890300000009	0.0001413490343396	0.0003838229539598	-0.0002449880000004	-0.0002542593299996	6.464780697787485e-08	6.001912038947786e-08	1.54210999988307e-05	8.302159999893281e-06	6.892627218555532e-11	2.3781058705429147e-10	-1.658340580858582e-15	1.1493466354411827e-16	3.494240712655393e-16	6.454418658586683e-16	0.1007566308000015	0.0863796522000018	0.0639179632000013	0.0354738672000003	1
-0.008005107275179	0.0624498730004429	0.000900509999999	-0.0078246300000009	6.122483463727684e-05	8.109182600345749e-07	-0.0132424000000004	-0.010452150000001	0.000109247439622	0.0001753611577596	-0.0327555000000006	-0.0131641000000007	0.0001732935288091	0.0010729227802496	0.0001010609999994	0.0003460490000011	1.1974991037445565e-07	1.0213325408338642e-08	1.5421099998685128e-05	3.832965551185579e-16	4.01084996048977e-16	2.3781028870428845e-10	-2.6618731026960302e-17	7.374089230315931e-16	-5.379698665640991e-16	3.436027319722638e-17	0.1001802613000015	0.0841883504000018	0.0593987145000012	0.0284018830000001	1
0.2326523672882038	0.1405838265466741	-0.0037303900000013	-0.0046309000000003	2.144523481072377e-05	1.3915809553157178e-05	-0.0028481500000006	0.0103942500000002	0.0001080404330619	8.11195842161381e-06	0.0086015500000008	0.0413570500000012	0.0017104055847037	7.398666240128739e-05	2.546860000026338e-05	-7.559239999974771e-05	5.714210252316852e-09	6.48649476860853e-10	1.5421099998557947e-05	3.398678724717137e-16	3.0691235081961663e-16	2.3781015115141926e-10	6.668204390149617e-16	-4.273198290978248e-16	-2.77632110900971e-16	-6.496300582652152e-16	0.0995730340000013	0.081893328900002	0.0547148343000008	0.0211899780000001	1
0.4041098750263154	0.0320536574581829	-0.0037303900000015	2.953344058708231e-16	-4.189169684380815e-16	1.391580955260192e-05	-0.0028614200000008	-1.3269999999900528e-05	1.7609189028746108e-10	8.18772441562232e-06	-0.0245961999999996	-0.0331977500000015	0.0011020906050624	0.00060497305444	0.0005847180000016	0.0005592494000011	3.1275989124291653e-07	3.4189513726548045e-07	1.542109999875978e-05	3.4481171829878568e-16	-5.077724144710804e-16	2.3781047707438847e-10	7.199792511199501e-16	-2.1302276884300264e-16	-2.3134250969696506e-17	8.305168061992004e-17	0.0989351360000013	0.0794974152000018	0.0498793046000008	0.0138736813	1
0.4750256403687466	0.0512691844542499	-0.0165812000000024	-0.0128508100000013	0.0001651433176576	0.000274936193442	0.0058795599999998	0.0087409800000001	7.640473135947944e-05	3.456922579230882e-05	-0.0369282000000006	-0.0123320000000008	0.0001520782239994	0.0013636919552402	-9.700040000054046e-05	-0.000681718400001	4.6473997803284274e-07	9.409078439263318e-09	1.5421099998279494e-05	2.742779450859338e-16	-3.076743738261644e-17	2.378102197224932e-10	-0.0001530979999991	-0.0001530980000015	2.3438997105690357e-08	2.3438997778689563e-08	0.0982667636000011	0.0770035610000021	0.044905527800001	0.0064890364	1
0.5262003069942413	-0.0174242183923989	-0.0140330000000023	0.0025482000000011	6.493323239681899e-06	0.0001969250890012	-0.0027543500000006	-0.0086339100000009	7.454440188671984e-05	7.586443921925618e-06	-0.0369249000000007	3.3000000000577102e-06	1.0889253183265018e-11	0.0013634482400103	0.0006571130000001	0.0007541134000016	5.686870205988557e-07	4.317974932162342e-07	1.5421099998853934e-05	1.0233504121906554e-15	-1.0335825052709852e-15	2.378104532299753e-10	2.0401129962741967e-15	0.0001530980000009	2.3438998370728628e-08	-8.298551056626422e-16	0.097568123000001	0.0744148388000018	0.0398072893000009	-0.0009275765	1
0.4844124464220526	0.0039927342992554	-0.0037303900000011	0.0103026100000022	0.0001061437728128	1.3915809552380456e-05	0.0106591999999996	0.0134135500000005	0.0001799233236012	0.0001136185446384	-0.0065322199999997	0.0303926800000012	0.0009237149975827	4.266989812799442e-05	1.1823299999676436e-05	-0.0006452897000014	4.16398797416722e-07	1.3979067733202225e-10	1.542109999910552e-05	7.518244318110578e-16	-9.825565504432122e-16	2.378102407722314e-10	1.286746788036625e-15	-1.3480024696032802e-15	-6.372164089314847e-16	-1.9428318434445079e-16	0.0968394291000013	0.0717344379000018	0.0345987195000006	-0.0083396198000003	1
0.5114992425730872	-0.0092198752726927	-0.0037303900000009	3.211707673582812e-16	-9.531488470377332e-16	1.391580955208012e-05	0.0084049499999996	-0.0022542500000003	5.08164306118538e-06	7.064318450139307e-05	-0.0337751000000003	-0.0272428800000012	0.0007421745106939	0.0011407573800103	0.000395254	0.0003834307000008	1.4701910074697365e-07	1.5622572341952926e-07	1.5421099998873064e-05	4.594166686623506e-16	-2.871441087862505e-16	2.3781077476333806e-10	8.637838874060886e-16	-4.3518924606818495e-18	-3.419255741235645e-16	3.0325236555549323e-16	0.0960809065000014	0.0689656605000016	0.0292942548000006	-0.0157105782000003	1
0.4539957780886942	-0.0161293557428117	-0.0037303900000004	5.536751234662211e-16	-1.146453199784478e-15	1.3915809551964217e-05	0.0256455000000006	0.0172405500000007	0.0002972365643017	0.0006576916702478	-0.0232048000000007	0.0105703000000002	0.000111731242089	0.0005384627430398	-0.0007647740000031	-0.0011600280000015	1.345664963909979e-06	5.84879275062442e-07	1.542109999885268e-05	3.580045206770432e-16	1.389899650127906e-16	2.3781077156618976e-10	4.683547622001565e-16	-5.392133184262294e-16	-1.847828426290446e-16	7.124338643909239e-16	0.0952927888000017	0.0661119177000015	0.0239085971000007	-0.0230041390000003	1
0.4820592895511881	0.0122404954364561	-0.0037308200000006	-4.299999998838969e-07	1.8386319899084522e-13	1.391901787227429e-05	-0.0026304700000005	-0.0282759700000023	0.0007995304794426	6.919372420967933e-06	-0.0347436000000007	-0.0115388000000003	0.000133143905439	0.0012071177409595	-0.0001804690000028	0.0005843050000013	3.414123328969552e-07	3.2569061439536284e-08	1.5421099999451523e-05	9.839474454302096e-16	4.3105754827303196e-16	2.3781058000680276e-10	-7.331109999955232e-05	-7.331110000014359e-05	5.374517056460964e-09	5.3745181970599036e-09	0.0944753188000012	0.0631767253000013	0.0184566736000005	-0.0301843707000006	1
0.4396511909730091	-0.0310257205832176	-0.0037303900000003	4.3000000043039e-07	1.8362905714410533e-13	1.3915809552230658e-05	0.0266557999999999	0.0292862700000016	0.0008576856105139	0.000710531673638	-0.0104561	0.0242875000000007	0.0005898826562495	0.000109330027209	0.0001876459999992	0.0003681150000018	1.3550865237023832e-07	3.5211020668690825e-08	1.542109999907946e-05	4.159289859691011e-18	-5.038381799874515e-16	2.3781095804087283e-10	-6.027512788501067e-19	7.331110000033206e-05	5.374517582558173e-09	-1.5254885917428395e-16	0.0936287483000015	0.0601636995000014	0.0129535949000003	-0.0372159003000008	1
0.4551145966336979	0.0313809595942657	0.0044813000000003	0.0082116900000011	6.743185265580226e-05	2.0082049689545832e-05	0.0123975999999992	-0.0142582000000014	0.0002032962672395	0.0001537004857595	0.0122536000000011	0.0227097000000007	0.0005157304740895	0.0001501507129589	-6.235380000068028e-05	-0.0002499998000008	6.249989924410992e-08	3.887996581587938e-09	1.5421099999506285e-05	9.648307282427226e-16	-2.9952465563473576e-16	2.37810348112157e-10	9.804900000081584e-05	9.804900000060512e-05	9.613606143366313e-09	9.613606172225031e-09	0.0927533379000018	0.0570765522000011	0.0074146136	-0.0440640870000007	1
0.4365962359736142	-0.0644888540126925	-0.0037303900000003	-0.0082116900000013	6.743185265595462e-05	1.3915809551860393e-05	0.0140708999999991	0.0016733000000002	2.799932889181982e-06	0.0001979902268095	-0.0287679999999997	-0.0410216000000019	0.0016827716665605	0.0008275978239994	-0.0001802590000008	-0.0001179052	1.3901634490146021e-08	3.2493308150959017e-08	1.542109999914869e-05	-1.4184670913352206e-16	-9.236159301240886e-17	2.3781100215904623e-10	9.545247254872688e-16	-9.804900000064568e-05	9.613606277825564e-09	4.658882530932502e-16	0.0918493575000013	0.053919087000001	0.0018550816	-0.0506951936000006	1
0.2361239677138397	-0.1093463871714894	-0.0037303900000001	2.04551423358412e-16	-4.083247604405284e-16	1.3915809551932914e-05	0.0309717999999994	0.0169009000000007	0.0002856404208097	0.0009592523952389	0.0219408000000013	0.050708800000002	0.002571382397442	0.000481398704639	-0.0002283720000013	-4.8112999999871805e-05	2.3148589691331414e-09	5.215377162800021e-08	1.54210999994261e-05	6.604911976188382e-17	-4.985086165374455e-16	2.3781088206965467e-10	3.36403708211072e-16	-2.638459121842174e-16	7.225715712196892e-16	-2.839534978113047e-16	0.0909170854000017	0.0506951936000011	-0.0037095919000001	-0.0570765522000008	1
0.0563688187792101	-0.0680800017100078	0.0055865200000004	0.0093169100000012	8.680481194784368e-05	3.1209205709270526e-05	0.0229099999999995	-0.0080618000000005	6.499261923917734e-05	0.0005248680999994	-0.0077134699999994	-0.0296542700000015	0.0008793757292324	5.949761944064449e-05	-0.0003150580000016	-8.668600000020229e-05	7.514461342267204e-09	9.926154426592137e-08	1.5421099999895463e-05	3.4928406008431413e-16	-3.125388340795608e-16	2.3781050257041736e-10	0.0001236360000002	0.0001236360000009	1.5285860982432683e-08	1.5285860336071367e-08	0.089956808800002	0.0474088441000008	-0.0092639837999999	-0.0631767253000009	1
-0.0359478463091784	-0.028113002585501	-0.0037448	-0.0093313200000016	8.70735329431116e-05	1.4023527039965126e-05	0.0323858999999993	0.0094759000000002	8.979268080959968e-05	0.0010488465188094	0.0318781000000017	0.0395915700000011	0.0015674924150655	0.001016213259609	-0.0001687100000009	0.0001463480000008	2.141773642210092e-08	2.8463064167983917e-08	0.0002593290000008	0.000243907900001	5.949106441686797e-08	6.725152863005113e-08	-4.240838652252642e-17	-0.0001236360000005	1.5285860830079464e-08	-2.868875626878976e-16	0.088968823400002	0.0440640870000009	-0.0147926993000003	-0.0689656605000009	1
-0.0667151749003003	-0.0063028942065766	0.0038141100000001	0.0075589100000006	5.7137120387705256e-05	1.4547435091760956e-05	0.0142895999999981	-0.0180963000000012	0.0003274760736906	0.0002041926681606	0.0513181000000031	0.01944	0.0003779135999991	0.0026335473876107	-0.0001877239999999	-1.9014000000336595e-05	3.6153178440633085e-10	3.5240300082618204e-08	1.542110000074221e-05	-0.0002439079000011	5.9491064334692364e-08	2.3781035305890345e-10	0.0001366919999999	0.000136692000001	1.868470398030499e-08	1.8684701530534172e-08	0.0879534337000018	0.0406650432000007	-0.0202804149000007	-0.074414838800001	1
-0.0634996659125794	0.0079039413687267	0.011475200000001	0.0076610900000005	5.8692299987396245e-05	0.0001316802150392	0.0215212999999983	0.0072317000000008	5.229748488962597e-05	0.0004631663536899	0.0253801000000023	-0.025938000000002	0.0006727798439991	0.0006441494760098	-0.0005535120000005	-0.0003657880000003	1.3380086097904392e-07	3.0637553510267535e-07	1.542110000026106e-05	-2.21246635657533e-16	2.3079305622734943e-16	2.378100150284837e-10	-1.6896672267753049e-15	-0.0001366920000011	1.8684703771726632e-08	7.48619430347479e-16	0.0869109523000016	0.0372159003000005	-0.0257119206000006	-0.0794974152000011	1
-0.050963509194088	0.0028265890108782	0.0024373800000007	-0.0090378200000021	8.168219035226652e-05	5.940821264052299e-06	0.0215531999999982	3.189999999995273e-05	1.0176096499604364e-09	0.0004645404302404	0.047041300000003	0.0216611999999998	0.000469207585439	0.0022128839056896	-0.0004170780000006	0.000136434000001	1.8614236129859898e-08	1.739540587733694e-07	1.5421099999994075e-05	-2.1572694542132868e-16	2.705563191751253e-16	2.378103262242427e-10	-1.559030026650588e-15	1.204783965665612e-15	3.399742012575996e-16	1.814348588296577e-16	0.0858417003000015	0.0337209075000005	-0.0310721622000008	-0.0841883504000012	1
0.0072548571521539	0.0765173501505489	0.0038224900000005	0.0013851099999997	1.918529711289892e-06	1.4611429799526372e-05	0.0355836999999993	0.0140305000000012	0.0001968549302501	0.0012661997056895	0.0044777000000013	-0.0425636000000026	0.0018116600449603	2.0049797289451782e-05	-0.0009884720000026	-0.0005713940000001	3.264911031628631e-07	9.770768987988605e-07	0.0001492270000008	0.0001338059000001	1.790402046825575e-08	2.2268696724207887e-08	-1.4695863183567025e-15	-7.926270008384661e-17	3.788297489072094e-16	6.3292353113306e-16	0.0847460072000017	0.0301843707000006	-0.0363462832000006	-0.0884645347000012	1
0.2614742956840716	0.1341534020618794	0.0075161700000011	0.0036936799999999	1.364327194185373e-05	5.649281146856408e-05	0.0215895999999983	-0.0139941000000013	0.0001958348348103	0.0004661108281604	0.055705900000003	0.0512282000000016	0.0026243284752415	0.0031031472948098	8.180269999917982e-05	0.0010702747000025	1.1454879355823606e-06	6.691680867314962e-09	1.5421100000546943e-05	-0.0001338059000006	1.7904019273754264e-08	2.3781020294847236e-10	-1.1199949632697417e-15	5.832075725203101e-16	2.7355096324422237e-16	-1.9504598605067984e-16	0.0836242104000016	0.0266106469000004	-0.0415196656000012	-0.0923049018000014	1
0.4089276323323533	0.02511063584692	0.0067617700000011	-0.0007544000000009	5.691193580994455e-07	4.57215335324158e-05	0.0215674999999974	-2.2099999999592355e-05	4.884094615476873e-10	0.0004651570562506	0.0461733000000037	-0.0095326000000015	9.087046275828864e-05	0.0021319736328899	3.3940800001671845e-05	-4.786189999994277e-05	2.2907607055969487e-09	1.151976595965818e-09	-4.64140000003389e-05	-6.183510000037602e-05	3.8235792643420106e-09	2.1542604689748773e-09	0.0001634709999999	0.0001634710000016	2.6722768894254468e-08	2.6722767646035105e-08	0.0824766555000011	0.0230041390000001	-0.0465779707000014	-0.0956905321000013	1
0.4818547506024606	0.0515176112539686	-0.0037287099999997	-0.0104904800000023	0.0001100501706301	1.3903278264474577e-05	0.0312921999999976	0.0097247000000008	9.456979008984713e-05	0.0009792017808404	0.059636500000004	0.0134631999999991	0.0001812577542386	0.0035565121322506	-0.0005701929999998	-0.0006041338000005	3.6497764873231226e-07	3.2512005876293045e-07	1.5421099999632266e-05	6.183510000030824e-05	3.8235791141848785e-09	2.378102048791589e-10	0.0001542720000014	-9.19900000045731e-06	8.462076046389943e-11	2.3799849573493103e-08	0.081303695900001	0.0193692900000003	-0.0515071788000015	-0.0986047464000012	1
0.5209213800012407	-0.0220666201856069	0.0164262000000018	0.020154910000002	0.0004062203971107	0.0002698200464388	0.007560739999997	-0.0237314600000008	0.0005631821937329	5.7164789349065214e-05	0.0140096000000027	-0.0456269000000023	0.0020818140036108	0.0001962688921588	9.43238000004529e-05	0.0006645168000005	4.415825766407981e-07	8.896977941512312e-09	-0.0001374389999998	-0.0001528601000002	2.3366208716571708e-08	1.888948001086307e-08	0.0003301480000027	0.0001758760000001	3.09323666022828e-08	1.0899770130861457e-07	0.0801056929000008	0.0157105781999997	-0.0562936277000014	-0.1010331881000015	1
0.4903596697399273	0.0124445163818884	0.0439449000000053	0.0275187000000032	0.0007572788496945	0.0019311542360113	0.0300771999999985	0.0225164600000018	0.0005069909709315	0.0009046379598385	0.0115997000000012	-0.0024099000000007	5.807618007818524e-06	0.0001345530400884	-0.0005701930000019	-0.0006645168000008	4.4158257758749596e-07	3.251200576126843e-07	-0.0002695900000013	-0.0001321510000002	1.7463886331609147e-08	7.267876991095375e-08	0.000331591	1.4429999986305472e-06	2.0793347259604517e-12	1.0995259043785793e-07	0.0788830156000014	0.0120325109999993	-0.0609240514000012	-0.1029638934000017	1
0.5110715517567557	-0.0197494719301327	0.0450874000000055	0.0011424999999991	1.3053062477334176e-06	0.0020328736387607	0.0239286999999999	-0.0061484999999996	3.780405225031354e-05	0.0005725826836885	-0.0901644000000016	-0.101764100000003	0.0103559320488182	0.0081296190273626	0.0013897600000001	0.0019599530000026	3.84141576618748e-06	1.9314328560581133e-06	1.542109999784155e-05	0.000285011100001	8.123132818133283e-08	2.378104127676134e-10	0.0003523730000016	2.0782000000093863e-05	4.318914541774426e-10	1.2416673064781353e-07	0.0776360405000022	0.008339619799999	-0.0653856159000009	-0.1043873508000018	1
