trial_type.cash_demean	trial_type.control_pumps_demean	trial_type.explode_demean	trial_type.pumps_demean	cash_demean	control_pumps_demean	explode_demean	pumps_demean	rt_reg.rt	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	intercept
-5.428020122964268e-16	0.1679067222475755	7.546339743175371e-09	-7.739116304165258e-07	-1.2689819773248688e-16	0.6863660310637668	-2.3565976209791565e-08	2.9436013043088262e-06	0.3074983357036316	-0.0782943999999996	-0.0111466000000026	0.0001242466915614	0.0061300130713598	-0.0886411000000008	-0.0437974000000013	0.0019182122467616	0.0078572446092113	-0.0195508999999997	0.0522893000000013	0.0027341708944905	0.0003822376908097	0.009234070000001	0.0008359100000004	6.987455291826337e-07	8.526804876504265e-05	0.0008896890000031	-0.0002786410000017	7.76408060837078e-08	7.915465164625509e-07	0.0007211449999991	-0.0001400530000013	1.9614842746058417e-08	5.2005010938226e-07	-0.0631837885000014	0.0161386543000007	0.0382063093000008	-0.0752698111000013	0.0782873035000017	-0.0458939156000008	-0.0072581889000001	0.0571272725000012	1
-3.679775136803624e-16	0.1789356817033591	-2.194504048592065e-09	2.5625075624091886e-06	-1.5015498825274246e-16	0.8238992949994572	6.854878202709583e-09	-9.80957039663633e-06	0.276263745080537	-0.0773696000000005	0.0009248000000001	8.552550397046462e-07	0.0059860550041604	-0.0538866000000003	0.0347545000000014	0.0012078752702508	0.0029037656595596	-0.0551020999999999	-0.0355512000000009	0.0012638878214397	0.0030362414244096	0.0085365900000002	-0.0006974800000011	4.864783514902989e-07	7.287336882642129e-05	0.0008896890000012	-1.5197403627792517e-15	1.2687951164558684e-16	7.915465179775153e-07	0.0007249969999994	3.852000000390059e-06	1.4836817466780558e-11	5.25620648491576e-07	-0.0637218759000008	0.0178113211000007	0.0359208828000008	-0.0738788195000013	0.0793936715000018	-0.050043651400001	-0.0012824970999998	0.052045450800001	1
-1.7543100127607512e-16	0.2226200823063851	5.623859518160314e-10	-8.003645588034145e-06	-2.6989717126447444e-16	1.1275555240156054	-1.761670698061221e-09	3.076192128240943e-05	0.316676268178065	-0.0769267000000003	0.0004429	1.961604094450616e-07	0.0059177171728905	-0.1016260000000022	-0.047739400000001	0.002279050312362	0.0103278438760023	-0.0125233999999991	0.0425787000000008	0.00181294569369	0.00015683554756	0.0092612199999998	0.0007246299999998	5.250886371509644e-07	8.577019588796054e-05	0.0006093560000009	-0.0002803330000005	7.858659222239394e-08	3.71314736444986e-07	0.0008842510000007	0.0001592540000003	2.5361836024828087e-08	7.818998300903254e-07	-0.0642529755000005	0.0194761753000009	0.0336000067000005	-0.0723582192000012	0.0802824270000016	-0.0539958877000011	0.0047000831000001	0.0465985677000008	1
-9.750672105022944e-17	0.2309386038053282	-1.0469098500969034e-10	2.3935457710973276e-05	-1.188019087378072e-16	1.264350451405596	3.414335890413009e-10	-9.226273206073594e-05	0.4387836696250942	-0.0724620999999998	0.0044646000000005	1.993265316000539e-05	0.0052507559364102	-0.0653551000000021	0.0362709000000021	0.0013155781868106	0.0042712890960099	-0.0395617999999991	-0.0270384000000008	0.0007310750745596	0.0015651360192398	0.0088439400000004	-0.0004172800000004	1.7412259770202572e-07	7.821527472273941e-05	0.0007009710000006	9.161499999977643e-05	8.393308215144936e-09	4.91360344306911e-07	0.0007126779999997	-0.0001715730000015	2.9437294430827654e-08	5.079099295761254e-07	-0.0647770290000009	0.0211324865000008	0.0312459714000003	-0.0707106781000013	0.0809511339000016	-0.057735026900001	0.0106574190000002	0.0408248290000007	1
-4.705948357040231e-16	0.143489934572878	-5.58029326639354e-12	-6.938139387367549e-05	-3.721698365850213e-17	0.8354195476758065	-2.0130545297073587e-11	0.0002680673199151	0.3788986729855798	-0.0826178000000012	-0.010155700000002	0.0001031382424902	0.0068257008768413	-0.0961164000000022	-0.0307613000000003	0.0009462575776901	0.0092383623489619	-0.020790499999999	0.0187713000000001	0.0003523617036896	0.0004322448902497	0.0096507900000023	0.0008068500000003	6.510069238571046e-07	9.313774762550408e-05	0.0004870119999993	-0.0002139590000008	4.577845248906092e-08	2.371806877000249e-07	0.0008533560000005	0.0001406780000009	1.9790298531366e-08	7.282164623463803e-07	-0.0652939789000002	0.0227795284000007	0.0288611001000002	-0.0689390864000014	0.0813979594000018	-0.0612463124000013	0.0165575133000003	0.0347647336000006	1
-1.024348183264376e-15	0.0464594404358502	2.782242200956986e-11	0.0001962129068274	8.296888443058907e-17	0.315573327899064	8.258038082773435e-12	-0.0007596547925017	0.1802638848936482	-0.0697980000000002	0.0128198000000025	0.0001643472720433	0.0048717608039998	-0.0557080000000004	0.0404084000000016	0.001632838790561	0.0031033812639992	-0.0785261000000003	-0.0577356000000015	0.0033333995073599	0.0061663483812094	0.00858256	-0.0010682300000019	1.1411153355191071e-06	7.36603361511398e-05	0.0005599989999989	7.298699999991283e-05	5.327101146746036e-09	3.135988805121803e-07	0.0011266000000034	0.0002732440000015	7.466228447766736e-08	1.2692275629903396e-06	-0.0658037687000011	0.0244165784000007	0.0264477464000006	-0.0670465522000015	0.0816216788000018	-0.0645158866000012	0.0223686765000005	0.0284607885000005	1
-1.397165652984379e-15	-0.0080939641477451	-4.127061252878273e-11	-0.0005331058570681	-9.921240401442107e-17	0.0086763306753304	-1.0671921014439675e-10	0.0020665978064829	0.0346687700007682	-0.0676306999999988	0.0021673000000001	4.697189290079549e-06	0.0045739115824892	-0.0886301000000009	-0.0329221000000008	0.0010838646684097	0.007855294626011	-0.0281680999999998	0.0503580000000013	0.0025359281640004	0.0007934418576093	0.0092778500000004	0.0006952900000011	4.834281833289006e-07	8.607850062287951e-05	0.0004267649999998	-0.0001332339999995	1.7751299051961445e-08	1.8212836594563674e-07	0.000830664000001	-0.0002959360000035	8.757811833286646e-08	6.900026807780861e-07	-0.0663063423000017	0.0260429185000007	0.0240082920000005	-0.0650363955000014	0.0816216788000016	-0.0675308461000016	0.0280596966000005	0.0219572114000005	1
-1.363711538080617e-15	-0.0293532364134315	7.764357293786818e-11	0.0013530104543862	1.8813973889845116e-16	-0.1218512058620255	3.259607165428494e-10	-0.0052435131470775	-0.0340676671218113	-0.0580357999999975	0.0095949000000011	9.206210601241413e-05	0.0033681540816387	-0.0435952999999993	0.0450348000000017	0.0020281332110409	0.001900550182089	-0.0569838000000001	-0.0288157000000006	0.0008303445664897	0.0032471534624391	0.0084628999999996	-0.0008149500000002	6.641435030996341e-07	7.16206764079833e-05	0.0004267649999994	-5.925542626455326e-16	-2.34669111524986e-16	1.821283666654052e-07	0.0009550360000006	0.0001243720000014	1.5468393161607976e-08	9.120937625323698e-07	-0.0668016447000029	0.0276578354000007	0.0215451443000005	-0.0629121428000014	0.0813979594000014	-0.0702792922000017	0.0336000067000007	0.0152996203000005	1
-1.512385178642345e-15	-0.0317164894599365	-1.6945364315153208e-10	-0.0029305276652021	-3.766996994977148e-16	-0.1488029433472734	-8.002213161915289e-10	0.0113062373974739	-0.058392938414991	-0.0624833999999977	-0.0044476000000016	1.9781145760100173e-05	0.0039041752755586	-0.0770813999999995	-0.0334861000000012	0.0011213188932096	0.00594154222596	-0.0194174999999996	0.0375663000000008	0.0014112268956902	0.0003770393062492	0.0090457699999998	0.0005828700000013	3.397374364361084e-07	8.182595489251793e-05	0.0004267650000001	6.412609613171118e-16	-1.182611633742132e-16	1.821283667558375e-07	0.0009432740000009	-1.176200000012095e-05	1.383428575339503e-10	8.897658404951799e-07	-0.067289621500003	0.0292606206000008	0.0190607341000003	-0.0606775209000014	0.0809511339000014	-0.0727503781000019	0.0389598496000007	0.0085347133000003	1
-6.329459734605115e-16	-0.0255556570364731	3.7500175525146173e-10	0.04728991752334	7.96040070462938e-16	-0.1257957359299649	1.8162876657449278e-09	-0.1881831282723079	0.0053711425933319	-0.0730548999999999	-0.0105715000000025	0.0001117566122515	0.00533701841401	-0.0508918999999995	0.026189500000001	0.0006858899102495	0.0025899854856089	-0.014377499999999	0.0050399999999999	2.5401600000156787e-05	0.0002067125062493	0.0083197999999983	-0.0007259700000009	5.270324415940788e-07	6.921907203741255e-05	0.0004267659999989	9.999988045132022e-10	-8.062105319722802e-16	1.821292206738957e-07	0.0009656510000027	2.237700000009785e-05	5.007285092247712e-10	9.324818550696756e-07	-0.0677702193000023	0.030850571100001	0.0165575132999997	-0.0583364500000013	0.0802824270000012	-0.074934351400002	0.0441104375000012	0.0017099414	1
-6.059033543809969e-16	-0.0171370193892441	-7.946251226828092e-10	0.146733342306094	-1.2482536710408941e-15	-0.0865522518902021	-3.868619283308511e-09	-0.5892633786151327	0.3303382896327322	-0.0730297	2.5200000000077964e-05	6.350402995923267e-10	0.0053333370820897	-0.0839316000000005	-0.0330397000000012	0.0010916217760904	0.0070445134785601	-0.0356724999999995	-0.021295000000001	0.0004534770249997	0.0012725272562494	0.0092049299999989	0.0008851300000025	7.834551176581406e-07	8.473073630564068e-05	0.0004267659999998	5.059999555042726e-16	-6.7799497416230465e-16	1.8212922067095958e-07	0.000702062000001	-0.0002635890000028	6.947916265707895e-08	4.928910513412879e-07	-0.0682433853000026	0.0324269895000013	0.0140379522999994	-0.0558930371000008	0.0793936715000013	-0.0768225931000016	0.0490241061000014	-0.0051268245000001	1
6.120999698117963e-16	-0.0099269299640216	1.5471047784324642e-09	0.1706612646214695	2.744067107213904e-15	-0.0510098499862765	7.539950964287204e-09	-0.6549051409517077	0.6185682536477342	-0.0756141000000007	-0.0025844000000005	6.679123360364579e-06	0.0057174921188102	-0.038802599999999	0.0451290000000015	0.002036626641002	0.0015056417667584	-0.0541296	-0.0184571000000002	0.0003406645404098	0.0029300135961595	0.0088922099999995	-0.0003127199999992	9.779379686567345e-08	7.907139868450859e-05	0.0004267659999995	-5.196796477268471e-16	-1.0326299147823763e-16	1.821292193808021e-07	0.0007175800000002	1.5518000000895825e-05	2.4080730678174886e-10	5.149210562588968e-07	-0.0687090676000031	0.0339891844000012	0.0115045373999993	-0.0533515689000006	0.0782873035000015	-0.0784076511000013	0.0536744641000016	-0.0119276293000002	1
-1.1912470726235109e-15	-0.0050919770485778	-2.5512828343292237e-09	0.2096910825083221	-2.160493761934696e-15	-0.0264858779058767	-1.2436613221925736e-08	-0.7056537015425908	0.7415298935378967	-0.0830144000000017	-0.0074003000000009	5.4764440091050034e-05	0.0068913906073611	-0.0915703000000001	-0.0527677000000023	0.0027844301632934	0.0083851198420904	-0.0731769000000004	-0.0190473000000006	0.0003627996372894	0.0053548586936097	0.0095022799999999	0.0006100699999998	3.721854037317294e-07	9.029332519988695e-05	0.0004267659999994	5.908685299189408e-16	-1.1219118531962005e-15	1.821292190119531e-07	0.0005784859999994	-0.0001390940000008	1.9347141027250383e-08	3.346460522034762e-07	-0.0691672152000022	0.0355364705000011	0.0089597689999994	-0.0507165039000004	0.0769663555000018	-0.0796832699000012	0.0580365340000017	-0.0186447705000004	1
-4.1639832357067454e-16	-0.0023399139294547	2.552149399501345e-09	0.1829410594411069	-2.677774772407679e-15	-0.0122918617589406	1.2441367592512386e-08	-0.5691957628213	0.6974392470544198	-0.0774807000000013	0.0055337000000015	3.06218356909921e-05	0.0060032588724905	-0.0646139000000003	0.026956400000001	0.00072664750096	0.0041749560732088	-0.107284000000001	-0.0341071000000005	0.0011632942704094	0.0115098566560007	0.0095827500000014	8.047000000075037e-05	6.4754195061165645e-09	9.182909756452446e-05	0.0004267659999987	2.264564150564254e-16	-2.4672621140320183e-16	1.821292185937026e-07	0.0006226169999987	4.41310000010937e-05	1.9475438989279e-09	3.876519288187168e-07	-0.0696177779000018	0.037068169100001	0.0064061582999998	-0.0479924649000004	0.0754344479000019	-0.080644415300001	0.0620868871000017	-0.0252311319000006	1
