trial_type.classification-deterministic	trial_type.classification-deterministic_derivative	trial_type.classification-probabilistic	trial_type.classification-probabilistic_derivative	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	intercept
0.3729543638272186	-0.0391871143303551	-0.0260514502241315	0.0054694495156496	-0.1020270000000034	0.0011669999999997	1.3618889998939122e-06	0.0104095087290009	-0.0544020000000022	3.099999999809741e-06	9.609767700044567e-12	0.002959577603999	-0.0399301000000026	-0.0058738	3.4501526439970894e-05	0.0015944128860106	0.0017218299999996	-0.0001528999999997	2.3378410258104946e-08	2.9646985478466023e-06	0.0012449900000015	-0.000457910000002	2.096815682764076e-07	1.5500001005056837e-06	-0.0005834020000002	2.6315064270048947e-16	1.2546469503165054e-16	3.403578933354961e-07	0.0918891996000006	0.0896246017000022	0.0858915224000022	0.0807511274000019	0.0742876410000012	0.0666069662000009	1
0.3789753507117389	0.0487298544886577	-0.0168861729832358	0.0037997040174403	-0.1064090000000039	-0.0043820000000006	1.9201924000072495e-05	0.0113228752810017	-0.0359407000000013	0.0184613000000005	0.0003408195976902	0.0012917339164872	-0.0257896000000028	0.0141405000000003	0.00019995374025	0.0006651034681606	0.0011423399999987	-0.0005794900000002	3.358086615738387e-07	1.3049406736228829e-06	0.0009405420000006	-0.0003044480000019	9.268858488281513e-08	8.846192514311998e-07	-0.0005834019999997	4.171862670695617e-16	6.621980559985167e-16	3.4035789310564893e-07	0.0917212786000006	0.0889590292000023	0.0844167347000024	0.0781852849000021	0.0703893696000012	0.0611849828000008	1
0.4513473845630145	-0.0118047996316731	-0.0073951210548171	0.0051591175856408	-0.0921364000000034	0.0142726000000011	0.0002037071107601	0.0084891162049603	-0.0443404000000019	-0.0083997000000008	7.05549600898687e-05	0.0019660710721586	-0.0127511000000028	0.0130385000000004	0.0001700024822499	0.0001625905512102	0.0013653399999995	0.0002230000000009	4.97289998957439e-08	1.8641533142791568e-06	0.0011482800000006	0.0002077380000005	4.3155074539692993e-08	1.3185469584275683e-06	-0.0005834020000008	-4.3597184252184068e-16	4.0660810496382334e-16	3.40357894673183e-07	0.0915366832000003	0.0882287705000024	0.0828038450000022	0.0753920754000018	0.066171304100001	0.0553627797000009	1
0.3109932579866223	-0.1031997906571276	-0.0071523939641168	-0.0024253104079331	-0.0773027000000027	0.0148337000000012	0.0002200386556897	0.0059757074272896	-0.0443425000000022	-2.099999999995744e-06	4.409402459104694e-12	0.0019662573062491	-0.0425615000000025	-0.0298104000000003	0.0008886599481599	0.0018114812822508	0.0017945700000004	0.0004292300000014	1.8423839250330081e-07	3.220481485266817e-06	0.000787773	-0.0003605070000013	1.299652970060142e-07	6.205862990350872e-07	-0.0005834020000014	-5.5326929405549756e-17	-1.096950900549757e-15	3.403578957180101e-07	0.0913354468000005	0.0874343566000022	0.0810554920000021	0.0723796215000018	0.0616526080000012	0.0491784409000008	1
0.118836817463224	-0.0801747333373561	0.0546705752521169	0.0816793606962174	-0.0613414000000018	0.0159613000000012	0.0002547630976902	0.0037627673539586	-0.0507011000000027	-0.0063586000000004	4.0431793960084695e-05	0.0025706015412102	-0.0195172000000022	0.0230443000000003	0.0005310397624897	0.0003809210958403	0.0009533029999996	-0.0008412670000014	7.077301668373783e-07	9.087866082659348e-07	0.0004377729999996	-0.0003500000000007	1.2250000037344522e-07	1.916451989542096e-07	-0.0003752830000002	0.0002081190000013	4.331351827406722e-08	1.4083733046112178e-07	0.0911176062000006	0.0865763652000024	0.0791745359000021	0.0691566838000018	0.0568538108000011	0.0426724190000005	1
0.0019494246405601	-0.0398292878664875	0.3050321990466156	0.1254228161464969	-0.036033500000001	0.0253079000000019	0.0006404898024112	0.001298413122248	-0.0442725000000031	0.0064286000000003	4.132689795989743e-05	0.0019600542562504	-0.0162906000000026	0.0032265999999997	1.041094755968681e-05	0.0002653836483601	0.0006141849999993	-0.0003391180000006	1.1500101807708098e-07	3.772232132020621e-07	0.0007192250000004	0.0002814520000009	7.921522678477054e-08	5.172846020054789e-07	-0.0001672349999999	0.0002080480000008	4.3283970359003886e-08	2.7967545157644098e-08	0.0908832009000004	0.0856554201000024	0.077164053800002	0.0657326346000019	0.0517967145000009	0.0358872707000005	1
-0.0470174999083434	-0.0128483294587544	0.4020762467928053	-0.0331523435527863	-0.0211344000000011	0.0148991000000011	0.0002219831808097	0.0004466628633579	-0.0253761000000025	0.0188964000000009	0.0003570739329599	0.0006439464512095	-0.0162835000000024	7.099999999830384e-06	5.0410003692699746e-11	0.00026515237225	0.0005450409999997	-6.914399999957512e-05	4.7808924368628205e-09	2.970696912445012e-07	0.0004544710000001	-0.0002647540000011	7.00946808401078e-08	2.065438895536015e-07	3.3849200000589455e-05	0.0002010842000006	4.043485561839916e-08	1.1457669088937642e-09	0.0906322735000006	0.0846721910000025	0.0750273349000021	0.0621174312000018	0.0465042944000011	0.0288673787000005	1
-0.0569903335540027	0.0009676439896546	0.2613941697326031	-0.0633824080210055	-0.0127175000000005	0.0084169000000006	7.084420560944793e-05	0.0001617348062476	-0.0297608000000026	-0.0043847000000002	1.9225594089567223e-05	0.0008857052166402	-0.0252919000000024	-0.0090084000000002	8.115127055981045e-05	0.0006396802056102	0.0004647939999998	-8.024700000015297e-05	6.439580521657056e-09	2.1603346147175642e-07	0.0002528989999997	-0.0002015720000004	4.0631271356094476e-08	6.395790396882075e-08	3.3849200000516623e-05	-6.177753637737461e-16	-4.926864180042846e-16	1.1457675122988515e-09	0.0903648696000008	0.0836273929000025	0.0727678747000018	0.0583215870000017	0.0410005953000011	0.0216586611000002	1
-0.0479678208113728	0.0064916397247412	0.2756405434723458	0.0681258695080462	-0.0143084000000007	-0.0015909000000005	2.530962809074478e-06	0.000204730310558	-0.015406200000002	0.0143546000000005	0.0002060545411598	0.0002373509984389	-0.0189481000000024	0.0063437999999998	4.024379843978295e-05	0.0003590304936101	0.0004303759999997	-3.44180000000038e-05	1.1845981415986043e-09	1.852235007377356e-07	0.0004580590000002	0.0002051600000004	4.209062480502992e-08	2.098180473921749e-07	3.3849200000498456e-05	-3.9420222441576924e-16	-3.232112369595001e-16	1.1457674821313326e-09	0.0900810379000011	0.0825217854000024	0.0703893696000021	0.0543561404000018	0.0353106216000009	0.0143082712000001	1
-0.0340707171279247	0.007975037271573	0.4597050335108836	0.0939337849488067	0.0023131499999995	0.016621550000001	0.0002762759244022	5.350662920167608e-06	-0.0216168000000028	-0.0062106000000002	3.857155235970257e-05	0.00046728604224	-0.0162880000000026	0.0026600999999997	7.0761320096005416e-06	0.0002652989439999	0.0006402590000002	0.0002098830000003	4.405087301708111e-08	4.0993158698860884e-07	0.0002179059999999	-0.0002401530000006	5.7673463751578715e-08	4.74830250998336e-08	-3.7629100000354055e-05	-7.147830000066295e-05	5.109146588650755e-09	1.4159501218762716e-09	0.0897808299000008	0.0813561726000022	0.0678957107000019	0.0502326231000017	0.0294602241000006	0.0068642888000001	1
-0.0179128271915184	0.0049097960549417	0.6089176874031963	0.0373655007447568	0.002315019999999	1.8699999992838932e-06	3.496098914065357e-12	5.359317598692974e-06	-0.0016841300000023	0.0199326700000007	0.000397311333329	2.836293855780296e-06	0.0021935999999971	0.0184816000000002	0.0003415695385599	4.811880959919193e-06	4.814639999981647e-05	-0.0005921126000007	3.505973317883663e-07	2.3180758691340667e-09	6.088110000000825e-05	-0.0001570249000004	2.465681924829705e-08	3.7065066580706e-09	-0.0001348910000006	-9.72619000004906e-05	9.459877188548246e-09	1.8195583802806464e-08	0.0894643002000008	0.0801314020000022	0.0652909775000019	0.0459630267000018	0.0234759825000005	-0.0006245937999997	1
-0.0120299644787228	0.0137150051767027	0.5394645966070156	-0.1006436464052131	0.0023422899999991	2.7269999999453303e-05	7.436527665732985e-10	5.4863224421877484e-06	-0.0215887000000032	-0.019904570000001	0.0003961919068849	0.0004660719676905	0.0029458999999972	0.0007523000000001	5.659552896921492e-07	8.678326809848706e-06	0.0004796959999999	0.0004315496000009	1.862350573261053e-07	2.30108252104125e-07	-0.0003997410000013	-0.0004606221000013	2.1217272171690126e-07	1.5979286589225997e-07	3.384919999997615e-05	0.0001687402000006	2.847325529403864e-08	1.1457678361913076e-09	0.0891315064000005	0.0788483642000019	0.0625794312000017	0.0415597672000015	0.0173850843000003	-0.0081093908999999	1
0.1195571126676308	0.1171710531562025	0.2843280718715567	-0.1294027494468005	0.002356089999999	1.3799999999756536e-05	1.9043898092504675e-10	5.5511600867060856e-06	0.0134199999999983	0.0350087000000015	0.0012256090756905	0.0001800963999983	0.0212158999999974	0.0182700000000001	0.0003337929000001	0.0004501144128098	0.0002811159999999	-0.00019858	3.9434015869761636e-08	7.902620539195372e-08	7.519849999934037e-05	0.0004749395000015	2.255675283864301e-07	5.654812443839252e-09	3.3849199999596854e-05	-5.149725264426998e-16	-2.9729555877260883e-16	1.1457690467481218e-09	0.0887825089000009	0.0775079920000024	0.0597655079000019	0.0370356496000015	0.0112152020000005	-0.0155411434000001	1
0.3970675554255575	0.1354730010642695	0.0783427985714729	-0.0758078134500006	0.0148928999999996	0.0125368100000008	0.0001571716049759	0.000221798470408	-0.0032579100000026	-0.016677910000001	0.0002781526819679	1.061397756831596e-05	0.0322419999999977	0.0110261000000003	0.0001215748812098	0.0010395465639997	0.0004094530000003	0.0001283369999996	1.6470384712107052e-08	1.676517586332233e-07	0.000256284	0.0001810855000009	3.279195704876548e-08	6.568148872331877e-08	0.0001795329999995	0.0001456838000003	2.1223769795276337e-08	3.2232098085491954e-08	0.0884173713000008	0.0761112603000023	0.0568538108000017	0.0324038303000013	0.0049943666000001	-0.0228712390000001	1
0.6171988201783576	0.07132611392212	-0.0282348346414332	-0.0384853852858587	0.0200851999999996	0.0051923000000001	2.695997928923541e-05	0.0004034152590383	0.0207712999999979	0.0240292100000012	0.000577402933224	0.0004314469036892	0.0136103999999978	-0.0186316000000002	0.00034713651856	0.0001852429881596	0.0001501940000001	-0.0002592590000002	6.721522895279784e-08	2.255823750064049e-08	0.000136552	-0.0001197320000004	1.4335751316613994e-08	1.8646447498519303e-08	3.384919999906619e-05	-0.0001456838000008	2.122376938330289e-08	1.145770181979466e-09	0.0880361598000011	0.0746591846000022	0.0538491036000016	0.0276777789000013	-0.0012491592999999	-0.0300517306	1
0.6092916264712394	-0.0794729131401992	-0.0564566992086921	0.0254071748321159	0.0335161	0.0134309000000006	0.0001803890748103	0.0011233289592081	0.0120769999999975	-0.0086943000000006	7.55908524902298e-05	0.0001458539290002	0.0401069999999982	0.0264966000000004	0.0007020698115599	0.0016085714489996	-0.0002018540000001	-0.0003520480000005	1.239377947720643e-07	4.0745037069482616e-08	-0.0002130690000007	-0.0003496210000007	1.2223484470773306e-07	4.539839784334191e-08	0.0003731330000001	0.0003392838000017	1.1511349808259053e-07	1.3922823504477674e-07	0.0876389438000011	0.0731528207000023	0.0507563016000016	0.0228712390000011	-0.0074870100000001	-0.0370356496000002	1
0.3627412548470574	-0.137764355379659	0.1265511203395018	0.1376398205539903	0.0264537999999998	-0.0070623000000013	4.9876081290029166e-05	0.0006998035344385	0.0043506099999969	-0.0077263900000001	5.969710243187002e-05	1.892780737218573e-05	0.0134015999999981	-0.0267054000000004	0.0007131783891594	0.0001796028825596	4.814639999968248e-05	0.0002500004000003	6.25002000594889e-08	2.318075574749888e-09	-0.0002516760000004	-3.860699999964053e-05	1.490500555757978e-09	6.334080862142792e-08	3.384919999956704e-05	-0.0003392838000021	1.151134978347944e-07	1.1457698420074588e-09	0.0872257956000012	0.0715932641000018	0.0475804647000014	0.0179981883000011	-0.0136908456000002	-0.0437773132000004	1
0.1300616820741578	-0.0917937045309509	0.4073754524088112	0.1279911961157986	0.0389642999999997	0.0125105000000005	0.0001565126102496	0.0015182166744888	0.0251218999999976	0.0207712900000009	0.0004314464882643	0.0006311098596092	0.0184299999999978	0.0050283999999997	2.528480655982548e-05	0.0003396648999993	-3.47366000000301e-05	-8.288299999989265e-05	6.869591480199767e-09	1.2066320409797981e-09	-8.69732999999974e-05	0.0001647027000006	2.7126978620944877e-08	7.56435448439908e-09	0.0002659589999992	0.0002321098000012	5.3874959300913267e-08	7.073419016109266e-08	0.0867967901000012	0.0699816487000019	0.0443267883000014	0.0130727978000012	-0.0198324807000001	-0.0502326231000005	1
-0.0017649401732884	-0.0445358553540119	0.6007079191751307	0.0457757138381027	0.0519390999999999	0.0129748000000004	0.0001683454350403	0.0026976701088089	0.0120668999999967	-0.0130550000000005	0.000170433025	0.0001456100756104	0.0180606999999977	-0.0003692999999999	1.3638248956503454e-07	0.0003261888844894	4.814640000003206e-05	8.288299999987177e-05	6.869591356465415e-09	2.318076202749569e-09	-0.0001873899999997	-0.0001004167	1.0083513440729293e-08	3.511501257622473e-08	0.0005590020000004	0.0002930430000011	8.587420069047618e-08	3.1248323513735135e-07	0.0863520054000011	0.0683191465000016	0.0410005953000012	0.0081093909000011	-0.0258840126000004	-0.0563593544000008	1
-0.0562432527921639	-0.0139438277497129	0.5489250158444889	-0.0690625981071021	0.0519766	3.74999999993668e-05	1.4062500854571007e-09	0.0027015669475593	0.0239646999999972	0.0118978000000004	0.0001415576448402	0.0005743068460899	0.0400709999999975	0.0220103000000002	0.00048445330609	0.0016056850409995	-0.000776408000001	-0.0008245544000013	6.798899598045233e-07	6.028093823668348e-07	-0.0003422629999996	-0.0001548730000001	2.398564623530875e-08	1.1714396042837685e-07	0.0005488060000012	-1.0196000000592452e-05	1.0395838378567848e-10	3.011880250733747e-07	0.0858915224000012	0.0666069662000016	0.0376073272000013	0.0031224015000009	-0.0318179478000002	-0.0621174312000008	1
-0.0657165285513565	0.0020936487446502	0.4782394728209456	0.0047675917903205	0.0519726000000003	-4.000000000590024e-06	1.6000018894282477e-11	0.0027011511507593	0.0120324999999966	-0.0119322000000002	0.0001423773968398	0.0001447810562506	0.0206464999999977	-0.0194245000000004	0.0003773112002494	0.0004262779622497	-0.0003220740000009	0.0004543340000005	2.0641938316868185e-07	1.0373166091254434e-07	-0.0001873899999994	0.0001548730000004	2.3985645941365908e-08	3.5115012848853126e-08	0.0005488060000009	-7.372866287636767e-16	-2.688389089150915e-16	3.011880246143694e-07	0.0854154248000012	0.0648463530000015	0.034152535200001	-0.0018736679999991	-0.0376073272000004	-0.0674691891000009	1
-0.0536403168792955	0.0084902346734134	0.5159032070759605	0.0189705480804313	0.0577961000000001	0.0058234999999999	3.3913152249717315e-05	0.0033403891752095	0.028194099999997	0.0161616000000008	0.0002611973145601	0.0007949072748101	0.0203220999999976	-0.0003244000000002	1.052353598077542e-07	0.0004129877484093	-0.0002609920000007	6.10820000003083e-05	3.731010111844001e-09	6.811682401157221e-08	-0.0001873899999992	-2.3888121769040265e-16	-2.5460940164589923e-16	3.5115012383587616e-08	0.0005488060000006	-4.61981527943502e-16	-4.0935113384604596e-16	3.0118802536982337e-07	0.0849237991000013	0.0630385870000014	0.030641871200001	-0.0068642887999992	-0.0432258483000005	-0.0723796215000013	1
-0.0358869338443475	0.0088268567823505	0.5690609291913842	0.0218264206307621	0.0607511000000002	0.0029549999999994	8.732025000323835e-06	0.0036906961512096	0.0194889999999964	-0.0087051000000002	7.577876601011805e-05	0.0003798211210007	0.0128144999999976	-0.0075076000000002	5.636405775954226e-05	0.0001642114102493	-0.0007764080000014	-0.0005154160000013	2.6565365369598444e-07	6.028093819559242e-07	-0.0001873899999987	1.9597041105188987e-16	-4.45980921667109e-16	3.5115012762975665e-08	0.0005488060000007	-3.135306240770481e-16	-6.010615385210769e-18	3.011880254963092e-07	0.0844167347000012	0.0611849828000012	0.0270810786000008	-0.0118349478999993	-0.0486479851000008	-0.0768166086000011	1
-0.0201413320301511	0.0064615462680033	0.5074967919383987	-0.0870734012481775	0.0634184	0.0026672999999996	7.114489289928065e-06	0.00402189345856	0.0431888999999974	0.0236999000000011	0.0005616852600106	0.00186528108321	0.0400711999999976	0.0272567000000003	0.0007429276948901	0.0016057010694394	-0.000487646000001	0.0002887620000014	8.338349206422569e-08	2.3779862145026146e-07	-0.0003297579999993	-0.0001423680000007	2.026864777357517e-08	1.0874033806139803e-07	0.0005488060000002	-5.475342960006337e-16	-2.8121214093238044e-16	3.011880254490692e-07	0.0838943237000014	0.0592868882000013	0.023475982500001	-0.0167711902999993	-0.0538491036000006	-0.0807511274000013	1
-0.0112877341515335	0.0036881786192273	0.3520802746004493	-0.0293509227634488	0.0771197000000008	0.0137013000000008	0.0001877256216904	0.0059474481280899	0.0286184999999968	-0.0145704000000005	0.0002122965561602	0.000819018542251	0.0430760999999979	0.0030048999999998	9.029424009676714e-06	0.0018555503912094	-6.266970000014019e-05	0.0004249763000003	1.806048545458722e-07	3.92749133583597e-09	-0.0001873899999989	0.0001423680000007	2.026864633839741e-08	3.511501301136239e-08	0.0005488059999993	-4.689905432726159e-16	-8.902185064082877e-16	3.01188025763701e-07	0.0833566612000015	0.0573456833000013	0.0198324807000008	-0.0216586610999995	-0.0588055739000007	-0.0841574416000013	1
-0.0024278718296131	0.0027393655963079	0.4019116212298311	0.0331182806973916	0.0691811000000005	-0.0079386000000015	6.302136996061559e-05	0.0047860245972102	0.043188899999997	0.0145704000000006	0.0002122965561606	0.0018652810832102	0.0844013999999979	0.0413253000000005	0.0017077804200899	0.0071235963219595	-0.0005804110000008	-0.0005177413000007	2.680560539602906e-07	3.3687692892912575e-07	-0.0003434709999986	-0.0001560810000007	2.4361278550489004e-08	1.1797232767807744e-07	0.000548806	2.073238209755432e-16	-2.08351848316772e-16	3.0118802548515135e-07	0.0828038450000014	0.0553627797000013	0.0161565340000008	-0.0264831473999994	-0.0634948778000008	-0.0870132702000014	1
-0.0051695034399806	0.0051926072940162	0.3534875375862111	-0.0785866430350211	0.0638982000000002	-0.0052829000000007	2.79090324106795e-05	0.0040829799632403	0.0431684999999971	-2.0399999999618887e-05	4.161597163824933e-10	0.0018635193922502	0.0393738999999979	-0.0450275000000008	0.0020274757562495	0.0015503040012095	-0.0010264100000016	-0.0004459990000012	1.989151085766578e-07	1.0535174879898236e-06	-0.000430572999999	-8.710200000023281e-05	7.586758265337239e-09	1.8539310814747221e-07	0.000548806	-2.847572174374368e-17	-4.646678169542659e-16	3.011880254911701e-07	0.0822359754000014	0.0533396194000011	0.0124541559000007	-0.0312306191999997	-0.0678957107000008	-0.0892999326000014	1
0.1148272409143494	0.1189554812071854	0.1616312821653671	-0.0928088977586129	0.0717776000000004	0.0078794000000003	6.208494435899154e-05	0.0051520238617603	0.0747720999999983	0.031603600000001	0.0009987875329605	0.0055908669384096	0.143967999999998	0.1045941000000016	0.0109399257548109	0.0207267850239992	0.0011335400000014	0.0021599500000047	4.6653840031140106e-06	1.2849129329927716e-06	0.0007997180000025	0.0012302910000028	1.5136159472560682e-06	6.395488822035164e-07	0.00120951	0.0006607040000021	4.3652977888733366e-07	1.4629144382593552e-06	0.0816531557000015	0.0512776733000016	0.0087314033000011	-0.0358872706999997	-0.0719880787000007	-0.0910024716000015	1
0.3635752989922445	0.0823952570420792	0.0187925520792204	-0.0512323049638455	0.0519905999999997	-0.0197870000000022	0.0003915253690005	0.0027030224883603	0.1125089999999997	0.0377369000000011	0.0014240736216106	0.0126582750809985	0.2757829999999985	0.1318150000000023	0.0173751942250011	0.0760562630889994	0.0017378400000032	0.0006043000000018	3.651784869147922e-07	3.020087868248582e-06	0.0004553890000018	-0.0003443290000021	1.1856245891732889e-07	2.0737914232780064e-07	0.0010443200000001	-0.0001651900000008	2.728773594158784e-08	1.0906042626135072e-06	0.081055492000001	0.0491784409000021	0.0049943666000013	-0.0404395599999998	-0.0757533893000008	-0.0921097505000012	1
