trial_type.Look_Neg_Ant	trial_type.Look_Neg_Cue	trial_type.Look_Neg_Rating	trial_type.Look_Neg_Stim	trial_type.Look_Neutral_Ant	trial_type.Look_Neutral_Cue	trial_type.Look_Neutral_Rating	trial_type.Look_Neutral_Stim	trial_type.Reapp_Neg_Ant	trial_type.Reapp_Neg_Cue	trial_type.Reapp_Neg_Rating	trial_type.Reapp_Neg_Stim	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	intercept
2.2476384207136722e-12	-0.0225921934280251	0.1836418103647814	-0.0808466024391269	4.416224439218545e-17	-3.5236243551059374e-07	-1.521643410437823e-10	1.2579583428528e-07	0.0001350837597542	-0.0006184275343892	1.2088710648129292e-05	2.299544271817239e-16	-0.0899509000000004	-4.38999999997159e-05	1.927209812287738e-09	0.0080911644108085	-0.0068656599999997	-0.0685969600000016	0.0047055429212424	4.7137287235376034e-05	0.009017260000002	-0.0328416399999997	0.0010785733178891	8.131097790749621e-05	-0.0009389590000011	-0.0015842220000001	2.5097593448681965e-06	8.8164400391808e-07	-0.0005571870000006	0.0001324910000002	1.7553864865846954e-08	3.1045735316974585e-07	-0.0048474200000014	-0.0001018199999998	1.0367313205788148e-08	2.3497480655367357e-05	0.099304017200002	0.0942282833000013	0.0859600226000009	0.0747793702000013	0.0610651352000008	1
-6.260195584279747e-12	-0.0132428317810126	0.414643306411652	-0.117726182226767	2.506908214684543e-16	5.062331039286633e-07	6.967675910770233e-10	-2.2028305398760169e-07	-0.0004230941547006	0.0015941493089714	-5.3005325016806415e-05	-2.6103454642345394e-16	-0.1129500000000012	-0.0229991000000007	0.0005289586008105	0.0127577024999988	-0.0241808	-0.0173151400000001	0.0002998140732197	0.0005847110886399	-0.0086358099999985	-0.0176530699999996	0.0003116308804246	7.457721435600308e-05	-0.0026323100000007	-0.0016933510000004	2.8674376091974326e-06	6.929055936567767e-06	-0.0005571869999997	1.5378576205258226e-16	-2.562559411811269e-15	3.104573524052433e-07	-0.0050280900000006	-0.0001806699999995	3.2641648560326326e-08	2.528168904745984e-05	0.0989945105000023	0.0930131259000012	0.0833104080000011	0.0702745499000009	0.0544270991000008	1
1.708560170906134e-11	-0.006790744680401	0.3559287349626435	-0.105128319266457	1.580819614672151e-16	-1.8961975703125418e-07	-2.5866058730674124e-09	2.748776291825746e-07	0.0009561602757134	0.0034970887795932	0.0001964253412879	-1.1607460010787315e-16	-0.0886042000000005	0.0243458000000014	0.0005927179776405	0.0078507042576392	-0.0157184999999998	0.0084623000000001	7.161052129006817e-05	0.0002470712422498	0.0592537000000018	0.0678895100000012	0.0046089855680403	0.0035110009636897	-0.0025281200000009	0.00010419	1.0855555048736188e-08	6.391390734977683e-06	-0.0007234340000001	-0.0001662470000006	2.7638065564828995e-08	5.233567525076578e-07	-0.0050280900000012	-4.294111191022963e-16	-7.878852588722245e-16	2.5281689047144995e-05	0.0986595713000022	0.0917023912000012	0.080468198000001	0.0654809563000009	0.0474396731000006	1
-4.575657453554479e-11	-0.0031195538658722	0.1797508224719884	-0.0749061901260324	1.4067838710219196e-16	-2.5440422295068725e-06	8.681204480908682e-09	9.974890572336493e-08	0.0054907204565836	0.170325509482303	-0.0006374247892205	-3.384199155719789e-16	-0.0906227000000001	-0.0020185000000001	4.074342250079063e-06	0.0082124737552891	-0.0373425000000003	-0.0216240000000004	0.0004675973760001	0.0013944623062497	0.0534731000000024	-0.0057805999999993	3.34153363594907e-05	0.0028593724236098	-0.0026515800000007	-0.0001234599999994	1.5242371511867434e-08	7.030876496876516e-06	-0.0005571869999999	0.0001662470000004	2.763806506425229e-08	3.104573535279841e-07	-0.0050280900000015	2.0399707748370896e-16	8.714796035571948e-17	2.52816890468464e-05	0.0982992856000022	0.0902974261000009	0.0774399633000011	0.0604182874000008	0.0401477124000005	1
1.2028658657951603e-10	-0.0013026590271404	0.0541747181033293	-0.0454979712048473	1.0976637179640644e-16	1.4651914598095235e-05	-2.7402628875548177e-08	-2.443735780064393e-06	0.1772246437557118	0.3949577984736372	0.0016333106754034	-4.687254962988232e-16	-0.0911112000000002	-0.0004884999999999	2.3863225027548e-07	0.0083012507654391	-0.015688	0.0216545000000001	0.0004689173702498	0.0002461133439996	0.0451434000000023	-0.0083296999999992	6.938390208882855e-05	0.0020379265635596	-0.0020972900000009	0.0005542900000004	3.072374039698044e-07	4.398625344641053e-06	-0.0005571869999997	5.354738734174439e-17	1.569187691339064e-16	3.1045735357769285e-07	-0.0050280900000012	-1.7593715477926942e-16	2.4124742399511768e-17	2.5281689047034115e-05	0.0979137460000021	0.0887996743000009	0.0742327045000013	0.0551073469000005	0.0325980270000003	1
-3.1032023134056846e-10	-0.0005091554953536	-0.0106797163033519	-0.0242820002935204	5.887668122502242e-17	-5.917093551299473e-05	8.288721013184797e-08	1.210583414609991e-05	0.5702282034468233	0.3417850183845419	0.0035600631534752	-5.674660291784689e-16	-0.0934280000000006	-0.0023167999999995	5.367562240299897e-06	0.0087287911839993	0.0078980300000007	0.0235860300000001	0.0005563008111607	6.23788778806943e-05	0.0457213000000017	0.0005779000000005	3.3396840955564977e-07	0.0020904372736896	-0.0015857800000014	0.0005115100000004	2.616424801656551e-07	2.5146982087541737e-06	-0.000672169	-0.0001149820000003	1.3220860765968774e-08	4.518111646378252e-07	-0.0050280900000011	9.643473506630375e-17	-8.181066336225666e-17	2.5281689047392712e-05	0.0975030516000014	0.0872106748000012	0.0708538361000017	0.0495699584000001	0.0248390815000004	1
7.848376640026071e-10	-0.0001388287189106	-0.0355618891891303	-0.0116212256742284	3.5894524905721016e-16	0.0002105403405673	-2.427142510452804e-07	-4.653818856156606e-05	0.7365925303700959	0.1732560655678461	0.1736054374989404	-3.761755784638513e-16	-0.1129550000000009	-0.0195270000000001	0.0003813037289999	0.0127588320249995	-0.0687294	-0.0766274300000017	0.0058717630284058	0.00472373042436	0.0389567000000015	-0.0067645999999994	4.5759813159553066e-05	0.0015176244748894	-0.0026625700000003	-0.0010767899999992	1.1594767037527209e-06	7.089279005689582e-06	-0.0004884409999991	0.0001837280000004	3.375597665595511e-08	2.385746099665145e-07	-0.0050280900000009	6.995653429706559e-16	-3.401831876066046e-17	2.5281689047742987e-05	0.0970673078000011	0.0855320604000012	0.0673111691000018	0.0438288762999997	0.0169206838000003	1
-1.9421134908591392e-09	5.440325935725189e-06	-0.0376649975971446	-0.0050192959805503	2.235983543576747e-16	-0.0006684449085471	6.922028289281508e-07	0.0001620165793996	0.5112169277698128	0.0526906472628571	0.4109466118759569	-6.106660801502948e-17	-0.1000820000000001	0.0128730000000009	0.0001657141289989	0.0100164067239992	-0.0256787999999996	0.0430506000000007	0.0018533541603594	0.0006594007694391	0.0296703000000023	-0.0092863999999995	8.623722496001181e-05	0.0008803267020895	-0.0021750199999999	0.0004875499999991	2.377050029322253e-07	4.73071200087682e-06	-0.0005571879999988	-6.874700000080534e-05	4.726150470301289e-09	3.104584658573413e-07	-0.0045203899999999	0.0005077000000001	2.577592885946663e-07	2.0433925751401304e-05	0.0966066266000012	0.0837655561000009	0.0636128936000012	0.037907692	0.0088936652000001	1
4.6868416118662525e-09	-2.559192599320993e-06	-0.0290357725425772	-0.0019218649327458	2.385777937149085e-15	0.0017181419000006	-1.929771077721877e-06	-0.000499711557725	0.2228302348589637	-0.0097291259503147	0.3617845165868706	-9.349597467157853e-17	-0.1129360000000005	-0.0128540000000003	0.0001652253159994	0.0127545400959989	-0.0114162999999994	0.0142625000000002	0.0002034189062494	0.000130331905689	0.0379513000000022	0.0082810000000004	6.857496099978989e-05	0.0014403011716895	-0.0024734800000008	-0.0002984600000001	8.907837183559692e-08	6.118103311401245e-06	-0.0005571879999995	3.5106576849872313e-16	-7.356829037114712e-16	3.104584660471093e-07	-0.0051280300000007	-0.000607640000001	3.6922637014158017e-07	2.629669167956244e-05	0.0961211263000015	0.0819129770000011	0.0597675591000007	0.0318307368000002	0.0008095545999998	1
-1.0972672097889965e-08	9.743435948130018e-07	-0.0184014699031338	-0.0006350793923827	-7.576677681253253e-15	0.0023115107838498	5.27084454572132e-06	0.001193715019272	0.0412622018400743	-0.033797280432487	0.1854477775033662	-2.5635472080550755e-16	-0.0161874999999962	0.0967485000000043	0.0093602722522554	0.0002620351562533	-0.0329612000000003	-0.0215449000000006	0.0004641827160097	0.0010864407054392	0.0042475400000016	-0.03370376	0.0011359434381371	1.804159605172798e-05	-0.0013726000000014	0.00110088	1.2119367766394182e-06	1.8840307601628887e-06	0.0004540890000037	0.001011277000001	1.0226811697478318e-06	2.0619681949860699e-07	6.749990002156366e-06	0.0051347799900042	2.6365965552946075e-05	4.556414205872005e-11	0.0956109317000019	0.0799762268000005	0.0557840552000001	0.0256229823000004	-0.0072797529999999	1
2.470437451013916e-08	-4.006782994267767e-07	-0.010044782190553	-0.0001308509911114	2.454730390107917e-14	0.163327761882227	-1.4108247859637475e-05	0.0037462357777753	-0.0442171360976724	-0.0359885972233211	0.0574865442801057	-1.2283522526164622e-16	-0.066114	-0.0499265000000031	0.0024926554022507	0.0043710609959996	0.2955460000000027	0.3285072000000052	0.1079169804518486	0.0873474381160036	0.0750851000000019	0.0708375600000016	0.0050179599067539	0.0056377722420099	0.0322182000000004	0.0335908000000043	0.001128341844644	0.0010380124112403	-0.0002805889999987	-0.0007346779999998	5.397517633573727e-07	7.873018789688935e-08	-0.0010768899999987	-0.0010836399900004	1.1742756271888449e-06	1.159692073832183e-06	0.0950761739000006	0.0779572956000014	0.0516715907999997	0.0193099375000007	-0.0153223288000001	1
-5.2723377978503915e-08	2.884643245561244e-07	-0.0048611803263196	3.839677993533915e-06	-8.610713855653534e-14	0.3923786730290901	3.703441053052957e-05	0.1684118569593224	-0.0698953299038092	-0.027815520484843	-0.0091920449531107	-8.294689302592617e-17	-0.0567196999999989	0.0093943000000007	8.825287248969565e-05	0.0032171243680913	0.1973280000000027	-0.0982180000000026	0.0096467755239998	0.0389383395840017	0.1162420000000026	0.0411569000000001	0.0016938904176098	0.0135122025640001	0.0228048000000031	-0.0094134000000033	8.861209956051425e-05	0.0005200589030433	-0.000337458	-5.686900000007968e-05	3.234081449254873e-09	1.138779008354605e-07	-0.0012536800000008	-0.00017679	3.1254702637278746e-08	1.5717135441637437e-06	0.0945169902000003	0.0758582581000015	0.0474396730999991	0.0129175440000013	-0.0232665442000003	1
1.0355965943565472e-07	-3.912361281113531e-07	-0.0021250270940972	-1.846255536076674e-06	2.5853904808108273e-13	0.34583423966375	-9.54829241525334e-05	0.5634297806720353	-0.063631669317097	-0.0176593595926915	-0.0351475985653372	-2.2027973849447866e-16	-0.0566975999999989	2.2100000000068296e-05	4.884097892925983e-10	0.0032146178457612	0.215492000000002	0.018164	0.0003299308959981	0.0464368020640016	0.0574824000000023	-0.0587596000000003	0.0034526905921599	0.0033042263097601	0.019445400000001	-0.0033594000000015	1.1285568359694894e-05	0.000378123581161	-0.0009635860000008	-0.0006261280000015	3.920362724697589e-07	9.284979788287764e-07	-0.0008552309999985	0.0003984490000008	1.5876160405930482e-07	7.314200658802222e-07	0.0939335243000005	0.0736812710000011	0.0430980852999999	0.0064720696000006	-0.0310614022000003	1
-1.740205324802866e-07	5.479761785031229e-07	-0.0008545345326327	6.431104274054855e-07	-7.716149981693423e-13	0.1772134783430799	0.0002415350265285	0.9089125816666028	-0.0452323271352859	-0.0096521538157396	-0.0378383013047484	-2.51717058929229e-16	-0.0568049999999992	-0.0001073999999996	1.153475993045273e-08	0.0032268080250009	0.2060460000000017	-0.0094459999999998	8.922691599918804e-05	0.0424549541160008	0.040748700000002	-0.0167337	0.00028001671569	0.00166045655169	0.0167198999999997	-0.0027255000000002	7.42835025008802e-06	0.0002795550560105	-0.0009635850000015	9.999999938681511e-10	2.6929279613925633e-16	9.284960514208614e-07	-0.0011649699999985	-0.0003097390000006	9.593824775018617e-08	1.3571551026443224e-06	0.0933259261000009	0.0714285714000012	0.0386568643000005	5.051015883847443e-16	-0.0386568643000004	1
1.8768126955703072e-07	-2.819232967489175e-07	-0.0003086763234394	-9.814004126102901e-08	2.220030100267816e-12	0.0550037931957008	-0.0005845521512872	1.0832169591450158	-0.0271102094708607	-0.0046755528549717	-0.0294155335092482	-2.3820675430920123e-16	-0.0568081999999994	-3.1999999996046447e-06	1.0239818516597943e-11	0.0032271715872406	0.2144010000000015	0.0083550000000006	6.9806024999425e-05	0.0459677888010006	0.0251632000000019	-0.0155854999999998	0.00024290781025	0.0006331866342399	0.0156447999999989	-0.0010750999999995	1.1558400099125306e-06	0.0002447597670399	-0.0009635860000017	-1.0000003109658188e-09	5.604148084078829e-16	9.284979785938382e-07	-0.0012050299999981	-4.0060000000153455e-05	1.6048030621410074e-09	1.4520973026839916e-06	0.0926943516000008	0.0691024742000011	0.0341262771000008	-0.0064720695999998	-0.0460041721000005	1
2.337681284144303e-07	-2.318342737020345e-06	-3.584033037314338e-05	-1.946309316646269e-07	-6.246100729799127e-12	-0.0086856564694533	0.0013226262305625	0.9681690817217464	-0.0141978719821963	-0.0020454196702088	-0.0187550933954844	-4.3117894499254293e-16	-0.0567788999999994	2.930000000037196e-05	8.584898028966791e-10	0.0032238434852105	0.1978600000000017	-0.0165409999999999	0.0002736046809996	0.0391485796000003	0.0255011000000018	0.0003379000000001	1.1417641016288815e-07	0.0006503061012099	0.0139959999999986	-0.0016487999999994	2.7185414404546063e-06	0.0001958880159992	-0.0004772000000011	0.0004863860000006	2.3657134242578518e-07	2.2771983972230494e-07	-0.0012228499999978	-1.782000000032472e-05	3.1755170853773966e-10	1.4953621245224975e-06	0.092038963200001	0.066705369500001	0.0295167975000004	-0.0129175439999998	-0.0530561602000007	1
-2.5375393059863703e-06	1.411369520910806e-05	4.040331714900536e-06	3.8364871115554506e-07	1.7200425034061817e-11	-0.0335013406224104	-0.0028744795913417	0.5630146349115648	-0.0066502907438122	-0.0008226643481346	-0.0102870352688172	-5.644268829070729e-16	-0.0608561999999994	-0.0040772999999999	1.662437528947369e-05	0.0037034770784401	0.1657360000000018	-0.0321240000000007	0.0010319513759995	0.0274684216959999	-0.0019355099999981	-0.0274366099999999	0.0007527675682918	3.7461989599758073e-06	0.0133342999999995	-0.0006616999999992	4.378468897126766e-07	0.0001778035564892	-0.0005056690000009	-2.8469000000294145e-05	8.104843251200851e-10	2.557011370925198e-07	-0.001594799999998	-0.000371950000001	1.383468026129843e-07	2.5433870421672397e-06	0.0913599293000012	0.0642397205000011	0.0248390814999996	-0.0193099374999998	-0.059767559100001	1
