trial_type.2	trial_type.2_derivative	trial_type.3	trial_type.3_derivative	trial_type.4	trial_type.4_derivative	trial_type.5	trial_type.5_derivative	trial_type.6	trial_type.6_derivative	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	intercept
-0.0020090480827782	0.0009667827456906	-8.33919608476093e-05	2.6074427352248876e-05	3.522557403077375e-13	7.580429711676037e-15	-3.572334669371942e-17	3.119665785150347e-17	0.3692190921839454	-0.1843746670022891	0.0674026761487337	-0.0003225239822056	1.0402171897823517e-07	0.0045431207520122	-0.0085060660153997	0.0487086732994881	0.0023725348545952	7.235315905724713e-05	-0.0899553839669888	-8.036304853937322e-05	6.4582184353163e-09	0.0080919711046461	-0.0019451359375697	-0.0002678232556894	7.172929614368906e-08	3.78355381645481e-06	0.000376806515163	-0.0004100305740544	1.681250737625565e-07	1.4198314790817492e-07	0.0007138664914119	-7.72941768873723e-05	5.97438855955291e-09	5.096053669846881e-07	0.0554119421000014	1
-0.00065854908553	0.0003370948478446	0.0002385063015718	-1.98787568755714e-05	-9.756485935118505e-13	-2.003186459143298e-13	-2.0169746850712996e-16	-2.395725684602023e-17	0.0825415485655316	-0.104092433650651	0.0513694887383467	-0.0160331874103884	0.000257063098538	0.0026388243732381	-0.0988764768410304	-0.0903704108256293	0.0081668111527965	0.009776557672496	-0.0424000439432953	0.0475553400236943	0.0022615103647703	0.001797763726392	-0.0012671325258765	0.000678003411694	4.596886276597727e-07	1.6056248373045682e-06	0.0003770485937059	2.420785438944571e-07	5.85066373309335e-14	1.4216564113858414e-07	0.0007137390482247	-1.2744318476873432e-07	1.6698820388355872e-14	5.09423428925383e-07	0.0500887521000015	1
-0.0001394466201099	7.472253748768355e-05	-0.0006477177121925	-6.669098623333351e-05	2.656770446150488e-12	1.000472796860004e-12	-1.824961285505595e-16	-2.0158170552542374e-16	-0.0578402452234139	-0.0421929038439157	0.040956706573397	-0.0104127821649499	0.000108426032415	0.0016774518133381	-0.0638350951348232	0.0350413817062099	0.0012278984318804	0.0040749193708724	-0.0493781953936211	-0.0069781514503261	4.869459766353545e-05	0.0024382061803298	-0.0013516383721157	-8.450584624001017e-05	7.141236703289615e-09	1.826926288447543e-06	0.0003770182001649	-3.0393541027402525e-08	-5.322166334846449e-16	1.4214272255765224e-07	0.0007137552988501	1.6250623839039438e-08	-1.1813714204853722e-15	5.094466257766138e-07	0.0446971468000015	1
3.764594090600755e-06	-2.18955759417624e-06	0.0015584499204329	0.000199123354875	-7.1314189948122986e-12	-3.857670543203831e-12	-2.2715311064193264e-16	7.338584586674496e-16	-0.1019390281113324	-0.0064626448689774	0.0412832495388652	0.000326542965467	1.066303061806951e-07	0.0017043066924875	-0.0263020719838217	0.0375330231510006	0.0014087278268532	0.0006917989906413	-0.0844776750955841	-0.0350994797019639	0.0012319734753514	0.0071364775895544	-0.001728761623657	-0.000377123251542	1.42221947085751e-07	2.988616750803508e-06	0.0007298836900589	0.0003528654898928	1.2451405794193705e-07	5.327302005310126e-07	0.000714131729684	3.764308322621676e-07	1.4147212987245233e-13	5.099841264603242e-07	0.0392444906000009	1
-1.9557482841192936e-06	1.4951110483768764e-06	-0.0010389264038752	0.0067997770149669	1.890799253571152e-11	1.3342276167570772e-11	1.2199374179505938e-18	-1.568860219718771e-15	-0.0955372652418327	0.0101298877367974	0.0426415664127555	0.0013583168738902	1.8450247285730257e-06	0.001818303186133	-0.0659611365489797	-0.0396590645651576	0.0015728414021829	0.0043508715348333	-0.0809578543390611	0.0035198207565234	1.2389138158222707e-05	0.006554174179184	-0.0015572763901232	0.0001714852335337	2.9407185175484292e-08	2.425109754993101e-06	0.0007769443199545	4.706062989316814e-05	2.214702471652169e-09	6.036424748501678e-07	0.0007141051854397	-2.6544247272887323e-08	-1.723383733333505e-16	5.099462165675436e-07	0.0337382312000008	1
8.362192036525305e-07	-1.507220736002019e-06	0.1232138704342346	0.1276384652204727	-4.9505769455076e-11	-4.3323017664286463e-11	-1.0562051579313373e-15	3.602730056278863e-15	-0.0694817219512791	0.0143867631155088	0.0516671156711242	0.0090255492583689	8.146053941388053e-05	0.0026694908417734	-0.0192962692007376	0.0466648673482424	0.0021776098446292	0.0003723460050662	-0.0809296457522915	2.820858676996606e-05	7.957243275803974e-10	0.0065496075615901	-0.0017288523212227	-0.0001715759311007	2.943830001958015e-08	2.9889303476838304e-06	0.0009773830650103	0.0002004387450553	4.017569067886856e-08	9.55277656788146e-07	0.0007148463666559	7.411812166757529e-07	5.481448589380346e-13	5.11005328192542e-07	0.0281858894000005	1
-7.408928182660515e-07	2.8743840670887206e-06	0.4975219102629328	0.2084704959469462	1.2772843380095718e-10	1.3448421354892538e-10	3.4632827612603655e-15	-8.748358363641203e-15	-0.0425612094428783	0.0120634894130071	0.0427469605936194	-0.0089201550775059	7.956916660681028e-05	0.0018273026399912	-0.0326359668801216	-0.0133396976793853	0.0001779475341764	0.0010651063341994	-0.0738690893919901	0.0070605563603013	4.985145611725621e-05	0.0054566423676002	-0.0020138497619701	-0.000284997440747	8.12235427628866e-08	4.0555908634514e-06	0.0009772813978022	-1.0166720752321269e-07	1.0943988256058043e-14	9.550789322468923e-07	0.0007149855661863	1.3919953145979174e-07	1.9564062622278983e-14	5.112043610814829e-07	0.0225950489999998	1
2.003370610294876e-06	-6.687005944052033e-06	0.8725063287676355	0.143456732725182	-3.241733099258822e-10	-4.0278245317635617e-10	-1.1369422128787203e-14	2.033813515445204e-14	-0.0227566258943316	0.0078903572875226	0.0417571251121278	-0.0009898354814906	9.79774279573977e-07	0.0017436574976287	-0.0431952489490052	-0.0105592820688827	0.0001114984378099	0.0018658295317661	-0.0656281356116098	0.00824095378038	6.791331921003603e-05	0.0043070521838542	-0.0021308537601451	-0.0001170039981747	1.3689935261119806e-08	4.540537747473762e-06	0.0009772394968728	-4.190092859030038e-08	2.2918657905048267e-15	9.5499703671341e-07	0.0007150422535572	5.668737116219717e-08	3.666917565412052e-15	5.11285423551906e-07	0.0169733465999993	1
-6.77751814738783e-06	1.577353699331937e-05	0.9984810078805167	-0.0348348782394231	8.101319765074304e-10	1.179028689216608e-09	3.593697336444959e-14	-4.55342530929802e-14	-0.0108599122504114	0.0043486836591567	0.0516748829498978	0.0099177578377706	9.836192052724524e-05	0.002670293527885	-0.0334085624605654	0.0097866864884399	9.577923242233837e-05	0.0011161320456813	-0.0875429591543612	-0.0219148235427522	0.0004802594909106	0.0076637696975015	-0.0020713520957768	5.950166436935309e-05	3.540446607014487e-09	4.290499505975947e-06	0.0009772606918333	2.1194959657959268e-08	-3.427903652744521e-16	9.550384612566593e-07	0.0007150130175778	-2.9235980072438537e-08	2.914111495302089e-16	5.11243613508814e-07	0.0113284605999993	1
2.2155969752075527e-05	-3.629181613769521e-05	0.7321596189207761	-0.1985632408050943	-1.988148995879001e-09	-3.3862177105856383e-09	-1.0996264150843483e-13	9.655542862803621e-14	-0.0047035947163256	0.0021027234658553	0.0516596532472864	-1.5229702612354932e-05	2.3194384562716807e-10	0.0026687197736282	-0.0434175100928236	-0.010008947632258	0.0001001790327038	0.00188508018266	-0.0858368272731972	0.0017061318811641	2.910885995279017e-06	0.007367960916329	-0.0019573485147761	0.000114003581001	1.2996814453555997e-08	3.831213208480338e-06	0.0009773014855902	4.0793755666762875e-08	2.0324084154780482e-15	9.551181939168344e-07	0.0007149572192543	-5.579832418238863e-08	3.823498379475747e-15	5.111638246617048e-07	0.0056681012999996	1
-6.95347320067233e-05	8.002154553846806e-05	0.3323193801401764	-0.1766252436535578	4.771601614804675e-09	9.559330426763526e-09	3.253405576887917e-13	-1.86699642982383e-13	-0.0018075852194384	0.0008767979299503	0.0516734268058643	1.3773558577607023e-05	1.8971077637018343e-10	0.0026701430378597	-0.0498041049877723	-0.0063865948949479	4.078859435063546e-05	0.0024804488736327	-0.0807712347043571	0.0050655925688407	2.5660228072768586e-05	0.0065239923556665	-0.0021943539238498	-0.0002370054090749	5.617156264713685e-08	4.815189143372323e-06	0.0009772172064818	-8.427910968406048e-08	6.600701006054687e-15	9.54953468103237e-07	0.0007150738005811	1.1658132751489327e-07	1.3603931411540752e-14	5.113305402378239e-07	8.172635028478028e-17	1
0.0002116703476467	-0.0001622680824057	0.0621693842589455	-0.0964870710947619	-1.1135601429116711e-08	-2.6454266078049677e-08	-9.400148687596161e-13	3.0655577222303043e-13	-0.0005794785903133	0.000298475660517	0.0517564920874934	8.306528162822004e-05	6.899840357974693e-09	0.002678734473202	-0.0250576982525813	0.0247464067351905	0.000612384646302	0.0006278882417165	-0.0968061089798198	-0.0160348742754627	0.0002571171930303	0.0093714227358129	-0.0026808551394532	-0.000486501215603	2.3668343390361442e-07	7.186984279323741e-06	0.0009770426700012	-1.745364813704994e-07	2.959177458915403e-14	9.546123781863783e-07	0.0007158116065093	7.378059290761312e-07	5.438327642391306e-13	5.12386256489823e-07	-0.0056681012999998	1
-0.0006044018951226	0.0002981139283588	-0.0658864141459715	-0.0374263422914628	2.50984122243322e-08	7.226587518282297e-08	2.6663457657152282e-12	-2.958340601836767e-13	-0.0001108167331029	5.958023166840097e-05	0.0517672993700002	1.0807282506767628e-05	1.1679685709621958e-10	0.0026798532840628	-0.0672103167245137	-0.0421526184719318	0.0017768432440394	0.0045172266742093	-0.0764593502464876	0.0203467587333332	0.0004139905909521	0.0058460322401146	-0.0024568555415915	0.0002239995978618	5.0175819200540997e-08	6.036139152729311e-06	0.0009771235026081	8.083260627838894e-08	6.07803809603629e-15	9.547703387154251e-07	0.0007157016369928	-1.099695164368672e-07	1.159002690262192e-14	5.122288343217887e-07	-0.0113284605999997	1
0.0014539854144364	-0.0007581431651228	-0.1029771417717243	-0.0040596494362006	-5.3803949284622006e-08	-1.9494453201683266e-07	-7.453738071975541e-12	-6.158584759819221e-13	5.378064161217327e-06	-2.916474297253674e-06	0.0420107737454036	-0.0097565256245977	9.518979226416256e-05	0.0017649051106862	-0.0337917655071327	0.0334185512173814	0.0011167995654682	0.0011418834160884	-0.0947594248285386	-0.0183000745820514	0.0003348927297096	0.008979348593835	-0.0028927622352379	-0.0004359066936462	1.9001464586409966e-07	8.368073350274998e-06	0.0010427891326861	6.566563007809242e-05	4.311975018430072e-09	1.0874091756621082e-06	0.0004930092118293	-0.0002226924251617	4.9591917190192336e-08	2.4305808338756605e-07	-0.0169733465999999	1
0.0014288260118243	0.0133946657083388	-0.0933639444257369	0.0110067215156542	1.0644995904846128e-07	5.192969874273323e-07	2.0544083009948765e-11	5.3914629592546476e-12	-2.181946297507397e-06	1.1889973729320477e-06	0.0450406459504086	0.0030298722050049	9.180125578466417e-06	0.0020286597876289	-0.0395912036789386	-0.0057994381718061	3.363348310685626e-05	0.0015674634087461	-0.0821919607306044	0.0125674640979348	0.0001579411538522	0.0067555184087403	-0.0023898549702245	0.0005029072650139	2.529157188395388e-07	5.711406778478172e-06	0.0009771468060362	-6.5642326651489e-05	4.308914475767869e-09	9.548158799216306e-07	0.0007151687946145	0.0002221595827837	4.9354880823197045e-08	5.114664065659513e-07	-0.0225950490000001	1
0.1536139022151512	0.1434511005974383	-0.066547233210751	0.0143295200355249	-1.82669367801566e-07	-1.3605970679713433e-06	-5.562777623934622e-11	-2.391419543228809e-11	8.367418949763738e-07	-4.5540515747856973e-07	0.0250852644616353	-0.0199553814887738	0.0003982172503649	0.0006292704931104	-0.0608173744601584	-0.0212261707812189	0.0004505503260324	0.0036987530362272	-0.1151755438232419	-0.0329835830926387	0.0010879167536309	0.0132654058949794	-0.0025633324521467	-0.0001734774819208	3.0094437494113535e-08	6.570673259517901e-06	0.0009200849532545	-5.7061852784776966e-05	3.256054458485897e-09	8.465563217181389e-07	0.0007151803665361	1.157191962579614e-08	-4.757553715101598e-16	5.114829573235257e-07	-0.0281858894000004	1
0.5430018093496471	0.2069207595734106	-0.040149624822737	0.0116455151084494	2.1184246910948738e-07	3.5185462283373858e-06	1.4872628574370135e-10	8.834334864427655e-11	-3.029749477483855e-07	1.6435017631202697e-07	0.0317343544252801	0.0066490899636473	4.421039734414935e-05	0.0010070692507904	-0.0756595072499126	-0.0148421327897512	0.0002202889057473	0.0057243610373	-0.0915194808627864	0.0236560629604568	0.0005596093147877	0.0083758153773933	-0.0029402516476366	-0.0003769191954908	1.4206807965557065e-07	8.645079752102908e-06	0.0011023412526229	0.0001822562993714	3.321735790426481e-08	1.2151562383291734e-06	0.0004476225433249	-0.0002675578232097	7.158718938048336e-08	2.003659411573363e-07	-0.0337382312000005	1
0.9022203451310152	0.1301756645562812	-0.0211978752506274	0.0074669433227151	1.7826766098342844e-07	-8.974428821035748e-06	-3.9278519664455525e-10	-2.984215981342857e-10	1.0495903490656607e-07	-5.674847774471304e-08	0.0317119789655033	-2.2375459777167356e-05	5.006607727042667e-10	0.0010056496099089	-0.0329911465881748	0.0426683606617378	0.0018205890015599	0.001088415753202	-0.0949263060246119	-0.0034068251618252	1.1606457682529166e-05	0.0090110035754779	-0.0031448534746634	-0.0002046018270265	4.1861906821908743e-08	9.89010337658071e-06	0.0009763770552532	-0.0001259641973695	1.5866979472508445e-08	9.533121542961072e-07	0.000716037722742	0.000268415179419	7.204671026667158e-08	5.127100214466171e-07	-0.0392444906000009	1
0.9878969722871528	-0.0584680664787256	-0.0100087211363935	0.0040551862266254	-2.461073138100368e-06	2.2538287801324124e-05	1.0240454879881615e-09	9.543375157059695e-10	-3.5687204050388414e-08	1.9221486596365213e-08	0.0317943597681003	8.238080259629133e-05	6.786596153340681e-09	0.001010881313063	-0.0284647713477422	0.0045263752404305	2.0488072815990343e-05	0.0008102432078798	-0.1147537255574581	-0.0198274195328465	0.0003931265653327	0.013168417529316	-0.0036673096518276	-0.0005224561771637	2.729604585677962e-07	1.344916008251031e-05	0.0009763873330134	1.0277761433962464e-08	3.0199624086430723e-16	9.533322241282534e-07	0.0006087931949617	-0.0001072445277799	1.1501387281130532e-08	3.706291547968775e-07	-0.0446971468000014	1
0.6884625414461899	-0.2043990997861571	-0.004292295930864	0.0019359004649971	1.166860245018665e-05	-5.552881175473326e-05	-2.626890547245219e-09	-2.9215322891645823e-09	1.1788295124050431e-08	-6.318268152822947e-09	0.0317053686789571	-8.899108914232391e-05	7.919414284064593e-09	0.0010052304030669	-0.0501198116471219	-0.0216550402993798	0.0004689407703675	0.0025119955195439	-0.0887730218470766	0.0259807037103822	0.0006749969652872	0.0078806494078599	-0.003418855848124	0.0002484538037026	6.172929107542646e-08	1.1688575309003323e-05	0.0009762785494414	-1.0878357087812762e-07	1.3398139484614895e-14	9.531198069319563e-07	0.0007161714975588	0.0001073783025983	1.1530099188890623e-08	5.129016145513259e-07	-0.0500887521000012	1
0.2954760403218993	-0.1681380041353331	-0.0016240109442172	0.0007925926105934	-4.438066431912604e-05	0.000133881547013	6.63561840951848e-09	8.681554924404118e-09	-3.758865936800355e-09	2.001227893116843e-09	0.035267611993391	0.0035622433144344	1.2689577431387002e-05	0.0012438044557144	0.0044382358760528	0.0545580475231737	0.0029765805495421	1.9697937691256606e-05	-0.1013500230173048	-0.0125770011702293	0.0001581809584365	0.0102718271656071	-0.003882933576413	-0.0004640777282895	2.153681378055179e-07	1.5077173158901509e-05	0.0010489376766148	7.2659127172531e-05	5.279349294822563e-09	1.1002702507259705e-06	0.0008070401604219	9.086866286345752e-05	8.257113573804794e-09	6.513138200311905e-07	-0.0554119421000012	1
0.0424343811048588	-0.0888339521117411	-0.0005078203695558	0.0002627511571682	0.000155403487377	-0.0003093339398026	-1.6491912733890142e-08	-2.525007656053573e-08	1.144478104805011e-09	-6.031325826006001e-10	0.0315809557380641	-0.0036866562553262	1.3591434345656509e-05	0.0009973567653276	-0.0506985584381139	-0.0551367943141675	0.0030400660872435	0.0025703438277022	-0.0849868079848198	0.0163632150324851	0.0002677548061994	0.0072227575314475	-0.0036668980946439	0.0002160354817701	4.6671328365172255e-08	1.3446141636320009e-05	0.0009760431078579	-7.289456875708418e-05	5.313619514639853e-09	9.526601491766697e-07	0.0007962931171303	-1.0747043293001942e-05	1.1549931716113812e-10	6.340827277243345e-07	-0.0606594461000012	1
-0.0733363239040248	-0.0326980453552839	-8.567742955265309e-05	4.619751221439571e-05	-0.0004849729015629	0.000685059381934	4.020498548262952e-08	7.212039010449243e-08	-3.2293403150715503e-10	1.6706121882146294e-10	0.0318016089530164	0.0002206532149527	4.86878416783937e-08	0.001011342331999	-0.0159981389969057	0.0347004194412087	0.0012041191093956	0.0002559404513631	-0.094705957211254	-0.0097191492264347	9.4461861685678e-05	0.008969218331299	-0.0041993632151999	-0.0005324651205549	2.8351910596304377e-07	1.7634651416886325e-05	0.0009759983524757	-4.4755380931696803e-08	8.436675213226726e-16	9.525727833083834e-07	0.0007170520863172	-7.924103081211192e-05	6.279140355254911e-09	5.141636928352521e-07	-0.0658240966000012	1
-0.1035565281483687	-0.0017018328599139	5.764312152305024e-06	-3.1464164726753865e-06	0.0011447181677469	-0.0017692680983253	-9.566273251281035e-08	-2.0215049678230853e-07	7.369219064430864e-11	-3.712801344729548e-11	0.0365353836077404	0.0047337746547249	2.2408622481507823e-05	0.0013348342553641	-0.0616903736850252	-0.0456922346881199	0.0020877803107942	0.003805702205398	-0.103311562963143	-0.008605605751889	7.405645035688855e-05	0.0106732790418868	-0.0037724465723352	0.0004269166428664	1.8225782055071835e-07	1.4231353143083012e-05	0.0009753338557383	-6.644967385892829e-07	4.405338881174041e-13	9.512761300781164e-07	0.0008853438403975	0.0001682917540791	2.8322114990177863e-08	7.838337154880333e-07	-0.0708988393000011	1
-0.090894081592667	0.0118244136701995	-2.125417421043343e-06	1.16441767710806e-06	0.0054800678314088	0.0215298573007971	2.2101821487332507e-07	5.570839626367182e-07	5.894379809274083e-12	1.2548383554641142e-12	0.0455575658672698	0.0090221822595291	8.13997727243089e-05	0.00207549180775	0.0115638834374336	0.0732542571224586	0.005366186186565	0.0001337234001531	-0.1174568129367806	-0.014145249973638	0.0002000880968162	0.0137961029052656	-0.0040750759063805	-0.0003026293340452	9.158451337019397e-08	1.6606243643249452e-05	0.0009741488229892	-1.1850327503368744e-06	1.403137352538687e-12	9.489659290454516e-07	0.0011559891707173	0.0002706453303183	7.324889665696737e-08	1.3363109642232112e-06	-0.0758767427000013	1
-0.0634868740053263	0.0142303829488879	8.274032473750701e-07	-4.528273928841761e-07	0.1857081670885856	0.1575311632647565	-4.911844308534589e-07	-1.5156802512838016e-06	-5.734678903889333e-11	3.5908639832103284e-12	0.057575977240816	0.0120184113735477	0.000144442211943	0.0033149931552354	-0.0712322471829483	-0.0827961306203826	0.0068551992457092	0.0050740330387329	-0.1178434627500529	-0.0003866498132721	1.4949807747599829e-07	0.0138870817129229	-0.0037245806686901	0.0003504952376892	1.2284691190316848e-07	1.38725011562815e-05	0.0009096642209817	-6.44846020087343e-05	4.1582632699117696e-09	8.274889950493372e-07	0.0012567005324108	0.0001007113616933	1.0142777244493471e-08	1.5792962285212433e-06	-0.0807510076000012	1
-0.0377092922821722	0.01121009894923	-3.114844818525572e-07	1.7001076291725085e-07	0.5858863539933804	0.2039735177003093	1.0304894689749856e-06	4.072327683393649e-06	1.5997158398864762e-10	2.073727149744656e-11	0.0576504423379873	7.446509717141261e-05	5.5450505241014024e-09	0.0033235735017651	-0.0193122333629676	0.0519200138199826	0.002695687835067	0.0003729623574648	-0.095313100433067	0.0225303623169863	0.0005076172261336	0.0090845871141632	-0.0040051001727525	-0.0002805195040641	7.869119251011136e-08	1.6040827394063103e-05	0.0009114195560678	1.755335088734506e-06	3.081010833162792e-12	8.306856066660312e-07	0.0012908343824113	3.413385000349513e-05	1.1651174122077635e-09	1.6662534039068378e-06	-0.0855149763000006	1
-0.0196522443562374	0.0070422407074253	1.13090379103173e-07	-6.157678125950098e-08	0.9277351936906458	0.1161614698056159	-1.9665875899499688e-06	-1.0790887288473062e-05	-4.3321750196488623e-10	-1.3583255566552255e-10	0.0444950590071753	-0.0131553833308135	0.0001730641105817	0.001979810276051	-0.0336891568072553	-0.0143769234442891	0.0002066959277214	0.0011349592863842	-0.1175126415616535	-0.0221995411285879	0.0004928196263208	0.0138092209267979	-0.004086436608092	-8.133643533804497e-05	6.6156159791422044e-09	1.6698964152196498e-05	0.0009752492576224	6.38297015538957e-05	4.0742318053253045e-09	9.511111150338628e-07	0.0008589971001218	-0.0004318372822893	1.864834420284277e-07	7.37876016428556e-07	-0.0901621419000006	1
-0.0091804226317981	0.0037677548585135	-4.0309623298172264e-08	2.1891392773672168e-08	0.9728937862592753	-0.0805679927400939	3.120928511478065e-06	2.8150445087742168e-05	1.1639853708278563e-09	5.610271981926199e-10	0.0455653991419493	0.0010703401347754	1.1456280027637747e-06	0.0020762055989658	-0.0603753736846792	-0.0266862168774227	0.0007121541712286	0.0036451857475653	-0.0866074375329547	0.0309052040286995	0.0009551316360554	0.0075008482360243	-0.003869929972708	0.0002165066353827	4.687512261122095e-08	1.4976357993083232e-05	0.0009753386097154	8.93520926811085e-08	7.651995011275974e-15	9.51285403078966e-07	0.0008603918491992	1.3947490775321012e-06	1.943651679185522e-12	7.402741341589323e-07	-0.0946861568000001	1
-0.0038948349607063	0.0017739130170078	1.4156304492636614e-08	-7.665734733673337e-09	0.6459212912652149	-0.2075771110411872	-2.5642828537281943e-06	-7.252384610094028e-05	-3.0979350990445032e-09	-2.003989298571565e-09	0.0374743443545074	-0.0080910547874428	6.546516757416576e-05	0.0014043264848	-0.0158665809304062	0.0445087927542724	0.0019810326324437	0.00025174839042	-0.0716997217180547	0.0149077158149	0.0002222399908173	0.0051408500944465	-0.0041994341999515	-0.000329504227243	1.0857303564458668e-07	1.7635247599513503e-05	0.0009752005305353	-1.3807917976429486e-07	1.850883040411601e-14	9.510160749092788e-07	0.0008590521560038	-1.3396931966956956e-06	1.794622417643864e-12	7.379706077241445e-07	-0.0990808418000006	1
-0.0014481297743421	0.0007117672753372	-4.8856500030986525e-09	2.636706786833578e-09	0.2620191529481074	-0.1597579179030203	-8.85867194878763e-06	0.0001841558556004	8.147713775671036e-09	6.6351808292458235e-09	0.0371727177140424	-0.0003016266404639	9.097862972463617e-08	0.0013818109422476	-0.0580567865424085	-0.0421902056120033	0.0017800134495833	0.0033705904636306	-0.077088118873313	-0.0053883971552584	2.903482390279376e-05	0.0059425780714259	-0.0040218687293033	0.0001775654706493	3.1529495599500896e-08	1.6175428076359344e-05	0.0008187352594199	-0.0001564652711157	2.4481381037067252e-08	6.703274238937969e-07	0.0008791498455971	2.0097689592535067e-05	4.0391676147619125e-10	7.729044508915371e-07	-0.1033401944000013	1
-0.0004397221179004	0.0002287362702245	1.650840223803003e-09	-8.872991278479047e-10	0.025061236006758	-0.0818089663641063	6.97761664929703e-05	-0.0004529955049829	-2.1145937695138707e-08	-2.092452949862984e-08	0.0370061309714756	-0.0001665867425651	2.77511434541728e-08	0.0013694537294769	-0.0732474259977934	-0.0151906394553832	0.000230755527063	0.0053651854153029	-0.0689273068053779	0.0081608120679353	6.659885360718811e-05	0.0047509736234418	-0.0032264297082053	0.0007954390210982	6.32723239916987e-07	1.0409848660462265e-05	0.0009761152833872	0.0001573800239673	2.4768472047888012e-08	9.528010485948808e-07	0.0008600771879657	-1.9072657631564374e-05	3.63765840716601e-10	7.397327683465296e-07	-0.1074583966000014	1
-6.319627610379592e-05	3.42034925250054e-05	-5.388510330239718e-10	2.880736051559689e-10	-0.0795114022810586	-0.0284733628312885	-0.0002823967367904	0.0010724448916011	5.3942627290095575e-08	6.327660106363736e-08	0.0369860126511536	-2.0118320321287652e-05	4.047460037110444e-10	0.0013679651318299	-0.0600262045399244	0.013221221457869	0.0001748006968377	0.003603145231469	-0.0913285701686566	-0.0224012633632791	0.0005018166002714	0.0083409077290503	-0.0036433906963216	-0.0004169609881189	1.7385646596282999e-07	1.327429576527564e-05	0.0006699306886557	-0.0003061845947331	9.374900850777677e-08	4.488071257351001e-07	0.0011372254675366	0.0002771482795705	7.681117095347532e-08	1.2932817632659611e-06	-0.1114298236000017	1
5.201151706511128e-06	-2.856604300645516e-06	1.6964287373027492e-10	-9.002951199371282e-11	-0.1036482939472388	0.0003585969813664	0.0006226664322316	-0.0027457500097992	-1.3559255370865914e-07	-1.8666392319275126e-07	0.0369911533305591	5.140679406246741e-06	2.6427104051199486e-11	0.0013683454247232	-0.0730104453629551	-0.0129842408230302	0.0001685905097498	0.0053305251320974	-0.0782725799211195	0.0130559902475378	0.0001704588813424	0.0061265967675068	-0.0037663564864753	-0.0001229657901531	1.5120584231631813e-08	1.4185441181174396e-05	0.000537074716456	-0.0001328559721977	1.7650708901233126e-08	2.884492501213377e-07	0.0012890172472741	0.0001517917797352	2.3040743835729142e-08	1.6615654647224335e-06	-0.1152490509000018	1
-1.8451040099334315e-06	1.017097804807327e-06	-5.072257236465405e-11	2.6622753702811704e-11	-0.0883927468134749	0.0124870359297118	0.011434408972718	0.0313469836760981	3.350492363742716e-07	5.396237323364237e-07	0.0459503643821354	0.0089592110515763	8.02674626656731e-05	0.0021114359868503	-0.0360271744959986	0.0369832708669557	0.0013677623240183	0.0012979573021646	-0.1176911415254134	-0.039418561604295	0.0015538229989539	0.0138512047935543	-0.0039849068613788	-0.0002185503749023	4.7764265148998845e-08	1.58794826930762e-05	0.0006877027441492	0.0001506280276938	2.2688801811619706e-08	4.729350634417696e-07	0.0011548771115616	-0.0001341401357134	1.7993575031845255e-08	1.333741140726871e-06	-0.118910861800002	1
7.346433213349929e-07	-4.045312259227573e-07	1.3960008227117723e-11	-7.189065482015132e-12	-0.060593284655008	0.0140806558845324	0.2204631770133238	0.1703313239949504	-8.110344926579428e-07	-1.5331685589580714e-06	0.0576420428433406	0.0116916784612045	0.0001366953452401	0.0033226051031533	-0.0831980619550171	-0.0471708874590191	0.0022250926236706	0.0069219175130723	-0.1179148521026302	-0.0002237105772172	5.004642198627789e-08	0.0139039123463852	-0.0035168677731085	0.000468039088271	2.1906058809879522e-07	1.236835893179416e-05	0.0006119517615592	-7.575098259035538e-05	5.738209864932855e-09	3.7448495721118833e-07	0.0011660812701057	1.120415854497232e-05	1.2553318761878646e-10	1.359745527975016e-06	-0.1224102548000016	1
-2.860750908128035e-07	1.571017598012619e-07	-3.2100841634612347e-12	1.5801013951313402e-12	-0.0354708334694381	0.0107842378922509	0.6279684157928709	0.1996929497874486	1.9123955397784005e-06	4.268089045417646e-06	0.080870521406042	0.0232284785627015	0.0005395622163389	0.0065400412324863	-0.0403953856907716	0.0428026762642458	0.0018320690953812	0.0016317871851046	-0.0855339715374229	0.0323808805652074	0.0010485214261777	0.0073160602869643	-0.003847151181008	-0.0003302834079003	1.0908712834382207e-07	1.4800572210295598e-05	0.0002180240237721	-0.0003939277377859	1.551790635926925e-07	4.753447306585144e-08	0.0012879283833914	0.0001218471132861	1.4846718000263176e-08	1.6587595206273245e-06	-0.1257424501000006	1
