trial_type.failedstop	trial_type.go	trial_type.junk	trial_type.successfulstop	rt_reg.rt	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	intercept
0.0496874840807942	0.4581208611460474	-7.109656034489818e-19	4.5741948540620843e-07	0.1118430629453439	2.0721599997896428e-06	0.0187452721600022	0.0003513852283539	4.294295983369506e-12	-0.0370681000000002	-0.0043402000000002	1.8837336039346617e-05	0.0013740440376095	0.0507568000000005	0.0448252600000009	0.0020093039340685	0.0025762527462403	0.0007034679999999	6.269199999976598e-05	3.9302865570731054e-09	4.948672262656668e-07	0.0007842490000002	-2.1223989525624967e-16	-3.549594698608125e-16	6.150464946901545e-07	1.2375278789340233e-15	-3.267859167567193e-17	-7.989704911301921e-16	1.7573914833735123e-16	0.1031113834000008	0.0980163349000009	0.0897102531000008	0.0784652467000008	1
0.1799138243773372	0.3418937386860731	1.595217001668124e-16	-1.728279004510005e-07	0.090963677138898	-0.00314842	-0.0031504921600003	9.925600850139544e-06	9.912548496258364e-06	-0.0310129000000004	0.0060552	3.666544704006282e-05	0.0009617999664093	0.0351446000000004	-0.0156122000000006	0.00024374078884	0.0012351429091601	0.0005577300000004	-0.000145738	2.1239564958048748e-08	3.110627521712101e-07	0.0007842490000008	3.2149969432517703e-16	-1.9820721803838239e-16	6.150464949717331e-07	4.975601343692323e-16	-3.273696898769813e-16	-7.433426220180519e-16	-3.7659949856086043e-16	0.1027698675000004	0.096674873100001	0.0867828868000009	0.0734824252000007	1
0.2847535928320302	0.2331390957398997	2.30880178410053e-16	-2.2916111929923594e-06	0.0878611704715846	2.07369999993082e-06	0.0031504937	9.925610553604537e-06	4.299986681648743e-12	-0.0382206000000005	-0.0072077000000003	5.195093929040831e-05	0.0014608142643596	0.0514250000000007	0.0162804000000001	0.0002650514241601	0.0026445306250006	0.00055773	-2.3679139394667944e-16	2.29271021592375e-17	3.110627517294417e-07	0.0007842490000006	-2.371786209912286e-16	-2.0584052267941664e-16	6.15046495318848e-07	5.531339211425553e-16	-6.142280958812035e-17	-3.9687277912910517e-16	-2.427447524743731e-16	0.1023977313000004	0.0952182021000009	0.0836228526000009	0.0681494264000005	1
0.1928297339787409	0.3795953720014889	1.6245456367070454e-16	1.321878522614874e-05	0.1276392253270821	4.7409499999741645e-06	2.6672500004318773e-06	7.1134795406958125e-12	2.2476291507735132e-11	0.0043382100000009	0.042558810000001	0.001811252308617	1.8820066002639497e-05	0.0213315	-0.0300935000000009	0.0009056187422502	0.0004550328922502	0.0001210230000004	-0.0004367069999996	1.9071300362326014e-07	1.4646567285183013e-08	0.0003593110000002	-0.0004249380000003	1.8057230395227777e-07	1.2910439448879562e-07	1.7357910509342478e-17	-3.1311365577739053e-16	-9.079399161693916e-16	-3.1878430166494566e-16	0.101995085400001	0.0936480577000009	0.080238622600001	0.0624916645000005	1
0.0763502315376552	0.5307832666507144	1.1007986960399658e-16	-5.341813886754097e-05	0.1467124893656725	3.038739999952121e-06	-1.7022100007569163e-06	2.897118771829205e-12	9.233476297852544e-12	-0.0405708	-0.0449090100000017	0.0020168191791817	0.0016459898126403	0.0351554000000003	0.0138239000000002	0.0001911002112092	0.0012359021491603	0.0003459229999991	0.0002248999999993	5.0580008743846185e-08	1.196627211849946e-07	0.0004195759999995	6.0264999999443066e-05	3.631869296015743e-09	1.760440196514626e-07	-2.2296077035948583e-16	-3.309670807984475e-16	-6.648431103995089e-16	-5.385041113278852e-16	0.1015620498000008	0.091966311200001	0.0766392701000009	0.0565361014000007	1
0.0103456754077883	0.5710167817930074	4.4714022388690716e-17	0.0001897462405829	0.1370164893129154	6.424010000284151e-06	3.385270000305518e-06	1.1459286655896884e-11	4.12678965222293e-11	-0.0135173999999999	0.0270534000000006	0.0007318864515602	0.0001827201027588	0.0326467000000004	-0.0025087000000003	6.293575689714149e-06	0.0010658070208905	0.0001210229999993	-0.0002248999999994	5.0580009617896843e-08	1.4646566361591838e-08	0.0003088340000002	-0.0001107419999995	1.2263789742628264e-08	9.537843860795923e-08	1.573323848436467e-16	1.2753862904551831e-16	-1.800181026712499e-16	4.94913347075164e-16	0.1010987537000011	0.090174966600001	0.0728344450000008	0.0503111181000006	1
-0.0255012856543935	0.6299415006042309	2.100552901273492e-17	-0.0006028120127817	0.1484285484108541	1.4284400002736137e-06	-4.995570000357284e-06	2.4955979883039828e-11	2.0403714559515445e-12	-0.0247129999999998	-0.0111956000000004	0.0001253414593595	0.0006107323689996	0.0182698	-0.0143769000000003	0.0002066952536096	0.0003337855920398	0.0003710229999996	0.0002500000000003	6.250000034892496e-08	1.3765806602173738e-07	0.0003593110000002	5.047700000039898e-05	2.5479269195135287e-09	1.2910439403350297e-07	5.357930000028484e-05	5.3579299999886407e-05	2.8707415919718437e-09	2.870741628324765e-09	0.1006053350000012	0.0882761589000011	0.0688343483000009	0.0438463793000007	1
0.0604459099811923	0.5546254907411977	8.549076072000264e-17	0.0015789248107039	0.1703611431298999	9.993510000222049e-06	8.565069999890746e-06	7.336020037290227e-11	9.987028760260566e-11	-0.0279201000000001	-0.0032071000000003	1.028549040963334e-05	0.0007795319840099	0.0209246	0.0026547999999999	7.047963039876292e-06	0.0004378388851599	0.000208600999999	-0.0001624220000002	2.6380906298685314e-08	4.3514376663193256e-08	0.0006379510000011	0.0002786400000009	7.764024981948574e-08	4.06981479306677e-07	2.1124560286216967e-16	-5.357930000062419e-05	2.87074116365697e-09	3.8551150516791644e-16	0.100081940800001	0.086272150700001	0.0646497043000008	0.0371726926000006	1
0.2573788911764298	0.299275434132853	1.4732080801625163e-16	0.0005903137041524	0.1582198505891874	-5.37258000003467e-06	-1.53660899997455e-05	2.3611687059936227e-10	2.8864345646228364e-11	-0.0032229199999989	0.0246971800000004	0.0006099506999521	1.038721332586846e-05	-0.0115753000000008	-0.0324999000000006	0.0010562435000101	0.0001339875700896	0.000185799	-2.2801999999121105e-05	5.199309152720365e-10	3.452126898764047e-08	-0.0001933320000015	-0.0008312830000017	6.91031429892875e-07	3.7377260532284836e-08	-4.048446104068228e-16	-4.52797003943554e-16	1.1438797681252216e-15	6.315482941162323e-17	0.099528726900001	0.0841653305000009	0.0602917322000008	0.0303218611000004	1
0.2584472482872201	0.074485938320247	1.2692803122942053e-16	0.1307713051146619	0.0879899151483455	4.740949999811929e-06	1.0113529999773323e-05	1.0228320240418939e-10	2.2476720783319502e-11	-0.0244132999999993	-0.0211903800000012	0.0004490322045441	0.0005960092168899	0.0192314999999997	0.0308068000000008	0.0009490589262403	0.0003698505922502	0.0001210229999988	-6.477600000054236e-05	4.195929677385718e-09	1.4646566585805266e-08	0.0003593109999992	0.0005526430000021	3.0541428731640134e-07	1.2910439534690636e-07	3.1206615835233254e-17	1.877421862859845e-16	4.905247958407847e-16	4.384635019813841e-16	0.0989458583000012	0.0819582088000009	0.0557721158000007	0.0233265321000002	1
0.1381350058562559	-0.01303511735939	1.0971411713679392e-16	0.302902328650178	0.04119775917659	-7.723969999891826e-06	-1.2464919999986552e-05	1.553742067303212e-10	5.965973459488919e-11	-0.0031983499999992	0.0212149500000002	0.0004500741035021	1.022944272172364e-05	-0.0017994200000003	-0.0210309200000001	0.0004422995960462	3.237912336403832e-06	-0.0002367040000015	-0.0003577269999995	1.279686066072164e-07	5.6028784872723545e-08	0.0001591080000003	-0.0002002029999999	4.0081240499992495e-08	2.531535538754577e-08	5.5621700000548365e-05	5.562169999996689e-05	3.0937734688484315e-09	3.093773920643638e-09	0.0983335085000019	0.0796534160000009	0.0511029725000006	0.0162200415000007	1
0.0448896290435975	0.1548446896991968	1.7650895074615438e-17	0.2548571652831413	0.0811994990459736	2.399670000145397e-06	1.012363999943534e-05	1.0248826676641531e-10	5.75824694264914e-12	-0.0305426999999999	-0.0273443500000011	0.0007477134769226	0.0009328565232901	0.0087110399999997	0.0105104600000003	0.0001104697694109	7.588221788157346e-05	0.0006719219999994	0.0009086260000017	8.256012103087213e-07	4.514791737379113e-07	0.0003593110000005	0.0002002030000002	4.0081240710638425e-08	1.2910439515825028e-07	5.59539000008329e-05	3.321999996902287e-07	1.0875992647145797e-13	3.130838685292166e-09	0.0976918601000018	0.0772536987000009	0.0462968204000007	0.0090362551000006	1
-0.0050566563428254	0.4576345376410696	-6.583043750337953e-18	0.1265104222128608	0.1678156079800401	-0.00500309	-0.0050054896699998	2.505492683580191e-05	2.5030909548199743e-05	0.0124358000000012	0.0429785000000007	0.0018471514622505	0.0001546491216393	-0.0017936200000004	-0.01050466	0.000110347881715	3.2170727047611986e-06	-9.026850000019508e-05	-0.0007621905000004	5.80934358954535e-07	8.148402886108836e-09	-0.0004034680000011	-0.0007627790000016	5.818318052465372e-07	1.6278642600974273e-07	3.617701781598032e-16	-5.595390000057313e-05	3.130838715987003e-09	3.4388860902743816e-17	0.0970211043000018	0.0747619166000011	0.0413665449000009	0.0018094068000005	1
-0.0251713792666551	0.6577932645937395	1.0221861434127748e-17	0.0371613119302776	0.2084434785830135	-2.884129999864465e-06	0.00500020587	2.500205874254899e-05	8.318321101746395e-12	-0.0191146999999991	-0.0315505000000012	0.00099543405025	0.00036537175609	-0.0114159000000007	-0.0096222799999998	9.258827239753584e-05	0.0001303227728096	0.0005975710000003	0.0006878395000004	4.731231785215194e-07	3.570911002873103e-07	-4.258920000135944e-05	0.0003608788000013	1.3023350787363797e-07	1.8138395091634434e-09	-6.948271505329721e-17	-5.018181301781775e-16	-1.9456358239380958e-16	2.45323429392866e-16	0.0963214408000016	0.0721810395000009	0.0363253642000006	-0.0054260640999995	1
-0.0280963032011922	0.6670982373821427	-6.465890386665054e-17	-0.0083272773168898	0.2141730839024031	-0.0025958999999998	-0.0025930158699997	6.723731301662684e-06	6.738696810320966e-06	-0.001399049999999	0.0177156499999998	0.0003138442549214	1.957340902005901e-06	0.0160040999999998	0.0274200000000005	0.0007518564000002	0.0002561312168104	0.0003469140000002	-0.0002506570000002	6.282893165120958e-08	1.2034932379227692e-07	3.118399999986615e-05	7.377320000084228e-05	5.442483974688445e-09	9.72441124164054e-10	3.201678372289773e-16	3.478177571773374e-16	3.483476694673628e-16	2.886884271441549e-16	0.0955930781000014	0.0695141428000009	0.0311867940000006	-0.0126356773999997	1
-0.0223233022233449	0.6579358139483662	-1.0403622209791761e-16	-0.026340365055737	0.2372645464936106	-3.0589099997168165e-06	0.0025928410899999	6.722824918260151e-06	9.356498872946068e-12	-0.0230374999999996	-0.0216384500000008	0.0004682225184021	0.0005307264062499	0.0045386499999997	-0.0114654500000001	0.0001314565437022	2.059934382217954e-05	0.0003469139999993	-7.335938195532133e-16	-3.284784225997864e-16	1.2034932325020357e-07	0.000361118000001	0.0003299340000008	1.0885644454416413e-07	1.304062103999292e-07	8.666426618720046e-17	-7.088905118794541e-16	-4.764540935428413e-16	-4.585194193805659e-16	0.0948362333000011	0.0667644047000009	0.0259646109000005	-0.0197850758999998	1
-0.0144432955034174	0.7044247441017173	-3.286631897628979e-17	-0.025664618782882	0.2411501907181213	0.0029177000000005	0.0029207589100007	8.530832610239509e-06	8.5129732897846e-06	-0.0026703299999994	0.0203671700000003	0.0004148216138083	7.130662308424676e-06	0.0129800999999999	0.00844145	7.125807810240024e-05	0.0001684829960102	0.0004052840000001	5.837000000063963e-05	3.407056743555586e-09	1.6425512118726186e-07	5.253680000099418e-05	-0.000308581200001	9.522235657452637e-08	2.7601146656867364e-09	1.6891222696597041e-16	-1.7521151964177574e-17	5.2641170115077096e-17	-9.961566738886409e-18	0.0940511319000013	0.0639351023000008	0.0206728158000003	-0.0268401895999999	1
-0.0080500602445495	0.6756367070154997	-2.4671319462339945e-17	-0.0183833231675852	0.2053749228028297	-2.88477999947351e-06	-0.0029205847800006	8.5298154574467e-06	8.321501352839978e-12	-0.0220085999999998	-0.0193382700000008	0.0003739686865926	0.0004843784739602	0.0130011	2.099999999995672e-05	4.409994690154333e-10	0.0001690286012099	0.000849049000001	0.0004437650000001	1.969273755238841e-07	7.208842052735489e-07	-4.2589200000045125e-05	-9.512600000063732e-05	9.048954912402006e-09	1.813838900546447e-09	1.8022124304715434e-16	-2.4200285578760274e-16	-4.017093389177562e-16	-6.783454358565694e-16	0.0932380077000011	0.0610296072000008	0.0153255962000001	-0.0337673974999999	1
-0.0039584787115052	0.4189177155274312	-1.006438886148974e-17	0.1279455007995239	0.1088273582009697	-2.882389999307255e-06	2.389999859583656e-09	-3.009898408923566e-16	8.307967090376577e-12	-0.0245162000000005	-0.0025076	6.288057759464964e-06	0.0006010440624399	0.0221449000000004	0.0091438	8.360907843960382e-05	0.00049039659601	0.0007223520000007	-0.0001266970000006	1.6052129538302453e-08	5.217924118972711e-07	-4.258920000014823e-05	1.618260697156427e-17	-6.927587078246633e-16	1.8138387243008883e-09	8.642219833370152e-16	3.4017436320958804e-17	-2.859529202091252e-16	-5.965245672873166e-16	0.0923971031000013	0.0580513820000008	0.0099372880999999	-0.0405336882999999	1
-0.0017547029629954	0.1987668560001572	-3.469531751757496e-18	0.2985923832754011	0.0649179076338281	2.1456300000594668e-05	2.433869000006878e-05	5.92371590435864e-10	4.603724270174818e-10	-0.0026657699999999	0.0218504300000004	0.0004774412911845	7.1063296923429575e-06	0.0109051000000003	-0.0112398000000002	0.0001263331040397	0.0001189212060099	0.0004486030000007	-0.0002737490000001	7.493851461851855e-08	2.012446517416388e-07	-0.0005313260000009	-0.000488736800001	2.38863660364862e-07	2.82307317428923e-07	8.611999879378843e-16	-1.0638365105208036e-16	-3.4303787837236626e-17	-3.5420003821296446e-16	0.0915286687000018	0.0550039758000007	0.0045223377999999	-0.0471068176999998	1
-0.0007109372214736	0.2562844429256161	1.6553330063117088e-17	0.2456768186324691	0.1200109201775476	-0.0068726899999999	-0.0068941463000011	4.7529253205988e-05	4.7233867835561775e-05	-0.0251867000000002	-0.0225209300000009	0.0005071922880647	0.0006343698568899	0.0317117000000008	0.0208066000000004	0.00043291460356	0.0010056319168904	0.0008717290000004	0.0004231260000001	1.790356112232389e-07	7.599114500628831e-07	-7.645510000030768e-05	0.0004548709000013	2.069075366652801e-07	5.84538176159057e-09	-0.0001498819999998	-0.0001498820000008	2.2464614165542368e-08	2.246461353535123e-08	0.0906329630000015	0.0518910204000006	-0.0009047370999999	-0.0534554616999998	1
-0.0002693851973915	0.4086783808209354	-2.0397880957762238e-16	0.1194203662519271	0.1776938288937227	-0.0110906000000001	-0.0042179100000001	1.7790764768116183e-05	0.0001230014083597	-0.0026331299999997	0.0225535700000004	0.0005086635197446	6.9333735962389394e-06	0.0185381000000005	-0.0131736000000004	0.0001735437369604	0.0003436611516101	0.0002368299999999	-0.0006348990000009	4.0309674112142105e-07	5.608844876705362e-08	-0.0005590090000013	-0.0004825539000006	2.328582668764135e-07	3.124910611041612e-07	-0.0001063219999997	4.356000000031344e-05	1.897473277278652e-09	1.1304367235747265e-08	0.0897102531000014	0.0487162255000006	-0.0063293862999998	-0.0595493660000001	1
-4.291666782899914e-05	0.3932995067952699	-7.54174116788521e-17	0.0489659687143862	0.1471442012666012	-0.0114039000000002	-0.0003133000000003	9.815688993114249e-08	0.0001300489352097	-0.0346016000000004	-0.031968470000001	0.0010219830741414	0.0011972707225603	0.0295596000000006	0.0110215000000002	0.0001214734622498	0.00087376995216	0.0007591759999991	0.0005223460000003	2.728453433273401e-07	5.763481984137195e-07	-0.0002663460000018	0.0002926630000008	8.565163123822876e-08	7.094019082176672e-08	-0.0003075120000007	-0.0002011900000014	4.047741743297344e-08	9.456363082407777e-08	0.0887608139000009	0.0454833745000005	-0.0117370663000001	-0.0653594905000003	1
4.1903354049570986e-06	0.2086226610442846	-4.51534626434024e-16	0.1779050763002839	0.0744740652513504	-0.0092647699999998	0.0021391300000004	4.575877156354381e-06	8.583596315295662e-05	-0.00773502	0.0268665800000009	0.0007218131208963	5.983053439954846e-05	0.0153448000000004	-0.0142148000000003	0.0002020605390398	0.00023546288704	0.0004264419999997	-0.0003327339999997	1.1071191436344799e-07	1.8185277906799438e-07	-0.0003887190000014	-0.0001223729999993	1.4975150340996418e-08	1.5110245989694592e-07	-0.0002023130000001	0.0001051990000011	1.1066829913593449e-08	4.0930550126215936e-08	0.0877849282000013	0.0421963201000005	-0.0171132787000003	-0.0708581473000002	1
1.4794019763745562e-06	0.1973303663635869	6.063552629980556e-17	0.2848563806215445	0.0778133837058606	-0.0021299999999995	0.0071347700000002	5.090494295300175e-05	4.536899999385757e-06	-0.0317692000000009	-0.0240341800000006	0.0005776418082726	0.0010092820686402	0.030384800000001	0.0150400000000004	0.0002262015999998	0.00092323607104	0.0006039459999993	0.0001775039999996	3.150766906161067e-08	3.6475077047007705e-07	-0.0002897530000007	9.896599999991904e-05	9.794268623476083e-09	8.395680007636574e-08	-0.0002061280000002	-3.8149999997748e-06	1.4553997352820143e-11	4.2488752506791695e-08	0.0867828868000015	0.0388589795000005	-0.0224436098000003	-0.0760191327000002	1
-7.780178473257469e-06	0.2761020403993071	1.1193595329034789e-15	0.1939514941200174	0.0873403564772145	-0.0081052099999996	-0.0059752100000002	3.570313454351978e-05	6.569442914392775e-05	0.0020294399999999	0.0337986400000009	0.0011423480658498	4.118626712877453e-06	0.0192978000000006	-0.0110870000000004	0.0001229215689998	0.0003724050848402	6.57821999883817e-06	-0.0005973677799999	3.568482645621171e-07	4.327329047227357e-11	-0.0004581320000006	-0.0001683789999996	2.8351486872781928e-08	2.09884929100099e-07	-0.0002888650000009	-8.27370000001064e-05	6.845410763886356e-09	8.34429894403794e-08	0.0857549883000014	0.0354753300000005	-0.0277137689000004	-0.0808178523000004	1
2.011408208251937e-05	0.3105010357468345	-7.463451480151741e-15	0.0776148856033109	0.108850917735019	-0.0052114199999996	0.0028937899999998	8.374020564534858e-06	2.7158898415957263e-05	-0.0260652000000001	-0.0280946400000008	0.0007893087967297	0.0006793946510401	0.0108289000000002	-0.0084689	7.172226720941802e-05	0.0001172650752097	0.0006769969999993	0.0006704187800009	4.494613413545217e-07	4.583249373151105e-07	-0.0003421760000012	0.0001159560000002	1.3445793573115878e-08	1.1708441490592557e-07	5.788773970058495e-16	0.0002888650000019	8.344299032427164e-08	-6.682032540638732e-16	0.0847015389000011	0.0320494039000005	-0.0329096264000005	-0.0852314380000005	1
-4.681184464641216e-05	0.4829098565706815	2.854299322354888e-14	0.009662888412096	0.1994789175734045	-0.0121193999999999	-0.0069079800000004	4.7720187680544334e-05	0.0001468798563597	-0.0213241000000005	0.0047411	2.2478029209438217e-05	0.0004547172408099	0.0288641000000007	0.0180352000000001	0.0003252684390402	0.0008331362688102	0.0006363679999995	-4.062899999993296e-05	1.650714973352257e-09	4.049642309272888e-07	-0.0006222490000014	-0.0002800730000006	7.84408849636172e-08	3.871938173082054e-07	-0.0001843319999996	-0.000184332000001	3.3978287127383866e-08	3.3978285925268725e-08	0.0836228526000008	0.0285852839000003	-0.0380172520000004	-0.0892388572000006	1
0.0001027752573674	0.660375443731011	-1.0113719718245933e-13	-0.0239642202850227	0.2645244603950345	-0.0177035000000004	-0.0055841000000003	3.11821728102046e-05	0.0003134139122502	-0.0127367000000002	0.0085874000000001	7.374343875957444e-05	0.0001622235268899	0.0135355000000005	-0.0153286000000006	0.0002349659779606	0.0001832097602497	0.0003968949999994	-0.0002394730000003	5.734731766167823e-08	1.5752564051034905e-07	-0.0006284220000019	-6.172999999014116e-06	3.8104916341133534e-11	3.9491420971565946e-07	-0.0001205659999994	6.376600000054312e-05	4.066102601963796e-09	1.4536159546837152e-08	0.0825192506000006	0.0250870982000003	-0.0430229521000002	-0.0928210125000006	1
