img1	img2	dice	voxinmask	voxoutmask	ratio_inoutmask
sub-07_run-03	mni152	0.8192958166108765	82.53682961623751	17.46317038376248	4.726337074107775
sub-05_run-02	mni152	0.8149176708803803	82.66047652667537	17.339523473324633	4.7671711770996135
sub-37_run-03	mni152	0.8223648094677931	83.77198715993434	16.228012840065652	5.1621839337659425
sub-31_run-01	mni152	0.8486798488259288	87.9180490076247	12.081950992375297	7.27680894113113
sub-27_run-03	mni152	0.8483051217488756	85.6728133291196	14.327186670880401	5.979737355083616
sub-50_run-01	mni152	0.8281114979137348	83.11985782460314	16.88014217539686	4.924120718944653
sub-42_run-01	mni152	0.8125698988485995	83.320045288569	16.679954711430995	4.995220114804549
sub-11_run-01	mni152	0.8487438742234611	85.78014928725828	14.219850712741708	6.03242263369157
sub-21_run-02	mni152	0.8377352784458302	84.7357266152468	15.264273384753208	5.551245347838535
sub-21_run-03	mni152	0.8406702467050655	84.95523258994511	15.044767410054888	5.646829244642684
sub-49_run-02	mni152	0.866547620811784	87.28142514907495	12.71857485092505	6.862516136603684
sub-28_run-01	mni152	0.8127149808439833	82.2330375238304	17.76696247616959	4.628424112119765
sub-19_run-01	mni152	0.8154806142268848	84.17894627609108	15.821053723908918	5.320691513036145
sub-39_run-03	mni152	0.8400639498794624	84.94600896991902	15.053991030080976	5.642756714825948
sub-32_run-03	mni152	0.8323644150678606	85.37796009696066	14.622039903039344	5.83899104797368
sub-08_run-01	mni152	0.8294657465025637	83.27231575885287	16.72768424114713	4.978113799758233
sub-20_run-03	mni152	0.8048556780768941	80.6694382700804	19.330561729919594	4.17315541044114
sub-01_run-02	mni152	0.8190148625119326	83.93122121546314	16.068778784536864	5.223248284196366
sub-41_run-03	mni152	0.8402219209900869	84.67985954333464	15.32014045666535	5.527355299571871
sub-24_run-01	mni152	0.8366109490080377	85.03107119364097	14.968928806359031	5.680504750448039
sub-24_run-02	mni152	0.8226359450991986	84.60086759853176	15.399132401468243	5.493872342474659
sub-31_run-03	mni152	0.7211797763403549	86.71458697081698	13.285413029183013	6.527052398020139
sub-11_run-02	mni152	0.8489329873079541	85.70593898594076	14.29406101405925	5.995912491323685
sub-25_run-01	mni152	0.8429600485156863	86.82602800249859	13.173971997501411	6.590725106973515
sub-49_run-01	mni152	0.8697993220187616	87.66201134079385	12.337988659206145	7.105048785677376
sub-44_run-03	mni152	0.867392735324038	88.02987975221669	11.970120247783312	7.354134956874682
sub-50_run-03	mni152	0.8306459317445996	83.38531158534853	16.614688414651475	5.018770710849813
sub-43_run-02	mni152	0.835091000335768	84.90041770971743	15.099582290282559	5.6226997593407395
sub-45_run-03	mni152	0.8404579205210014	85.80298445163311	14.1970155483669	6.043733921352444
sub-01_run-01	mni152	0.8196325609712424	84.06279384109074	15.937206158909262	5.274625489744181
sub-36_run-02	mni152	0.8205529802136657	82.533903800609	17.466096199391	4.725377832482495
sub-19_run-03	mni152	0.8182768904547766	84.55080672206282	15.449193277937177	5.47282988832879
