bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-01_task-figure2backwith1backlures_run-01_bold	0.0011193893129770992	0.006735176145038168	0	19.086395263869733	1.1148768711494257	1.0068614203448272	0.5367363093530616	10405.8857421875	0.08700487891303739	5	1.9083969465648856	2.4059041816575792	2.283933333333333	2.6044266666666664	2.3293525449727386	0.0146102	-0.015299128368496895	0.0395798496901989	262	64	64	49	7.936086454676949	1.7999999523162842	3.0	3.0	2.9998250007629395	17.04455615241766	96.53325379246046	356.4058837890625	66.54962158203125	118633.0	0.32824426889419556	1734.235156249999	726.546630859375	1.3371278019598725	735.0934363896732	6367.466796875	6507.06884765625	41401.0	4876.2060546875	7451.5078125	819.92431640625	72.22864361072425
sub-01_task-figure2backwith1backlures_run-02_bold	0.0005703422053231939	0.004475415019011406	0	19.167979568167944	1.121669111832061	1.005301679083969	0.537043387931534	10579.154296875	0.08088893033751865	1	0.38022813688212925	2.429411063521046	2.3034966666666667	2.6443166666666666	2.3404198572298056	0.0228449	-0.016410818323493004	0.03836908936500549	263	64	64	49	7.764429100083261	1.7999999523162842	3.0	3.0	2.9998250007629395	16.5492538001687	95.59119730067505	360.7456970214844	65.70722198486328	118831.0	0.23954372107982635	1759.8364868164062	733.8512573242188	1.3009836719616263	762.1418777915942	6318.58349609375	6458.791015625	41224.0	4819.380908203125	7434.548583984374	831.8335571289062	82.73146459483542
sub-01_task-figure2backwith1backlures_run-03_bold	0.0005857037037037037	0.005923856518518518	0	19.24881728092938	1.106149372602231	0.9965097356505569	0.538921789381391	9555.43359375	0.09825192043549369	8	2.962962962962963	2.457773084681276	2.33739	2.6487066666666665	2.3872225873771615	0.0218522	-0.018005987629294395	0.03791297599673271	270	64	64	49	7.613516792183877	1.7999999523162842	3.0	3.0	2.9998250007629395	16.030079368294135	99.93562433675328	356.4512634277344	68.89073944091797	118182.0	0.28518518805503845	1722.1231567382808	705.298828125	1.1211539309945868	783.5820577741973	6336.69970703125	6478.31494140625	41349.0	4804.5251953125	7483.095410156249	850.88623046875	74.14740108000115
sub-02_task-figure2backwith1backlures_run-01_bold	0.0011067300380228138	0.006038129581749049	0	18.357384398167945	1.0752293466793883	0.9886505797709924	0.572516587567912	5879.29736328125	0.07589578439444679	10	3.802281368821293	2.4963769224503713	2.4113533333333335	2.67431	2.403467434017781	0.0126796	0.008451657369732857	0.03994863107800484	263	64	64	49	7.2370422338363065	1.7999999523162842	3.0	3.0	2.9998700618743896	8.675605411649508	126.83295625662636	492.1399230957031	87.28517150878906	114427.0	0.42585551738739014	2359.5570800781247	864.1968383789062	0.964358943129068	792.8656958846054	6118.42724609375	6265.98486328125	44287.0	4562.584423828125	7296.761767578125	865.8114624023438	67.2890625083819
sub-02_task-figure2backwith1backlures_run-02_bold	0.0007952851711026615	0.003834537908745248	0	18.593284308435095	1.1238550835877867	1.0047577166030532	0.5732633508958805	6002.79150390625	0.06901557124782436	6	2.2813688212927756	2.485986632290782	2.41088	2.66371	2.3833698968723454	0.0170015	0.008861103095114231	0.04132571816444397	263	64	64	49	7.225510705542266	1.7999999523162842	3.0	3.0	2.9998700618743896	8.546827861172373	126.9597943938381	504.0206604003906	86.93345642089844	114642.0	0.26615968346595764	2422.3370483398435	882.3949584960938	1.007073434993682	802.4428863385701	6158.34375	6301.357421875	44190.0	4598.598413085938	7347.096264648437	872.0886840820312	81.00629128143191
sub-02_task-figure2backwith1backlures_run-03_bold	0.005467404580152671	0.007967710190839696	0	18.77921538157087	1.1062151241379314	1.0398300820306516	0.5765102605280842	5095.5830078125	0.11168508808508719	29	11.068702290076336	2.4752132446698356	2.3996933333333335	2.6463366666666666	2.379609734009507	0.0898251	0.008020258508622646	0.04167420044541359	262	64	64	49	7.237025507316128	1.7999999523162842	3.0	3.0	2.9998700618743896	8.148019002020192	136.50126446528225	514.832763671875	93.8167953491211	114577.0	0.3893129825592041	2430.826708984375	885.7342529296875	0.8260375855350905	798.9955466097989	6081.50830078125	6210.55517578125	44236.0	4558.3740234375	7272.9266357421875	858.1543579101562	55.72826633951627
sub-03_task-figure2backwith1backlures_run-01_bold	0.0012435984848484848	0.004365409886363637	0	18.421815640114087	1.159025784828898	0.9980077751711023	0.5335124752477577	13131.1396484375	0.07182716384917097	4	1.5151515151515151	2.55998072738735	2.4200333333333335	2.7946733333333333	2.4652355154953827	0.0103622	-0.010268140584230423	0.026249663904309273	264	64	64	49	7.337984697756667	1.7999999523162842	3.0	3.0	3.000037908554077	13.520235345799549	84.63187731719795	350.9204406738281	57.89015197753906	119029.0	0.07575757801532745	1837.7356933593737	708.1966552734375	0.7052103066223396	798.825061833208	6271.03955078125	6402.1591796875	40621.0	4714.71240234375	7524.95849609375	872.4575805664062	82.8969234705437
sub-03_task-figure2backwith1backlures_run-02_bold	0.0007779467680608366	0.004380869695817491	0	16.175983083167946	1.1143612062213741	0.9853421814122134	0.5326085126823793	13334.4453125	0.07922824593087242	5	1.9011406844106464	2.5518441557716716	2.4245666666666668	2.788296666666667	2.442669133981681	0.00996983	-0.012239251285791397	0.024749277159571648	263	64	64	49	7.360563300502248	1.7999999523162842	3.0	3.0	3.000037908554077	13.16096867517274	85.02695625011239	358.2947998046875	58.121673583984375	119615.0	0.12547528743743896	1850.1277343749982	713.9610595703125	0.7011536501891964	805.6954897407898	6321.7177734375	6449.42578125	40354.0	4774.042944335937	7586.596362304687	876.2027587890625	84.88011432532221
sub-03_task-figure2backwith1backlures_run-03_bold	0.0021386446886446885	0.004197172600732601	0	16.49009520875001	1.1477076658455878	1.0225796273897052	0.5340786513768164	14347.8564453125	0.07525021114452306	8	2.93040293040293	2.5494841498046594	2.40488	2.7994866666666667	2.4440857827473117	0.0179573	-0.01206220407038927	0.02805466018617153	273	64	64	49	7.386396524343803	1.7999999523162842	3.0	3.0	3.000037908554077	13.145657329041427	80.77195088372643	357.41937255859375	55.20512771606445	119351.0	0.10256410390138626	1852.8534545898438	716.229736328125	0.7470255814058526	785.9445930965084	6242.5009765625	6382.37548828125	40646.0	4691.0101318359375	7458.417724609375	864.0609741210938	85.57968065352179
sub-04_task-figure2backwith1backlures_run-01_bold	0.0008094716981132075	0.014913689207547168	0	15.193405371780303	0.9631142601515154	0.8984743826893934	0.5320233673097376	9147.427734375	0.043261621158299825	0	0.0	2.3863906343688135	2.257093333333333	2.5661566666666666	2.335921903106441	0.0148729	-0.004247795324772596	0.022894330322742462	265	64	64	49	8.335839158512451	1.7999999523162842	3.0	3.0	3.000262975692749	16.398676478070236	102.43942225113926	332.842529296875	70.30188751220703	119511.0	0.30188679695129395	1520.6622924804688	638.44287109375	2.0597464231992877	648.5910533865758	6277.654296875	6448.724609375	39572.0	4869.1310546875	7263.382373046875	773.6045532226562	56.04986984713469
sub-04_task-figure2backwith1backlures_run-02_bold	0.0015114765100671143	0.007395617852348994	2	13.865172964074068	1.0226691937037025	0.9850480136700336	0.5315960460437062	10241.9853515625	0.04671046467840412	3	1.0067114093959733	2.3516551934510215	2.225233333333333	2.5357600000000002	2.293972247019731	0.0138959	-0.004240384791046381	0.0239776112139225	298	64	64	49	8.4371712288603	1.7999999523162842	3.0	3.0	3.000262975692749	16.474720254723263	95.30942882865173	327.7933044433594	65.16107177734375	119287.0	0.2214765101671219	1514.7859497070312	637.2836303710938	2.196516079246403	629.7751082878021	6264.41748046875	6436.0791015625	39534.0	4876.608227539063	7235.349536132812	762.8146362304688	78.74468543729745
sub-04_task-figure2backwith1backlures_run-03_bold	0.0016708745247148286	0.0064651166159695826	0	13.470198096183205	1.0227529024427477	0.9911059272137397	0.5320484513447815	10298.724609375	0.05630173743143978	2	0.7604562737642585	2.3675592759947173	2.235716666666667	2.5606033333333333	2.3063578279841526	0.0197133	-0.004683082457631826	0.022166581824421883	263	64	64	49	8.243868407549597	1.7999999523162842	3.0	3.0	3.000262975692749	15.73452343372043	94.914730593605	331.6734924316406	64.7224349975586	119272.0	0.13688212633132935	1536.3311523437496	638.8820190429688	2.646755002153844	634.7224244798272	6303.408203125	6487.38037109375	39619.0	4868.20341796875	7300.7388671875	786.924072265625	85.33799041062593
sub-05_task-figure2backwith1backlures_run-01_bold	0.000975703422053232	0.004569246539923954	0	16.96059213160305	1.0284645300763358	0.9857425390839694	0.5372060770912045	3322.79541015625	0.10957347482048882	12	4.562737642585551	2.4808924987911953	2.4145333333333334	2.6640900000000003	2.3640541630402514	0.0235888	0.0033681972417980433	0.024966854602098465	263	64	64	49	7.238992016901934	1.7999999523162842	3.0	3.0	2.999778985977173	11.256402209261294	170.4738837538148	469.86688232421875	117.16159057617188	125442.0	0.38403040170669556	2166.1124023437496	833.7245483398438	0.7098904002392805	785.934096156973	6032.8125	6165.08740234375	35914.0	4513.254418945313	7196.472485351562	851.6381225585938	73.86937580094673
