bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-01_task-deterministicclassification_run-01_bold	0.0011101111111111112	0.010986220388888888	0	34.558980345083796	1.1148014253631289	0.9981588811173182	0.5394455511657524	1444.541748046875	0.06506936184696363	2	1.1111111111111112	1.7043462666666667	1.8210048	1.871456	1.4205780000000001	0.0171985	-0.004568092525005341	0.017999880015850067	180	64	64	25	4.589274816372783	2.0	3.125	3.125	5.0	47.23309776565926	3.813583095826123	22.77105712890625	12.227778434753418	55619.0	9.30555534362793	73.96166839599609	28.996137619018555	6.1381249296099085	78.1660936857518	496.9216613769531	484.64166259765625	19890.0	359.44834289550784	654.5424896240233	105.60044860839844	43.193860441679135
sub-01_task-deterministicclassification_run-02_bold	0.0014819444444444444	0.010805652055555556	0	36.05751807983239	1.1106992922346368	0.9976340244134079	0.5408875230426464	1405.060791015625	0.095696199746195	18	10.0	1.7036289333333334	1.8222144	1.8622784	1.426394	0.0143993	-0.005501770414412022	0.018146799877285957	180	64	64	25	4.593514725552873	2.0	3.125	3.125	5.0	65.03435433169156	4.019499285107647	23.100645065307617	12.333333969116211	55543.0	9.23888874053955	76.3533378601073	29.86712646484375	6.308470710736005	77.86955514387907	495.4884948730469	482.7722473144531	19924.0	357.47084045410156	653.4091888427733	105.09602355957031	43.523987530963495
sub-01_task-mixedeventrelatedprobe_run-01_bold	0.013237088607594937	0.022317393206751055	0	29.591315406652527	1.0287906342796607	1.016900622076271	0.5685062658666081	1670.233154296875	0.1505974510734076	20	8.438818565400844	1.8480684	1.9361663999999998	2.0094368	1.598602	0.0202341	0.0022024267818778753	0.02551421709358692	237	64	64	25	6.336185359692262	2.0	3.125	3.125	5.0	21.29605763068629	7.39424413691752	37.66065979003906	14.902953147888184	54051.0	9.472573280334473	149.56961822509766	55.46983337402344	2.6145847464555816	86.81045912937324	646.4015502929688	640.2320556640625	21640.0	492.26917572021483	802.8358123779296	101.04143524169922	35.148103213636205
sub-01_task-mixedeventrelatedprobe_run-02_bold	0.007042151898734177	0.01631167240506329	0	30.614707979533907	1.0642177664830508	0.9987291680932211	0.5694850172150927	1622.68798828125	0.2797958708275253	63	26.582278481012658	1.8433528	1.9443008	1.9908256	1.594932	0.0687367	0.00141124555375427	0.025477450340986252	237	64	64	25	6.290959950977431	2.0	3.125	3.125	5.0	22.295676459836542	7.513101051144069	38.02984619140625	14.974682807922363	53996.0	9.476792335510254	153.31011581420898	55.8841438293457	2.6882722848976703	87.00433579277342	645.53759765625	639.71728515625	21685.0	490.85230712890626	801.7695678710937	101.68599700927734	39.19059605774237
sub-01_task-probabilisticclassification_run-01_bold	0.0012141340782122906	0.015742304134078212	1	34.82570317061799	1.0845894041011235	0.9889749339887641	0.5377371340737879	1465.9034423828125	0.08782606776180175	13	7.262569832402234	1.7213678666666665	1.836608	1.8802336	1.4472619999999998	0.0274506	-0.004038058687001467	0.018212320283055305	179	64	64	25	4.646114063453275	2.0	3.125	3.125	5.0	28.86374425217463	3.9508450022309094	22.52452278137207	12.284915924072266	55688.0	9.173184394836426	73.18938522338848	28.09773063659668	5.8358809539089105	79.33161593760434	502.9914245605469	490.1703796386719	19822.0	363.33629302978517	665.139617919922	105.49848937988281	37.588201481848955
sub-01_task-probabilisticclassification_run-02_bold	0.002200614525139665	0.008946173687150838	1	35.921315836067386	1.1511833063483143	1.026734038764045	0.5392933487178783	1440.1923828125	0.08481712287102415	11	6.145251396648045	1.7012201333333332	1.8226624	1.857216	1.4237819999999999	0.0286327	-0.0054517169483006	0.018276505172252655	179	64	64	25	4.590470211126805	2.0	3.125	3.125	5.0	55.74799607675405	3.768624692484999	22.799877166748047	12.22346305847168	55609.0	9.363128662109375	74.26256713867178	29.280338287353516	6.190532494440147	77.72067505965077	496.8699645996094	483.8603210449219	19862.0	359.4849075317383	655.5929687500001	105.40274047851562	45.76987086416921
sub-02_task-deterministicclassification_run-01_bold	0.0009335955056179775	0.006801083033707866	2	21.701127876610176	1.0939898356497177	1.021059104689265	0.4911738983836568	3392.439208984375	0.1300634304568442	18	10.112359550561798	1.8136722666666667	1.8261024000000001	2.0866303999999998	1.528284	0.0206994	-0.009394395165145397	0.031337931752204895	178	64	64	25	7.2808115517034135	2.0	3.125	3.125	5.0	63.07465353617505	3.7564805365490015	25.133464813232422	10.623595237731934	60807.0	7.758427143096924	88.0359580993652	47.54306411743164	2.5707341810675146	75.47942010985878	640.3234252929688	640.971923828125	15949.0	496.3584289550781	774.007861328125	88.03302001953125	68.77657312899828
sub-02_task-deterministicclassification_run-02_bold	0.0012062569832402236	0.007263128882681565	1	21.739545650393268	1.0711799291573034	1.0033414280337083	0.49173668040903545	3352.981689453125	0.13297542768003384	22	12.29050279329609	1.8112740000000003	1.8215744	2.0758336	1.5364140000000002	0.0168945	-0.009613017551600933	0.031122660264372826	179	64	64	25	7.308041526162103	2.0	3.125	3.125	5.0	62.70306042658194	3.8514521060058673	25.447368621826172	10.70949649810791	60789.0	7.793295860290527	89.42010803222655	48.02477264404297	2.655154965611491	74.64776387882998	642.6507568359375	643.56982421875	15936.0	497.5516662597656	775.9259643554688	88.06047821044922	67.65810347162187
sub-02_task-mixedeventrelatedprobe_run-01_bold	0.0005132203389830508	0.007932210805084746	1	21.440368717191493	1.0520509824255322	0.9871915508936168	0.49128615719541713	3335.71533203125	0.13876130756706406	35	14.830508474576272	1.8111286666666668	1.8166336	2.0847264	1.5320259999999999	0.0167083	-0.00943161640316248	0.031038450077176094	236	64	64	25	7.2959031960456535	2.0	3.125	3.125	5.0	68.18555460586074	3.894971139135926	25.29823112487793	10.724575996398926	60790.0	7.73305082321167	87.67881431579582	48.271400451660156	2.4937127277537288	75.09763917969062	640.9041137695312	641.85595703125	15973.0	496.3271179199219	773.2830444335937	87.97209167480469	67.2995729050599
sub-02_task-mixedeventrelatedprobe_run-02_bold	0.0016447033898305085	0.01037630525423729	1	22.885551907276582	1.0663626938723398	0.9920357701702124	0.49079532662052167	3340.05029296875	0.16033743752229332	48	20.338983050847457	1.7981032	1.8040896000000002	2.06392	1.5263	0.0201919	-0.009644134901463985	0.0338536761701107	236	64	64	25	7.320598256106176	2.0	3.125	3.125	5.0	77.23517018540952	3.9263827782410745	25.30009651184082	10.779661178588867	60890.0	7.758474826812744	87.96885910034175	48.21044158935547	2.3890495392335627	75.11012691810332	643.9526977539062	644.4618530273438	15897.0	496.5703369140625	777.1203369140625	88.0312728881836	58.52289183088578
sub-02_task-probabilisticclassification_run-01_bold	0.0008632222222222221	0.006500852499999999	0	21.282522265139658	1.0658772393296094	1.000639629385475	0.49098839855037985	3397.203125	0.1204452960204129	18	10.0	1.8225001333333335	1.8292416	2.0914688	1.54679	0.0294217	-0.008461293764412403	0.03167422115802765	180	64	64	25	7.26592257805354	2.0	3.125	3.125	5.0	63.36689453712155	3.6817958863341533	25.063047409057617	10.588889122009277	60790.0	7.788888931274414	86.91722373962398	47.388065338134766	2.343670229348949	75.78573166440232	639.84521484375	639.86669921875	15965.0	495.1844665527344	774.6711303710938	88.06130981445312	69.21918986365199
sub-02_task-probabilisticclassification_run-02_bold	0.0037150000000000004	0.0077785254444444445	0	22.178470419888264	1.1077185863687145	1.0374987306145247	0.4909108589587516	3395.745849609375	0.1433508732493724	21	11.666666666666666	1.8176609333333333	1.8272384	2.0830304	1.542714	0.0177935	-0.009572113864123821	0.03154990077018738	180	64	64	25	7.292848447358183	2.0	3.125	3.125	5.0	63.84919402700612	3.7888720219766143	25.165210723876953	10.655555725097656	60816.0	7.772222518920898	87.48611450195312	47.743927001953125	2.508860566806076	75.3450411856351	642.2335815429688	642.8695068359375	15952.0	496.7977828979492	774.8450378417967	88.14791107177734	63.71993836329784
sub-03_task-deterministicclassification_run-01_bold	0.0008635555555555557	0.00785840077777778	0	25.416858811620106	1.180091741173185	1.0023004056424576	0.5267662242372221	2509.94091796875	0.056297805812034744	2	1.1111111111111112	1.7268788	1.7640576	1.9536768	1.4629020000000001	0.0114689	0.0038016317412257195	0.019412437453866005	180	64	64	25	7.212513603974858	2.0	3.125	3.125	5.0	53.39144646884812	5.724492684740884	30.650644302368164	12.861111640930176	56751.0	8.69444465637207	104.78889083862305	55.537879943847656	3.420659474445034	77.36303256587094	662.7950439453125	659.9527587890625	19092.0	522.5147186279297	804.5305755615234	91.4986801147461	70.30851663090289
sub-03_task-deterministicclassification_run-02_bold	0.003494357541899441	0.020081250837988826	1	27.640240283146053	1.115768846460674	0.9707125441011233	0.5267807732437536	2453.84716796875	0.14718516840002038	31	17.318435754189945	1.7538600000000002	1.7739136	2.0042784	1.4833880000000002	0.0115968	0.0034114811569452286	0.019965268671512604	179	64	64	25	7.29126261181828	2.0	3.125	3.125	5.0	53.75986314899753	6.203737924721616	30.991840362548828	13.145251274108887	56862.0	8.48603343963623	105.63044128417964	56.565818786621094	3.2018262143170535	75.9605600021802	665.7269897460938	662.56982421875	19053.0	526.8927001953125	808.629016113281	90.86936950683594	47.55470499827061
