img1	img2	dice	voxinmask	voxoutmask	ratio_inoutmask
sub-1_run-3	mni152	0.8746665407587526	92.38863906505856	7.611360934941441	12.138254886971716
sub-4_run-5	mni152	0.7972620401971938	88.29893573234551	11.701064267654496	7.546231155778894
sub-4_run-9	mni152	0.7927865099549346	88.19439466704895	11.805605332951043	7.4705525197328475
sub-5_run-7	mni152	0.834938470825426	92.31497395719732	7.685026042802677	12.012317647726627
sub-2_run-6	mni152	0.8484099452917265	89.55098090610319	10.449019093896808	8.570276319851805
sub-1_run-1	mni152	0.877568409491536	91.81749777127108	8.182502228728929	11.221200459793096
sub-6_run-7	mni152	0.7182208751993115	73.88347018410578	26.116529815894218	2.828992622869105
sub-2_run-2	mni152	0.8401993747643943	89.176551417544	10.823448582455999	8.239199432433441
sub-2_run-11	mni152	0.8481257102490862	89.96843755727056	10.031562442729438	8.968536862617734
sub-5_run-10	mni152	0.8471981986193571	91.25045631731992	8.749543682680084	10.429167465950506
sub-3_run-3	mni152	0.8402721161685305	90.03036708323548	9.969632916764526	9.030459580095883
sub-3_run-12	mni152	0.847068154953276	90.20932854946182	9.790671450538186	9.213804079239436
sub-3_run-6	mni152	0.8448503716147228	90.24479582513644	9.755204174863568	9.25093869974265
sub-5_run-4	mni152	0.8348739694128013	92.0287561408149	7.9712438591850985	11.545093559617058
sub-4_run-10	mni152	0.8022548358500716	88.27565508099411	11.724344919005894	7.529261181824647
sub-2_run-4	mni152	0.8417786033026027	88.47603704556096	11.523962954439039	7.677570415260657
sub-5_run-9	mni152	0.8442891861422213	91.34499320497346	8.655006795026548	10.554005949188083
sub-3_run-9	mni152	0.8325530706534252	89.75822866504492	10.241771334955072	8.76393601551139
sub-2_run-5	mni152	0.8419915590978883	90.32653230145263	9.673467698547364	9.337554547788141
sub-5_run-2	mni152	0.8381789927519581	91.1408594454726	8.859140554527398	10.287776662364358
sub-5_run-11	mni152	0.8495136335035974	91.56009906995553	8.43990093004448	10.848480311423867
sub-3_run-2	mni152	0.8479414277946089	90.98907602602415	9.010923973975851	10.097641073080482
sub-6_run-3	mni152	0.7620958208985907	79.88184168941244	20.118158310587557	3.9706339147044654
sub-2_run-8	mni152	0.8504256428405619	89.24217193196839	10.757828068031612	8.295556627937192
sub-5_run-3	mni152	0.8424358689422031	91.28500447854523	8.714995521454767	10.474475202404614
sub-1_run-5	mni152	0.866509042111317	93.71760315156543	6.282396848434585	14.917491749174918
sub-3_run-7	mni152	0.8401715611050462	90.93397583066327	9.066024169336732	10.030193404758592
sub-3_run-11	mni152	0.8443717201448462	90.69621358980973	9.303786410190277	9.74831209479097
sub-4_run-1	mni152	0.7949872885004924	87.17354978301658	12.826450216983417	6.796389360135719
sub-1_run-4	mni152	0.8689378266980402	92.65324335815649	7.346756641843509	12.611448544579417
sub-1_run-7	mni152	0.8730606940589453	94.16986813415014	5.83013186584986	16.15227070347284
sub-6_run-12	mni152	0.49918355173235085	50.26337167598586	49.736628324014134	1.0105906525979245
sub-5_run-1	mni152	0.8436747034774363	90.99791672779554	9.002083272204455	10.108539765319424
sub-6_run-11	mni152	0.49389156326115724	49.82147348327698	50.17852651672302	0.9928843459895731
sub-3_run-4	mni152	0.8432835531645226	90.75581177079118	9.244188229208815	9.81760750868643
sub-6_run-9	mni152	0.49843154588211064	50.22452840387006	49.77547159612994	1.009021648481479
sub-1_run-6	mni152	0.8698351700701877	93.17242435066592	6.827575649334082	13.646487294469358
sub-6_run-8	mni152	0.49764985386364025	50.076535438487866	49.923464561512134	1.0030661108623007
sub-3_run-10	mni152	0.8380592846549433	90.15585696466385	9.844143035336144	9.158324563249842
sub-6_run-4	mni152	0.7183499831488181	74.17107664832639	25.828923351673605	2.8716286636670985
sub-1_run-12	mni152	0.872698951572641	93.76279303286601	6.237206967133974	15.0328173374613
sub-4_run-2	mni152	0.7892353202963428	86.9932272279452	13.006772772054791	6.688302221658796
sub-1_run-8	mni152	0.8591170193989378	94.09022814039002	5.909771859609969	15.92112696996729
sub-6_run-10	mni152	0.714367356646868	76.37987729714646	23.62012270285353	3.2336782606095045
sub-4_run-6	mni152	0.7960374197363334	88.24389567497384	11.756104325026156	7.506219172206735
sub-6_run-5	mni152	0.7541376020282594	78.63654101028993	21.363458989710075	3.6808899274301043
sub-3_run-8	mni152	0.8393093827647102	90.44606940893306	9.553930591066951	9.466896221069609
sub-2_run-3	mni152	0.8452438086096701	89.25965553025976	10.74034446974024	8.310688337952213
sub-4_run-11	mni152	0.8012798755210458	88.84763551943301	11.152364480566984	7.966708375990597
sub-4_run-8	mni152	0.7920535693915265	88.47034339229968	11.52965660770031	7.673285198555957
sub-6_run-6	mni152	0.7342744934305807	76.09113034072472	23.908869659275283	3.1825482101453377
sub-2_run-9	mni152	0.8470921888881295	89.007990489602	10.992009510398008	8.097517601800103
sub-4_run-4	mni152	0.7946911076619801	87.90247121923508	12.097528780764925	7.266151030696454
sub-6_run-2	mni152	0.754556954947651	81.10104906530647	18.898950934693527	4.291298990380793
sub-1_run-9	mni152	0.8763031068130751	93.21866408780517	6.781335912194833	13.746356956034377
sub-6_run-1	mni152	0.7770526389816801	81.98756381336815	18.01243618663184	4.551719876416065
sub-1_run-2	mni152	0.8780273321449792	93.02885826044623	6.971141739553779	13.344852498494884
sub-3_run-1	mni152	0.8410158617415103	90.3719558481315	9.62804415186849	9.386325449140493
sub-4_run-7	mni152	0.796854664590339	87.59039282893893	12.409607171061063	7.058272806023855
sub-4_run-3	mni152	0.797202213966184	88.27164121464492	11.728358785355084	7.526342161775232
