trial_type.Perf_1	trial_type.Perf_2	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	intercept
-4.451816500658503e-06	8.448494738162515e-15	-2.3905800000053323e-05	-7.52331370033999e-16	4.392791102053203e-16	5.714876532077524e-10	0.0603852000000029	1.623798329643355e-16	-1.522480510365471e-15	0.0036463723790434	-0.0287742000000014	4.942225166360763e-16	-6.421236890270314e-16	0.000827954585639	0.0005144100000017	-6.302791677487955e-16	5.718614703343545e-16	2.646176492596945e-07	-0.0007763510000012	-2.961684583601377e-16	-9.590925677435294e-16	6.027208761317674e-07	0.0001786790000003	-1.026131096146168e-15	3.9114834089057575e-16	3.1926185384611126e-08	0.2106900857000037	1
1.2429644394275716e-05	-5.88189345047672e-14	-2.560770000020849e-05	-1.7018999997231504e-06	2.897022271377532e-12	6.557554416372588e-10	0.0328678000000019	-0.0275174000000014	0.0007572073027601	0.0010802922768403	-0.0017451299999997	0.0270290700000009	0.0007305706250659	3.0454787167948944e-06	0.0002016750000013	-0.0003127349999996	9.780317910930585e-08	4.0672806109894214e-08	-0.0004883979999979	0.0002879530000015	8.291693033790235e-08	2.385326051287478e-07	-3.57842354687116e-16	-0.0001786790000008	3.192618502163964e-08	-5.269985597554625e-16	0.2096636248000038	1
-3.4450185608369844e-05	1.241025698699733e-13	-1.956059999964988e-05	6.047099999798e-06	3.6566761313576817e-11	3.826159045175102e-10	0.0120243000000002	-0.0208435000000011	0.0004344514922507	0.0001445837904894	-0.0191292	-0.0173840700000018	0.0003022058897638	0.0003659262926392	-0.0008320950000021	-0.001033770000004	1.0686804163753086e-06	6.923820908633562e-07	-0.0003352289999979	0.0001531689999996	2.346074260857093e-08	1.123784820801705e-07	4.43136005198044e-16	1.464481415424685e-15	-1.7871487630557175e-15	-6.624290199082679e-18	0.2076157038000038	1
9.480223926764258e-05	-3.7480680608316263e-13	-2.6361199999776266e-05	-6.800599999833584e-06	4.624720393614438e-11	6.94913517395533e-10	-0.0200013000000016	-0.0320256000000014	0.0010256390553615	0.00040005200169	-0.0214554000000008	-0.0023262000000008	5.411206438779202e-06	0.0004603341891587	-0.0005240360000024	0.0003080590000029	9.490034638527027e-08	2.746137296407078e-07	-0.0005179699999996	-0.0001827410000016	3.3394273897719245e-08	2.6829291855251125e-07	1.409734128815169e-15	-6.702961738316421e-16	-6.60387458974422e-16	-7.86517626934309e-16	0.2045562999000037	1
-0.000258484708525	9.776241518253065e-13	-3.6052299999709895e-05	-9.691100000665937e-06	9.391697659106758e-11	1.2997691227109051e-09	0.0271664000000008	0.0471677000000035	0.0022247919232922	0.00073801328896	0.0028752700000003	0.0243306700000011	0.0005919815026496	8.267177573637256e-06	-0.0002971030000012	0.000226933	5.14985856333593e-08	8.827019348601257e-08	-0.0008983540000014	-0.0003803840000012	1.4469198981001268e-07	8.07039911870156e-07	9.69205242893822e-16	-5.85752398994165e-16	1.4949410137378866e-16	-5.272676532667522e-16	0.2005003183000038	1
0.0007007569631892	-2.6619694855916575e-12	-3.605229999952805e-05	6.872775719552369e-16	-1.3733645947501157e-15	1.2997674548448204e-09	-0.0024932700000003	-0.0296596700000015	0.0008796960245101	6.216395292653863e-06	0.0116249000000016	0.0087496299999991	7.655602513667915e-05	0.0001351383000117	-0.0002971029999993	7.55554753589754e-16	-6.199202031594601e-16	8.82701923144864e-08	-0.0008983540000027	1.444339178341708e-16	-1.4907278969133538e-15	8.070399129576833e-07	5.251173459253249e-16	7.574505676083098e-16	-6.40360917886155e-16	1.4538420800679641e-15	0.1954675193000036	1
-0.0018511903179882	7.065388692424984e-12	-3.522239999925988e-05	8.298999997201569e-07	6.890585920116251e-13	1.240616553582996e-09	0.0258833000000008	0.028376570000002	0.0008052297249652	0.0006699452188903	0.0116263000000017	1.399999999189386e-06	1.9604929832917368e-12	0.0001351708516917	-0.0002971030000003	-2.8939222905896275e-16	-1.2411867233949889e-15	8.82701927042702e-08	-0.0005476340000003	0.0003507200000025	1.2300451806633897e-07	2.999029944153253e-07	4.19447110797569e-17	-6.683924365836394e-17	-2.3785632334443434e-16	-2.0499803646551453e-15	0.1894824222000037	1
0.0046555509364193	-1.8709346600847805e-11	-2.678469999942238e-05	8.43770000003377e-06	7.119534029228831e-11	7.174200861024569e-10	0.0205226000000007	-0.0053607000000002	2.873710448902575e-05	0.0004211771107598	0.0035289100000013	-0.0080973900000014	6.556772481256525e-05	1.2453205788890004e-05	-0.0002006959999999	9.640700000143071e-05	9.294310330309924e-09	4.027888278193587e-08	-0.000594878999999	-4.724500000145108e-05	2.232088419563867e-09	3.538810243555977e-07	-2.466236956988529e-16	2.1578098791683462e-16	1.1391402176735557e-15	1.0105878401703992e-15	0.1825741858000035	1
-0.0109527322168596	4.9059103853829905e-11	-0.0042407600000003	-0.0042139753000008	1.7757587829753115e-05	1.7984045377516373e-05	0.0051370399999998	-0.0153855600000007	0.0002367154565134	2.6389179960700328e-05	-0.0129199999999998	-0.0164489100000018	0.0002705666401875	0.0001669263999993	-0.0002971029999995	-9.640699999979804e-05	9.294309687450729e-09	8.82701913638151e-08	-0.0005865870000009	8.291999999649846e-06	6.8756559525433e-11	3.440843076321628e-07	-9.23457999997033e-05	-9.234580000058036e-05	8.527748217630272e-09	8.527748133408612e-09	0.1747764663000035	1
0.1887938197286204	-1.2771869418515808e-10	-5.120590000009382e-05	0.0041895540999999	1.7552363557457743e-05	2.622044025602387e-09	0.0212553000000007	0.0161182600000012	0.0002597983054265	0.0004517877780891	-0.0229565000000005	-0.0100365000000005	0.0001007313322497	0.0005270008922485	-0.000192607	0.0001044959999997	1.0919415337728145e-08	3.7097455196166836e-08	-0.0005865870000014	6.332187844211336e-16	-6.504507572373083e-16	3.44084308679585e-07	5.650137277735528e-17	9.234579999958418e-05	8.527746702824556e-09	-1.0072801897893768e-16	0.1661272535000032	1
