trial_type.Task	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	intercept
-0.000110166300966	-0.5773680000000041	7.905116459945865e-17	1.0445284006186439e-16	0.333353807424004	-0.7818730000000049	1.5288221240553857e-15	-4.977672073221541e-17	0.6113253881290064	-1.4127100000000103	-3.601463968917798e-16	1.9035204471873914e-16	1.995749544100016	-0.00030297	-3.570591628560261e-17	-6.59754097825277e-17	9.179082108243749e-08	0.00420068	-1.2281900300666648e-16	-2.4075266196030808e-17	1.7645712462319367e-05	-0.0032769600000001	7.326205217707319e-18	-1.8234060151724548e-16	1.073846684165826e-05	-3.4574689552673856e-16	-1.2966263084917984e-16	7.092059358240216e-16	-7.513052160629909e-17	-6.873118693127981e-16	1
0.0002639081364509	-0.1294120000000015	0.4479560000000042	0.2006645779360026	0.0167474657440008	-0.0750365000000015	0.7068365000000052	0.4996178377322536	0.0056304763322504	-0.0769035000000012	1.3358065000000088	1.7843790054422626	0.0059141483122515	0.0023621999999999	0.0026651699999998	7.1031311288039e-06	5.579988839938103e-06	-0.00103344	-0.0052341200000001	2.7396012174672244e-05	1.067998233549697e-06	-0.000398376	0.0028785839999999	8.286245844939809e-06	1.5870343743146385e-07	0.1078282764000005	0.1078147865000001	0.1077923045000004	0.1077608324000003	0.1077203727000003	1
-0.0005968509606195	-0.0932477000000028	0.0361643000000021	0.0013078565944904	0.0086951335552892	0.0190959999999984	0.0941325000000019	0.0088609275562504	0.0003646572159964	-0.1635600000000025	-0.0866565000000006	0.0075093489922486	0.0267518736000014	0.0027979700000015	0.0004357699999991	1.898954934272284e-07	7.828636124127288e-06	-0.0007975400000008	0.000235900000003	5.564880866287127e-08	6.360700529055169e-07	-0.0005152289999989	-0.0001168530000027	1.3654621149045857e-08	2.654609205021694e-07	0.1077923045000004	0.1076709289000021	0.1074687374000016	0.1071858817000017	0.106822574300002	1
0.0012703176972992	-0.0917693000000026	0.0014784000000007	2.185666557040291e-06	0.0084216044224904	-0.0986041000000036	-0.1177001000000006	0.0138533135400104	0.0097227685368136	-0.020184200000002	0.1433758000000007	0.0205566200256401	0.0004074019296378	0.001770760000002	-0.0010272099999995	1.0551603828690663e-06	3.1355909775939843e-06	-0.0005175980000001	0.0002799420000005	7.836752285055809e-08	2.679076910097611e-07	-0.0012452500000015	-0.0007300210000019	5.32930663737817e-07	1.550647563738589e-06	0.1077203727000002	0.1073834056000021	0.1068225743000016	0.1060390480000016	0.1050344602000021	1
-0.003190837167613	-0.1072100000000034	-0.015440700000005	0.0002384152164878	0.0114939841000022	0.0505931999999992	0.149197300000003	0.0222598343272941	0.0025596718862357	-0.1709080000000019	-0.1507238000000012	0.0227176638864397	0.0292095444640015	0.0026944999999999	0.0009237399999991	8.532955867698022e-07	7.260330251076341e-06	-0.0007770600000015	-0.0002594620000012	6.732053040917242e-08	6.038222446251252e-07	-0.0005152289999999	0.0007300210000037	5.32930661254828e-07	2.654609218904238e-07	0.1076125050000002	0.1069526003000026	0.1058557550000019	0.1043264501000017	0.102370933400002	1
0.0584061192021066	-0.0880310000000027	0.0191790000000023	0.0003678340410002	0.0077494569610008	-0.0003156479999998	-0.0509088480000013	0.0025917108046853	9.963365890025436e-08	-0.1032960000000032	0.0676120000000009	0.0045713825439996	0.0106700636160009	0.00226667	-0.0004278299999989	1.8303850935930825e-07	5.137792887934349e-06	-0.0005069029999984	0.0002701570000015	7.298480382772887e-08	2.569506505472062e-07	-0.0005152289999984	-2.7844018652928823e-16	-1.5883649940162977e-15	2.654609211919453e-07	0.1074687374000008	0.1063790877000015	0.1045711815000008	0.1020572254000017	0.0988541933000016	1
0.4675618526359785	-0.1070660000000031	-0.0190350000000023	0.0003623312250013	0.0114631283560028	-0.0124012000000008	-0.0120855519999994	0.0001460605671428	0.0001537897614389	-0.0788379000000007	0.0244581000000005	0.00059819865561	0.0062154144764092	0.0025569200000008	0.0002902500000014	8.424506562214192e-08	6.537839887618624e-06	-0.0003174419999974	0.0001894610000002	3.5895470041015065e-08	1.0076942059824757e-07	-0.000662460999999	-0.0001472319999991	2.1677261253798064e-08	4.3885457624578267e-07	0.1072891178000002	0.105663633300002	0.1029727100000011	0.0992434813000015	0.0945135502000016	1
0.9206660053162232	-0.1070560000000031	9.999999999023516e-06	1.0000025301440296e-10	0.0114609871360024	0.0482213000000015	0.0606225000000007	0.0036750875062488	0.0023252937736878	-0.1410760000000001	-0.0622381000000002	0.00387358109161	0.0199024377759996	0.0024959099999996	-6.1010000001666826e-05	3.722220572635312e-09	6.229566728682994e-06	-0.0005069029999984	-0.0001894610000015	3.5895472316289616e-08	2.5695065050109745e-07	-0.0004626629999975	0.0001997980000004	3.9919240297695055e-08	2.140570514643189e-07	0.1070737061000002	0.104807191400002	0.1010651385000007	0.0959002302000015	0.0893851812000013	1
1.1128457500749365	-0.1070510000000032	5.0000000007576765e-06	2.4999633536987523e-11	0.0114599166010036	-0.009516379999999	-0.0577376800000011	0.0033336396917808	9.056148830362096e-05	-0.0587881999999996	0.082287800000001	0.0067712820288398	0.003456052459238	0.0023093300000004	-0.0001865799999983	3.4812098130048534e-08	5.33300504889399e-06	-0.0003101069999969	0.0001967960000004	3.872866545380175e-08	9.61663493587678e-08	-0.0006753169999979	-0.0002126540000002	4.5221723465606494e-08	4.5605305049025844e-07	0.1068225743000001	0.1038109050000018	0.0988541933000008	0.0920453100000014	0.0835118290000011	1
1.1431865706579745	-0.0858055000000023	0.0212455000000017	0.0004513712702507	0.0073625838302499	0.0313109000000008	0.0408272799999995	0.0016668667921963	0.000980372458808	-0.1355919999999998	-0.0768038000000009	0.0058988236944403	0.0183851904639992	0.0021137799999995	-0.0001955500000013	3.8239801681831343e-08	4.468065887866902e-06	-0.0006343749999998	-0.0003242680000025	1.0514973794688885e-07	4.024316420539007e-07	-0.0003756679999977	0.0002996490000001	8.978952293239555e-08	1.411264457992344e-07	0.1065358061000004	0.1026761034000021	0.0963465110000007	0.0876992882000015	0.076942445200001	1
