trial_type.face_catch	trial_type.face_real	trial_type.lexdec_catch	trial_type.lexdec_real	trial_type.scene_catch	trial_type.scene_real	nprobes	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	intercept
-5.328873689487063e-16	0.9489929591937386	4.971167717547523e-15	4.886988022618264e-10	-1.1084912343968044e-15	0.0510070402876312	17.948992959833674	-0.023425861083415	-5.45334237957816e-05	2.973891402973301e-09	0.0005487709674987	0.0156518186966126	0.0179924361336227	0.0003237277580243	0.0002449794285013	-0.0028307222787322	-0.0035911339748499	1.2896243212185471e-05	8.012988613950913e-06	-0.0047990168701119	-0.0005569317641099	3.101730084607955e-07	2.303056293897269e-05	0.0007019173079288	3.496724339198765e-05	1.22270168555335e-09	4.926879229321213e-07	-0.002880333678518	-7.723303655362249e-05	5.964934285569729e-09	8.296322101220065e-06	0.042661829200009	-0.0370681691000079	-0.0813979594000122	-0.0479924649000062	0.0312459714000058	0.0806444153000329	0.0530272111000067	-0.0252311318999996	1
-1.1958318003453184e-15	0.646528302776769	1.8159586037879837e-15	-2.4438868908478744e-10	-9.379221037012313e-16	0.3534716974436674	17.646528301939423	-0.0233025116708386	0.0001233494125732	1.5215073222816567e-08	0.0005430070501705	-0.0015113729910157	-0.0171631916876237	0.0002945751489033	2.284248324423326e-06	0.0102939820583618	0.0131247043371043	0.0001722578639254	0.00010596606661	-0.0049404654737894	-0.0001414486036837	2.0007709624020345e-08	2.440819911140687e-05	0.0007237802149827	2.1862907057668788e-05	4.779806091150926e-10	5.238578082255155e-07	-0.0029442345823279	-6.390090380247106e-05	4.083318185632458e-09	8.668517279718831e-06	0.041930467600011	-0.0385836084000061	-0.0815590168000134	-0.0451842308000104	0.0351510839000054	0.0812872940000282	0.0483376736000101	-0.0316405151000075	1
-1.826737246623381e-15	0.241666841210742	-2.096156082223432e-15	1.1313043292476092e-10	-6.44222655543522e-16	0.7583331586507025	17.24166684091091	-0.0232122236132333	9.028805760391036e-05	8.151928957584578e-09	0.0005388073250678	-0.0013767769148903	0.000134596076145	1.8116093459258288e-08	1.895514681261293e-06	0.0060438012398335	-0.0042501808185275	1.806403698037897e-05	3.652753342070856e-05	-0.0051461765194842	-0.0002057110457113	4.2317036686609095e-08	2.64831327700735e-05	0.0009389481859341	0.0002151679709453	4.629726193937172e-08	8.816236939298507e-07	-0.0028911084359774	5.312614635636695e-05	2.822381440474689e-09	8.358507989432795e-06	0.0411945080000122	-0.0400821236000046	-0.0816395852000143	-0.0422967282000156	0.0389598496000054	0.0816093689000223	0.0433885123000162	-0.0378279629000171	1
-2.4503166281346167e-15	-0.0192462762950941	-4.891450642619351e-15	-4.9787463023323656e-11	-6.2662251305923065e-16	1.0192462763188546	16.980753723291148	-0.0233904742148137	-0.0001782506015808	3.177327132327842e-08	0.0005471142839835	0.0219675060078172	0.0233442829226932	0.0005449555451786	0.0004825713201953	-0.0097228490928188	-0.0157666503326593	0.0002485872627091	9.453379447906143e-05	-0.0054522223276277	-0.0003060458081469	9.366403475707814e-08	2.972672830263069e-05	0.0008841280052315	-5.482018070400189e-05	3.0052436180693127e-09	7.816823217553408e-07	-0.0029786188585918	-8.751042261535105e-05	7.65806810374504e-09	8.872170302527273e-06	0.0404540309000093	-0.0415630576000037	-0.0816395852000149	-0.0393350228000167	0.0426618292000066	0.0816093689000195	0.0382063093000207	-0.0437500746000236	1
-2.868592498098277e-15	-0.1269206242583903	-6.344798663162782e-15	2.1096125074519176e-11	-7.093530811754997e-16	1.1269206242162513	16.873079375154006	-0.023422911659956	-3.243744514365365e-05	1.0521798316529462e-09	0.0005486327906226	0.0190625394988457	-0.0029049665089866	8.43883040681801e-06	0.0003633804121412	-3.0796779734895664e-05	0.0096920523130911	9.39358780301504e-05	9.484356651943032e-10	-0.0054852182008668	-3.29958732298664e-05	1.088722974196309e-09	3.0087618700837912e-05	0.0009050124943537	2.088448912692555e-05	4.3615337578387376e-10	8.19047602517475e-07	-0.0029180451143132	6.057374428847829e-05	3.669177192821041e-09	8.514987286162661e-06	0.0397091175000082	-0.0430257605000026	-0.0815590168000158	-0.0363043104000169	0.0462468756000073	0.0812872940000178	0.0328188985000206	-0.0493653110000273	1
-2.360144442960063e-15	-0.1434130561938637	-6.183403158912362e-15	-8.687456923754204e-12	-6.389957184426639e-16	1.1434130561763036	16.85658694376445	-0.0232949549407739	0.0001279567191825	1.6372916869944732e-08	0.0005426549256848	0.005169283387541	-0.0138932561112971	0.0001930225653686	2.6721490742174928e-05	-0.0100700202673768	-0.0100392234876451	0.0001007860082272	0.0001014053081821	-0.005355732885682	0.0001294853151831	1.6766442556877862e-08	2.8683874733157117e-05	0.000854178707225	-5.083378713536404e-05	2.5840656684790077e-09	7.296212524628062e-07	-0.0030517385433867	-0.0001336934290779	1.7873933571052123e-08	9.313108135971517e-06	0.0389598496000036	-0.0444695910000024	-0.0813979594000148	-0.0332099078000146	0.0497051625000088	0.0806444153000192	0.0272552159000192	-0.0546342852000295	1
-2.441442974887675e-15	-0.1183116237190091	-6.369395314740581e-15	3.4789617935290927e-12	-8.070549622627103e-16	1.118311623697719	16.881688375768825	-0.0232388721246303	5.60828161418677e-05	3.1452755253541354e-09	0.0005400451776207	0.0190892272233315	0.0139199438357969	0.0001937648363865	0.000364398595978	0.0019609571265593	0.0120309773939439	0.0001447444170456	3.845352845518846e-06	-0.005719147385767	-0.0003634145000836	1.3207010589285362e-07	3.2708646810180285e-05	0.0009211732919467	6.699458472283165e-05	4.488267172451541e-09	8.485602239228554e-07	-0.003029897517934	2.1841025457409377e-05	4.770217944864154e-10	9.180278970599297e-06	0.0382063093000039	-0.0458939156000022	-0.0811565722000152	-0.0300572439000132	0.0530272111000096	0.0796832699000194	0.0215451443000161	-0.0595200392000302	1
-2.7675554862952985e-15	-0.0812711301365571	-6.610771721515373e-15	-1.373763561244924e-12	-1.1355097741293494e-15	1.0812711301206337	16.918728867865912	-0.0251886296971237	-0.0019497575724954	3.801554586975121e-06	0.0006344670660138	0.0121182036510145	-0.0069710235723253	4.859516963692835e-05	0.0001468508597236	0.0092337338565539	0.0072727767299967	5.289328135395489e-05	8.526184092812555e-05	-0.0054966239790097	0.0002225234067623	4.9516666309120094e-08	3.021287516627444e-05	0.0008872951226751	-3.387816927389622e-05	1.1477214827505474e-09	7.872926254811052e-07	-0.0031970936362423	-0.0001671961183068	2.7954547192707813e-08	1.0221407721387216e-05	0.0374485793000078	-0.0472981097000035	-0.0808350932000158	-0.0268518493000125	0.0562039158000105	0.0784076511000192	0.0157193527000132	-0.0639883028000302	1
-3.321640120306802e-15	-0.048391023092437	-7.106538903053178e-15	5.185684965286891e-13	-1.5317021216184872e-15	1.0483910230571682	16.951608985964192	-0.0368010612087166	-0.0116124315115912	0.0001348485656374	0.0013543181060969	0.0194662457429356	0.0073480420919232	5.399372257770218e-05	0.0003789347233188	0.0254694801934414	0.0162357463368938	0.0002635994591105	0.0006486944213172	-0.0058936264490769	-0.0003970024700791	1.576109737954888e-07	3.473483271876082e-05	0.0008741603539486	-1.3134768717685549e-05	1.725168457498563e-10	7.641563139635064e-07	-0.0032749629213913	-7.78692851547327e-05	6.0636234888879845e-09	1.0725382136973264e-05	0.0366867426000162	-0.0486815572000031	-0.0804338397000166	-0.023599347400009	0.0592265694000104	0.0768225931000201	0.0098091318000093	-0.0680077345000298	1
-3.951667518404432e-15	-0.0254958537572042	-7.984517190676852e-15	-2.055178303267392e-13	-1.829914276396563e-15	1.0254958537337708	16.974504107718914	-0.0269661189303286	0.0098349422784049	9.672608963046015e-05	0.0007271715701712	0.0110704976850799	-0.0083957480578572	7.048858543780184e-05	0.0001225559189905	0.0615657050754295	0.0360962248819974	0.0013029374507534	0.0037903360414337	-0.0060431660627252	-0.000149539613658	2.2362094691387532e-08	3.6519856060803225e-05	0.0008632092663292	-1.0951087619518116e-05	1.1991563659073018e-10	7.451302339934395e-07	-0.0032099298580799	6.503306332190683e-05	4.229299451765874e-09	1.0303649702204008e-05	0.0359208828000307	-0.0500436514000084	-0.0799532077000171	-0.0203054443000148	0.062086887100011	0.0749343514000154	0.0038462256000055	-0.0715501408000294	1
-3.901330884305409e-15	-0.0120509335198691	-7.946438169056171e-15	6.472512194598308e-14	-2.0401605307231672e-15	1.0120509334916277	16.987949199711228	-0.0270386487578409	-7.252982751734859e-05	5.260571101296153e-09	0.0007310885266448	0.0206968452833684	0.0096263475982729	9.266656807225774e-05	0.00042835940468	0.0261080273393108	-0.0354576777361476	0.0012572469104668	0.0006816290915521	-0.0061181522708459	-7.498620811438581e-05	5.622923573778773e-09	3.743178721467715e-05	0.0008515866209324	-1.1622645383925552e-05	1.35079250993236e-10	7.251997774849621e-07	-0.0032934336574175	-8.350379933233981e-05	6.972884809934383e-09	1.0846705262908108e-05	0.0351510839000255	-0.0513837948000095	-0.0793936715000178	-0.0169759185000134	0.0647770290000133	0.0727503781000157	-0.0021373388999946	-0.0745906743000295	1
-3.846665731712764e-15	-0.0051494664386804	-8.023705964674678e-15	-3.487003845455719e-14	-1.96107679347158e-15	1.005149466414735	16.99485009999523	-0.0233453848933982	0.0036932638644435	1.3640197967389026e-05	0.0005450069958225	0.0195091838533822	-0.0011876614299865	1.4105396580496975e-06	0.0003806082546211	0.0481102422700709	0.0220022149307714	0.0004840974618623	0.0023145954112827	-0.0063050832772047	-0.0001869310063481	3.4943202065330105e-08	3.975407513658048e-05	0.0009171291250882	6.554250416060172e-05	4.295813505845946e-09	8.411258324094866e-07	-0.0032091462634942	8.42873939346247e-05	7.1043659074766865e-09	1.029861974909074e-05	0.0343774302000225	-0.0527013995000088	-0.0787557834000176	-0.0136166111000125	0.067289621500014	0.070279292200015	-0.0081094235999978	-0.0771080077000305	1
-3.588736716345756e-15	-0.0019777525905496	-7.917752946288247e-15	1.1159552243531794e-15	-1.917567051922613e-15	1.0019777525655569	16.99802357979481	-0.0232933958382009	5.198905519272275e-05	2.702856576325049e-09	0.0005425822896743	-0.0001876001258097	-0.0196967839791811	0.0003879632991188	3.5193813273523794e-08	0.0438080115990981	-0.0043022306709792	1.85091887398672e-05	0.0019191418802664	-0.0061049868323793	0.0002000964448284	4.0038586993783065e-08	3.727086422916821e-05	0.0009778078308023	6.067870570469515e-05	3.681894846542788e-09	9.56108156570702e-07	-0.0032090579220777	8.834141564696382e-08	3.4149333511214615e-15	1.0298052753646973e-05	0.0336000067000218	-0.0539958877000097	-0.0780401729000172	-0.0102334157000121	0.069617777900015	0.0675308461000145	-0.0140379522999999	-0.079084483900031	1
-3.4104341238241655e-15	-0.0006525867558455	-7.807997132943984e-15	-1.1683946086082204e-14	-1.9268217127803124e-15	1.000652586738254	16.99934346922593	-0.0275999175716809	-0.0043065217334799	1.8546129439089887e-05	0.0007617554499646	0.0127039667392138	0.0128915668650351	0.0001661924962302	0.0001613907709061	0.0345607206734435	-0.0092472909256598	8.551238945974849e-05	0.0011944434134656	-0.0064560236995369	-0.0003510368671567	1.232268897588484e-07	4.168024201160516e-05	0.0009603712061844	-1.743662462228035e-05	3.0402460378301584e-10	9.223128560906172e-07	-0.0032089400882174	1.1783384625850537e-07	5.413613495969132e-15	1.029729649372295e-05	0.0328188985000173	-0.055266691500008	-0.0772475461000169	-0.0068322673000074	0.0717551168000159	0.0645158866000161	-0.0198910824000018	-0.0805062393000315	1
-3.601327063667944e-15	-0.0001368883655126	-8.245255989508062e-15	-7.990147497425983e-15	-2.041000718699041e-15	1.0001368883426462	16.999874425724965	-0.0281975900567293	-0.0005976724850416	3.572123919981235e-07	0.0007951040850104	0.0201508843217003	0.007446917582473	5.545658147011501e-05	0.0004060581389441	0.0352454992045022	0.0006847785310573	4.6892162830304914e-07	0.0012422452141717	-0.0063777749594352	7.824874011650961e-05	6.1228618936168775e-09	4.067601343510645e-05	0.0008017457990753	-0.0001586254071002	2.5162022047320893e-08	6.42796327063845e-07	-0.0032099808341242	-1.040745911595016e-06	1.0764949689388709e-12	1.0303976956320785e-05	0.0320341914000163	-0.056513253500008	-0.076378685300017	-0.003419132800005	0.0736957799000168	0.061246312400016	-0.0256373767000037	-0.0813633012000314	1
