bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-01_task-balloonanalogrisktask_run-01_bold	0.0003716387959866221	0.010889178528428092	1	27.373517900536914	1.1484634488926175	1.0010244735234906	0.5310046391475973	1816.417724609375	0.055523513667812004	0	0.0	1.6847484666666668	1.6506272000000002	1.8479231999999999	1.555695	0.0106106	-0.0011935505317524076	0.030405765399336815	299	64	64	33	7.891378084934751	2.0	3.125	3.125	4.0	41.05526703470528	5.6676064551713194	29.365110397338867	13.926421165466309	78164.0	9.799330711364746	93.7688938140865	46.94735336303711	3.4624592914005703	66.74687132505484	615.574462890625	614.1153564453125	25232.0	500.64463500976564	739.545166015625	77.81951141357422	60.007453724509105
sub-01_task-balloonanalogrisktask_run-02_bold	0.0002932775919732442	0.011314294782608697	1	24.99468548654364	1.0718408138926168	0.9905510221140941	0.53155536252787	1793.404541015625	0.06696551830952154	3	1.0033444816053512	1.6817754666666669	1.635312	1.8445344	1.56548	0.017109	-0.0009732971084304154	0.029556086286902428	299	64	64	33	7.927781088319007	2.0	3.125	3.125	4.0	40.2838960946247	5.945284722736185	29.752382278442383	14.043478012084961	78157.0	9.62207317352295	96.09498138427733	47.96083068847656	3.445014181383942	66.68235134325586	615.9315795898438	614.3912963867188	25277.0	501.0187255859375	739.9023315429687	77.49698638916016	58.242778864922
sub-01_task-balloonanalogrisktask_run-03_bold	0.00031593333333333333	0.012557735066666667	0	25.047367529632105	1.0670862701003352	0.9838540921739126	0.5325948121575274	1777.619140625	0.06443799781679765	2	0.6666666666666666	1.6918455666666665	1.6579519999999999	1.8490271999999999	1.5685575	0.0165957	-0.0005277189775370061	0.02912253327667713	300	64	64	33	7.891111092953551	2.0	3.125	3.125	4.0	37.90599137565378	5.999596204609923	30.256175994873047	14.08666706085205	78131.0	9.646666526794434	99.10333633422852	48.78764343261719	3.4421817185970127	67.08281863561405	616.2252197265625	614.6516723632812	25334.0	500.7666931152344	740.6401611328124	77.8901138305664	56.16508880571928
sub-02_task-balloonanalogrisktask_run-01_bold	0.0006980936454849499	0.012383927692307692	1	30.02284263765104	1.1329681993959724	1.0076378462751685	0.5754652494968493	1195.2657470703125	0.09546493428351661	13	4.3478260869565215	1.6013369	1.6105024000000001	1.7131008	1.4804075	0.0144431	0.017768574878573418	0.017059961333870888	299	64	64	34	7.141959888970651	2.0	3.125	3.125	4.0	18.430414346382108	8.660082574531286	38.409095764160156	16.446487426757812	76004.0	10.157190322875977	152.88143081665032	56.9948616027832	2.9808474752015206	73.42849005728796	588.8823852539062	584.54345703125	30516.0	472.91888427734375	719.7524871826172	81.84502410888672	53.041198410792276
sub-02_task-balloonanalogrisktask_run-02_bold	0.0002942281879194631	0.010832134798657718	2	31.10854950959596	1.1692049165656566	1.0058371484511783	0.5734167338777617	1241.466552734375	0.07973572803322873	4	1.342281879194631	1.5923201666666669	1.6051392000000002	1.6934688	1.4783525	0.0131624	0.01885562762618065	0.01850580796599388	298	64	64	34	7.153856423200336	2.0	3.125	3.125	4.0	17.252071204110763	8.318492310620051	37.77027130126953	16.197986602783203	76244.0	10.144295692443848	149.38373031616177	55.67994689941406	3.188642193038504	72.96096903910502	591.9992065429688	587.3775634765625	30382.0	474.22901916503906	723.0731811523438	82.10507202148438	55.87650520261377
sub-02_task-balloonanalogrisktask_run-03_bold	0.0003418729096989967	0.011502429264214046	1	30.089249835067125	1.1412575982214765	0.9994173425503357	0.5732195434671018	1228.58056640625	0.07801799282627633	8	2.6755852842809364	1.5906734	1.6053600000000001	1.6927552	1.473905	0.0135574	0.017874818295240402	0.01900055631995201	299	64	64	34	7.120026935498703	2.0	3.125	3.125	4.0	16.985591126904996	8.449346333138244	37.56315994262695	16.2608699798584	76217.0	10.110367774963379	148.32508544921876	54.48701477050781	3.3770920783281735	72.9202029075476	592.41455078125	588.088623046875	30428.0	473.9623657226563	724.3352966308591	82.59504699707031	55.174842660780996
sub-03_task-balloonanalogrisktask_run-01_bold	0.001828666666666667	0.01792944673333333	0	21.32282332347825	0.9644166170903016	0.9424129290635447	0.4888682245067241	2562.978759765625	0.09399100412628456	11	3.6666666666666665	2.0002999	1.9944479999999998	2.2168191999999998	1.7896325	0.00832925	-0.008635801263153553	0.025991475209593773	300	64	64	34	6.779717729114878	2.0	3.125	3.125	4.0	32.13966059876134	4.4947551507754895	25.22199058532715	11.091667175292969	88006.0	7.6566667556762695	90.78166770935059	41.540855407714844	1.7101965983616534	69.76627978604583	561.4780883789062	570.4066772460938	20847.0	405.8483428955078	683.086669921875	84.13226318359375	43.084598521585576
sub-03_task-balloonanalogrisktask_run-02_bold	0.0008978666666666666	0.013534207233333333	0	22.668637304481592	1.0072668365886281	0.9583319053846157	0.489704764778277	2579.0634765625	0.11037458096796837	22	7.333333333333333	1.9689861666666666	1.9571488	2.1722272	1.7775825	0.0226006	-0.008679870516061783	0.029719660058617592	300	64	64	34	6.79170325636223	2.0	3.125	3.125	4.0	31.548091813525964	4.521937049226017	25.580524444580078	11.066666603088379	87974.0	7.586667060852051	92.39016609191886	42.5185432434082	1.8427894453030573	69.23256470518976	562.4241333007812	570.5633544921875	20827.0	408.53734436035154	683.3746948242188	84.0068588256836	50.89140865649097
sub-03_task-balloonanalogrisktask_run-03_bold	0.0008468561872909698	0.00960034973244147	1	22.35965081674497	1.0440897427516782	0.9868357897315442	0.4888311063117764	2655.112548828125	0.12449119988519528	38	12.709030100334449	1.9605234000000002	1.942048	2.1629472	1.776575	0.0177101	-0.009017683565616608	0.029013020917773247	299	64	64	34	6.812218116313774	2.0	3.125	3.125	4.0	32.37546173967334	4.3089682286942015	25.428380966186523	10.959866523742676	87947.0	7.735785961151123	91.02474899291991	42.47216796875	1.782353501244379	70.1235376936789	565.1004638671875	573.943115234375	20809.0	408.83612670898435	687.0802368164061	84.24999237060547	55.966340601444244
sub-04_task-balloonanalogrisktask_run-01_bold	0.0005383277591973244	0.008326532474916389	1	24.227664736342295	1.1035013611744964	1.0073761905704706	0.508225363171971	2382.65380859375	0.09360654613263453	7	2.3411371237458196	1.7834577333333332	1.7938176000000001	1.8734656	1.68309	0.00617664	-0.002589915180578828	0.020142456516623497	299	64	64	34	7.8924892512553635	2.0	3.125	3.125	4.0	55.67575479458022	4.47755835294436	25.513778686523438	12.688962936401367	83439.0	9.311037063598633	78.98661804199219	41.337955474853516	2.2316586558233498	69.97481596845222	635.6389770507812	635.4815673828125	24588.0	508.2511642456055	762.7981414794922	80.51561737060547	65.30043571384158
sub-04_task-balloonanalogrisktask_run-02_bold	0.00039796610169491527	0.007431904644067796	5	24.304181208979585	1.1043696596258503	1.0077606720748302	0.5088412932193851	2373.6240234375	0.09982007676813473	16	5.423728813559322	1.7805858333333333	1.792976	1.8705439999999998	1.6782375	0.00661061	-0.0022465973161160946	0.020068053156137466	295	64	64	34	7.887337636217635	2.0	3.125	3.125	4.0	55.06323091740831	4.412625506605466	25.80418586730957	12.674575805664062	83496.0	9.41271162033081	80.51101875305176	41.95389938354492	2.3432411050658297	69.76270539715235	633.8072509765625	633.5084838867188	24608.0	506.71779174804686	760.343392944336	80.31805419921875	68.20569708407857
sub-04_task-balloonanalogrisktask_run-03_bold	0.006480406779661017	0.013822385966101695	5	24.766668196428572	1.1355572728231287	1.0428583515986392	0.5095402973221583	2290.65185546875	0.11768466100758464	32	10.847457627118644	1.7900196333333334	1.8016128	1.8815936	1.6868525	0.0152053	-0.0023122949060052633	0.019583601504564285	295	64	64	34	7.922510917239818	2.0	3.125	3.125	4.0	54.67136155290038	4.62370815831453	25.967729568481445	12.857626914978027	83490.0	9.440677642822266	81.04322128295904	41.89737319946289	2.45774040495668	69.53154650023019	632.7838134765625	632.505126953125	24582.0	506.94983520507816	758.3906738281246	79.83482360839844	57.16130547528155
sub-05_task-balloonanalogrisktask_run-01_bold	0.0022521999999999998	0.0133262783	0	28.051934034715703	1.1278937509698985	1.0007335544481608	0.5360725708711946	1761.880615234375	0.1328842324430237	39	13.0	1.8002995000000002	1.7898656	1.9780704	1.6329625	0.0257362	-0.004743341356515884	0.034840114414691925	300	64	64	34	7.379956191342962	2.0	3.125	3.125	4.0	27.856152458025896	5.228643786225232	29.62145233154297	12.930000305175781	81184.0	9.05666732788086	111.09600524902321	45.6345329284668	3.5012439079542865	64.97501507875059	565.1089477539062	564.5350341796875	25642.0	443.97469024658204	682.1665435791014	76.49422454833984	50.4579786057584
sub-05_task-balloonanalogrisktask_run-02_bold	0.003889732441471572	0.015567352675585285	1	27.26859804439598	1.1562800092953023	1.0382114334899328	0.5348217650310286	1769.6910400390625	0.10236687982524037	16	5.351170568561873	1.8113250333333335	1.8003296	2.0060480000000003	1.6275975	0.0117011	-0.0038301674649119377	0.035507120192050934	299	64	64	34	7.366249418286848	2.0	3.125	3.125	4.0	28.991929704356572	5.270924225735552	29.38279914855957	12.946488380432129	81299.0	8.973243713378906	109.09698791503877	45.103118896484375	3.2855621977499885	65.37828758770873	565.8719482421875	565.612060546875	25620.0	443.4198822021485	682.4620483398438	76.78276824951172	48.13213884830475
sub-05_task-balloonanalogrisktask_run-03_bold	0.0005994314381270903	0.008823234682274247	1	26.262054993523506	1.1324227560402689	1.0099583359395978	0.533070968267251	1891.197509765625	0.09407840948677479	16	5.351170568561873	1.7798442	1.7724608000000002	1.9526367999999998	1.614435	0.0229631	-0.0025672991760075092	0.03787292540073395	299	64	64	34	7.369327726807414	2.0	3.125	3.125	4.0	30.229888058538137	4.6907746094161915	28.955947875976562	12.578595161437988	81422.0	9.16387939453125	107.39799499511719	44.90365219116211	3.208375005299061	65.61627854441464	569.1511840820312	568.2926025390625	25536.0	446.7474899291992	688.0133666992188	77.11442565917969	59.522928800899535
sub-06_task-balloonanalogrisktask_run-01_bold	0.0005106666666666666	0.0058765959999999996	0	23.496225280401347	1.1023045437792651	1.0021445074916382	0.5195177454536839	2185.589111328125	0.0507208758911148	1	0.3333333333333333	1.761980947699141	1.7705088	1.8756065430974231	1.6398275	0.0218423	-0.006095449440181255	0.02405417151749134	300	64	64	34	6.997292632309338	2.0	3.125	3.124999761581421	4.0	40.96996374309622	5.213818838619115	26.175270080566406	11.74000072479248	82731.0	7.933333396911621	94.5150032043457	42.937416076660156	1.3102930798060024	76.91741033533927	568.9052734375	565.5066528320312	25255.0	441.1466827392578	698.8140075683593	80.81632232666016	68.30738494719844
sub-06_task-balloonanalogrisktask_run-02_bold	0.0005526666666666667	0.0063805302	0	23.41897669785952	1.0979807622742472	0.9999244238127087	0.5200334232334936	2167.04931640625	0.054618957273722187	2	0.6666666666666666	1.7699879479799028	1.7718848	1.8866465439397082	1.6514325	0.0219778	-0.005594480782747269	0.023457486182451248	300	64	64	34	7.019152036443556	2.0	3.125	3.124999761581421	4.0	39.93855728589056	5.317600541460218	26.438072204589844	11.80666732788086	82765.0	7.930000305175781	95.7366714477539	43.21769714355469	1.2302952694233378	76.77895932250276	569.921142578125	567.11669921875	25247.0	441.46466674804685	700.2306884765624	80.79401397705078	66.4665169318323
