trial_type.failedstopcritical	trial_type.failedstopnoncritical	trial_type.gocritical	trial_type.gononcritical	trial_type.junk	trial_type.successfulstopcritical	rt_reg.rt	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	intercept
-0.0007776726003217	0.0718986865956969	0.4020028976273944	0.1790345639737131	-0.0256295862584213	2.4593300401404524e-16	0.1655876691941036	-0.0756008000000026	-0.0058380000000009	3.4082243999746125e-05	0.0057154809606428	0.0022099899999998	0.0278871900000013	0.0007776953660976	4.88405579726817e-06	-0.0300088000000004	-0.0241959200000006	0.0005854425446459	0.0009005280774416	0.0003196689999992	-0.0007407810000004	5.487564917415547e-07	1.0218826897917057e-07	0.0003494599999981	-0.0004476930000014	2.0042902489348718e-07	1.2212228808962106e-07	-0.0012707100000005	1.5725240824483263e-16	-9.689877910750652e-16	1.614703905188955e-06	0.1053535962000008	0.1007458934000012	0.0932150794000013	0.0829796586000015	1
0.0019721107364017	0.0732946317586589	0.5087905758169645	0.0587616573361525	-0.018404918113198	1.366408980630066e-16	0.1521844445940403	-0.0613582000000022	0.0142426000000022	0.0002028516547604	0.0037648287072394	-0.0054861699999997	-0.0076961600000001	5.923087874469251e-05	3.0098061268102163e-05	0.0050882600000009	0.035097060000001	0.001231803620644	2.589038982530256e-05	0.0010355200000015	0.0007158510000019	5.124426567604146e-07	1.0723016702974987e-06	0.0007760650000017	0.0004266050000025	1.819918293512407e-07	6.022768871454842e-07	-0.0009726330000003	0.0002980770000019	8.884989927175519e-08	9.460149503725534e-07	0.1050109242000012	0.0993972873000014	0.0902624520000014	0.0779300243000013	1
-0.0029789319144477	0.2431967719661864	0.3453730035911925	-0.0037243319741802	-0.011059601034022	-3.2273850917997487e-17	0.1301271903099415	-0.0756008000000026	-0.0142426000000028	0.0002028516547619	0.0057154809606429	-0.0034466099999997	0.0020395599999986	4.159804992811801e-06	1.1879120490411293e-05	-0.0287627000000004	-0.0338509600000018	0.0011458874929217	0.0008272929112912	0.0002912839999999	-0.0007442360000019	5.538872254928628e-07	8.48463687172676e-08	0.0003494599999984	-0.0004266050000019	1.8199182824856139e-07	1.2212228836776826e-07	-0.00127071	-0.0002980770000022	8.884989971578111e-08	1.614703904751242e-06	0.104634411000001	0.0979205629000012	0.0870480856000015	0.0724787270000011	1
0.0993312680785446	0.2645457057694093	0.142116284959332	-0.0344995236771049	-0.0057813355631627	-2.0228482175165184e-16	0.1178654954868271	-0.0515988000000014	0.0240020000000037	0.0005760960040055	0.0026624361614369	-0.0130070000000009	-0.0095603900000002	9.140105695159314e-05	0.0001691820490011	-0.0101520000000004	0.0186107000000006	0.0003463581544893	0.0001030631039991	0.0007221330000006	0.0004308490000003	1.8563085992170514e-07	5.214760681557573e-07	0.0006224739999994	0.000273014000002	7.45366453761174e-08	3.874738805328522e-07	-0.0009476700000015	0.0003230400000018	1.0435484228385423e-07	8.980784289019913e-07	0.1042241778000011	0.0963176234000012	0.0835813012000011	0.066653863500001	1
0.2886635048445172	0.1444631179366034	0.0123185745436801	0.0314621087669782	-0.0026976568265325	-4.796145360000005e-17	0.1474026782330595	-0.0500203000000012	0.0015784999999994	2.4916622492792985e-06	0.002502030412089	-0.0033936600000007	0.0096133400000001	9.24163059553136e-05	1.151692819549376e-05	-0.0365575000000017	-0.0264055000000006	0.0006972504302493	0.0013364508062537	0.000377894000001	-0.0003442390000009	1.185004882705176e-07	1.4280387596604646e-07	0.0003494599999985	-0.0002730140000009	7.453664503453263e-08	1.221222894702633e-07	-0.0007946070000012	0.0001530630000009	2.3428282478318202e-08	6.314002822846115e-07	0.1037803570000012	0.094590535100001	0.0798721515000008	0.0604854561000007	1
0.2743289879889118	0.0459438137325215	0.0066647355593644	0.2370101774719389	-0.0011412126841714	-1.4781071254791576e-16	0.1841935713908828	-0.0540425000000022	-0.0040222000000009	1.6178092839889757e-05	0.0029205918062506	-0.00339577	-2.109999999435757e-06	4.451211796761493e-12	1.1531253892317184e-05	-0.0023889400000005	0.0341685600000017	0.001167490492474	5.707034321934071e-06	0.0007221330000008	0.0003442390000014	1.1850048787922925e-07	5.214760693585935e-07	0.0003494599999977	1.070930665430153e-15	-2.056982022059703e-15	1.221222893169827e-07	-0.0006373459999986	0.0001572610000006	2.4731022328752223e-08	4.062099195941386e-07	0.1033030914000011	0.0927415241000012	0.0759313923000007	0.0540052975000008	1
0.141284179156966	-0.0064050876364475	0.1898520911934062	0.2718312836509416	-0.0004500508219021	6.653634008436298e-16	0.1790402060101283	-0.0476420000000017	0.0064005000000007	4.096640025016509e-05	0.0022697601639994	0.0259440000000023	0.0293397700000005	0.0008608221036541	0.0006730911359962	-0.0374095000000018	-0.0350205600000004	0.0012264396227131	0.0013994706902543	0.0003091100000014	-0.0004130230000001	1.7058799749054305e-07	9.554899158965936e-08	0.0003494599999998	1.7012159645623145e-15	-9.67795155414527e-16	1.2212229131547833e-07	-0.0007572650000005	-0.0001199190000011	1.4380566470646416e-08	5.734502786417386e-07	0.1027925350000016	0.0907729736000009	0.0717704507000009	0.0472467876000008	1
0.0891176572641109	-0.0270881864455937	0.2516926337791651	0.1556568996540132	-0.0001416405473625	-2.1932548001798128e-15	0.1293333051927874	-0.0355545000000009	0.0120875000000018	0.0001461076562499	0.001264122470248	0.0090878900000021	-0.0168561100000011	0.0002841284443312	8.258974465062827e-05	0.0167055000000003	0.054115000000002	0.0029284332250021	0.0002790737302473	0.0001446019999986	-0.000164508000002	2.706288169985056e-08	2.0909736514764476e-08	0.0003494600000015	-1.054303507841599e-15	-9.06760311536859e-16	1.2212229169318636e-07	-0.0005602030000011	0.0001970620000015	3.883343157693762e-08	3.138273996660132e-07	0.102248852200002	0.0886874211000016	0.0674013924000013	0.0402447607000008	1
0.2291970175992467	-0.0301468674908046	0.1476957463520168	0.0556664078009834	1.4618464037126442e-06	5.556122086511995e-15	0.0951844933786847	-0.0261106999999997	0.0094438000000007	8.918535843965944e-05	0.0006817686544876	0.0115476000000006	0.002459709999999	6.050173283273735e-06	0.0001333470657583	-0.0169029000000003	-0.0336084000000015	0.0011295245505601	0.000285708028411	0.0003598130000015	0.000215211000001	4.6315773931797645e-08	1.2946539477734712e-07	0.0003494600000012	-3.8032921599058255e-16	-9.78374925091533e-16	1.221222918271496e-07	-0.0004626530000014	9.755000000023047e-05	9.516001699129437e-09	2.140477971494533e-07	0.1016722183000019	0.0864875547000014	0.0628368866000011	0.0330353063000006	1
0.3210096522139357	-0.0242302457622592	0.0518377583091544	0.0003852652154304	-1.3873763166037417e-06	-1.8513012584446413e-14	0.0828613640965252	-0.0148077999999992	0.0113029000000014	0.0001277555484101	0.000219270940838	0.0067310100000004	-0.0048165899999996	2.319953922702144e-05	4.530649562019839e-05	0.025978800000001	0.0428817000000014	0.0018388401948913	0.0006748980494379	-0.0001576230000014	-0.0005174360000028	2.6774001600167775e-07	2.484500977810264e-08	0.0001107719999996	-0.0002386880000019	5.697196102383874e-08	1.2270434977049126e-08	-3.5616799998953915e-05	0.0004270362000024	1.823599198340726e-07	1.2685562579920595e-09	0.101062819000002	0.0841762099000014	0.0580901693000009	0.0256555829000004	1
0.3994716191103191	-0.0159549714001619	3.943924791185644e-05	-0.0239493691774088	4.610363956684422e-07	5.2102704791357933e-14	0.1230813133752852	-0.0148128999999993	-5.100000001032234e-06	2.600941171926229e-11	0.0002194220064088	0.0017920299999992	-0.0049389800000007	2.439352344014688e-05	3.211371521288038e-06	0.0033390500000008	-0.0226397500000016	0.0005125582800626	1.1149254901853602e-05	0.0001052569999991	0.0002628800000017	6.910589403326126e-08	1.1079036509365975e-08	0.0003494600000006	0.0002386880000023	5.697196109793185e-08	1.2212229281942318e-07	-3.561679999817288e-05	-1.4079262093209902e-15	-6.497519025258086e-16	1.2685564672724555e-09	0.1004208509000019	0.0817563659000014	0.0531750048000008	0.0181436269000002	1
0.3573450114088359	-0.0089690116216058	0.1062287224878669	-0.0268901685878532	-1.1080391326276516e-07	-1.4973995236988182e-13	0.189200989390883	-0.0058370899999987	0.0089758100000006	8.056516515639157e-05	3.407161966650468e-05	0.0061762999999992	0.0043842700000003	1.922182343201905e-05	3.814668169066802e-05	-0.0048326200000003	-0.0081716700000001	6.677619058816514e-05	2.3354216064965694e-05	-0.0002748880000026	-0.0003801450000007	1.4451022154309418e-07	7.556341365334613e-08	0.0001082949999999	-0.0002411650000015	5.81605578758876e-08	1.1727806377432437e-08	-3.5616799998818024e-05	-1.1425853492489093e-15	-5.987016017168914e-16	1.2685571966282838e-09	0.099746520700002	0.0792311419000014	0.0481056459000004	0.0105381559000001	1
0.1836932487728368	-0.0044352780466005	0.3826431367945078	-0.0255580714986803	1.3429933037492296e-08	4.1491379712987196e-13	0.2530376979907993	-0.0081736199999986	-0.0023365300000011	5.459372439836817e-06	6.68080639026913e-05	-0.0029654400000016	-0.0091417400000002	8.357141022695175e-05	8.793834395700432e-06	0.0038631199999997	0.0086957400000001	7.561589414665358e-05	1.49236961343369e-05	-9.173760000360136e-05	0.0001831504000014	3.354406927645578e-08	8.415787909872016e-09	0.0003494600000021	0.0002411650000018	5.8160557731624326e-08	1.2212229299683926e-07	-0.0002059070000007	-0.0001702902000016	2.8998754098420723e-08	4.2397691615431936e-08	0.099040045800002	0.0766037926000014	0.0428967924000005	0.0028783697000001	1
0.0475788598348933	-0.0019962039070465	0.5224937460984842	0.0673392154657565	5.521400123948231e-09	-1.1322310820730578e-12	0.2635500934720635	0.0076202000000023	0.0157938200000016	0.0002494447501937	5.806744803800378e-05	0.0174468999999992	0.0204123400000014	0.0004166636242753	0.0003043943196099	-0.0137790000000012	-0.01764212	0.0003112443980931	0.0001898608410025	-0.0002058150000026	-0.0001140773999986	1.3013653095645882e-08	4.235981453138726e-08	0.0001701100000032	-0.000179350000002	3.216642392014149e-08	2.8937412981763065e-08	-3.5616800000970253e-05	0.0001702902000007	2.8998752544690152e-08	1.268557190648397e-09	0.0983016538000024	0.0738777047000014	0.0375635487000007	-0.0047962520999999	1
-0.0222201782472681	-0.0008297274408918	0.3756624415058532	0.3344272129580788	-6.025181407309618e-09	3.0305295135448258e-12	0.2636306669250959	-0.0147940999999991	-0.0224143000000044	0.0005024008444957	0.0002188653948088	-0.0091631700000021	-0.0266100700000012	0.0007080958254056	8.396368445179356e-05	0.0229729999999999	0.0367520000000008	0.0013507095040003	0.0005277587289987	0.0002898289999987	0.0004956440000018	2.456629742985235e-07	8.4000849107875e-08	-9.12889000008595e-05	-0.0002613989000024	6.832938502611897e-08	8.333662095951237e-09	-3.561679999893964e-05	-2.4806426308353713e-16	-5.737709556929372e-16	1.26855525800913e-09	0.0975315827000018	0.0710563920000014	0.0321213800000005	-0.0124461532999999	1
-0.0459507556849987	-0.0002809245425366	0.1652675220991123	0.5927668013350079	3.7240638916227437e-09	-7.965345754726514e-12	0.283759340780899	-0.0079788799999993	0.0068152200000007	4.644722364805238e-05	6.366252605234122e-05	0.0213995999999991	0.0305627700000016	0.0009340829100736	0.0004579428801586	-0.0174517000000014	-0.0404247000000008	0.0016341563700904	0.0003045618328921	-1.6488700000031347e-05	-0.0003063176999997	9.383053227636043e-08	2.718775271741033e-10	-9.12889000017761e-05	1.2018185555699072e-15	-1.127102317337826e-15	8.333662256752123e-09	-3.561679999910947e-05	-1.0309435754882166e-15	-8.038864306815363e-16	1.2685560434356175e-09	0.0967300807000019	0.0681434909000012	0.0265860672000003	-0.0200319051	1
-0.0453603527465807	-0.0001686561269214	0.0307496523630694	0.7450696293428397	-1.9293450478640793e-09	2.055426463963899e-11	0.2908383761770098	-0.014797	-0.0068181200000012	4.648676033385281e-05	0.0002189512089982	-0.0071499400000019	-0.0285495400000013	0.000815076234212	5.112164200613718e-05	0.0231141999999993	0.0405659000000013	0.0016455922428109	0.0005342662416383	0.0005573500000012	0.0005738387	3.292908546054752e-07	3.1063902277788825e-07	2.238929999862433e-05	0.0001136782000001	1.2922731540750761e-08	5.012800182242492e-10	-3.56167999987369e-05	-4.506461376484813e-16	8.738998601419549e-18	1.268554574029637e-09	0.0958974061000017	0.0651427560000012	0.0209736614000001	-0.0275144096	1
-0.0343299166072668	0.0002915303409438	-0.0206320630320261	0.7612417209926046	9.135312979869101e-10	-5.2009173753019454e-11	0.2522895719914099	-0.0007993049999992	0.0139976950000022	0.0001959354653147	6.388884811424497e-07	0.0382366000000005	0.0453865400000025	0.0020599380131757	0.0014620375795579	-0.0133602000000017	-0.0364744000000001	0.00133038185536	0.0001784949440417	-0.0002114449999992	-0.0007687950000016	5.910457546534607e-07	4.4708987989680395e-08	-9.128900000004249e-05	-0.0001136782999996	1.2922755059212687e-08	8.333682444117221e-09	0.0001036280000009	0.0001392448	1.9389113742655776e-08	1.0738763142788245e-08	0.095033827100002	0.0620580552000011	0.0153004370000003	-0.0348551006000001	1
-0.0217334225606681	-0.0007692549049951	0.1463963430698702	0.5366331300968478	-4.087952510677668e-10	1.2873866912651718e-10	0.2184380426299134	0.0002928130000011	0.0010921179999994	1.1927217245709956e-06	8.573945151917903e-08	0.0058843299999995	-0.0323522700000023	0.0010466693741544	3.462533954963315e-05	0.0125931999999985	0.0259534000000009	0.0006735789715596	0.0001585886862391	2.96397999992746e-05	0.000241084799999	5.812188065171654e-08	8.785183350017885e-10	-9.128900000019934e-05	-8.452089122252146e-16	-1.5993007103248833e-15	8.333681651148071e-09	0.0001184640000007	1.4835999999835255e-05	2.2010609807650988e-10	1.4033719904867224e-08	0.094139622200002	0.058893364600001	0.0095828452000001	-0.0420161432000004	1
-0.0119899137392156	0.0019094061574094	0.4461531974397033	0.2285137355507744	1.756356286747327e-10	-3.107693079145326e-10	0.2167736127193918	0.0104885000000021	0.0101956870000008	0.0001039520334017	0.0001100086322486	0.0317610999999998	0.0258767700000012	0.000669607225633	0.0010087674732091	-0.0253358000000028	-0.0379290000000002	0.0014386090409995	0.000641902761644	-0.0002114449999999	-0.0002410847999998	5.8121880530208496e-08	4.470898880638884e-08	-9.128899999987304e-05	1.109894622743715e-15	-8.679197997890319e-16	8.333681403644065e-09	-3.56168000014281e-05	-0.0001540808000016	2.374089325533673e-08	1.2685562058413483e-09	0.093215079400002	0.0556527631000007	0.0038374655	-0.0489606284000006	1
-0.0058951742740524	-0.0036509759111593	0.617946078035372	0.0281572626123684	-7.314188836939063e-11	7.286555767292635e-10	0.2009306092303492	0.0063558800000019	-0.0041326200000015	1.7078548062461498e-05	4.039721057317576e-05	-0.000968427000002	-0.0327295270000012	0.0010712219376454	9.378508565904516e-07	0.0200455999999987	0.0453814000000017	0.0020594714659608	0.0004018260793587	-0.0001299460000015	8.149899999852502e-05	6.6420872704961274e-09	1.68859636006494e-08	-9.128899999944928e-05	-4.0658327044139637e-16	-2.675246142710313e-15	8.333681274913635e-09	-3.561680000213867e-05	3.8882817670446374e-16	2.425270350234946e-16	1.268554936678935e-09	0.0922604968000017	0.0523404279000007	-0.0019190420000001	-0.0556527631000009	1
-0.0026251706290496	0.0824954494317455	0.6000875730995305	-0.0660606362295941	2.969273981669038e-11	-1.645844464119969e-09	0.1865363345393618	0.0063704700000015	1.458999999931001e-05	2.128667054660706e-10	4.058288801959726e-05	0.0266356999999989	0.0276041270000021	0.000761987827433	0.0007094605144886	0.0035354399999991	-0.0165101599999999	0.0002725853832244	1.2499335993689866e-05	-0.0002114450000001	-8.149899999806475e-05	6.6420859990323916e-09	4.470898789658199e-08	-0.0004701580000025	-0.0003788690000018	1.435417211550777e-07	2.210485433446121e-07	0.0004037060000022	0.0004393228000022	1.9300452543363004e-07	1.629785377001794e-07	0.0912761819000017	0.0489606284000007	-0.0076699846	-0.062058055200001	1
-0.0010404052671797	0.2786735407899377	0.3750696963810909	-0.051751504285701	-1.1792848004963248e-11	3.5299468625660374e-09	0.1782696426963856	0.0063612100000011	-9.260000000796891e-06	8.574608713549222e-11	4.046499266229114e-05	0.0110920999999989	-0.0155436000000006	0.0002416035009595	0.0001230346824103	0.0242262999999994	0.0206908600000007	0.0004281116875388	0.0005869136116886	-0.0001509630000002	6.0481999999241344e-05	3.658071804004523e-09	2.278982725795928e-08	-9.128900000058245e-05	0.0003788690000035	1.4354172125772078e-07	8.333681511887766e-09	0.0001080970000008	-0.0002956090000029	8.738468270957584e-08	1.1684961101160644e-08	0.0902624520000017	0.0455177209000008	-0.0133986863	-0.0681434909000012	1
-0.000336017052772	0.2823591152013005	0.1400823713464203	0.1524985429093517	4.592261098535561e-12	-6.987629378257569e-09	0.1624168841140267	0.0201029000000023	0.0137416900000013	0.0001888340440565	0.0004041265884086	0.0205148999999985	0.0094228000000004	8.87891598389825e-05	0.0004208611220095	0.0002150949999982	-0.0240112050000004	0.0005765379655515	4.6265859387704884e-08	1.402630000194572e-05	0.0001649893000002	2.7221468768455457e-08	1.9673634680068783e-10	-9.128899999929364e-05	-4.1637211062649348e-16	-5.206695645639437e-16	8.333681651606594e-09	0.0003100780000007	0.0002019810000004	4.07963232391417e-08	9.6148368746227e-08	0.0892196337000018	0.0420161432000005	-0.0190885350000001	-0.0738777047000011	1
-0.0001730274046573	0.1549415238380117	0.1460499314667844	0.2591068958820983	-1.755420185438899e-12	1.1922487180805761e-08	0.1652563819882543	0.0139993000000014	-0.0061036000000015	3.725393295920434e-05	0.0001959804004896	0.0348723000000007	0.0143574000000014	0.0002061349347589	0.0012160773072892	0.0321294999999991	0.0319144050000021	0.001018529246504	0.0010323047702488	-0.0002114449999988	-0.0002254713000006	5.0837306594110324e-08	4.470898712168497e-08	-0.0002868729999996	-0.0001955840000012	3.82531012406404e-08	8.22961185665229e-08	0.0002421240000002	-6.79540000006951e-05	4.617744594461489e-09	5.8624033259942364e-08	0.088148063100002	0.0384604087000007	-0.0247230316	-0.0792311419000012	1
0.0002467541262904	0.0544344605151541	0.2468879825602752	0.3132442638226364	6.590889591203469e-13	-1.3569161065478596e-08	0.1884741247498149	0.0133251000000009	-0.0006742000000005	4.545456388153646e-07	0.0001775582900099	0.0279051000000003	-0.0069672000000008	4.854187583842707e-05	0.0007786946060094	0.0321351000000001	5.5999999997332335e-06	3.1359491030292717e-11	0.0010326646520092	-0.0002781809999997	-6.673600000085661e-05	4.4536932239965405e-09	7.738466927372058e-08	-9.128899999902456e-05	0.0001955840000013	3.8253101076143214e-08	8.33368215500066e-09	0.0002441810000009	2.0569999996770564e-06	4.229797798530986e-12	5.962436248717368e-08	0.0870480856000019	0.0348551006000007	-0.0302858376000001	-0.0841762099000013	1
-0.0007094050951632	-0.0013648869941781	0.1738387845719528	0.4954916644861955	-2.428565096105846e-13	-1.2423357397450677e-08	0.1797011974542727	0.0063668200000002	-0.0069582800000015	4.841766055806045e-05	4.053639691211999e-05	0.0279068999999996	1.7999999999510291e-06	3.238220336240909e-12	0.0007787950676089	0.0321335999999998	-1.500000000059136e-06	2.2496785122097417e-12	0.0010325682489587	-0.0002114449999993	6.673600000042686e-05	4.453693180933236e-09	4.4708987693244507e-08	-0.0002071239999999	-0.000115835000001	1.3417746793007114e-08	4.290035202655928e-08	0.0001654780000008	-7.870300000100905e-05	6.194160879340106e-09	2.7382968809102383e-08	0.0859200556000015	0.0312048659000005	-0.0357608221000005	-0.0886874211000013	1
