img1	img2	dice	voxinmask	voxoutmask	ratio_inoutmask
sub-14_run-03	mni152	0.8466699928828756	86.26616179928158	13.733838200718425	6.281285722061947
sub-22_run-01	mni152	0.8111164793465956	82.81698965152202	17.183010348477975	4.819702017979505
sub-03_run-01	mni152	0.8578634527356497	87.77730660645861	12.222693393541388	7.181502781771582
sub-27_run-01	mni152	0.8473486439373947	87.28478393206504	12.715216067934959	6.864593056517419
sub-25_run-04	mni152	0.8107239957507337	84.32332418189513	15.676675818104865	5.378903356827141
sub-34_run-03	mni152	0.8672499423154757	88.93379828783993	11.06620171216006	8.036524238494163
sub-21_run-03	mni152	0.8445891898068792	86.6038962511623	13.396103748837701	6.464857086425327
sub-39_run-03	mni152	0.8289055280257882	85.37936306878228	14.620636931217723	5.839647306095249
sub-38_run-03	mni152	0.863287336270585	87.71469366267863	12.28530633732138	7.139805166779704
sub-23_run-04	mni152	0.8231246264998157	84.06228758122163	15.937712418778368	5.274426176881979
sub-38_run-04	mni152	0.8625872968035511	87.56354763901165	12.436452360988358	7.04087830655693
sub-14_run-02	mni152	0.16235170407808486	99.98433256736996	0.01566743263003969	6381.666666666668
sub-26_run-05	mni152	0.837640321907426	85.98737126963843	14.012628730361573	6.136419719972104
sub-13_run-01	mni152	0.8595804963099908	88.3090963136825	11.690903686317505	7.553658697662132
sub-06_run-04	mni152	0.8423020742039147	85.85551783693646	14.144482163063547	6.069894736842105
sub-27_run-04	mni152	0.8598114126546827	89.34170518482787	10.658294815172136	8.382363852203591
sub-35_run-04	mni152	0.8520578084066397	88.70880775179764	11.291192248202359	7.856460664366133
sub-24_run-04	mni152	0.8482130541917831	87.53159322164305	12.468406778356961	7.020270895683565
sub-08_run-01	mni152	0.8401096882641721	87.05994547265365	12.940054527346348	6.727942706011709
sub-06_run-03	mni152	0.8412412485414236	85.73031787203365	14.269682127966346	6.007864583333333
sub-12_run-01	mni152	0.8162209960384833	83.11494658589118	16.885053414108818	4.922397610921501
sub-34_run-04	mni152	0.8526570776290112	88.43369163023135	11.56630836976865	7.645800959394635
sub-30_run-03	mni152	0.8496345973233154	86.30919105863762	13.690808941362373	6.304170296167246
sub-19_run-01	mni152	0.8386736052806809	85.12766449821295	14.872335501787045	5.723893499308437
sub-20_run-02	mni152	0.8459117560779513	85.29112121378103	14.708878786218985	5.798614731511135
sub-26_run-04	mni152	0.8523106419469232	87.94230605763212	12.057693942367878	7.293459800685744
sub-33_run-03	mni152	0.8192048631171749	84.20270290207881	15.797297097921184	5.330196829251208
sub-01_run-04	mni152	0.8473278257055125	86.0044895460364	13.9955104539636	6.1451484623541885
sub-35_run-02	mni152	0.8572458979248881	88.68413239154894	11.315867608451056	7.837148282409806
sub-33_run-04	mni152	0.820804035627926	84.32018838953522	15.679811610464773	5.377627645300251
sub-35_run-03	mni152	0.8490856199148498	88.83824893193726	11.161751068062745	7.95916773185627
sub-33_run-01	mni152	0.8125537403267412	83.67194733052156	16.32805266947845	5.124429043943929
sub-29_run-02	mni152	0.8614261504367097	87.6309557639481	12.36904423605191	7.084699035074284
sub-10_run-04	mni152	0.8321422238948012	85.02170231959715	14.978297680402841	5.6763261175425175
sub-26_run-01	mni152	0.837173877222212	85.98819781633274	14.011802183667251	6.136840692524493
sub-11_run-04	mni152	0.8488236922225297	86.74876011239134	13.251239887608667	6.54646364024477
sub-37_run-04	mni152	0.8497606458331034	86.53564402810304	13.464355971896955	6.427016948209166
sub-20_run-01	mni152	0.8422192542323936	84.9950821463699	15.004917853630104	5.664481670308327
sub-12_run-03	mni152	0.8070848889590015	82.32906594192532	17.670934058074668	4.659010421936658
sub-22_run-02	mni152	0.8158439286628552	83.47770093532743	16.522299064672563	5.052426457636075
sub-36_run-04	mni152	0.8380100473454046	85.02121231010675	14.978787689893261	5.676107711138311
sub-17_run-01	mni152	0.8153254248156461	82.82438923128682	17.17561076871318	4.822209256287899
sub-19_run-04	mni152	0.8385239959402638	85.24534587208701	14.754654127912975	5.777522477522477
sub-01_run-01	mni152	0.8433156301332528	86.52010610400308	13.479893895996916	6.418456018388742
sub-13_run-03	mni152	0.8571225768370088	87.81447473676556	12.185525263234444	7.206457894902158
sub-04_run-03	mni152	0.8002584456341149	81.75868989666068	18.241310103339313	4.4820623866097025
sub-12_run-04	mni152	0.806690448711223	82.15831335686579	17.84168664313421	4.604851267718107
sub-21_run-01	mni152	0.8470626506380399	86.85618982639679	13.143810173603216	6.608143961241204
sub-17_run-03	mni152	0.8253560471902825	83.79044160203726	16.209558397962727	5.169199526901876
sub-13_run-04	mni152	0.850571546618923	87.44226626206813	12.557733737931878	6.963220282170828
sub-27_run-02	mni152	0.8519336312380038	88.02635503375723	11.97364496624278	7.3516757246376825
sub-25_run-02	mni152	0.8147137890246963	84.04493301829933	15.955066981700666	5.267601390498262
sub-36_run-03	mni152	0.8386550302433586	85.14580768453355	14.854192315466456	5.7321061876840105
sub-31_run-04	mni152	0.8455216278483878	85.8899846819748	14.110015318025198	6.08716452435402
sub-34_run-01	mni152	0.8704668107813941	88.89819485667309	11.101805143326914	8.007544152412738
sub-06_run-01	mni152	0.828643179765131	84.8614364428261	15.138563557173887	5.605646541187974
sub-37_run-03	mni152	0.8622737378123689	87.3671582969186	12.632841703081402	6.915875331170184
sub-01_run-02	mni152	0.8481824504887067	86.12412090934772	13.875879090652274	6.206750602732386
sub-41_run-01	mni152	0.838509294298966	85.10437512622322	14.895624873776784	5.713380663609919
sub-12_run-02	mni152	0.8164335664335665	82.87251703016773	17.127482969832275	4.838569518716577
