bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-01_T1w	0.34248185538554327	3.9117569628851094	0.5512621631208982	-1.0	4.202103807287473	4.273159421862417	4.0702826666666665	4.262869333333334	0.18752999021494143	0.44934920453505295	0.3631208052500056	0.4413824677467346	0.1515671640634536	0.0007011906950289442	0.00450227912358129	24.162363171671945	10.910007439363907	15.009383291037029	192	256	256	2.449738664214608	12.550495737171946	12.761682933991167	23.284814400586953	13.689225601818599	34.06141584095772	31.782515856377515	47.596906126356224	0.9000015258789062	0.9375	0.9375	168.2531606143712	0.0	4.980157662665328	0.0	3727430.0	0.0	20.188106130808592	13.764918543208312	0.3036547333116597	104.79347113929761	298.2410076081072	287.62113558128476	45398.0	101.5437987666577	506.5219578932972	117.4076124903102	0.17069517075725793	55.495467243122654	715.901852081673	715.656486980617	76705.0	621.936173107475	809.9943193942308	57.02179714330985	0.27700423655153017	41.90330331174871	1000.1198899249822	1000.0475255809724	291213.0	929.8404176719487	1070.7771491780877	42.94841227149198	0.12165803631969771	0.4622806651215155	0.5103521243931851	0.43333196113946976
sub-02_T1w	0.3759137816500809	3.6250349947603984	0.5428786761571995	-1.0	4.167181909511767	4.223348395201967	4.146464	4.131733333333333	0.19330191580572156	0.4495214869968192	0.3571765971974592	0.44918107986450195	0.14130755662918087	0.0	0.005223982880887978	25.924943247193458	11.838358359122054	16.41453827168282	192	256	256	2.362847913384053	12.98395811202455	12.769707164571138	22.96231546830481	15.532464481868583	37.895088268583365	34.956638974154274	51.442364172010876	0.9000015258789062	0.9375	0.9375	3039.7993113383327	0.0	3.6598457503130972	0.0	3550507.0	0.0	15.420794486999512	12.73534743621116	-0.05452770455102662	121.23054908327936	296.4561559613761	301.93915605545044	50451.0	76.93048849701881	511.44992515444756	127.78484892329772	0.03958415234613355	56.814316732097915	735.6129483426216	736.6513526439667	61453.0	640.4641470313072	826.9786563515663	56.73503816386283	0.2795668791515551	42.182058096869476	1000.3314984815086	999.9999704957008	243074.0	929.3206865638494	1072.362048625946	43.54952421445456	0.12984261188542143	0.4622424888976694	0.49403109894827163	0.45463149592498464
sub-03_T1w	0.3888951690078472	3.5638787789930415	0.5828806912195305	22179.02183552808	4.2205471526303695	4.2782067912244415	4.127136	4.256298666666667	0.1918415609249985	0.4385500878463279	0.3696083512286737	0.4760293513536453	0.18573722243309015	0.0	0.012529096366128822	19.992907903674368	9.353651525604251	12.425265096734519	192	256	256	2.827587397744459	13.221088607323237	12.868931182949611	22.558117543781137	27.2000767187353	64.07571264260582	59.15654983177072	86.19386013397103	0.899993896484375	0.9375	0.9375	25.020697131842887	0.0	4.64223519582496	0.0	4321062.0	0.0	18.338998176157475	7.601050394309732	2.9138729466581834	91.58548002068635	330.96736017825526	315.5818450450897	63989.0	170.39741005599498	536.3464532956481	111.60729439528488	-0.031166047431459898	56.49430425189076	742.9254174014379	743.421859703958	61876.0	649.4607225954533	834.4873655214906	56.22954920032993	0.2500852833071465	43.30400414021583	1000.807150536901	1000.0419371575117	332727.0	929.6655070856214	1074.7827970013022	44.33173257560151	0.15134575992860036	0.4529910478226739	0.5022064529689169	0.43401019344788055
sub-04_T1w	0.3865496887069106	3.3249853937873466	0.5399125007348569	15795.237302294498	3.9301361480288413	3.9323711107531896	3.8358399999999997	4.022197333333334	0.185700656767259	0.4486416894705757	0.3656576537621653	0.47850939631462097	0.16221636533737183	8.007375937148963e-06	0.009504852574439048	25.72751785049018	11.54833494206248	15.73854376444553	192	256	256	2.612423902016128	13.324568288422979	12.40935002521396	21.291057885202775	8.079927993020759	18.633473303860885	17.26868062884405	25.0926405896505	0.9000015258789062	0.9375	0.9375	800.2768396327382	0.0	5.924716991543171	0.0	4115957.0	0.0	19.25204621627927	26.109861522906296	1.7991993181276777	100.98361282149914	322.91280164656547	322.0181339532137	34467.0	96.53905381970108	533.20201655142	123.26233207139407	0.25911450538712666	53.77262554075279	740.6586867579904	742.6200218070298	52398.0	644.7443891465664	828.767396427691	55.73260756816081	0.25890464445518013	45.7346186722449	1001.2884537110505	1000.0442213863134	250700.0	926.4859146879986	1080.4181950209656	46.97005814706459	0.12970491189039304	0.456914992730828	0.4940056190391519	0.39318900794502804
sub-05_T1w	0.3686813743019072	3.6638632965292475	0.5397039473064307	17494.195556640625	3.928279783798447	4.033127351395341	3.8060693333333333	3.9456426666666666	0.1809081839996289	0.45307428571868513	0.36601753028168593	0.46834392845630646	0.17124603241682052	0.0	0.01749085299312515	24.032937713999925	10.522885163600112	14.431983984530406	192	256	256	2.4647574982302842	13.410002366899906	12.879474417291041	22.763663386742934	23.404163883833274	56.06585459718626	51.75491715831203	75.79473299391657	0.899993896484375	0.9375	0.9375	3310.7872688007446	0.0	4.507175890016401	0.0	3903056.0	0.0	16.90831994265318	8.644332061447722	10.313740737350141	89.69032180604812	314.23112734639824	308.81105710566044	39297.0	95.6502320766449	521.3473003953695	125.28905099531885	0.21610760540009988	53.37764726952864	739.1667404306969	739.7724572271109	50880.0	646.8436170145869	828.2399993017316	55.16517948131442	0.32048517275183297	42.59628852735619	1000.8202355793442	1000.0892035737634	271807.0	930.091435790062	1073.8344617933035	43.93349817542332	0.15787636939527339	0.46858916295523717	0.5204370770426902	0.4534824914530779
sub-06_T1w	0.4169974057412672	3.1928179058022814	0.563003528841963	30008.410403164722	3.877683701964331	3.935237772559658	3.7951466666666667	3.9026666666666667	0.16842150601177133	0.4702688961806613	0.36130959780756733	0.5377963781356812	0.22746762037277218	1.0111520202940677e-05	0.007763924545443177	25.604319819044576	10.217016211650547	14.278957076920786	192	256	256	1.5718719880200551	13.860675297668498	11.678277561185281	19.602285397867288	9.160563452537003	21.543513709755405	19.79193081926118	28.671715295491122	0.9000015258789062	0.9375	0.9375	1119.1328049459937	0.0	5.013129413702224	0.0	3796514.0	0.0	19.16986145079136	22.850523191876295	13.35336214820408	155.76096663020405	318.6263555631003	319.5115820504725	29087.0	51.27104465849698	574.0164969768372	203.26470100301765	0.05913725288582006	53.938644929856466	749.7161876625339	751.4168952591717	64814.0	657.6095949858427	835.6392648071051	54.211723626893836	0.2644466698965924	49.7372384519295	1001.5692673691175	1000.0416635535657	245435.0	920.6951065920293	1087.8062901087105	51.016481291317106	0.11931411052302175	0.45338802492949704	0.4802716204688758	0.39740959558940253
sub-07_T1w	0.3940856393870885	3.4857183266520533	0.5750693130310937	-1.0	4.018307107901092	4.1928839903699435	3.818656	4.0433813333333335	0.1912438680238916	0.44111546761391784	0.3676406643621905	0.4543200433254242	0.16211358904838552	0.0	0.008216186899690022	21.942088740463046	10.202455043852424	13.630456464624947	192	256	256	2.744305928146699	13.967584694460463	12.906109494594057	22.00643786117501	31.29377824591135	74.16527763685184	67.97883990245941	98.47746382461506	0.899993896484375	0.9375	0.9375	174.88300082019077	0.0	2.8043758595170583	0.0	3810559.0	0.0	16.60227634012699	6.653000395090844	3.2646745147542395	85.37695793311076	328.40608944837425	317.7926291897893	56599.0	130.0511646643281	541.2446503713727	115.79970677213025	0.0845073261221736	53.176763463324654	752.1181126189668	753.1586115807295	54992.0	661.6894664615393	839.3024982511997	53.92140302938499	0.293851704112281	44.12045876869731	1000.6862862783097	1000.0522116199136	298478.0	927.2214710712433	1076.2242908030748	45.443544415248304	0.16278781004890236	0.46577963244764986	0.5070994032363259	0.43204168170335616
sub-08_T1w	0.39338985245624103	3.4000780205183143	0.5698958613264496	15852.26974375131	4.04758288840852	4.064081998558895	4.001962666666667	4.076704	0.21913300397094385	0.43387117274946213	0.346995823279594	0.500954806804657	0.19130542278289797	3.684363983354097e-05	0.012839160187831449	17.78037382511191	9.348782028251044	13.29723312657124	192	256	256	2.7996581816363544	12.631390145759115	12.928463387635086	23.354341835509793	17.930618216826574	44.59431009405459	40.69819891495478	59.56966843398319	0.9000015258789062	0.9375	0.9375	4025.1716475744797	0.0	4.31938580067023	0.0	3509637.0	0.0	16.366051271557808	10.998289732957266	3.971290337892439	86.95781892962884	312.3418839147154	301.0153828114271	65971.0	154.5135180912912	509.44689965993166	107.51780462171796	0.11906960802868705	58.05657158632634	747.4184168470767	748.6397380083799	42657.0	647.144514285028	843.1086988821626	59.267503751220694	0.4816389975931519	40.84286163020551	1000.6026920801407	1000.0428502112627	296972.0	931.6653166264296	1071.7621429562569	42.82035321401118	0.15198791446794843	0.4559858998636748	0.5038619707074017	0.43281229719456343
sub-09_T1w	0.45091013031095467	3.0516496412926246	0.5514851623495153	15833.7766144358	4.241704574746746	4.2258817242402404	4.205856	4.293375999999999	0.24347048217964198	0.39171328361727736	0.3648162342030807	0.6130567789077759	0.2549661517143249	0.00021411945265774	0.007531978529613829	21.376489869656186	12.55474219564616	15.554886859944219	192	256	256	2.8324645184506116	11.892345445758291	10.508540067336122	16.800810237799464	12.694903003648356	30.514852441009246	28.261703346329384	41.57535459433055	0.9000015258789062	0.9375	0.9375	973.9967535273454	0.0	6.787726270951163	0.0	3974531.0	0.0	24.829388424754143	15.758378507495115	0.4524254960759442	94.39829614055098	317.2743134742489	305.3579172939062	74042.0	154.74807434901595	513.6125976927578	107.80571238899876	0.07014988416060053	61.62260494921942	732.5944332790938	733.9915701001883	22999.0	628.4303690195084	830.5866031385958	61.71832261702906	0.3287494873236403	58.339653943191145	1002.8378594749447	1000.0362890549004	221487.0	910.229407530278	1104.3995810449123	59.5229645086794	0.1535885364752604	0.445109864741346	0.49631294898660555	0.511829691378059
sub-10_T1w	0.4366729474972252	3.135490189859771	0.5538717913615857	13694.484924316404	3.8488191300432804	3.8986600567965075	3.7775253333333336	3.870272	0.18726695292294784	0.4517066944973363	0.3610263525797159	0.50890052318573	0.18786725997924802	0.0	0.009314241471956907	26.762288625369237	11.990943522410216	16.438389730085582	192	256	256	3.056205621056891	14.633031905334406	12.467551468067475	19.71341687781113	22.922406247235696	53.271454328492645	48.487332169528806	69.26813593285809	0.9000015258789062	0.9375	0.9375	459.9052815150352	0.0	5.147641918672904	0.0	3337790.0	0.0	22.848758548498154	9.458472352825249	4.515320605510109	81.73658798173282	339.4728139932564	330.9401610866189	34265.0	165.47532108426094	527.0831278190017	108.28307154564439	0.14627685887826303	51.51269755882972	766.9806316940278	769.1017900407314	39572.0	677.1302963420749	849.9869193565099	52.5586274397887	0.2617731863658719	49.33719901939197	1002.0888800774347	1000.0524297729135	224796.0	922.2828020527959	1088.9844097197056	50.72942004998568	0.15796679030988806	0.46935726017540313	0.5124635916866462	0.39097226338314556
