trial_type.Correct_Task	trial_type.Incorrect_Task	trial_type.No_Response_Control	trial_type.No_Response_Task	trial_type.Response_Control	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	intercept
-0.0028569488537348	-0.0001005146598816	-3.3614672201233557e-10	-0.000712619983814	-6.457457497119957e-09	-0.0066156899999992	0.0194096100000008	0.0003767329603518	4.376735417266049e-05	0.0642607999999974	0.0486694000000013	0.0023687104963576	0.004129450416638	-0.3088010000000049	-0.1059870000000008	0.0112332441690001	0.0953580576010011	0.0015997599999979	-0.0001209100000021	1.4619226949581728e-08	2.559232056124494e-06	0.0002489869999985	-1.3260000004387509e-06	1.7582453475870609e-12	6.199452069589343e-08	6.858769999906147e-05	0.0001697326999994	2.8809187526503908e-08	4.704272508570703e-09	0.091135619300002	0.0889648703000011	0.0853851737000025	0.080453221700001	0.0742471223000018	0.0668651620000012	0.0584242501000013	0.0490580661000011	1
0.112966480752174	9.412046720302696e-05	3.6942947623483262e-09	0.0019680884175618	6.900807267751007e-09	-0.0042535999999991	0.0023620899999994	5.579469164291731e-06	1.8093112959912302e-05	-0.0002794270000022	-0.0645402269999989	0.0041654409012101	7.807944527483844e-08	-0.1617730000000038	0.1470280000000029	0.0216172327839993	0.0261705035290002	0.0015553999999999	-4.435999999904008e-05	1.967809217402237e-09	2.4192691582189915e-06	0.000254136	5.149000001187719e-06	2.6510803244188488e-11	6.458510706777838e-08	0.0004109070000015	0.0003423193000012	1.1718250280356675e-07	1.6884456536970056e-07	0.090974677800002	0.0883267658000009	0.0839705200000025	0.077990194600001	0.0705014557000013	0.0616491434000008	0.051604470900001	0.0405617128000008	1
0.4240255623451897	-0.0002702872190381	-1.6998649189094136e-08	-0.0027398367197807	9.012911031192148e-09	0.0066597800000015	0.0109133800000004	0.000119101863024	4.435266964875536e-05	0.0237789999999981	0.0240584270000014	0.0005788079097126	0.0005654408409985	-0.1905950000000039	-0.0288219999999996	0.0008307076839995	0.036326454025	0.002244290000002	0.0006888900000011	4.745694316178458e-07	5.036837608083396e-06	0.0003889160000009	0.0001347799999998	1.816564803011897e-08	1.5125565409119538e-07	0.0003762240000017	-3.46830000018081e-05	1.2029101162209222e-09	1.4154449919695885e-07	0.0907977511000019	0.0876265845000019	0.0824230915000024	0.0753079570000015	0.0664462025000013	0.0560433590000012	0.0443407000000008	0.0316096456000007	1
0.5050758060704338	0.0142904116510813	6.320285955302215e-08	0.1107667203675911	-9.548449298183093e-08	0.0143805000000014	0.0077207200000002	5.960951731799985e-05	0.0002067987802502	0.0026727099999979	-0.0211062899999998	0.0004454754775627	7.143378742887378e-06	-0.1827960000000041	0.0077990000000004	6.082440099952655e-05	0.0334143776159997	0.0019716700000013	-0.000272620000001	7.432166309136648e-08	3.887482590340756e-06	0.0002367020000001	-0.0001522140000005	2.3169102855312287e-08	5.602783427248493e-08	0.0002352729999994	-0.000140951000001	1.9867184422590863e-08	5.5353382694924626e-08	0.0906048703000017	0.0868648184000016	0.0807453353000023	0.0724140480000011	0.0620991702000012	0.0500832505000009	0.0366954331000005	0.0223024417000005	1
0.2621993981353442	0.2235579579641435	-2.1218046296673026e-07	0.2093235805544198	4.371834222962852e-07	0.0238325000000008	0.0094520000000004	8.934030399905506e-05	0.0005679880562499	0.0301878999999996	0.0275151900000018	0.0007570856807357	0.0009113093064087	-0.1518470000000028	0.0309490000000017	0.0009578406009988	0.0230575114089999	0.0024395800000011	0.0004679100000004	2.1893976859187487e-07	5.951550580984435e-06	0.0003321970000011	9.549500000111588e-05	9.119295612974886e-09	1.1035484627915185e-07	0.0006258699999995	0.0003905970000015	1.525660197794704e-07	3.917132578015986e-07	0.0903960694000016	0.086042002800001	0.0789399040000015	0.0693166017000009	0.0574794475000011	0.0438064995000005	0.0287344480000005	0.0127446681000005	1
0.0558105358889384	0.5290509063976078	6.693995838106772e-07	0.1056259066191388	-1.6224118631666968e-06	0.0177893000000004	-0.0060432000000007	3.652026623849869e-05	0.0003164591944895	-0.0076832800000003	-0.03787118	0.0014342262745912	5.9032791557014894e-05	-0.0769309000000019	0.0749161000000011	0.0056124220392097	0.0059183633748099	0.0021497100000027	-0.0002898700000005	8.40246161180914e-08	4.621253088086154e-06	0.0002367020000017	-9.549500000044954e-05	9.119295812856897e-09	5.602783759565136e-08	0.0004412169999999	-0.000184653000001	3.409673270950119e-08	1.946724406706336e-07	0.0901713849000015	0.0851587161000009	0.0770096525000013	0.066024324200001	0.0526073205000012	0.0372527898000003	0.0205262391000008	0.0030437072000004	1
-0.0319937984007181	0.6016213717896496	-2.0224047817837835e-06	0.0948775545602933	5.441234278407422e-06	0.1073530000000052	0.0895637000000058	0.0080216563576935	0.0115246666090091	0.0517557000000016	0.0594389800000011	0.0035329923434403	0.00267865248249	-0.0788203000000001	-0.0018893999999996	3.5698323574720507e-06	0.0062126396920896	0.0011514900000009	-0.0009982200000029	9.964431687623485e-07	1.3259292188112765e-06	-4.841359999811531e-05	-0.0002851156000001	8.129089981214533e-08	2.343873345369861e-09	0.0010777900000006	0.0006365729999994	4.0522518355209436e-07	1.1616312838857278e-06	0.0899308563999993	0.0842155791000013	0.0749576330000009	0.0625464692000004	0.0475041838000015	0.0304635559000012	0.0121414276000006	-0.00669145	1
-0.0516316697975379	0.4733075607496459	5.911591383764974e-06	0.1957116157975205	-1.7154940730063654e-05	0.0587490000000038	-0.0486040000000044	0.0023623488160013	0.0034514450010038	-0.0502266	-0.1019823000000025	0.0104003895132906	0.00252271134756	0.0040584699999993	0.0828787699999997	0.0068688905167137	1.6471178741005014e-05	0.0013997300000001	0.0002482400000019	6.162309681905546e-08	1.9592440719889907e-06	-0.0006122870000018	-0.0005638734000028	3.179532135163157e-07	3.7489537246423493e-07	0.0008333279999997	-0.0002444619999996	5.976166698948128e-08	6.944355556683973e-07	0.0896745261999995	0.0832132545000014	0.0727870900000008	0.0588928120000002	0.0421924464000017	0.0234817216000008	0.0036521544000003	-0.0163514282000002	1
-0.0403135656776125	0.2869060862285887	-1.6819342637069463e-05	0.1243775383149454	5.180606594806308e-05	0.0353695000000025	-0.0233795000000019	0.0005466010202501	0.0012510015302522	-0.0387762000000003	0.0114504000000013	0.0001311116601595	0.0015035936864393	0.0380118000000001	0.0339533300000005	0.0011528286180892	0.0014448969392409	0.0013267700000005	-7.296000000051839e-05	5.323161729264667e-09	1.7603186320956687e-06	-0.0006122870000039	1.5100628466479705e-15	1.4333865692021402e-15	3.748953738352685e-07	0.0007598950000015	-7.343299999978801e-05	5.392405029310862e-09	5.774404142202354e-07	0.089402439200001	0.082152446900002	0.0705014557000013	0.055073622300001	0.0366954331000018	0.0163514282000011	-0.0048685409999997	-0.0258276969000003	1
-0.023078780346382	0.0672373064738841	4.675237827563797e-05	0.0289799800534638	-0.0001515159470761	-0.0009924179999989	-0.036361918000003	0.001322189080641	9.848934876295529e-07	0.0232177000000022	0.0619939000000015	0.00384324363721	0.0005390615932888	-0.0070021999999995	-0.0450140000000003	0.0020262601960002	4.903080484106632e-05	0.0013098700000016	-1.6900000002112853e-05	2.8560836362104527e-10	1.7157594192348706e-06	-0.000423356000003	0.0001889310000004	3.5694922125735845e-08	1.792303073266956e-07	0.0004324810000022	-0.0003274140000008	1.07199926456758e-07	1.8703981775571929e-07	0.0891146434000013	0.0810339018000025	0.0681043441000014	0.0510996347000014	0.0310372824000011	0.0091177559000007	-0.0133473486999999	-0.0350137895000008	1
-0.0105531081440661	-0.0401951338275771	-0.0001272484774114	-0.0109778463664939	0.0004321302444478	0.0040705600000014	0.0050629780000006	2.563374622860089e-05	1.656945871543129e-05	0.0084404600000023	-0.0147772400000012	0.0002183668220159	7.124136501099496e-05	-0.0175664999999999	-0.0105643000000005	0.0001116044344896	0.0003085819222506	0.001266810000003	-4.3060000000824296e-05	1.854162221716635e-09	1.6048075794201215e-06	4.506609999947731e-05	0.0004684221000025	2.1941926747284937e-07	2.0309551995075404e-09	0.0005784350000047	0.0001459539999991	2.130257026909029e-08	3.345870538008113e-07	0.0888111892000011	0.079858405300002	0.0655995455000014	0.046982019100001	0.0252428406000006	0.0018264382000004	-0.0217113192000002	-0.0438064995000014	1
-0.0040625406927783	-0.0620349113679855	0.0003392724356001	-0.0220900975377582	-0.0011805889721611	-0.0366152999999998	-0.0406858600000025	0.0016553392039424	0.00134068019409	-0.0864219000000009	-0.0948623600000014	0.0089988673447697	0.0074687447996101	0.0565612999999995	0.0741277999999999	0.0054949307328401	0.003199180657691	-0.0006581760000013	-0.0019249860000041	3.705571104393368e-06	4.3319564305741333e-07	-5.883999999902736e-05	-0.0001039061000005	1.0796475578166841e-08	3.4621472845725047e-09	-0.0008278510000014	-0.0014062860000049	1.977640324941396e-06	6.853372748273198e-07	0.0884921299000028	0.0786267835000022	0.0629910206000016	0.0427323491000012	0.0193375523000007	-0.0054764267999997	-0.0298884911000002	-0.052107040200001	1
-0.0013525282532126	-0.0492531830816779	-0.0008760534467133	-0.0185794230219999	0.0029893778264845	-0.0210776000000002	0.0155377000000014	0.00024142012129	0.0004442652217604	0.0205374000000012	0.1069593000000029	0.0114402918564918	0.0004217847987591	-0.0207050000000002	-0.0772663000000001	0.0059700811156895	0.000428697025001	0.0016650400000038	0.0023232160000045	5.397332590218785e-06	2.7723582073285137e-06	0.0001253980000012	0.0001842379999991	3.394363914989209e-08	1.5724660164989065e-08	-0.000600064000004	0.0002277870000008	5.188691674030969e-08	3.600768009566132e-07	0.0881575217000026	0.0773399021000021	0.0602828939000015	0.0383625694000013	0.0133473487000005	-0.0127446680999999	-0.0378085100000004	-0.0598221543000013	1
-0.0003531057264219	-0.0294135794477153	0.0021695363956418	-0.0113651791229739	-0.0059996641796726	-0.0064868499999986	0.0145907500000017	0.0002128899855628	4.207922292359801e-05	-0.0925440000000019	-0.1130814000000031	0.0127874030259602	0.0085643919360019	0.0198975999999986	0.0406025999999991	0.0016485711267598	0.0003959144857604	-0.0007864629999994	-0.0024515030000065	6.009866967597434e-06	6.185240471782205e-07	0.0003753980000029	0.0002500000000019	6.250000211359108e-08	1.4092365972906286e-07	-0.0006000640000028	1.7582047116168424e-15	-4.32455536013778e-15	3.600768024012074e-07	0.0878074234000021	0.0759986654000016	0.0574794475000017	0.0338849624000005	0.0072985341000003	-0.0199323335000003	-0.0454032342000007	-0.0668651620000014	1
-3.291475126000388e-05	-0.0143423167712258	-0.00547669080109	-0.005442446964503	0.1167755950330141	0.009147770000002	0.0156346200000012	0.0002444413425442	8.36816959740517e-05	-0.0740469000000026	0.0184971000000018	0.0003421427084094	0.0054829433996108	0.0338161999999987	0.0139186000000007	0.0001937274259595	0.0011435353824407	-0.0009513800000035	-0.0001649169999994	2.7197616575639835e-08	9.051239003192392e-07	-4.032189997838642e-06	-0.0003794301900026	1.4396726921917814e-07	1.6259380078807308e-11	0.0003914820000034	0.0009915460000048	9.831634761077214e-07	1.5325816068941005e-07	0.087441896400002	0.0746040162000019	0.054585114300002	0.0293121133000003	0.0012176701000006	-0.0269939802	-0.0526073205000007	-0.0731569346000014	1
2.7358838568259323e-06	-0.005864002850526	0.0525177235528626	-0.0021461341283035	0.3639409011691697	0.0086967700000021	-0.0004510000000001	2.034010003644785e-07	7.563380843357072e-05	-0.0513898000000008	0.022657100000001	0.0005133441804095	0.00264091154404	0.0172926999999984	-0.0165234999999996	0.0002730260522499	0.0002990374732907	-0.0009513800000041	9.936018778248713e-16	6.147192415886683e-16	9.05123900910888e-07	6.924920001419107e-06	1.095710999960664e-05	1.2005818160643276e-10	4.795546726947055e-11	0.0003078350000052	-8.364700000212606e-05	6.9968169651175075e-09	9.476239090025001e-08	0.0870610049000013	0.0731569346000018	0.0516044709000015	0.0246568755000002	-0.0048685409999997	-0.0338849624000002	-0.0593587869000011	-0.0786267835000016	1
-9.016035740565432e-07	-0.0020256573316243	0.197802080749803	-0.0007352313112638	0.4304526369329436	0.0010128700000014	-0.0076839000000004	5.904231921016665e-05	1.0259056375119438e-06	-0.0744804000000001	-0.0230905999999997	0.0005331758083595	0.0055473299841595	0.078379999999999	0.0610873000000012	0.0037316582212898	0.0061434244000008	-0.0007689240000028	0.0001824560000029	3.3290190637554834e-08	5.912441154245135e-07	0.0001253980000023	0.0001184730800006	1.4035870486009305e-08	1.5724659495478236e-08	-0.0004290409999996	-0.0007368760000043	5.429862416481133e-07	1.8407617737281e-07	0.0866648160000013	0.0716584376000021	0.0485422302000013	0.0199323335000005	-0.0109333732000002	-0.0405617128000004	-0.0655995455000012	-0.0832132545000018	1
3.615214682624799e-07	-0.0005757056391859	0.156698369740585	-0.0002271212267889	0.5380318977771017	-0.0037258299999984	-0.0047387000000005	2.2455277690210705e-05	1.3881809188635407e-05	-0.060647600000001	0.0138327999999994	0.0001913463558387	0.0036781313857611	-0.0038373800000023	-0.0822173800000014	0.0067596975740653	1.4725485264746016e-05	-0.0009139220000024	-0.000144998	2.1024417794768848e-08	8.352534200372813e-07	1.1616100000935152e-05	-0.0001137819000016	1.2946319928550524e-08	1.349343790178121e-10	-0.0004290410000006	5.813151326806514e-16	-1.870918557257642e-15	1.8407617841330877e-07	0.0862533992000014	0.0701095784000016	0.0454032342000014	0.0151517667000001	-0.0169501947000003	-0.0469820191000006	-0.0712759023000015	-0.0868648184000017	1
-8.251388541255458e-08	-0.0001343054759446	0.0453337615047629	-2.964050971256085e-05	0.6455508520507337	-0.0036912999999983	3.4529999999990394e-05	1.192319667555872e-09	1.3625695689521064e-05	-0.1075370000000014	-0.0468893999999994	0.00219861583236	0.0115642063690007	0.1011919999999987	0.1050293800000021	0.0110311706631844	0.0102398208640008	-0.0010964000000013	-0.0001824779999986	3.329821868484943e-08	1.2020929562690473e-06	-0.0002903260000005	-0.0003019421000005	9.116903144939528e-08	8.428918774342975e-08	-0.0004290409999998	5.897358600411238e-16	-2.18038034808834e-15	1.8407617807103573e-07	0.0858268268000017	0.0685114455000017	0.0421924464000013	0.0103286123000002	-0.0228925843999999	-0.0531052899000006	-0.0763390195000017	-0.0895404494000015	1
-1.779858760426784e-07	-9.594570211609394e-07	0.0653031122985054	4.785519005446178e-06	0.599463688993855	-0.0036912999999985	-3.2769720853607994e-16	-5.198231507449425e-17	1.3625695689563712e-05	-0.0413061000000003	0.066230900000001	0.0043865321148105	0.0017061938972102	0.0068020299999981	-0.0943899700000005	0.0089094664366016	4.6267612121441286e-05	0.0008904590000045	0.0019868590000039	3.947608691818836e-06	7.92917234293609e-07	-0.0002903260000022	-9.716880843779465e-16	-1.7796022361389183e-15	8.428918573244543e-08	-0.0004290410000009	-5.759357383839266e-16	-9.362533832648746e-17	1.8407617861816808e-07	0.0853851737000012	0.0668651620000017	0.0389149436000011	0.0054764267999999	-0.0287344480000005	-0.0588928120000009	-0.0807453353000018	-0.0912100867000017	1
6.804281815074772e-07	-1.0068751097498622e-05	0.186303106419232	-3.285923436307523e-06	0.4329924690395884	-0.0224172999999996	-0.0187260000000015	0.0003506630760017	0.0005025353392887	-0.0597358999999994	-0.0184298000000002	0.0003396575280395	0.0035683777488094	0.0325246999999977	0.0257226700000007	0.0006616557519283	0.0010578561100901	-0.0009128199999989	-0.0018032790000057	3.251815157426114e-06	8.332403515947264e-07	-1.4192700000969162e-05	0.0002761333000019	7.624959984591047e-08	2.0143261057302003e-10	-0.0004290410000002	2.179761983814046e-15	-1.4126484901093204e-15	1.840761815185006e-07	0.0849285176000013	0.0651718852000009	0.0355759084000011	0.0006088483999995	-0.0344501326000014	-0.0643079948000015	-0.0844569388000019	-0.091854971800002	1
-1.979832383352242e-06	3.2971269979523085e-05	0.1274733872287185	5.160157332603294e-06	0.248583762363496	-0.0094999299999991	0.0129173700000011	0.0001668584477174	9.024867000464254e-05	-0.0715303	-0.0117943999999998	0.0001391078713595	0.00511658381809	0.0673453999999985	0.0348207000000009	0.0012124811484892	0.0045354029011605	-0.0010373300000006	-0.0001245099999988	1.5502738401503532e-08	1.0760535279975503e-06	0.0001246200000016	0.0001388127000009	1.9268965686809956e-08	1.5530144850276174e-08	-0.0006422310000005	-0.0002131900000016	4.544997509731367e-08	4.124606554890565e-07	0.0844569388000014	0.0634328049000011	0.0321806203000009	-0.0042604413000004	-0.0400145395000011	-0.0693166017000013	-0.0874418964000019	-0.091467859400002	1
5.477593059003764e-06	-0.0001002388831589	0.0341030319187724	-1.1423660210148684e-05	0.042439837165085	-0.0155493999999991	-0.0060494700000002	3.659608728207602e-05	0.0002417838403595	-0.0617970000000001	0.0097333000000003	9.473712888961283e-05	0.0038188692090001	0.0606883999999988	-0.0066569999999996	4.431564899974349e-05	0.0036830818945605	-0.0006112969999989	0.0004260330000015	1.815041150243988e-07	3.736840225534997e-07	0.0001246200000019	-1.1144144128694201e-15	2.1619845976383994e-16	1.5530144240686652e-08	-0.0009250350000029	-0.0002828040000006	7.99781023844494e-08	8.556897486979616e-07	0.0839705200000013	0.061649143400001	0.0287344480000009	-0.0091177559000006	-0.0454032342000012	-0.0738869668000015	-0.0896745262000019	-0.090053098600002	1
-1.4792139636014904e-05	0.0002944384228986	-0.0070943606396638	2.6769591354188146e-05	-0.0535897838178968	-0.0223348999999995	-0.0067855000000002	4.604301025011071e-05	0.0004988477580095	-0.0806704999999994	-0.0188734999999993	0.00035620900225	0.0065077295702492	0.1419150000000004	0.0812266000000014	0.0065977605475594	0.0201398672250012	-0.0009561839999989	-0.0003448870000002	1.1894704061814964e-07	9.142878408919196e-07	-0.0002904350000003	-0.0004150550000023	1.7227065483295106e-07	8.435248934811119e-08	-0.0008388170000029	8.621800000243708e-05	7.433543088797586e-09	7.036139576250991e-07	0.0834693467000015	0.0598221543000015	0.0252428406000007	-0.0139494429000004	-0.0505925538000009	-0.0779901946000015	-0.0911356193000016	-0.087626584500002	1
3.915253251094654e-05	-0.0008190575754862	-0.020136392924097	-6.156048514708002e-05	-0.0681007723765943	-0.0246631999999994	-0.0023282999999998	5.4209808904539565e-06	0.0006082734342396	-0.0611606999999998	0.0195097999999993	0.0003806322960392	0.0037406312244911	0.0634475999999992	-0.0784674000000016	0.0061571328627605	0.0040255979457606	-0.0011152599999996	-0.000159076000001	2.5305171551806683e-08	1.2438048675864897e-06	-0.0001229130000005	0.0001675220000003	2.8063621054768152e-08	1.5107605578555047e-08	-0.0006607740000008	0.0001780430000014	3.1699309472223675e-08	4.366222781556619e-07	0.0829535070000016	0.0579531217000011	0.0217113192000006	-0.0187419216000005	-0.0555597110000011	-0.0816003433000017	-0.0918126049000017	-0.0842155791000019	1
-0.0001016703214835	0.0020766795081983	-0.0178386119816279	0.0001355149298707	-0.0517699609027034	-0.0279526999999998	-0.0032895	1.0820810251021945e-05	0.0007813534372891	-0.0611481999999991	1.250000000034994e-05	1.5624983414365855e-10	0.0037391023632395	0.0914243999999994	0.0279768000000007	0.0007827013382392	0.0083584209153605	-0.0009268989999983	0.0001883610000008	3.5479865088209426e-08	8.591417556631117e-07	-0.0005285380000024	-0.0004056250000022	1.6453164201850394e-07	2.793524189655955e-07	-0.0007365340000005	-7.575999999980713e-05	5.739576830266607e-09	5.424823319160554e-07	0.0824230915000015	0.0560433590000007	0.0181454677000006	-0.0234817216000008	-0.0602828939000015	-0.0846945884000019	-0.091699658200002	-0.0798584053000019	1
