bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-01_T1w	0.2713192545174748	4.673268342216829	0.7457192546029775	-1.0	4.468702222222222	4.577941333333333	4.719605333333333	4.10856	0.26610678098518176	0.40805882211098493	0.3258343969038333	0.6496759653091431	0.27185314893722534	0.00016554449211763972	0.00452695822264228	12.835941816190926	8.26439898702909	13.355407710766606	256	256	160	1.2655279628953984	7.265654428571329	10.699779997041418	23.568157599657525	3.2783114361668995	14.451479381973765	14.397770642729256	25.463521110047104	0.9375	0.9375	1.0	905.9840727041579	0.0	1.9844908061757809	0.0	180037.0	0.0	6.2375956363976	25.728760552402797	0.4958585869991574	100.65660256570591	152.69621716252473	128.7470669578761	38508.0	28.172281118109822	343.7636900935322	101.7325567109563	-0.002043536877219587	78.14834937238746	567.6822214990025	567.5438773464411	37083.0	438.2065585700795	695.8527660984546	78.11219629677112	0.7394929472702905	39.18881774150775	998.8832591776005	1000.0128789385781	257968.0	926.8757813423872	1065.9586989209056	42.43059460453424	0.15466885690548515	0.44741138606480496	0.5013166452050927	0.6538266774614544
sub-01_acq-filt_T1w	0.2713192545174748	4.661351741981374	0.7457192546029775	-1.0	4.468702222222222	4.577941333333333	4.719605333333333	4.10856	0.26610678098518176	0.40805882211098493	0.3258343969038333	0.6496759653091431	0.27185314893722534	0.00020947981067554407	0.004176407151073599	12.835941816190926	8.26439898702909	13.355407710766606	256	256	160	1.2655279628953984	7.265654428571329	10.699779997041418	23.568157599657525	3.174861022625232	13.995448419856851	13.943434513880575	24.659994099159643	0.9375	0.9375	1.0	851.5331054922815	0.0	2.0186229855548996	0.0	168424.0	0.0	6.2375956363976	26.567112499178645	0.4958585869991574	100.65660256570591	152.69621716252473	128.7470669578761	38508.0	28.172281118109822	343.7636900935322	101.7325567109563	-0.002043536877219587	78.14834937238746	567.6822214990025	567.5438773464411	37083.0	438.2065585700795	695.8527660984546	78.11219629677112	0.7394929472702905	39.18881774150775	998.8832591776005	1000.0128789385781	257968.0	926.8757813423872	1065.9586989209056	42.43059460453424	0.1575479687152351	0.45018336194200315	0.4996295337577125	0.6538266774614544
sub-02_T1w	0.2801557881399308	3.387178428773987	0.7283856686420649	49.655939155566855	4.348585333333333	4.374911999999999	4.540864	4.12998	0.24518459692373146	0.40026263364844394	0.3545527694278246	0.7524968981742859	0.2370202302932739	0.0	0.0002727841676915808	21.90193982210756	13.350612517884507	19.181441866814417	256	256	220	2.1065605516807846	7.278553043363383	10.015816535964232	20.662336012848527	1.3874534060761594	4.296664015920301	4.404236305322633	7.528591493971437	0.9375	0.9375	1.0	78.52185781703704	0.0	10.853970933737584	0.0	15709.0	0.0	0.0	87.02181843576875	0.7045799605688265	91.11370347990754	186.90365481249253	184.29554271697998	13229.0	55.45722581148148	334.1714580327271	87.48316152114272	0.12451220745053782	78.61810985980594	571.8407559466966	570.7262119352818	41483.0	443.8380752518773	699.0424517825246	78.41109757067292	1.9152580395452876	41.65197873367202	1000.9279528860202	1000.0233875960112	256274.0	923.7486317306757	1078.9904690980911	48.39827577529716	0.131233623309937	0.4509637414865464	0.5093050327607853	0.6924922588071267
sub-02_acq-filt_T1w	0.28488799704166573	4.342774285807747	0.7420873076862133	-1.0	4.517560666666667	4.6227626666666675	4.702229333333333	4.22769	0.2365518934984405	0.4203038653988811	0.34314424110267844	0.6901715993881226	0.264904972910881	0.00011816479333693796	0.002333589592117492	22.634905515586013	12.896506798234075	18.704135198469945	256	256	220	1.8442148625470138	7.638524610890848	9.917718781868803	20.27041687216855	3.3476380433903348	11.096304234491164	11.19479918492336	19.14045527688858	0.9375	0.9375	1.0	550.5636570916487	0.0	2.677333243874256	0.0	122324.0	0.0	10.960310120135546	34.227839223773046	0.3426647309299722	97.72341159911193	182.85380465110302	174.89856574684381	36348.0	40.133390886709094	345.1075179507958	94.83502350639243	0.14281225267606512	74.1612304546595	582.3396624785813	579.7304459288716	45465.0	460.94400403536855	710.9696657035499	75.89477024119694	0.8514415385541314	45.568532279366536	997.7464932144366	1000.0000395141542	251035.0	913.3203103300184	1073.5507163628936	49.33288022956054	0.14041177855631712	0.468857329612669	0.5144402648392853	0.7465919181015721
sub-03_T1w	0.2788997503759991	4.522781151034671	0.7430829781641713	17.707516499466205	4.178239555555556	4.044661333333333	4.484917333333333	4.00514	0.2298347641707554	0.4207641455577992	0.34940109027144545	0.7638015151023865	0.24607514142990106	0.0	0.0003777773327514243	21.477911652628112	12.165442775324086	18.01391016498512	256	256	220	1.8172730695165378	7.773504613700431	9.492710947596873	18.887355159573648	4.908817415790099	16.66895917331227	16.843678465239403	28.953258806615843	0.9375	0.9375	1.0	137.73322114232644	0.0	2.900508976268877	0.0	9348.0	0.0	0.0	22.62790432056249	0.4721354280229946	95.37940919418855	178.3660773343511	169.54675516672432	9038.0	41.075568970106545	342.08339702077205	93.2921849170419	0.18021342891669212	73.52485194057154	574.9369670379492	575.7329516373575	48049.0	454.07309380173683	695.5974857367574	74.06272834638378	1.8549109232380792	44.80958001803775	1001.2823347445274	1000.0231555514038	262169.0	917.3315648585558	1088.6759633012116	52.94660051075389	0.15141199552041587	0.44594361753757195	0.4995157537654935	0.6981297060966724
sub-03_acq-filt_T1w	0.29562485312632597	4.488084229477992	0.747690950634525	1882.6866421423204	4.314895111111112	4.310624000000001	4.568021333333333	4.06604	0.22947175101876316	0.4336490747033104	0.3368791742779264	0.6717329621315002	0.23582560420036314	0.0	0.0026532566867118056	21.335353728375303	11.739496840884636	17.77321700317016	256	256	220	1.3401426509074357	7.625188030681492	9.39352358920685	19.215240086031624	7.40970889242343	33.28120159975476	32.62024165160431	57.16981446263475	0.9375	0.9375	1.0	387.8815744939263	0.0	1.1325751957211305	0.0	73761.0	0.0	0.0	11.45973913175483	1.1126644701514046	85.87337838655536	151.4474046013866	129.6116823144257	25417.0	31.46199069917202	341.1642713509497	96.7129376092998	0.07795577493127448	75.04731823198573	582.6266968169995	582.1595141477883	48116.0	455.87207511998713	707.6694183051586	76.34611267709907	0.6956270721375701	48.483374334199155	997.1531081624731	1000.0225295871496	253987.0	906.6281961649656	1076.2885586172342	52.04309477575173	0.16450788257235446	0.46225125199673556	0.502439799496258	0.762561135437234
sub-04_T1w	0.3421950587928344	4.01302013524374	0.742495961145217	-1.0	4.679700222222222	4.767946666666666	4.943423999999999	4.32773	0.25475536486267497	0.39162315053177343	0.35362148460555154	0.7574350833892822	0.2603973388671875	0.0	0.0017130826448682095	22.510710525446054	14.088810497759443	19.13291041208784	256	256	220	1.765159646545391	7.358059982904543	8.481879497814864	16.322418863994656	9.77125187818599	33.05035415530333	32.89515598488371	55.86386192116181	0.9375	0.9375	1.0	204.83201155209161	0.0	2.4814984121114123	0.0	218156.0	0.0	16.513064987957478	11.72763536669926	0.11591620425384486	104.54606681364119	184.9403249615095	174.9157566325739	17966.0	43.83214581431821	362.69608348887414	99.09069071519309	-0.04585901790380342	80.42768621011447	590.6005443289495	591.6363405752927	33037.0	457.25123250707986	721.6030880115926	80.40534974363075	0.3474934741669746	59.319967657233754	998.8285852130168	1000.0222896896303	264343.0	896.1238699816167	1096.288995578885	61.26667906860963	0.147187198525154	0.44863222451521584	0.5132297485571505	0.7744974012798582
sub-04_acq-filt_T1w	0.2961940590630344	4.494479112392154	0.734441068907422	76.7296089338786	4.688773111111111	4.653653333333334	5.028576	4.38409	0.262511480984434	0.38204782699089457	0.3554406920246715	0.7696277499198914	0.22836682200431824	0.0	0.0006907894747008937	22.186445623712707	14.423658291232847	19.635266719636153	256	256	220	1.8389224732216611	8.13551669276644	9.602101224116149	18.831864506360343	13.534468103253657	48.42817584949083	47.87372688253322	81.65853669485519	0.9375	0.9375	1.0	886.9369757839116	0.0	0.6563663451283136	0.0	120935.0	0.0	0.0	8.023236297730893	0.35183336158512324	94.25654734651938	174.57679635761554	165.75210254918784	20260.0	44.43648016452789	335.30056769307686	90.1332243680101	0.027146572852707163	72.78856853393359	591.7942574086774	593.0836667120457	39872.0	471.1073204539716	709.6275188854895	72.89963891874223	1.0882788870991194	47.7508948685203	1001.0166174728433	1000.0447778962553	266628.0	916.2784291990101	1088.9401356447488	53.103764749414665	0.1428096898347145	0.4448085347076314	0.5134259933083642	0.7524049934718109
sub-05_T1w	0.3151128588455979	4.244411176577242	0.7355075572820066	-1.0	4.299763111111111	4.381706666666667	4.446282666666666	4.0713	0.25477796810191555	0.4167268314591541	0.3284952004389304	0.7447657585144043	0.2650035619735718	0.0	0.0011454851816016627	22.946826254727178	13.704689521875153	20.811505196967914	256	256	220	1.7222342533479174	7.117165845227727	9.307781356799818	19.08394397182381	16.894977174952434	60.711674872082575	60.44663649284026	103.73325743148577	0.9375	0.9375	1.0	103.39540650487655	0.0	1.645215415233889	0.0	173072.0	0.0	11.332909796386957	6.3155867071039715	-0.19645495276524594	102.86988372538465	172.3636218348721	162.8694318663329	35065.0	40.22947855107486	338.64239256307474	94.56733840940485	-0.019496993928746598	82.0937228645479	586.104540664118	585.2672005221248	39800.0	451.5753089292906	723.0737377879209	82.23214979110712	0.7133830579265754	48.593906442963814	998.7204567262979	999.999972095713	205782.0	910.1361105982214	1081.8931771181524	52.39994121830888	0.1405005882841591	0.4688306234624173	0.509550170334269	0.7166736877580251
sub-05_acq-filt_T1w	0.28797998835040317	4.541822434710767	0.7197332742819459	-1.0	4.206769111111111	4.226624	4.356693333333333	4.03699	0.25654030346973616	0.3997063007474499	0.343753395782814	0.8451281487941742	0.26058766841888414	8.791484818989607e-05	0.00035488486919103043	23.342161722638036	14.366090098284443	21.045038948915053	256	256	220	2.0616420509529516	7.205273876630372	9.432157024705667	19.029555146533678	212.2190601187086	655.3635962768003	673.0436767484109	1151.548373849724	0.9375	0.9375	1.0	10177.756712216082	0.0	0.007637543763871404	0.0	53799.0	0.0	0.0	0.5689321847713243	-0.14135983741166047	95.47923972064001	185.8252070561565	184.29483314231038	15589.0	52.44305476360023	330.92854037694633	89.38938838029617	0.11495653555630714	78.38796962571934	569.9767677226872	569.1294860877097	38486.0	440.8344516828656	700.9560393318534	78.98687847311747	1.861308578753797	45.70138305468942	1001.7581324726195	1000.0252347514033	212221.0	919.5318303499371	1087.884378446266	52.55103815901979	0.13275045903295513	0.4493226228108598	0.5041675035916917	0.645047918124278
