trial_type.blank	trial_type.control	trial_type.fill	trial_type.friend	trial_type.motor	trial_type.oddball	trial_type.self	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	intercept
2.497258371399254e-16	-6.963339084931476e-05	0.3032074254427976	-2.2097214939175707e-07	-1.1086067814921688e-07	4.457134129697423e-06	6.917914059555062e-15	-0.0314619619027936	0.0025889793057421	6.702813844714398e-06	0.0009898550467739	0.0834665623803805	-0.0168898059216082	0.0002852655440687	0.0069666670355973	-0.0801116789471324	-0.0078012488125203	6.0859483035654736e-05	0.0064178811037283	-0.0024207515166326	6.149273580005154e-05	3.7813566183116955e-09	5.860037904779372e-06	-0.0005575945584992	1.3527577439042507e-05	1.8299489787504806e-10	3.109116904139567e-07	0.0009038272468147	3.3914491850434535e-08	7.324773739358339e-16	8.169036920291305e-07	0.1113562201000017	0.1036621866000024	0.0912301413000015	1
2.33981637266159e-16	0.0001678006439192	0.322394093061735	6.066137528876847e-07	3.4575182774654725e-07	-1.154212168877926e-05	-1.7117517392580302e-14	-0.0160859640909055	0.0153759978118888	0.0002364213087128	0.0002587582407313	0.0323255042789001	-0.0511410581014795	0.0026154078237385	0.0010449382268852	-0.0652283921898352	0.0148832867572967	0.0002215122247008	0.0042547431476714	-0.0016187393075009	0.0008020122091316	6.432235831802118e-07	2.620316945209715e-06	-0.0005787318208653	-2.1137262366088745e-05	4.4678344527264377e-10	3.349305192983075e-07	0.0009040326407778	2.0539396237408889e-07	4.250354737737584e-14	8.172750157047427e-07	0.1108389146000017	0.1016449490000021	0.0868823707000012	1
-2.632527226082951e-17	-0.0003845028641549	0.2147870140378545	-1.6355270509068175e-06	-1.038012170427689e-06	2.934922280328689e-05	4.4229552196805034e-14	-0.0078341583733405	0.0082518057175641	6.809229760036378e-05	6.13740374162244e-05	0.0867434438294337	0.0544179395505334	0.002961312144925	0.0075244250473889	-0.08002850103606	-0.0148001088462248	0.0002190432218604	0.0064045609780783	-0.0011599947074396	0.0004587446000618	2.1044660756707808e-07	1.3455877215604664e-06	-0.0011210255287379	-0.0005422937078734	2.940824678609789e-07	1.2566982367878998e-06	0.0009038505131062	-1.821276700359161e-07	3.412684396754979e-14	8.169457496356834e-07	0.1102754841000028	0.0994585335000021	0.0822092905000017	1
-1.1345467071914882e-16	0.0008294142023644	0.2767302248114227	4.333310146835093e-06	3.0259082886071275e-06	-7.319028559458696e-05	-1.117080880708976e-13	-0.0172532264495392	-0.0094190680762005	8.871884342595854e-05	0.0002976738229171	0.0485649096034841	-0.0381785342259497	0.0014576004756412	0.0023585504447942	-0.0931018030019927	-0.0130733019659323	0.0001709112242927	0.0086679457222203	-0.0006701530547024	0.0004898416527345	2.399448439529001e-07	4.491051195271461e-07	-0.0007678035425402	0.0003532219861988	1.2476577227337217e-07	5.895222780176485e-07	0.0009047428435847	8.923304782610672e-07	7.97418184798368e-13	8.185596124142461e-07	0.1096661632000024	0.0971065791000023	0.0772283978000014	1
1.1464774132451654e-15	-0.001998134816556	0.2975170252348919	-1.1281297559480264e-05	-8.615382659804164e-06	0.0001783822295668	2.742627564396392e-13	-0.016810849709301	0.0004423767402378	1.9569718059149425e-07	0.0002826046679469	0.1592044180496276	0.1106395084461428	0.0122411008292048	0.0253460467265223	-0.0995172393703078	-0.0064154363683147	4.115782379646035e-05	0.0099036809318854	-0.0012271097066959	-0.0005569566519941	3.102007117539776e-07	1.5057982327029245e-06	-0.0009310160268413	-0.0001632124843008	2.6638315529256567e-08	8.667908416125389e-07	0.0008399294086952	-6.481343488883743e-05	4.200782656467685e-09	7.054814113934883e-07	0.1090112055000021	0.0945930004000022	0.0719583425000014	1
-2.527756127295874e-15	0.0318512481004956	0.1645486675573577	2.8840090236981324e-05	2.404818748378013e-05	-0.0004145487166878	-6.560405172952302e-13	-0.0225318605538264	-0.0057210108445257	3.272996508395262e-05	0.0005076847400162	0.0875965962833917	-0.0716078217662378	0.0051276801381052	0.0076731636804345	-0.0780898087966615	0.0214274305736467	0.0004591347809885	0.0060980182378985	-0.0022108007479347	-0.0009836910412384	9.676480650394491e-07	4.887639944711021e-06	-0.0015579989969226	-0.0006269829700802	3.931076464220555e-07	2.4273608797725024e-06	0.0009017794885207	6.185007982699161e-05	3.825431545187225e-09	8.132062462245405e-07	0.1083108834000029	0.0919219809000023	0.0664188568000014	1
7.313937275271232e-15	0.2231613256658843	0.0451122501558704	-7.23254032396491e-05	-6.46993137874625e-05	0.0009092379271484	1.518477628490852e-12	-0.0172258308430166	0.0053060297108092	2.8153951290982527e-05	0.0002967292482326	0.0112951322448949	-0.076301464038495	0.0058219134144175	0.0001275800124304	-0.0819776993601309	-0.0038878905634692	1.5115693034196923e-05	0.0067203431923781	-0.0009797248065489	0.0012310759413882	1.5155479747474669e-06	9.598606966672814e-07	-0.0017199442577147	-0.0001619452607905	2.6226263731917623e-08	2.958208257841936e-06	0.0009031587896802	1.3793011582299805e-06	1.9010173471899358e-12	8.156957993598598e-07	0.107565488400002	0.089097966400003	0.0606306821000015	1
-1.649091383498199e-14	0.3074149238541141	-0.0168105200862315	0.0001771743664365	0.0001632825514931	-0.0021873182430613	-3.3700175709988095e-12	-0.0151594890378264	0.0020663418051889	4.269768455134369e-06	0.0002298101078887	0.0429351688047731	0.0316400365598793	0.0010010919135094	0.0018434287202938	-0.0880868705312429	-0.0061091711711117	3.732197239884652e-05	0.0077592967599855	-0.0014790364629733	-0.0004993116564247	2.493121288990428e-07	2.187548858046173e-06	-0.001113622452964	0.0006063218047498	3.676261327177673e-07	1.240154967932626e-06	0.0008341777365413	-6.898105313702214e-05	4.758384091069993e-09	6.958524955402915e-07	0.1067753308000028	0.0861256572000034	0.0546154908000016	1
4.5452065860377443e-14	0.1977758187420071	-0.0383927459168816	-0.0004141245751823	-0.000374650067755	0.0340864896785447	7.056709937163767e-12	-0.003242516662991	0.0119169723748352	0.0001420142305827	1.051391430916688e-05	0.1411152228528767	0.098180054048102	0.0096393230128886	0.019913506120817	-0.0927207468342256	-0.0046338763029824	2.1472809591653408e-05	0.0085971368934939	-0.0008559980508554	0.0006230384121199	3.881768620710206e-07	7.327326646003164e-07	-0.0011128876121388	7.348408231113841e-07	5.392456327040613e-13	1.2385188375631553e-06	0.0009040242962833	6.984655974360385e-05	4.878540772879527e-09	8.172599270385471e-07	0.1059407392000036	0.083010000200003	0.0483958052000015	1
-1.1369153819474805e-13	0.0816074384638179	-0.0391568844406114	0.0009124590052062	0.0057602918578609	0.2268007303917905	-1.3417882325179759e-11	-0.0082025088743034	-0.0049599922113132	2.4601522733840985e-05	6.728115183203079e-05	0.0351048342184158	-0.1060103886344614	0.0112382024984307	0.0012323493855015	-0.0360315460052385	0.0566892008289871	0.0032136654906315	0.0012982723075281	-0.0011629473200218	-0.0003069492691656	9.421785021307089e-08	1.3524464667736832e-06	-0.0006270979290457	0.000485789683095	2.3599161467646573e-07	3.932518095061689e-07	0.0001681354348125	-0.0007358888614726	5.415324214820382e-07	2.8269525710611675e-08	0.1050620612000038	0.0797561813000025	0.0419949134000014	1
2.8511824210146463e-13	0.0126511167644338	-0.0305550721425349	-0.0021832071905821	0.0193924498952156	0.306518927180523	2.0959593260785182e-11	-0.0092792242801199	-0.0010767154058165	1.159316064506075e-06	8.610400323982128e-05	0.0021416128488	-0.0329632213696127	0.0010865739630609	4.586505595746661e-06	0.0073395362562597	0.0433710822614957	0.0018810507765315	5.386879246348705e-05	6.194538758816011e-05	0.0012248927076098	1.5003621454319054e-06	3.837232109463541e-09	0.0004280078782207	0.0010551058072671	1.113248269165914e-06	1.8319074500638138e-07	0.0002549862613725	8.685082655890175e-05	7.543065269595752e-09	6.50179912504919e-08	0.1041396621000021	0.0763696161000019	0.0354367821000009	1
-6.920955212766968e-13	-0.0187631626587781	-0.0199027412120732	0.0359561381645845	0.0187052052292297	0.1952910044481713	-1.5908018771242336e-11	-0.0342808998112364	-0.0250016755311184	0.000625083779366	0.001175180091871	0.1259354984850924	0.1237938856362914	0.0153249261209326	0.0158597497786874	-0.0541267558393393	-0.0614662920955992	0.0037781050639844	0.0029297056976915	-0.0002219991128164	-0.0002839445004068	8.062447868718845e-08	4.9283605932195376e-08	-0.0001100017764121	-0.0005380096546387	2.894543885589582e-07	1.2100391739951512e-08	1.5987790118529185e-05	-0.0002389984712576	5.712026762731829e-08	2.5561277096542994e-10	0.1031739261000019	0.0728559413000025	0.028745966400001	1
1.6389004370675999e-12	-0.0278381102981559	-0.0112077992422639	0.2314185920503981	0.0098972762848627	0.079900106644181	-6.364257980385046e-11	-0.0210583758438792	0.0132225239673596	0.0001748351400677	0.0004434551931828	0.0830438295012656	-0.0428916689838289	0.0018396952682178	0.0068962776182341	-0.0539529762525514	0.000173779586788	3.019934543610552e-08	0.0029109236465088	0.0001300286134403	0.0003520277262559	1.2392351940546876e-07	1.69074442903542e-08	-0.0002979875101929	-0.0001879857337805	3.5338635955093145e-08	8.879655626330084e-08	0.000192019375651	0.0001760315855343	3.0987118739015464e-08	3.6871442393855823e-08	0.1021652549000025	0.0692210049000028	0.0219475186000007	1
-3.743525826495851e-12	-0.0247420760296065	-0.0056317396288195	0.3032799946320801	0.0032961336032909	0.0117737380694928	4.4635868740965486e-10	-0.0226249087074142	-0.001566532863535	2.45402521260282e-06	0.0005118864940196	0.0453815598101525	-0.0376622696911121	0.0014184465582854	0.0020594859708021	-0.0539511575274698	1.8187250817537565e-06	3.308016302394086e-12	0.002910727398554	-0.0002449658733134	-0.0003749944867544	1.4062086515740504e-07	6.000828138406482e-08	-0.000298028042669	-4.0532476340635386e-08	9.558592700194865e-16	8.882071386136076e-08	0.0002289635058812	3.694413023156296e-05	1.3648688993397774e-09	5.24242882272264e-08	0.1011140682000023	0.0654708569000027	0.0150668936000007	1
8.164640012968498e-12	-0.0171709448384165	-0.0025122689069319	0.2310110471888752	-0.0002169955978034	-0.0191002046625448	-1.89920276854416e-09	-0.0199324741448243	0.0026924345625909	7.249203874011702e-06	0.000397303525534	0.1229180383246568	0.0775364785145042	0.0060119055004302	0.0151088441455815	-0.0470506689558661	0.006900488571603	4.761674252606209e-05	0.002213765449196	-0.0010629534602729	-0.000817987586959	6.691036941670838e-07	1.1298700584332622e-06	-0.0002981642456019	-1.3620293293939565e-07	1.837702448601608e-14	8.890191670258459e-08	0.0003098416198672	8.087811398799559e-05	6.541269717466031e-09	9.60018307777285e-08	0.1000208036000025	0.0616117392000023	0.0081298544000004	1
-1.6610730576692516e-11	-0.0101624854820765	-0.0009952991846543	0.3133773336623331	-0.0016359461906903	-0.027870574073342	6.8125290785347185e-09	-0.0172115340751309	0.0027209400696941	7.403514862749877e-06	0.0002962369052193	0.042530451005831	-0.0803875873188267	0.0064621641949422	0.0018088392627584	-0.0323112198119618	0.0147394491439035	0.0002172513610659	0.0010440149257395	-0.0008259385081771	0.0002370149520972	5.6176087685029086e-08	6.821744190509274e-07	-0.0002981712050475	-6.959446075682002e-09	-1.1900936151130305e-15	8.890606731177167e-08	0.0004133766261726	0.0001035350063045	1.0719496705474914e-08	1.7088023385217518e-07	0.0988859160000025	0.0576500748000023	0.0011623750000004	1
2.999129012429813e-11	-0.0049563859168627	-0.0003937103364649	0.3128053896001548	-0.0018568718400947	-0.0246102589402236	-2.2433360510297344e-08	-0.0135721746346462	0.0036393594404848	1.3244937137462834e-05	0.000184203924313	0.0241863370842293	-0.0183441139216001	0.0003365065155675	0.0005849789015524	-0.0321462073946206	0.0001650124173402	2.7229097306329872e-08	0.0010333786498609	-0.0010629420761306	-0.0002370035679539	5.617069076690484e-08	1.1298458562060368e-06	-0.0002982226897793	-5.1484732418448346e-08	9.201355060511045e-16	8.893677274781789e-08	0.0004193415993555	5.9649731830514025e-06	3.558097481452325e-11	1.758473757617951e-07	0.0977098776000021	0.0535924576000023	-0.0058094566999998	1
-4.1001257034670056e-11	-0.0028599027458152	-0.0001069313559887	0.2121225383493332	-0.0014767233935801	-0.0170577157521051	7.001577779786621e-08	-0.0177032913478575	-0.0041311167132107	1.7066125298694308e-05	0.0003134065245471	0.1475275203561222	0.1233411832718918	0.0152130474909119	0.0217643692624263	-0.032082750154205	6.345724041496627e-05	4.026819107691044e-09	0.0010293028574602	-0.0013754418777433	-0.0003124998016119	9.765612716926228e-08	1.891840357579116e-06	-0.000298271016992	-4.832721298243866e-08	1.082019096358965e-15	8.89655992100439e-08	0.000393795160868	-2.554643848682514e-05	6.526204640624381e-10	1.550746283489956e-07	0.0964931778000024	0.0494456410000019	-0.0127595361999998	1
4.932030190679905e-12	0.0001451811585179	5.865772583003158e-06	0.2861725973540097	-0.0009541826295745	-0.0099687501327969	-2.1032098157365002e-07	-0.0281438897988988	-0.0104405984510415	0.000109006096016	0.000792078533014	-0.0435903032312577	-0.1911178235873798	0.0365260224927816	0.0019001145357965	-0.0475569321352268	-0.015474181981021	0.0002394503079812	0.0022616617941142	-0.0008439353867643	0.0005315064909779	2.824991507060717e-07	7.122269373169997e-07	-0.0002017731325552	9.649788443587512e-05	9.311841459252411e-09	4.07123969806163e-08	0.0006469146867766	0.0002531195259067	6.406949317076919e-08	4.184986102828134e-07	0.0952363231000014	0.0452165270000023	-0.0196618409	1
2.619255560264921e-10	-0.0030430701567756	-2.376980484335301e-06	0.2890933521101536	-0.0005275084305295	-0.0050921236523946	6.133532568190986e-07	-0.0198312479698619	0.0083126418290374	6.910001417742144e-05	0.0003932783960421	0.038762441307225	0.0823527445384849	0.006781974533021	0.0015025268560954	-0.0654637084481543	-0.0179067763129279	0.0003206526379219	0.0042854971237848	-0.0009833514192973	-0.0001394160325349	1.9436829304842965e-08	9.669800130965885e-07	-0.0007127057026702	-0.0005109325701158	2.610520932351207e-07	5.07949418850379e-07	0.0004171499985616	-0.0002297646882161	5.279181291164293e-08	1.740141217120551e-07	0.0939398364000022	0.0409121546000022	-0.0264905266	1
-1.411013212052949e-09	0.0430592030661223	8.720478450292244e-07	0.1512517085788865	-0.0002574533044484	-0.0023290372343129	-1.7456031967961909e-06	-0.024332949524379	-0.0045017015545176	2.0265316886582265e-05	0.0005920924325561	0.0583928540923599	0.0196304127851341	0.0003853531061139	0.0034097254090512	-0.0698499523898643	-0.0043862439417098	1.9239135915048696e-05	0.0048790158488662	-0.0001578137160643	0.0008255377032314	6.815125002761557e-07	2.4905172503638798e-08	-0.0008920326816586	-0.0001793269789872	3.21581645290536e-08	7.957223054781067e-07	0.0004179298817357	7.798831747138638e-07	6.090241645833284e-13	1.746653868511182e-07	0.0926042572000022	0.0365396880000018	-0.0332200251000001	1
5.575576410029054e-09	0.24229921635284	-2.945974893387134e-07	0.0370240090521823	-0.000113231525274	-0.0009674173918502	4.863965989461945e-06	-0.0160325656648715	0.0083003838595072	6.889637221425291e-05	0.0002570431617988	0.0869216173763765	0.0285287632840155	0.0008138903345144	0.0075553675673242	-0.0916729295146928	-0.021822977124829	0.0004762423305925	0.0084039260058048	-0.0001313512956777	2.6462420385720174e-05	7.002578540962964e-10	1.7253167049858066e-08	-0.0007120279884768	0.0001800046931806	3.240168963737333e-08	5.069838560427596e-07	0.000417953297438	2.341570257776339e-08	2.655065442488622e-16	1.7468495925069998e-07	0.0912301413000025	0.032106404600002	-0.0398251394000001	1
-1.93902784678302e-08	0.2993806262869265	9.314169500467689e-08	-0.019922147739845	-4.550617147938983e-05	-0.0003774795020926	-1.329521044304372e-05	-0.0140519609449386	0.0019806047199323	3.922795056220071e-06	0.0001974576063982	0.1268827395953468	0.0399611222189692	0.0015968912889983	0.0160992296072208	-0.0865150170042021	0.0051579125104908	2.660406146582031e-05	0.0074848481672365	-0.0012873028856608	-0.0011559515899831	1.3362240797825572e-06	1.657148718572548e-06	-0.0009522695144555	-0.0002402415259798	5.77159902824011e-08	9.068172282467408e-07	0.0004168872950121	-1.0660024220036072e-06	1.1353865385852588e-12	1.7379501725129775e-07	0.0898180606000025	0.0276196833000018	-0.0462811382000003	1
6.249823130357151e-08	0.2316878813897241	-2.7674189653259964e-08	-0.0396967608323728	-1.721668378758675e-05	-0.0001000139061964	3.5621141235676545e-05	-0.0154891433680711	-0.0014371824231319	2.065493317104181e-06	0.0002399135622759	0.1536159731848725	0.0267332335895244	0.0007146657781506	0.0235978672175375	-0.0610191248707444	0.0254958921334577	0.00065004051568	0.0037233335999924	-0.0012873521364067	-4.9250745268333245e-08	1.0512837040521157e-15	1.657275522727224e-06	-0.0007122684253443	0.0002400010891125	5.760052254338367e-08	5.07326308994311e-07	0.0004170414748573	1.541798447470746e-07	2.3273750770506392e-14	1.73923593115853e-07	0.0883686027000015	0.0230869917000015	-0.0525638487000005	1
-1.9200939896508107e-07	0.3176382826426375	7.447919315802248e-09	-0.0372565396009374	-2.221021775387307e-06	6.698254043897649e-06	-9.381616771344208e-05	-0.019283817560648	-0.0037946741925766	1.4399552227562209e-05	0.0003718656197134	0.0165149980622481	-0.1371009751226241	0.0187966773795765	0.0002727451609952	-0.0642753491702987	-0.003256224299556	1.0602996688338335e-05	0.0041313205109637	-0.0005290455565429	0.0007583065798637	5.75028869012719e-07	2.798892027016098e-07	-0.0008467842188883	-0.0001345157935439	1.8094498021470604e-08	7.170435137441819e-07	0.0010737760317047	0.000656734556845	4.31300282878444e-07	1.15299496388444e-06	0.0868823707000025	0.0185158741000014	-0.0586497469000004	1
5.699056777649389e-07	0.3095836369898699	-1.6330554393601604e-09	-0.0327557023200152	3.697281046918656e-07	-2.582684165786488e-06	0.0002429570323767	-0.0157781430683168	0.0035056744923312	1.2289753645110134e-05	0.0002489497986844	0.1122184024063276	0.0957034043440804	0.0091591416030471	0.0125929698386274	-0.0699472225427767	-0.0056718733724788	3.217014755278813e-05	0.004892613941449	-0.0014192865771709	-0.0008902410206292	7.925290756387323e-07	2.0143743870713863e-06	-0.0007129275989512	0.000133856619938	1.79175935904449e-08	5.082657612440727e-07	0.0006019944499548	-0.0004717815817522	2.225778630519665e-07	3.6239731590043813e-07	0.0853599832000025	0.0139139387000014	-0.0645160455000005	1
-1.6459381322372247e-06	0.1626421264753185	1.6137100486892122e-10	0.0300133328398838	-1.3698919854339478e-07	9.497687913925732e-07	-0.0006063372608426	-0.0155789430238959	0.0001992000444205	3.968065634279644e-08	0.0002427034657408	0.0614102595105097	-0.0508081428958192	0.0025814673845214	0.0037712199731472	-0.0856818909867043	-0.0157346684439272	0.0002475797910401	0.007341386443057	-0.0003958919052557	0.0010233946719147	1.047336656673734e-06	1.5673040430317573e-07	-0.0005150822161176	0.0001978453828319	3.9142795741635955e-08	2.653096879556324e-07	0.0004178980573531	-0.0001840963926004	3.3891482307618514e-08	1.7463878664179596e-07	0.0838020737000025	0.0092888449000011	-0.0701407797000007	1
4.645724110471748e-06	0.0436030190816873	1.1182997078182591e-10	0.2371401808318978	5.708907296623648e-08	-3.2668432406514946e-07	0.0014325160833757	-0.0178414543823063	-0.0022625113584103	5.118957648149399e-06	0.0003183174944752	0.0719482168109096	0.0105379573004002	0.0001110485440641	0.0051765459022691	-0.0816827377123903	0.0039991532743146	1.599322691133956e-05	0.0066720696401902	-0.0009622790332494	-0.0005663871279953	3.2079437772799935e-07	9.259809379752782e-07	-0.0007122989204292	-0.000197216704311	3.8894428367791686e-08	5.073697517184852e-07	0.0006211575527458	0.0002032594953931	4.1314423033380875e-08	3.85836704090805e-07	0.0822092905000024	0.0046482908000014	-0.0755028890000008	1
