trial_type.face_catch	trial_type.face_real	trial_type.lexdec_catch	trial_type.lexdec_real	trial_type.scene_catch	trial_type.scene_real	nprobes	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	intercept
-6.077624593378024e-15	0.0014761207921968	-3.2903412113765894e-15	0.9985237691832028	1.1000555857064357e-07	-8.812374171056873e-15	14.994094086558183	-0.1948411058130877	-0.000731053444171	5.344391339387379e-07	0.0379630565144593	0.0042795955999116	0.0085574024302382	7.322913633842926e-05	1.8314938491559532e-05	0.1070959111191941	0.0201572121859613	0.0004063132031176	0.0114695341784373	-0.0076381563130193	-0.0001516183887308	2.2988139137541592e-08	5.8341431875106745e-05	0.0023300315570756	1.1041409610610346e-05	1.2190771799773297e-10	5.429047063964994e-06	-0.007322785223113	0.0001362175633354	1.8555225079152362e-08	5.36231834254882e-05	-0.0251082576000055	-0.0660460131000206	0.0657957971000104	0.0255126187999993	-0.0815128046000188	0.0247032125999959	0.0662944305000195	-0.0655437892000198	1
-6.299875527087092e-15	-0.0017580422595995	-3.269059522268572e-15	1.0017580806572983	-3.842061375663926e-08	-9.20954461405874e-15	15.007032667969163	-0.1953936930901453	-0.0005525872770554	3.053526934690684e-07	0.038178695299395	-0.0115926577066659	-0.0158722533065719	0.000251928425022	0.0001343897127045	0.1109443518379649	0.0038484407187716	1.4810495968037414e-05	0.0123086492047322	-0.0074452018360205	0.000192954476997	3.7231437536287087e-08	5.5431030384655456e-05	0.0024320456455339	0.0001020140884547	1.0406870803632428e-08	5.914846030785602e-06	-0.0073801206326452	-5.733540954292754e-05	3.2873366467574203e-09	5.446618055762037e-05	-0.0259162852000051	-0.0650344254000203	0.0672699785000111	0.0222592021999984	-0.0814240241000193	0.0295162090999971	0.0626554373000183	-0.0693571660000212	1
-5.529165219769118e-15	0.1042295188755812	-4.116347441028898e-15	0.8957704680547423	1.3044988692916308e-08	-7.750920333356524e-15	14.583081755132405	-0.1959168754389436	-0.0005231823488001	2.7371976409664565e-07	0.0383834220817502	0.0243396358403707	0.0359322935470292	0.0012911297195622	0.0005924178728426	0.1214989249518568	0.0105545731138883	0.0001113990136155	0.01476198876444	-0.0076401129839743	-0.0001949111479559	3.799035572438406e-08	5.837132640803707e-05	0.0021247882459593	-0.0003072573995633	9.440713962348522e-08	4.514725097856357e-06	-0.0071270612669828	0.0002530593656608	6.403906195215497e-08	5.079500229076312e-05	-0.0267214896000025	-0.0639945007000219	0.0686782129000136	0.0189669945000005	-0.0811135461000196	0.0342134909999993	0.0586821503000172	-0.0726872773000218	1
-3.3102777869100877e-15	0.4650436708135708	-4.447479920142014e-15	0.5349563334385237	-4.271802933088155e-09	-2.595340222082146e-15	13.139825370633716	-0.1957116023739712	0.0002052730649797	4.213702458223284e-08	0.0383030313037728	-0.018622260622212	-0.0429618964625813	0.001845724547705	0.0003467885906832	0.1385593415827716	0.01706041663092	0.0002910578156321	0.0191986911398371	-0.0078929182749223	-0.0002528052909598	6.391050948421139e-08	6.229815890625284e-05	0.0024261351929192	0.0003013469469723	9.081000656361007e-08	5.886131984212977e-06	-0.0072381100484996	-0.0001110487815277	1.2331823950701362e-08	5.239023707438357e-05	-0.0275237831000027	-0.0629266921000186	0.0700191198000137	0.0156417329000097	-0.0805822160000199	0.0387766433000053	0.0543957686000132	-0.0755109197000233	1
-8.700874946408059e-16	0.8451451076015685	-4.740868771375889e-15	0.1548548910444234	1.3320538509588026e-09	3.165783782890293e-15	11.619419554733971	-0.1955292253376342	0.0001823770363398	3.326137847245035e-08	0.0382316779611233	0.0007550123173099	0.0193772729395427	0.0003754787065723	5.700435876109818e-07	0.121678965510988	-0.016880376071795	0.0002849470963182	0.0148057706478151	-0.008174254141265	-0.0002813358663418	7.914985852610093e-08	6.681843078896342e-05	0.0024479904175134	2.1855224588302667e-05	4.776452677383806e-10	5.992657094950702e-06	-0.0073191957787746	-8.108573028194435e-05	6.574889798668406e-09	5.357062684664655e-05	-0.0283230783000076	-0.0618314648000149	0.0712913845000129	0.0122892123000177	-0.0798314804000209	0.0431877767000111	0.0498191619000091	-0.0778084187000243	1
3.3303663522488896e-16	1.0602274074098903	-5.61954945460308e-15	-0.0602274070519236	-3.8609638103737237e-10	6.115438585681226e-15	10.75909036976438	-0.1950573460787898	0.0004718792588374	2.2267002735053465e-07	0.0380473682592918	0.01871427577751	0.0179592634601793	0.0003225351440231	0.0003502241178779	0.1197534841530292	-0.0019254813579647	3.707478451688656e-06	0.0143408969667858	-0.0076084601130726	0.0005657940282042	3.201228930342961e-07	5.788866528435757e-05	0.0025708983929325	0.000122907975422	1.5106369144340292e-08	6.609518542755723e-06	-0.0075764161988116	-0.0002572204200328	6.616235182271284e-08	5.740208242510384e-05	-0.0291192882000151	-0.0607092961000145	0.0724937600000138	0.00891527530002	-0.0788633835000224	0.0474295979000153	0.0449767485000069	-0.0795637657000244	1
9.235931626481545e-16	1.1377587808816023	-6.031700133919309e-15	-0.1377587809943162	9.842482189668408e-11	7.270229977305027e-15	10.448964883090463	-0.2112034598952356	-0.0161461138164681	0.0002606969914037	0.0446069014717299	-0.0062349351816055	-0.0249492109591064	0.0006224631274902	3.887441671733301e-05	0.1333470091215714	0.0135935249685475	0.0001847839210759	0.0177814248416672	-0.0077363070474986	-0.0001278469344333	1.634483769050764e-08	5.985044674232349e-05	0.0027330164196098	0.0001621180266748	2.628225148328817e-08	7.469378749254383e-06	-0.0076081357676759	-3.171956884820704e-05	1.006124995716716e-09	5.788372985464092e-05	-0.0299123260999974	-0.059560674900012	0.0736250674000136	0.0055258017000217	-0.0776805610000177	0.0514854775000177	0.0398943646000059	-0.0807647300000257	1
8.950301252134914e-16	1.1392940713229784	-6.256664562513661e-15	-0.1392940713276816	-1.8418668509207053e-11	7.178470710229139e-15	10.44282370837034	-0.2045914790791467	0.0066119808161049	4.37182903149619e-05	0.0418576733117912	0.0280708792075201	0.0343058143891196	0.0011768889009179	0.000787974259485	0.1419263226687713	0.0085793135471916	7.360462093978655e-05	0.0201430810662745	-0.0080190049736655	-0.0002826979261766	7.991810922249538e-08	6.430444077979133e-05	0.0027340220342769	1.0056146585983845e-06	9.980749283718085e-13	7.474876490013014e-06	-0.0074662424300641	0.0001418933375985	2.0133731412683667e-08	5.574477601653809e-05	-0.0307021053999925	-0.0583861018000132	0.0746841977000173	0.0021266982000219	-0.0762862336000173	0.0553395148000187	0.0345991271000053	-0.0814029435000256	1
6.260436784340131e-16	1.1087860736651467	-6.310055543871318e-15	-0.108786073687175	-3.2042423189996906e-13	6.568033878496733e-15	10.564855680548298	-0.214127914689536	-0.009536435610403	9.09436041578451e-05	0.0458507638493022	-0.0058509304773098	-0.0339218096848353	0.0011506891723192	3.423338744567939e-05	0.1465822741784451	0.0046559515096745	2.167788446329635e-05	0.0214863631033224	-0.0080780185850928	-5.901361142649923e-05	3.482606278947652e-09	6.525438426942927e-05	0.0026679747378873	-6.604729638586763e-05	4.362244655453244e-09	7.11808920339225e-06	-0.0076479426388456	-0.000181700208794	3.3014966063727103e-08	5.849102659624999e-05	-0.0314885402999882	-0.0571860884000122	0.0756701125000159	-0.0012761115999803	-0.074684197700015	0.0589766006000193	0.029119288200004	-0.0814739592000263	1
4.145599009691848e-16	1.071747724881839	-5.763215131688162e-15	-0.0717477249056809	2.879323772250384e-12	6.474595803842093e-15	10.713009271609842	-0.2112209933551382	0.0029069213344109	8.450191643152265e-06	0.0446143080339376	0.0060711219173362	0.0119220523946645	0.000142135333297	3.685852132547436e-05	0.1366328146487137	-0.0099494595297389	9.899174492876864e-05	0.0186685260388286	-0.0079331531008505	0.0001448654842402	2.0986000959346853e-08	6.293491812765298e-05	0.0027352033392313	6.722860134320798e-05	4.519679024150062e-09	7.481337307126826e-06	-0.0077198622336077	-7.191959477532262e-05	5.1724259307131045e-09	5.959627289830473e-05	-0.0322715449999896	-0.0559611578000101	0.0765818455000161	-0.0046766973999821	-0.0728788151000145	0.0623824762000202	0.0234840854000026	-0.0809772823000262	1
