trial_type.t_low	trial_type.t_hi	trial_type.p_low	trial_type.p_hi	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	intercept
-7.969755472172807e-15	1.3863499165603287e-10	4.958987974458451e-15	8.803994640827737e-15	5.110556725176408e-05	0.0030328231879652	9.198016488822078e-06	2.611778698342054e-09	-0.0054304768994501	0.0592093688632802	0.0035057493611884	2.949007935452414e-05	0.0150162792464251	0.0082324486007082	6.777320996285316e-05	0.0002254886424061	-0.0001189999715745	-0.0002399999713895	5.7599985585971495e-08	1.4160992925913982e-08	-0.0002169999654241	-0.0001199999413058	1.4399985814663764e-08	4.708898448100424e-08	-1.2920826601668617e-08	-1.8792561334254547e-08	4.1525231523511143e-16	-1.0961702146874116e-16	0.0824849187000018	0.0778003565000008	0.0701888243000008	0.0599366798000002	1
-7.855726084871742e-15	-4.3146457004501446e-10	4.881744459239751e-15	4.919827984128869e-15	-1.590816842191483e-05	-6.701373567314993e-05	4.490840501117995e-09	2.530691427023169e-10	0.0527139655433904	0.0581444424428392	0.0033807761869892	0.0027787621633091	0.0139145601094847	-0.0011017191369405	1.213785056335612e-06	0.0001936149830399	-0.000236995901625	-0.0001179959300497	1.3923038835579605e-08	5.616705665051023e-08	-9.101034846615597e-05	0.0001259896169583	1.5873383915770054e-08	8.282883673588975e-09	8.598923377746204e-05	8.600215460388856e-05	7.396370920328491e-09	7.394147707435249e-09	0.0822996828000023	0.0770741672000005	0.0686093437000009	0.0572609758000001	1
-8.08470170332188e-15	1.2973617811499238e-09	4.9100640535689456e-15	1.5189299683641394e-14	1.3102662577878476e-05	2.9010830999824645e-05	8.41628091613796e-10	1.7167906034913458e-10	0.012156442593991	-0.0405575229494003	0.0016449126677906	0.00014777909654	-0.0002038780907861	-0.014118438200271	0.0001993302972147	4.156627527295039e-08	0.000128999823229	0.0003659957248545	1.3395287108115745e-07	1.6640955859328043e-08	-6.999998062699778e-05	2.101036783909437e-05	4.4143525236283233e-10	4.899996841152498e-09	4.516579265083566e-09	-8.598471719857731e-05	7.393371571909709e-09	-3.0542919016875393e-16	0.0821043050000024	0.0763099871000004	0.0669537757000008	0.0544723874000001	1
-8.147962292841011e-15	-3.798128677916358e-09	4.9892488832199225e-15	-1.1423650851087963e-14	-2.637586872818777e-05	-3.947853130645797e-05	1.558553831713727e-09	6.95685990553419e-10	-0.038268999114864	-0.0504254417088539	0.0025427251715326	0.0014645162932538	0.0063126541571283	0.0065165322479148	4.246519253807532e-05	3.984960250708109e-05	0.0004070054610973	0.0002780056378675	7.728713444760219e-08	1.6565344887466392e-07	6.0964875976174295e-05	0.0001309648566029	1.7151793653816858e-08	3.716716246445522e-09	-0.0001735120805116	-0.0001735165970909	3.0108009249929585e-08	3.01064424733348e-08	0.0818988094000019	0.0755081929000005	0.0652239563000007	0.0515764118	1
-8.000788676312858e-15	1.0704175717567027e-08	4.958057680199172e-15	5.6488944548133823e-14	-0.0023859778683147	-0.0023596019995864	5.567721595927572e-06	5.692890387674332e-06	0.0102606408169083	0.0485296399317729	0.0023551259519075	0.0001052807499726	0.0139815990538075	0.0076689448966791	5.881271582800802e-05	0.0001954851121009	-7.101241913688841e-05	-0.0004780178802349	2.28501094978604e-07	5.042763912728288e-09	-0.0001299931181295	-0.0001909579941061	3.6464955909995346e-08	1.6898210292861695e-08	-0.0001910043908489	-1.7492310337372877e-05	3.0598074989784546e-10	3.648267803771287e-08	0.081683221300002	0.0746691799000006	0.0634218040000008	0.0485787584	1
-7.897934529338001e-15	-2.9546732986959105e-08	4.9331499849081664e-15	-1.1375146125073377e-13	-0.0046809219554692	-0.0022949440871539	5.266768362895938e-06	2.1911030352454644e-05	0.0586927131032846	0.0484320722863748	0.0023456656259525	0.0034448345714241	0.0217168789744032	0.0077352799205956	5.9834555449979336e-05	0.0004716228323885	-0.0003620039909916	-0.0002909915718541	8.467609508951384e-08	1.3104688836900118e-07	-4.596917080456564e-05	8.402394732522535e-05	7.060023872607168e-09	2.113165262608489e-09	-0.0001700082358894	2.099615495936201e-05	4.4083820444937e-10	2.8902800999287073e-08	0.0814575671000024	0.0737933615000004	0.0615493173000009	0.0454853365999999	1
-7.946576463564644e-15	8.031719544858879e-08	5.02695833617112e-15	3.042129858617837e-13	-0.0089834197072781	-0.0043024977518088	1.8511486904439503e-05	8.070182963655547e-05	0.0273014747796771	-0.0313912383236085	0.0009854098434887	0.0007453705251446	0.0125086680564559	-0.0092082109179475	8.479114830949829e-05	0.0001564667765459	-0.0003619999012834	4.0897084803550414e-09	-3.5748245086744274e-16	1.3104392717306005e-07	-0.0001039999276924	-5.803075688813669e-05	3.367568365850562e-09	1.0815985297154384e-08	-1.8827567163482308e-08	0.0001699894083223	2.8896399631043785e-08	8.99142128670642e-17	0.0812218749000023	0.0728811696000003	0.0596085727000008	0.0423022449	1
-8.219406218634598e-15	-2.140878532510373e-07	5.02378765549248e-15	-6.954358765932065e-13	-0.0068648374049049	0.0021185823023727	4.488390971366371e-06	4.712599259563846e-05	-0.0611225146837049	-0.0884239894633809	0.0078188019126221	0.003735961801261	0.0161370948739696	0.0036284268175138	1.3165481170199805e-05	0.0002604058309711	0.000146000403422	0.0005080003047051	2.580643104310889e-07	2.1316119279762752e-08	-3.5000005364798324e-05	6.899992232680306e-05	4.760988660898173e-09	1.2250007141902191e-09	2.5498096883433714e-09	2.13773771944732e-08	1.3122307830355007e-16	-1.443926562287827e-16	0.0809761735000016	0.0719330537000005	0.0576017226000006	0.0390357583999999	1
-8.336020126408486e-15	5.560950871775136e-07	4.947362034389988e-15	1.6184348838499294e-12	-0.0038035671926479	0.0030612702122566	9.371375311630978e-06	1.4467123388868171e-05	-0.0520317014147652	0.0090908132689414	8.264288588915373e-05	0.0027072979521163	0.0096238388103137	-0.0065132560636562	4.24225045499897e-05	9.261827344639652e-05	0.0001340000390465	-1.200036437608452e-05	1.4400790782995864e-10	1.7956011332263658e-08	0.0003380003568924	0.0003730003622577	1.3912927256068314e-07	1.1424424431748333e-07	-2.270851813969396e-08	-2.5258328483312393e-08	9.73560547718693e-16	-3.334143841225925e-16	0.0807204933000014	0.0709494812000006	0.0555309925000006	0.0356923166999997	1
-7.918424418794754e-15	-1.423834855171394e-06	5.0443057435635404e-15	-3.533970438063384e-12	-0.0232617829485391	-0.0194582157558921	0.0003786221604055	0.0005411105459459	-0.014150835426067	0.0378808659886984	0.0014349600080528	0.000200246143255	0.0048138715616376	-0.0048099672486761	2.3135784932852742e-05	2.317335941120092e-05	0.00020302449798	6.902445893336568e-05	4.7643743582842725e-09	4.121894827747318e-08	0.0003379851679626	-1.518892998318822e-08	-1.0312410069264338e-15	1.142339764709029e-07	-0.0001430345135912	-0.000143011805074	2.045237653992344e-08	2.045887194186747e-08	0.0804548658000016	0.0699309368000003	0.0533986788000005	0.0322785109999997	1
-8.25911416917341e-15	3.583558787407512e-06	4.757474188613858e-15	7.305617084017499e-12	0.0039655681254939	0.0272273510740354	0.0007413286465118	1.5725730556841065e-05	0.0325101937398245	0.0466610291658903	0.0021772516428203	0.0010569126969998	0.0071347626235936	0.002320891061956	5.38653532053988e-06	5.0904837694398303e-05	-0.0001460001327328	-0.0003490246307129	1.21818192395369e-07	2.131603858496921e-08	0.000147999924304	-0.0001899852436595	3.609439264389819e-08	2.1903979044298568e-08	1.080722398017598e-08	0.0001430453208159	2.0461963686360213e-08	-9.878399916399632e-16	0.0801793236000024	0.0688779227000004	0.0512071464000006	0.0288010713999995	1
-7.893248484339764e-15	-8.7904771214196e-06	4.888939973545324e-15	-1.3565381808853842e-11	-0.0036252895462925	-0.0075908576717866	5.76211201932183e-05	1.3142724293508967e-05	0.0903038900240053	0.0577936962841792	0.0033401113301883	0.0081547925534687	0.0053151079883807	-0.0018196546352128	3.311142991091992e-06	2.8250372927442262e-05	-0.0003619997305309	-0.0002159995977976	4.6655825497844334e-08	1.3104380341685826e-07	0.0001460000377705	-1.999886533550921e-06	3.9992409385852666e-12	2.131601229392306e-08	2.6420297121265607e-08	1.5613073042231262e-08	2.5648752095126607e-16	2.206242862260025e-16	0.0798939009000029	0.0677909578	0.0489588255000006	0.0252668531999993	1
-7.800095505020911e-15	2.106779167761638e-05	4.9778006849584164e-15	2.0462425503788498e-11	-0.0063312969669345	-0.0027060074206417	7.322476160380908e-06	4.0085321282715865e-05	0.0354745913108032	-0.0548292987132034	0.0030062519973817	0.0012584466286676	-0.0131853100880904	-0.0185004180764711	0.000342265469004	0.0001738524021181	-0.0001000002984976	0.0002619994320332	6.864370213662319e-08	1.0000059741297857e-08	0.0001720000600278	2.6000022257437997e-05	6.76000663707789e-10	2.95840218947411e-08	8.604614678786485e-09	-1.7815682896364358e-08	3.3927979951225982e-16	-4.891558546678868e-16	0.079598632700003	0.0666705779999998	0.0466562095000005	0.0216828238999993	1
-9.785154801929907e-15	-4.600218170373659e-05	4.859979562957782e-15	-1.2140368401981512e-11	-0.0055006086808336	0.0008306882861006	6.900430278326468e-07	3.0256695859217968e-05	-0.0428991888366014	-0.0783737801474033	0.0061424494145949	0.0018403404028387	-0.0135115697625995	-0.0003262596745085	1.064453747488694e-07	0.0001825625174488	0.0004760000208521	0.0005760003193491	3.317763692687957e-07	2.2657602421582115e-07	0.0001070000963285	-6.499996370029728e-05	4.2249944171473975e-09	1.1449020570417749e-08	-2.5472574277167682e-08	-3.407718859103216e-08	7.615119008292429e-16	1.5649051710731962e-16	0.0792935554000024	0.0655173355	0.0443018521000002	0.0180560488999992	1
-3.144598837456744e-15	8.834320716576451e-05	4.920040480454146e-15	-7.977557003371328e-11	-0.0098034451739158	-0.0043028364930823	1.8514401885651662e-05	9.61075372777005e-05	0.0092333040857528	0.0521324929223551	0.0027177968182995	8.525390433899539e-05	-0.0058600618222048	0.007651507940395	5.8545573761185376e-05	3.434032455922638e-05	-0.0002070079994333	-0.0006830080202869	4.6649995897614973e-07	4.285231129169255e-08	0.0001189859391364	1.198584280801756e-05	1.4366015465687206e-10	1.4157654648747884e-08	0.0001360124689798	0.0001360379415533	1.850632244094539e-08	1.849939064487743e-08	0.0789787066000024	0.0643317987	0.0418983642000004	0.0143936782999992	1
-2.4386633136425612e-14	-0.0001145906588592	5.0606881458124535e-15	4.839650740931706e-10	-0.0093209304969269	0.0004825146769892	2.3282041274139825e-07	8.687974532794923e-05	0.0228496416505663	0.0136163375648124	0.0001854046486777	0.0005221061235584	0.0071022278898595	0.0129622897120645	0.0001680209545792	5.044164099878168e-05	-0.0002969999985027	-8.999199906904787e-05	8.098559066233508e-09	8.820899817298656e-08	2.4999997131865835e-05	-9.398594200517694e-05	8.833357131957648e-09	6.250004854879547e-10	3.7127687332509692e-09	-0.0001360087562116	1.8498381902990373e-08	-3.118832971940211e-16	0.0786541252000024	0.0631145521	0.0394484113000004	0.0107029317999992	1
4.21078273908116e-14	0.0128345906471407	5.0682555471519424e-15	-1.9856399733856613e-09	-0.0110683863509281	-0.0017474558540018	3.053601961313408e-06	0.0001225091764133	-0.0512383164493873	-0.0740879580999531	0.0054890255354213	0.0026253650725684	0.0369881531796648	0.0298859252898052	0.0008931685304292	0.0013681234756424	-3.097901932418004e-05	0.0002660209791775	7.076716082874234e-08	9.596998788793107e-10	0.0003380017257488	0.0003130017286165	9.797008361146692e-08	1.1424517010371383e-07	-0.0001239946134238	-0.0001239983261921	1.537558438095524e-08	1.5374664230065265e-08	0.0783198510000015	0.0618661955000004	0.0369547103000004	0.0069910855999992	1
-1.5905585259032334e-13	0.1049404840535241	5.058584138538388e-15	7.063696635081899e-09	-0.0107237851586321	0.0003446011922962	1.1874998127070429e-07	0.0001149995681282	0.0121903544169857	0.0634286708663736	0.0040231962878757	0.0001486047408107	0.0462666590482728	0.0092785058686075	8.60906711536387e-05	0.0021406037394893	-0.0003039940031929	-0.000273014983869	7.453718085837823e-08	9.241235309252065e-08	6.20291342487798e-05	-0.0002759725915008	7.616087203904016e-08	3.847614982542621e-09	-0.0001919909022701	-6.799628884652583e-05	4.623495131711099e-09	3.686050736508624e-08	0.0779759254000014	0.0605873444000005	0.0344200268000004	0.0032654570999993	1
