bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-01_ses-post_task-cuedSFM_run-01_bold	0.0004542738589211618	0.00924785958506224	0	31.062655194416664	1.2130823499166676	0.9834762200416667	0.5886886582143944	1984.091552734375	0.10101351866250381	5	2.074688796680498	2.214801666666667	2.055315	2.45284	2.13625	0.00639085	0.004450799431651831	0.05573837086558342	241	96	96	66	4.7871379325977	2.0	2.0	2.0	2.0	17.85976824098558	11.714073389458779	36.78653335571289	12.689691543579102	350858.0	3.6203139662742614	146.39623489379852	57.70299530029297	3.598426444576843	90.67346861465737	600.3280639648438	598.140869140625	165713.0	406.8960388183594	798.9907470703124	124.94711303710938	54.05916976928711
sub-01_ses-post_task-cuedSFM_run-02_bold	0.0006282572614107883	0.012900801950207468	0	30.897615552166656	1.177946359291666	0.9631716064166664	0.590657750230596	1931.54345703125	0.10972748200977768	11	4.564315352697095	2.155226666666667	2.017485	2.38819	2.060005	0.00363859	0.0061328052543103695	0.05702162906527519	241	96	96	66	4.943522400758275	2.0	2.0	2.0	2.0	15.843817871060907	12.21144401900553	38.697471618652344	12.955083847045898	352336.0	3.548668384552002	157.17603302001953	61.177486419677734	3.4238638325574913	89.97931324245543	600.2803955078125	596.3516845703125	165177.0	414.5570739746094	795.8072998046874	120.63258361816406	49.075592041015625
sub-01_ses-post_task-cuedSFM_run-03_bold	0.000879585062240664	0.0078531522406639	0	30.831813947125006	1.2298206305000003	1.0090933945000002	0.5911823650821241	1901.9732666015625	0.11100309345764829	8	3.319502074688797	2.182915	2.043295	2.4117	2.09375	0.0188199	0.006992397829890251	0.057224683463573456	241	96	96	66	4.86777942714746	2.0	2.0	2.0	2.0	15.856254283798926	12.103123280584787	38.234283447265625	12.936979293823242	351441.0	3.5637412071228027	154.55638122558594	60.14175033569336	3.4306049968898	89.72883454733682	596.9725952148438	594.1656494140625	165660.0	407.83161010742185	793.1981109619138	122.06055450439453	57.4008903503418
sub-01_ses-post_task-cuedSFM_run-04_bold	0.0006294166666666667	0.009888255916666666	1	30.252711946359817	1.1830991680753133	0.9841740572803339	0.5925108722791703	1857.5576171875	0.1241804505673199	29	12.083333333333334	2.2461966666666666	2.08372	2.48934	2.16553	0.0105325	0.004261873662471771	0.05555593594908714	240	96	96	66	4.7545982702248315	2.0	2.0	2.0	2.0	16.218902314181847	12.065591136763379	37.46962356567383	12.972330093383789	348934.0	3.6305824160575866	149.66704025268544	57.700016021728516	3.4823832975307587	89.86660687873785	593.8951416015625	592.3422241210938	166802.0	398.028759765625	791.1732849121088	124.58264923095703	52.353004455566406
sub-01_ses-post_task-cuedSFM_run-05_bold	0.0004946473029045642	0.008609570954356846	0	30.226167535875	1.1983305532500002	0.9909536754166669	0.5934245294704158	1829.635986328125	0.10233887691342002	3	1.2448132780082988	2.23062	2.06869	2.461945	2.161225	0.00720761	0.0046497308649122715	0.05350204557180405	241	96	96	66	4.744424851607608	2.0	2.0	2.0	2.0	16.80386020322324	12.156377857514741	38.09938430786133	13.07020092010498	348927.0	3.6761345863342285	152.20126342773438	59.268035888671875	3.551431285239837	89.78104777243921	593.4852905273438	592.0706787109375	167147.0	397.65643005371095	790.3504028320312	124.79255676269531	55.356834411621094
sub-01_ses-post_task-cuedSFM_run-06_bold	0.0008549377593360995	0.01012906398340249	0	31.010566934041666	1.2048265572500005	0.9825462367083329	0.5942805072330928	1750.8394775390625	0.1122605560267353	6	2.4896265560165975	2.2503683333333337	2.090685	2.49752	2.1629	0.00388926	0.00441164942458272	0.05312411114573479	241	96	96	66	4.640580303445199	2.0	2.0	2.0	2.0	16.491644182239117	12.892082672764204	38.52033615112305	13.410626411437988	348555.0	3.469515252113342	153.41403503417968	59.52004623413086	3.7294657903092823	90.49388950683117	591.107666015625	590.5341186523438	167926.0	391.53563690185547	790.1589660644531	127.25399017333984	52.38884735107422
sub-01_ses-pre_task-cuedSFM_run-01_bold	0.001324979253112033	0.018244960248962654	0	32.107168110416666	1.131355014791666	0.9830807616250001	0.5926490302584392	1963.9384765625	0.15618205720113032	49	20.33195020746888	2.187368333333333	2.0493	2.413495	2.09931	0.00670713	0.000854527170304209	0.05995512753725052	241	96	96	66	4.923117356256446	2.0	2.0	2.0	2.0	17.153095278413396	11.113858132323758	38.470638275146484	12.536725044250488	351337.0	4.180682563781739	156.43505249023445	61.24135971069336	3.471944699229197	87.99249596282232	585.0908813476562	579.3046875	166455.0	409.03635864257814	778.071533203125	117.6699447631836	42.422088623046875
sub-01_ses-pre_task-cuedSFM_run-02_bold	0.0005299585062240664	0.008236120165975103	0	32.13861147566667	1.2091340171666667	1.0002900331666669	0.5933712218322766	1961.5777587890625	0.15848500204384142	47	19.502074688796682	2.1651166666666666	2.02756	2.37358	2.09421	0.022279	0.004255590960383415	0.058778032660484314	241	96	96	66	4.886236879785458	2.0	2.0	2.0	2.0	16.943836896064703	10.800215404357443	38.26359558105469	12.377058982849121	351155.0	4.257860374450684	157.03652954101562	61.08760452270508	3.4615332869299333	86.88429966955272	580.4533081054688	574.9705810546875	166352.0	402.5778610229492	773.7690368652342	117.67109680175781	55.112205505371094
sub-01_ses-pre_task-cuedSFM_run-03_bold	0.0006675933609958506	0.01017014377593361	0	32.74319949945833	1.2012021612499995	0.9980413814166663	0.5950284594645143	1900.956298828125	0.1800293584874733	76	31.53526970954357	2.1478699999999997	2.006815	2.36206	2.074735	0.0165073	0.002359636826440692	0.06173176318407059	241	96	96	66	4.945616083021995	2.0	2.0	2.0	2.0	15.011826535007131	11.106057537574788	39.473594665527344	12.550735473632812	351914.0	4.238635921478272	163.53010330200175	62.59964370727539	3.389269513531991	85.91183966337778	578.8634643554688	573.43359375	166245.0	403.4803955078125	770.3913818359374	115.947509765625	52.04513931274414
sub-01_ses-pre_task-cuedSFM_run-04_bold	0.0010209128630705394	0.009764445062240662	0	32.727399897500014	1.2114366672083337	1.0075227240416669	0.5960331721187894	1859.3121337890625	0.1811959915277838	73	30.29045643153527	2.196275	2.04323	2.4125	2.133095	0.0216421	0.003448811359703541	0.06037556007504463	241	96	96	66	4.860817620855625	2.0	2.0	2.0	2.0	16.701258954967592	10.994748833438392	38.71811294555664	12.580995559692383	349933.0	4.314564418792725	158.58963623046856	60.8604736328125	3.482894112166184	85.9787124074864	576.0885620117188	571.672607421875	167283.0	397.09986267089846	767.765655517578	117.60797119140625	51.18089294433594
