trial_type.onefifty	trial_type.onetwelve	trial_type.rinse	trial_type.seventyfive	trial_type.thirtyseven	trial_type.tless	trial_type.zero	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	intercept
5.073245631621608e-16	-2.5214243600034137e-15	1.683664022885465e-07	-9.912269485065549e-14	1.0441889404829802e-16	-0.0010846831491873	2.637657225309372e-05	0.0595081116382676	0.0451162699152308	0.0020354778110665	0.0035412153507528	0.0722578867421227	0.1101810462680402	0.0121398629567196	0.0052212021964383	0.4764908476712534	0.1451334605117668	0.0210637213601204	0.227043527914469	-0.0019718426964571	-1.457193497562244e-05	2.1234018907972663e-10	3.888163621839973e-06	-0.0012523274155796	0.0004635802947691	2.1490669015235179e-07	1.5683239546698736e-06	0.0018527664622836	0.0004159430822859	1.7300864322207546e-07	3.4327435613979006e-06	0.071625846000002	0.071116741300001	0.0702709122000016	0.0690923635000017	0.0675866756000018	0.065760977400002	0.0636239134000014	0.0611856021000013	0.0584575886000015	0.0554527893000016	0.0521854316000013	1
4.737811532798728e-16	-2.790509566305393e-15	-5.918844995145425e-07	3.008858050679745e-13	-8.604009409527896e-18	0.1024373174909298	-6.704087103652747e-05	0.0485784139918781	-0.0109296976463906	0.000119458290639	0.0023598623059638	-0.0054414615038636	-0.0776993482459866	0.0060371887178514	2.9609503295690345e-05	0.4687056540883493	-0.0077851935829048	6.060923912175928e-05	0.2196849901743865	-0.0014577311549053	0.0005141115415508	2.6431067698684784e-07	2.124980120972637e-06	-0.000983643397427	0.0002686840181533	7.21911015367821e-08	9.675543333041826e-07	0.0015662848327915	-0.0002864816294898	8.207172499913354e-08	2.453248171455979e-06	0.0715835215000014	0.0709478937999995	0.0698926919000002	0.0684241559000006	0.0665509706000007	0.0642842138000013	0.0616372905000006	0.0586258544000012	0.055267714500001	0.051582730300001	0.0475926943000007	1
9.250671121610801e-16	-2.391035257187833e-15	1.92931279844755e-06	-9.091767518748428e-13	-7.44287905902402e-17	0.4646405909203901	0.0001665425472657	0.0477156144801979	-0.0008627995116797	7.444229962109369e-07	0.0022767798652223	0.0921874527495306	0.0976289142533932	0.0095314048982961	0.0084985264444507	0.4524679014357767	-0.0162377526525736	0.0002636646112029	0.2047272018296957	-0.0008289667720427	0.0006287643828613	3.953446491367864e-07	6.871859101395387e-07	-0.0012092112723456	-0.0002255678749196	5.088086677756813e-08	1.462191901016229e-06	0.0017110020298715	0.0001447171970815	2.0943064061314685e-08	2.927527942981511e-06	0.0715365040000007	0.0707604415000007	0.0694732343000008	0.0676841808000013	0.0654062042000014	0.062655759900001	0.059452715800001	0.0558202094000014	0.0517844806000015	0.0473746817000008	0.0426226675000005	1
7.950722276972522e-16	-2.9130525742576497e-15	-5.811520389640592e-06	2.62866066322692e-12	2.5677235919208007e-16	0.7374845119744892	-0.0003904299527297	0.0115104100560655	-0.0362052044241374	0.0013108168273931	0.0001324895396584	-0.152301111532367	-0.2444885642818969	0.0597746580646291	0.0231956285739918	0.1921721279679942	-0.2602957734677847	0.0677538896851976	0.0369301267677407	0.0012581081322777	0.0020870749043205	4.355881656885117e-06	1.5828360731802467e-06	-0.0017191907868528	-0.0005099795145076	2.6007910445088e-07	2.9556169604793565e-06	0.0012875830410402	-0.0004234189888321	1.7928363756128626e-07	1.6578700907696808e-06	0.0714847966000035	0.0705544334000015	0.0690127871000015	0.0668732143000021	0.0641542523000016	0.0608794583000013	0.0570772050000012	0.0527804351000021	0.0480263758000017	0.0428562163000007	0.0373147507000004	1
8.515399763572374e-16	-2.4269179881379407e-15	1.539513289507274e-05	-7.419864991997118e-12	-2.88172284883736e-17	0.5935331547392281	0.0008498887041156	-0.0015632380829774	-0.0130736481390412	0.0001709202756625	2.4437133021203814e-06	-0.0484595978694119	0.1038415136629583	0.0107830599598137	0.0023483326256647	0.2663239987762805	0.0741518708082884	0.005498499944369	0.0709284723241857	0.0003061093372714	-0.0009519987950052	9.063017065137302e-07	9.370292687744265e-08	-0.0018823221958334	-0.0001631314089793	2.6611854861445e-08	3.5431368481623557e-06	0.001178289994132	-0.0001092930469127	1.1944972768590806e-08	1.3883673127654848e-06	0.0714284027000025	0.0703299237000032	0.0685116217000027	0.0659921070000033	0.0627971666000027	0.0589595007000019	0.0545183874000019	0.0495192813000016	0.044013348100002	0.0380569406000013	0.0317110224000007	1
6.146343563986141e-16	-2.4676112586091803e-15	-2.292492623094718e-05	2.0430149937632023e-11	5.503156686902604e-16	0.2932315159339009	-0.0018906950219301	0.0128136851211326	0.014376923204113	0.0002066959208162	0.0001641905263823	0.0295164499395373	0.0779760478089463	0.0060802640319018	0.0008712208170349	0.3241624090759825	0.0578384102997029	0.0033452817059958	0.1050812674579424	-0.0002181791605489	-0.000524288497819	2.748784298654852e-07	4.7602147213872724e-08	-0.0019201544183629	-3.783222252863703e-05	1.4312759609499e-09	3.686992990612684e-06	0.0013757932025088	0.000197503208378	3.900751839387008e-08	1.8928069388536537e-06	0.0713673260000026	0.0700869712000028	0.0679700341000026	0.0650417832000027	0.0613371711000025	0.0569004173000021	0.0517844806000016	0.0460504264000013	0.0397666985000016	0.0330083015000012	0.0258559060000006	1
4.2762022124888864e-16	-2.578911620509881e-15	0.0008324848592527	-5.5059487117380686e-11	-1.7338162025593465e-15	0.0804060355453164	0.049834144229977	0.0171308409031513	0.0043171557820195	1.8637834044393254e-05	0.0002934657100473	0.0165603975512048	-0.0129560523883337	0.0001678592934876	0.0002742467670544	0.3578520234601841	0.0336896143842018	0.0011349901173554	0.1280580706945461	-0.0005512637613646	-0.0003330846008149	1.1094535170127805e-07	3.038917350000521e-07	-0.0016282506191836	0.0002919037991807	8.520782821618671e-08	2.6512000793198795e-06	0.0009050526776273	-0.0004707405248803	2.2159664411713897e-07	8.191203448020513e-07	0.0713015706000023	0.0698256396000016	0.0673883436000019	0.0640232394000018	0.0597766582000019	0.0547070672000019	0.0488842649000012	0.0423884201000012	0.0353089681000012	0.0277433794000008	0.0197958177000003	1
3.0322877193113073e-16	-2.4045275920410578e-15	0.0020547479171147	1.4528164833392228e-10	5.173439208653409e-15	-0.0278108429550644	0.3490633807925674	0.0118004106798416	-0.0053304302233099	2.8413486364400408e-05	0.0001392496922112	-0.0236620671215198	-0.0402224646727238	0.0016178466643476	0.0005598934204627	0.3366722692780138	-0.021179754182171	0.0004485819872166	0.1133482169008045	-0.0001677706247976	0.000383493136568	1.470669858965087e-07	2.8146983025305806e-08	-0.0014280877070993	0.0002001629120846	4.00651908492623e-08	2.0394344983898265e-06	0.0010218817620371	0.0001168290844112	1.3649036646903489e-08	1.0442423353659344e-06	0.0712311407000022	0.0695459974000015	0.0667668934000017	0.0629375442000013	0.0581181854000014	0.0523846258000014	0.0458270543000011	0.0385486219000012	0.0306638185000009	0.0222966722	0.0135787986000002	1
3.234900782105813e-16	-2.079424932362926e-15	0.0017289656145894	-3.754107462153445e-10	-1.3728768976986734e-14	-0.0669068965029121	0.7531086469780822	0.010716457678656	-0.0010839530011847	1.174954107791575e-06	0.0001148424651769	0.0273789240861659	0.0510409912076859	0.0026051827834624	0.0007496054841171	0.3636628835503848	0.0269906142723717	0.0007284932587991	0.1322506928721792	-1.8981339681155576e-05	0.0001487892851168	2.213825115965811e-08	3.602912066900683e-10	-0.0011450068379777	0.0002830808691207	8.013477847949958e-08	1.3110406577796905e-06	0.0009059881063817	-0.0001158936556569	1.3431339535236903e-08	8.20814447192925e-07	0.0711560409000015	0.0692481180000019	0.0661060504000017	0.0617858361000011	0.0563644705000013	0.0499385733000009	0.0426226675000015	0.0345471375000012	0.0258559060000007	0.0167038687999993	0.0072541341000001	1
1.930815907016396e-16	-2.2113362558624715e-15	0.0008557899613483	9.490249301040088e-10	3.8985342579408274e-14	-0.0673902708427573	1.0165908381171185	0.0062991013093387	-0.004417356369317	1.9513037291659657e-05	3.967867730248337e-05	0.0302410528402548	0.0028621287540883	8.191781004411271e-06	0.0009145212768873	0.407381408859865	0.043718525309481	0.0019113094552353	0.1659596122846481	-0.0003374194224323	-0.0003184380827516	1.0140281254646082e-07	1.1385186649095709e-07	-0.0012831507706946	-0.0001381439327176	1.9083745234405736e-08	1.646475898927234e-06	0.0009052827730206	-7.05333361600835e-07	4.973012259905962e-13	8.195368978938657e-07	0.0710762761000013	0.0689320795000017	0.0654062042000014	0.0605693233000005	0.0545183874000008	0.0473746817000004	0.0392813953000015	0.0304007503000012	0.0209107509000004	0.0110016152999987	0.0008719625999998	1
1.234495539046787e-16	-2.161940812874337e-15	0.0002539899405292	-2.342423926373983e-09	-1.0325245929941569e-13	-0.0508680077178314	1.124637763702056	0.0039216823624189	-0.0023774189469206	5.652120848231279e-06	1.5379592549702942e-05	-0.0130199014738247	-0.0432609543140785	0.0018715101681649	0.0001695178343871	0.3740095395947976	-0.0333718692650677	0.0011136816582444	0.1398831357079109	-3.0019400251839368e-05	0.0003074000221803	9.449477361762315e-08	9.011639862087103e-10	-0.00128501052395	-1.8597532555368972e-06	3.4575379030448008e-12	1.6512520457185742e-06	0.0007479806069638	-0.0001573021660558	2.474397267922224e-08	5.594749866221507e-07	0.0709918517000013	0.0685979647000013	0.0646677679000011	0.0592892816000002	0.0525829614000004	0.0446990010000003	0.0358139686000014	0.0261268518000013	0.0158546021000002	0.0052272749999981	-0.0055171213000004	1
2.2817879901662933e-16	-2.218949351510336e-15	-5.470219912674013e-05	5.624020615490803e-09	2.7338178914149385e-13	-0.031912854990906	1.1396149660419437	0.0051179195233731	0.0011962371609544	1.4309833444323289e-06	2.6193100245975374e-05	-0.0074970505708624	0.0055228509029638	3.0501882096288955e-05	5.620576726129867e-05	0.3808338192228178	0.0068242796280208	4.65707924410384e-05	0.1450343978638368	9.624021021198896e-05	0.0001262596104637	1.59414891779075e-08	9.262177131541445e-09	-0.0010649755216357	0.0002200350023138	4.8415401881405074e-08	1.1341728607923647e-06	0.0004510500137706	-0.0002969305931924	8.816777858980503e-08	2.0344610983047595e-07	0.0709027731000009	0.0682458613000016	0.063891177200001	0.0579470536000002	0.0505613642000005	0.0419178449000001	0.0322315231000013	0.0217433683000012	0.0107142973	-0.0005813163000019	-0.0118624684000006	1
3.557561044297008e-16	-1.9609562334696364e-15	-0.0001740853386106	-1.306281178837616e-08	-7.025284370640233e-13	-0.0173534623338605	0.948732966888272	0.008770674616232	0.0036527550928588	1.33426197679075e-05	7.692473322325561e-05	0.0082216192912488	0.015718669862111	0.0002470765822336	6.75950237705141e-05	0.3587484949528016	-0.0220853242700161	0.0004877615481109	0.1287004826308987	-3.824848785594749e-05	-0.0001344886980679	1.8087209640775573e-08	1.462945957547215e-09	-0.0013560079792696	-0.0002910324576345	8.469989153195429e-08	1.8387576399292284e-06	0.0003714744872776	-7.957552648955213e-05	6.332263895942297e-09	1.3799328866104693e-07	0.0708090462000009	0.0678758616000014	0.063076890200001	0.0565440472000005	0.0484569087000006	0.0390377760000001	0.028545564200001	0.0172686855000008	0.0055171212999999	-0.0063860987000019	-0.0181137762000007	1
-1.8645865776218293e-18	-2.4146898689579587e-15	-0.0001782211946639	2.907593366679956e-08	1.77105232016625e-12	-0.0084079363473869	0.5177842224181561	-0.0002988671444928	-0.0090695417607244	8.225658774818032e-05	8.932156728185294e-08	0.0069139920704804	-0.0013076272207683	1.7098889478662828e-06	4.780328635043368e-05	0.3790529259340218	0.0203044309812201	0.0004122699174704	0.143681120659142	-0.0005281588082465	-0.000489910320391	2.400121224141376e-07	2.7895172663406934e-07	-0.0010766691600876	0.0002793388191815	7.803017499861905e-08	1.1592164782755808e-06	0.0006352165688348	0.0002637420815588	6.955988643738287e-08	4.035000866810274e-07	0.0707106770000011	0.067488062600001	0.0622253874000008	0.0550817338000006	0.0462730438000006	0.0360655904000005	0.0247679294000006	0.0127215718000005	0.0002906605999997	-0.0121490369000015	-0.0242214876000009	1
1.0386526534149145e-15	-2.6246188090625653e-15	-9.225324342533212e-05	-6.09301047155839e-08	-4.356116862487529e-12	-0.0036536150350932	0.1389043686343728	-0.0180046315776086	-0.0177057644331177	0.0003134940941588	0.0003241667582449	-0.0810308014081178	-0.0879447934785985	0.0077342866999915	0.0065659907768411	0.1686394147326113	-0.210413511201413	0.0442738456961109	0.0284392522013526	0.0015942795855208	0.0021224383937669	4.504744736177913e-06	2.541727397069605e-06	-0.0014842030350741	-0.0004075338749892	1.660838586922538e-07	2.2028586478793144e-06	0.0003741833993206	-0.0002610331695128	6.81383152082069e-08	1.4001321587282254e-07	0.0706076722000032	0.0670825661000013	0.0613371711000014	0.0535616474000012	0.0440133481000012	0.0330083015000012	0.0209107509000005	0.0081210994000006	-0.004937343	-0.0178323700000011	-0.0301371839000011	1
-1.5205458511045956e-15	-2.327857147393659e-15	0.0011054255210059	1.1583902300131561e-07	1.0422073878264404e-11	-0.0015623284180498	-0.0614980602803154	-0.025192078743713	-0.0071874471661034	5.165939676503482e-05	0.0006346408314285	0.0365855560634173	0.1176163574715341	0.0138336075448718	0.0013385029124721	0.2255914081127635	0.0569519933801535	0.0032435295499716	0.0508914834142969	0.0018358077822558	0.0002415281967352	5.833587044020268e-08	3.370190213499085e-06	-0.001628158888175	-0.0001439558531014	2.0723288005931744e-08	2.6509013637783533e-06	0.0003744955638632	3.121645415698543e-07	9.686349647358861e-14	1.4024692675191318e-07	0.0705000383000025	0.0666594783000028	0.0604127654000025	0.0519853821000023	0.0416815248000022	0.0298731235000018	0.0169864163000008	0.0034865643999998	-0.0101391392999996	-0.0233988587000002	-0.0358139686000009	1
5.425207022349412e-15	-2.6471465171023027e-15	0.00206741462768	-1.809085761201074e-07	-2.410804323621578e-11	-0.0002837573262704	-0.1303279469291542	-0.0097389667535839	0.015453111990129	0.0002387986701797	9.484747342835748e-05	-0.0824115633140527	-0.1189971193774704	0.0141603144201365	0.0067916657678649	0.1807135065879141	-0.0448779015248489	0.0020140260452728	0.032657371463296	0.0007188531110479	-0.0011169546712068	1.247587738547927e-06	5.167497944111345e-07	-0.0018888676616964	-0.0002607087735199	6.796906414688914e-08	3.567821043283736e-06	0.0003731795652067	-1.3159986549305809e-06	1.7337004449825088e-12	1.3926298596924256e-07	0.0703877825000032	0.0662189102000019	0.0594527158000019	0.0503545914000018	0.0392813953000016	0.0266674544000014	0.0130075288000001	-0.0011625946000002	-0.0152871172000001	-0.0288120292000005	-0.0412068391000015	1
-1.2460386599257211e-14	-2.6115318224221865e-15	0.0014945033699332	1.3862098331355778e-07	5.3356098638775416e-11	-0.0006534994524357	-0.128806024993773	-0.0601575672494609	-0.0504186004958778	0.002542035275968	0.0036189328973711	-0.1086835847319496	-0.0262720214178956	0.0006902191093806	0.0118121215901869	0.1476473624271375	-0.0330661441607777	0.0010933698896613	0.0217997436316875	0.0002353318603865	-0.0004835212506608	2.337927984028517e-07	5.5381083400388776e-08	-0.0030819838989903	-0.0011931162372939	1.4235263603071777e-06	9.49862475802336e-06	0.000214863893372	-0.0001583156718347	2.5063847629918047e-08	4.6166494234553525e-08	0.0702709122000035	0.0657609774000022	0.0584575886000021	0.0486709857000018	0.0368168927000017	0.0233988587000014	0.0089868669000001	-0.0058068772000001	-0.0203539515000002	-0.0340364123000006	-0.0462730438000015	1
3.203043911251776e-14	-2.240072347492511e-15	0.0006734349897137	5.348458322602253e-07	-1.1084153857647013e-10	0.0013721148874323	-0.0985656637175135	-0.0367212666898392	0.0234363005596262	0.0005492601839206	0.0013484514273037	0.037453007428326	0.146136592160276	0.0213559035682197	0.0014027277654272	0.3018359612477919	0.154188598820655	0.023774124006278	0.0911049475023771	-0.00040947548525	-0.000644807345635	4.157765126794865e-07	1.6767017321707192e-07	-0.0024320917617846	0.0006498921372072	4.2235979199889993e-07	5.915070338887147e-06	0.0004320034836485	0.0002171395902752	4.7149600532415046e-08	1.866270107762248e-07	0.0701494349000027	0.0652857999000023	0.0574279710000022	0.0469363308000018	0.0342920559000018	0.0200750491000013	0.0049373430000002	-0.0104268038000004	-0.0253127474000004	-0.0390377760000009	-0.0509724203000012	1
-7.4435922488121e-14	-2.6443348138500665e-15	0.0001538892638905	-3.755617559813797e-06	2.0746385072326435e-10	-0.0020326596159958	-0.0637286586733006	-0.0357909890470303	0.0009302776428088	8.654164912524228e-07	0.0012809948969611	-0.0044931946054715	-0.0419462020337999	0.0017594838650594	2.018879776241805e-05	0.3161155425081248	0.0142795812603325	0.0002039064409696	0.0999290362152044	-0.0007809708196908	-0.0003714953344413	1.3800878366281496e-07	6.09915421613021e-07	-0.0022861806220336	0.0001459111397511	2.129005954597193e-08	5.226621837347085e-06	0.0004641063353378	3.2102851691120866e-05	1.0305944123109332e-09	2.153946911863349e-07	0.0700233587000023	0.064793502300001	0.0563644705000012	0.0451524462000008	0.0317110224000006	0.0167038688000009	0.0008719625999995	-0.0150029967000004	-0.0301371839000008	-0.0437833494000014	-0.0552677145000018	1
1.7239563520934285e-13	-2.551923025842351e-15	-9.793746205388884e-05	1.588418981630914e-05	-3.119403822815093e-10	0.0926277716619059	-0.0360337201252004	-0.0409540939301546	-0.0051631048831242	2.6657652032861276e-05	0.0016772378096361	-0.0004248105028484	0.0040683841026236	1.6551749205509695e-05	1.8046396342438682e-07	0.3258087164835251	0.0096931739753992	9.39576217165547e-05	0.1061513197366408	-0.0006811218101111	9.984900957952794e-05	9.9698243526483e-09	4.639269202695814e-07	-0.0023761103054897	-8.992968345626198e-05	8.087346927763802e-09	5.645900185160371e-06	0.0003191906884811	-0.0001449156468561	2.100054570606252e-08	1.018826949622937e-07	0.0698926919000019	0.0642842138000007	0.0552677145000008	0.0433212029000005	0.0290780220000005	0.0132932727000004	-0.0031962182000004	-0.0195162618000005	-0.0348016528000009	-0.0482420376000017	-0.0591248756000021	1
