trial_type.Finger	trial_type.Foot	trial_type.Lips	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	intercept
1.1116574193384796	-1.9619157502661744e-05	2.5996597979598244e-11	-0.0578632000000006	0.0010809000000008	1.1683448088445497e-06	0.0033481499142392	-0.0698753000000016	-0.1402374000000017	0.0196665283587613	0.0048825575500899	0.0930226999999994	0.1387662000000002	0.0192560582624397	0.0086532227152893	-0.0016159600000008	-0.0022896930000002	5.242694033076153e-06	2.6113267191584302e-06	0.0003518430000004	0.0003817906000015	1.4576406205491237e-07	1.2379349500000553e-07	-0.0006812670000001	-0.0002035840000012	4.144644433115868e-08	4.641247247282963e-07	0.1031544672000015	0.0990296597000022	0.0922767198000013	0.0830748626000016	0.0716682949000012	0.0583597336000012	1
0.997481094754326	5.069432482674445e-05	-5.350348806289867e-12	-0.064791800000001	-0.0069286000000008	4.8005497959227765e-05	0.0041979773472391	0.0547473999999998	0.124622700000003	0.0155308173552905	0.0029972778067594	0.0184647999999998	-0.0745579000000002	0.0055588804524084	0.0003409488390399	0.0013438200000022	0.0029597800000017	8.760297651634855e-06	1.805852193493772e-06	0.0001023889999996	-0.0002494540000015	6.222729768185236e-08	1.0483508615806456e-08	-0.0009380390000007	-0.000256772000001	6.593186064397049e-08	8.799171655417494e-07	0.1028478854000018	0.0978214033000019	0.0896251070000016	0.0785245900000011	0.0648795546000012	0.0491321558000009	1
0.5463737462064717	-0.000128521342691	-1.544010662852966e-10	-0.0734503000000012	-0.0086584999999994	7.496962225019806e-05	0.0053949465700881	-0.078596000000001	-0.1333434000000017	0.0177804623235615	0.006177331216	0.1499090000000008	0.1314441999999998	0.0172775777136394	0.0224727082810004	-0.0018725699999996	-0.003216390000003	1.034516463506177e-05	3.506518403691921e-06	0.0004558010000019	0.0003534120000006	1.2490004172781288e-07	2.0775455051948126e-07	-0.0004683929999991	0.0004696460000024	2.2056736643634722e-07	2.1939200276904286e-07	0.1025109939000022	0.0964978417000019	0.0867358245000017	0.073604188800001	0.0576130884000013	0.0393837649000006	1
0.0818288391084179	0.000318826697593	8.483306215780352e-10	-0.0990809000000022	-0.0256306000000021	0.0006569276563598	0.0098170247448088	0.0667396000000014	0.1453356000000018	0.021122436627361	0.0044541742081595	-0.0225685999999999	-0.1724776000000014	0.0297485225017601	0.00050934170596	0.0006841469999999	0.0025567170000005	6.536801818821267e-06	4.680571184976284e-07	0.0002815210000009	-0.0001742800000018	3.037351685639042e-08	7.925407385840716e-08	-0.0007099659999984	-0.0002415730000001	5.8357512973060924e-08	5.040517228074655e-07	0.1021438918000029	0.0950605351000013	0.0836165341000023	0.0683368515000008	0.0499224013000011	0.0292178963000005	1
-0.1114180627989947	-0.0007532510017489	-3.370833766150876e-09	-0.0667733000000011	0.0323076000000032	0.0010437810177582	0.0044586735928885	-0.0881764000000004	-0.1549160000000027	0.0239989670560009	0.0077750775169614	0.1582890000000012	0.1808576000000002	0.0327094714777597	0.0250554075210003	-0.0016403400000006	-0.0023244869999996	5.403239812886984e-06	2.690715314390645e-06	-0.000147611000002	-0.0004291320000017	1.8415427264021532e-07	2.1789009969389176e-08	-0.0001130679999966	0.0005968980000018	3.562872220922517e-07	1.2784375981454961e-08	0.1017466876000022	0.0935111776000017	0.0802755078000019	0.0627474061000006	0.0418641219000012	0.0187423108000004	1
-0.1416611996625082	0.0016833369048316	1.1744954908982378e-08	-0.0930356000000016	-0.026262300000002	0.0006897084012906	0.008655622867359	0.0330737000000003	0.1212501000000012	0.0147015867500095	0.0010938696316885	-0.0408101000000001	-0.199099100000002	0.0396404516208116	0.0016654642620097	0.0009178480000018	0.0025581880000005	6.544325843783083e-06	8.424449527857126e-07	0.0003924909999996	0.0005401020000029	2.917101724923148e-07	1.5404918539602918e-07	-0.0006633069999983	-0.0005502390000015	3.027629565677744e-07	4.399761784524356e-07	0.1013194980000026	0.0918515955000015	0.0767216052000019	0.0568621984000009	0.0334975856000009	0.0080680521000002	1
-0.1063202521112772	-0.0041376032738021	-3.791617428594869e-08	-0.0515232000000005	0.0415124000000033	0.001723279353761	0.0026546401382395	0.0106691000000006	-0.0224046000000003	0.0005019661011575	0.00011382969481	0.0002954489999989	0.0411055490000005	0.0016896661585899	8.729011063659448e-08	0.0013485900000035	0.0004307420000004	1.855386681025233e-07	1.818694990448912e-06	-0.0001105760000011	-0.0005030670000011	2.530764077401269e-07	1.2227052879982894e-08	-0.0010767300000007	-0.0004134230000027	1.7091857432322149e-07	1.1593474933840374e-06	0.100862449200002	0.0900837451000014	0.0729642508000018	0.0507089686000009	0.0248843974000005	-0.0026917299999996	1
-0.0612411308121935	0.0723578401108943	1.165345839765032e-07	-0.022123799999998	0.0293994000000019	0.0008643247203612	0.0004894625264401	0.0013783699999998	-0.0092907300000012	8.6317663931421e-05	1.8999038553283768e-06	-0.0958484000000021	-0.0961438490000011	0.009243639700535	0.0091869157825596	0.0004091590000012	-0.000939431000002	8.825306014535905e-07	1.6741108836571266e-07	-9.89101000017007e-05	1.1665900001134598e-05	1.3609155058043958e-10	9.783207539938797e-09	-0.0008158540000013	0.0002608760000011	6.805628653050256e-08	6.656177478683646e-07	0.1003756758000013	0.088209710100002	0.0690134083000007	0.0443167203000014	0.0160879786000002	-0.0134229790999997	1
-0.0286558105422114	0.4997523306563546	-3.456629161130209e-07	-0.0367447999999984	-0.0146210000000013	0.0002137736410004	0.0013501803270402	0.0156503000000006	0.014271930000001	0.0002036879859233	0.0002449318900891	-0.0222039000000017	0.0736445000000018	0.0054235123802488	0.0004930131752094	0.0014673900000031	0.0010582310000012	1.1198528473977057e-06	2.1532334148133798e-06	0.0001023889999992	0.0002012991000007	4.0521327904662724e-08	1.0483506996821282e-08	-0.0009253810000011	-0.0001095269999997	1.1996163582517412e-08	8.563299942694262e-07	0.0998593211000014	0.0862316995000015	0.0648795546000009	0.037715583500001	0.0071730995999998	-0.0240119411999998	1
-0.0112818197023517	0.9391054189236298	9.967689197580726e-07	-0.0183634999999973	0.0183813000000017	0.0003378721896911	0.0003372181322499	-0.0466777000000009	-0.0623280000000022	0.0038847795840011	0.002178807677289	-0.0930875000000022	-0.0708836000000011	0.0050244847489597	0.0086652826562495	3.380680000152736e-05	-0.0014335832000015	2.055160788944276e-06	1.142899950605951e-09	0.0001023890000004	3.820414387887151e-16	-7.322508356598095e-16	1.048350477831042e-08	-0.0009246920000015	6.889999997614807e-07	4.748566970917056e-13	8.550552930020835e-07	0.0993135375000009	0.084152045000002	0.0605736520000002	0.0309366729000011	-0.0017945969000001	-0.0343463708000001	1
-0.0037854705857185	1.118766169879723	-2.80679527536847e-06	-0.018292199999997	7.129999999940708e-05	5.0836883263072875e-09	0.0003346045808415	0.0183358000000004	0.0650135000000025	0.0042267551822492	0.0003362015616398	-0.0060041400000011	0.0870833600000022	0.0075835115888876	3.604969713924462e-05	0.0017025900000038	0.0016687832000018	2.7848373670872665e-06	2.898812711714531e-06	0.0001023889999997	-2.2702330972884537e-16	-1.0813725403564123e-16	1.0483506374123949e-08	-0.0006052300000002	0.0003194620000009	1.0205597131386677e-07	3.6630335232378393e-07	0.098738485700001	0.0819731977000018	0.0561071189000005	0.0240119412000007	-0.0107490792000003	-0.0443167203000002	1
-0.0010590753030734	1.1403245499221577	7.73897081671091e-06	-0.0236729999999971	-0.0053807999999994	2.895300863912117e-05	0.0005604109290007	-0.1046500000000011	-0.1229858000000017	0.0151255070016425	0.0109516225000027	0.1269260000000009	0.13293014	0.017670422120419	0.0161102094760002	-0.0024951699999992	-0.0041977600000042	1.7621189024827454e-05	6.225873329238945e-06	0.0001023890000007	-4.367056767218057e-16	-6.350791922984961e-16	1.048350699349388e-08	-0.0005762369999996	2.8992999999763863e-05	8.405940491227812e-10	3.320490790026008e-07	0.0981343352000013	0.079697726100002	0.0514917999000002	0.0169740283000003	-0.0196244132000001	-0.0538173016000008	1
-0.0001865507595475	1.1096579033364875	-2.0926256960692188e-05	-0.0482983999999985	-0.0246254000000011	0.0006064103251616	0.0023327354425594	-0.0475811000000012	0.0570689000000022	0.0032568593472107	0.0022639610772101	0.1128840000000018	-0.0140420000000002	0.0001971777639983	0.0127427974560009	-0.0021310500000015	0.0003641199999998	1.3258337411594798e-07	4.541374100782765e-06	0.0001023889999991	-3.5695447966493204e-17	-7.113791538118702e-16	1.0483506945142457e-08	-0.0007193510000003	-0.0001431140000002	2.0481615764973256e-08	5.174658606321028e-07	0.0975012641000015	0.0773283123000021	0.0467399339000007	0.0098561076999999	-0.0283552472999999	-0.0627474061000012	1
5.584729526705935e-06	0.9797784271938266	5.552772367127181e-05	-0.0483236999999989	-2.529999999921174e-05	6.40091282041964e-10	0.00233517998169	-0.0262442000000003	0.0213369000000001	0.0004552633016103	0.0006887580336403	0.0415084000000006	-0.0713756000000011	0.0050944762753594	0.0017229472705601	-0.0017586200000016	0.0003724300000007	1.3870410444300988e-07	3.092744303482766e-06	0.0001023889999992	5.551647204867334e-16	-4.922217621688147e-16	1.048350711859566e-08	-0.0007465470000003	-2.719599999999207e-05	7.396225010560386e-10	5.573324230818921e-07	0.0968394590000017	0.0748677491000017	0.0418641219000007	0.0026917299999998	-0.0368772939000002	-0.0710123724000011	1
-2.603255380409928e-06	0.5117360978567628	-0.0001445347691071	-0.0555711999999994	-0.0072474999999997	5.252625625068715e-05	0.0030881582694396	-0.0651497000000008	-0.0389054999999995	0.0015136379302492	0.0042444834100906	0.1405590000000014	0.0990506000000003	0.0098110213603592	0.0197568324810006	-0.001879	-0.0001203799999987	1.4491344069769752e-08	3.5306409979033938e-06	-0.0001476110000027	-0.0002500000000007	6.250000089505456e-08	2.1789009374378485e-08	-0.0008628120000006	-0.000116265	1.3517549621524164e-08	7.444445463870067e-07	0.0961491147000017	0.0723189370000018	0.0368772939000006	-0.0044853353000002	-0.0451278029000004	-0.0785245900000015	1
9.966013993568666e-07	0.0621111285369026	0.0003692160318672	-0.0673684	-0.0117972000000008	0.0001391739278403	0.0045385013185597	0.0274696000000005	0.092619300000001	0.0085783347324902	0.0007545789241597	0.0055623100000004	-0.1349966900000015	0.0182241063109565	3.093929253641073e-05	-0.0010680499999998	0.0008109499999989	6.576399012702713e-07	1.140730802336933e-06	0.0001023889999986	0.0002500000000017	6.250000043320654e-08	1.0483508655120914e-08	-0.0008410290000006	2.178300000083567e-05	4.744982612540346e-10	7.073297782957247e-07	0.0954304349000021	0.0696848802000012	0.0317926739000007	-0.0116412588000002	-0.0530460236000006	-0.0852044273000015	1
-3.498392212493881e-07	-0.116741373651105	-0.0009028213057472	-0.079644000000001	-0.0122756000000002	0.0001506903553603	0.0063431667359993	-0.0534458999999999	-0.0809155000000006	0.0065473181402495	0.0028564642268099	0.1425560000000011	0.1369936900000007	0.0187672710998162	0.0203222131360006	-0.0018476099999989	-0.0007795599999993	6.077137928299711e-07	3.41366271117408e-06	0.0004219150000007	0.0003195260000009	1.0209686496508107e-07	1.7801226711612386e-07	-0.0002563359999985	0.0005846930000032	3.418659062954748e-07	6.570814644016556e-08	0.0946836314000021	0.0669686837000011	0.0266237454000009	-0.0187423108000006	-0.0605736520000007	-0.0909810766000018	1
1.2081649409090334e-07	-0.1406089487252499	0.0020874611850466	-0.0879849000000012	-0.0083409000000007	6.957061280958036e-05	0.0077413426280096	0.0560979000000016	0.1095438000000005	0.0119998441184402	0.00314697438441	-0.0359764999999999	-0.1785325000000019	0.0318738535562515	0.0012943085522502	0.0008382280000043	0.0026858380000006	7.213725763700275e-06	7.026261820784755e-07	0.0004687810000021	4.686599999994802e-05	2.1964213211425943e-09	2.1975562715162474e-07	-0.0006924689999988	-0.0004361330000016	1.902119948255125e-07	4.795133175742017e-07	0.0939089241000025	0.0641735491000007	0.0213842156000009	-0.0257550202000006	-0.0676552600000009	-0.0957933037000017	1
-6.47840542266875e-08	-0.1034037401313773	-0.0049843352934281	-0.0518368999999999	0.0361480000000028	0.0013066779039997	0.0026870642016102	-0.0120077999999991	-0.0681057000000013	0.0046383863724892	0.0001441872608406	0.0533700999999998	0.0893466000000003	0.0079828149315593	0.0028483675740097	-0.0016554499999985	-0.0024936780000031	6.218429969443418e-06	2.740514702582588e-06	0.0002878940000017	-0.0001808870000007	3.2720104692909954e-08	8.288295481843266e-08	-0.0003935059999992	0.0002989629999999	8.93788736894564e-08	1.5484697328163794e-07	0.0931065414000018	0.061302771100001	0.0160879786000004	-0.0326463324000006	-0.0742387038000013	-0.0995900981000017	1
1.0954495281415477e-07	-0.0587349396933947	0.0884677020423827	-0.0489514999999989	0.0028853999999992	8.325533159393783e-06	0.0023962493522494	0.0788016000000026	0.0908093999999999	0.0082463471283604	0.0062096921625602	-0.0956440000000011	-0.1490141000000013	0.0222052019988111	0.0091477747360008	-0.0002739540000004	0.0013814960000001	1.9085311964904745e-06	7.505079414162172e-08	0.0003122740000019	2.4379999999827595e-05	5.943835806672462e-10	9.75150511194478e-08	-0.0007358989999998	-0.0003423930000013	1.1723296693693737e-07	5.415473375684464e-07	0.0922767198000021	0.0583597336000007	0.0107490792000001	-0.0393837649000005	-0.0802755078000016	-0.1023312126000015	1
-3.143221820050241e-07	-0.0271566543355141	0.532835817267023	-0.0337115999999991	0.0152399000000006	0.0002322545520098	0.0011364719745597	0.0936251000000041	0.0148234999999991	0.00021973615225	0.0087656593500115	-0.0969783000000021	-0.0013342999999989	1.7803564894694182e-06	0.0094047906708904	-0.0001475360000008	0.0001264180000002	1.5981509058988777e-08	2.1766872103171188e-08	0.0001023890000006	-0.0002098850000011	4.4051712900371416e-08	1.0483507392511688e-08	-0.000558446999999	0.0001774520000002	3.1489212407509245e-08	3.118630511687696e-07	0.0914197038000023	0.0553479056000004	0.0053816752000004	-0.0459355606000006	-0.0857212213000018	-0.1039875908000012	1
9.373655930377204e-07	-0.0105850657871726	0.9575202943683684	-0.0404552999999993	-0.0067436999999998	4.5477489687000495e-05	0.0016366312980914	-0.0665355999999994	-0.1601607000000028	0.0256514498244932	0.0044269860673612	0.0881198999999996	0.1850982000000009	0.0342613436432405	0.0077651167760101	-0.0029853300000009	-0.0028377939999999	8.05307478678699e-06	8.912195209293199e-06	0.0001023889999997	-6.966494237149292e-16	-1.7879169323098875e-15	1.0483508071423982e-08	-0.0006422259999997	-8.377900000049171e-05	7.018920545961707e-09	4.12454235160192e-07	0.090535746000002	0.0522708373000008	2.571841352052313e-16	-0.0522708373000009	-0.0905357460000015	-0.1045416747000016	1
-2.7268595498860238e-06	-0.0035154399985249	1.1236918135284748	-0.0503802000000002	-0.0099249000000002	9.8503640010525e-05	0.0025381645520403	-0.0107290000000005	0.055806600000001	0.0031143766035596	0.0001151114409993	-0.0267083000000005	-0.1148282000000009	0.0131855155152405	0.0007133332888896	-0.0029492900000026	3.603999999935945e-05	1.2988806037976186e-09	8.698311504421469e-06	0.0004302590000005	0.0003278700000014	1.0749873745372489e-07	1.8512280552188957e-07	-0.000588049	5.41770000004745e-05	2.935147113531784e-09	3.458016270739122e-07	0.0896251070000019	0.0491321558000012	-0.0053816751999995	-0.0583597336000008	-0.094683631400001	-0.1039875908000018	1
7.739860509889225e-06	-0.0009694861716704	1.1386875678846655	-0.0672585000000015	-0.0168783	0.000284877010891	0.0045237058222496	-0.0513486000000009	-0.0406195999999999	0.0016499519041599	0.0026366787219598	-0.0009369300000012	0.0257713700000004	0.0006641635116762	8.7783782363443e-07	-0.0028905000000021	5.879000000175697e-05	3.45626400395268e-09	8.354990249078093e-06	0.0007923660000033	0.0003621070000006	1.3112147985352637e-07	6.278438766006755e-07	-0.0007594990000001	-0.0001714500000001	2.9395102626435838e-08	5.768387317306683e-07	0.0886880550000019	0.0459355606000009	-0.0107490791999993	-0.0641735491000008	-0.0981343352000014	-0.1023312126000017	1
-2.149431268649443e-05	-0.0001605742985747	1.1074513401077175	-0.0814735000000022	-0.0142149999999996	0.0002020662250002	0.0066379312022497	-0.0722400000000016	-0.0208913999999984	0.0004364505939585	0.0052186176000006	0.081813	0.0827499300000008	0.0068475509150041	0.0066933669689987	-0.0032027100000006	-0.0003122099999996	9.747508443729037e-08	1.025735134363787e-05	0.0002627220000002	-0.0005296440000035	2.8052277091066065e-07	6.902284801583024e-08	-0.0007594989999993	4.665480786794096e-16	-3.9704796583909644e-16	5.768387317421978e-07	0.087724866200002	0.042684819700001	-0.0160879785999991	-0.0696848802000011	-0.1008624492000011	-0.0995900981000018	1
5.852318437361488e-05	6.658819959066095e-06	0.9602238760763264	-0.0814683000000019	5.200000000572346e-06	2.7039650746665927e-11	0.0066370839048893	0.0083017600000001	0.080541760000001	0.0064869751038977	6.891921909660286e-05	-0.0482537000000007	-0.1300667000000009	0.0169173464488903	0.0023284195636895	-0.0024835400000019	0.0007191699999995	5.17205488351257e-07	6.167970931172566e-06	0.0002627219999991	2.2874851897805347e-16	-1.1167131308353836e-15	6.90228485684013e-08	-0.0008839819999996	-0.0001244830000008	1.5496017426070547e-08	7.814241771575096e-07	0.0867358245000023	0.0393837649000006	-0.0213842155999994	-0.0748677491000012	-0.1028478854000014	-0.0957933037000017	1
-0.00015649387217	-2.7261399005451016e-06	0.4772952998746247	-0.0812635000000012	0.0002048000000008	4.1943039054993465e-08	0.0066037564322499	-0.0836016000000011	-0.0919033600000008	0.0084462275792896	0.0069892275225613	0.0782873999999996	0.1265411000000007	0.0160126499892097	0.0061289169987587	-0.0028948200000001	-0.0004112799999978	1.691512378561203e-07	8.379982831563263e-06	0.0002627219999996	3.589734133834702e-16	-9.897346724105126e-16	6.902284876464082e-08	-0.0012303000000013	-0.0003463180000012	1.199361577891061e-07	1.5136380894369396e-06	0.0857212213000017	0.0360362872000007	-0.0266237453999999	-0.0796977261000013	-0.1040760246000016	-0.0909810766000017	1
0.0004110997736159	1.051650866480643e-06	0.0435767888544621	-0.0812494000000002	1.4099999999823404e-05	1.98809792985475e-10	0.0066014650003592	-0.0109262000000006	0.0726754000000007	0.0052817137651597	0.0001193818464386	-0.0525560000000008	-0.1308434000000012	0.0171199953235605	0.0027621331359995	-0.0026325000000013	0.0002623199999987	6.881178257065663e-08	6.930056250348206e-06	0.0002217579999995	-4.0964000000343146e-05	1.6780488579681742e-09	4.917661075261856e-08	-0.0008279490000006	0.0004023510000022	1.6188632900393608e-07	6.854995464167211e-07	0.0846813557000013	0.0326463324000008	-0.0317926739000005	-0.0841520450000011	-0.1045378235000017	-0.0852044273000014	1
-0.0010355096410746	-3.805472370063693e-07	-0.1215275480180368	-0.0788450999999999	0.0024043000000003	5.780658489025356e-06	0.00621654979401	-0.069949900000001	-0.0590237000000001	0.0034837971616885	0.0048929885100108	0.0777763999999997	0.1303324000000011	0.0169865344897599	0.0060491683969589	-0.0030592600000005	-0.0004267599999984	1.8212409771846659e-07	9.359071747244818e-06	0.000325971	0.0001042130000006	1.0860349068281882e-08	1.0625709250182749e-07	-0.001009830000001	-0.0001818810000003	3.3080697842283815e-08	1.0197566282050453e-06	0.0836165341000012	0.0292178963000008	-0.0368772939000006	-0.0882097101000013	-0.1042298819000018	-0.0785245900000014	1
0.0024525980863655	1.3327898823569213e-07	-0.1393429220287418	-0.0539121999999984	0.0249329000000007	0.0006216495024085	0.0029065253088402	0.0348129000000009	0.104762800000001	0.0109752442638405	0.00121193800641	-0.0338166000000003	-0.1115930000000008	0.0124529976489995	0.0011435624355603	-0.0023157900000017	0.0007434699999995	5.527476404749302e-07	5.362883323567365e-06	8.687590000002e-05	-0.0002390951000005	5.716646653496071e-08	7.547423119758791e-09	-0.0010308000000015	-2.097000000066527e-05	4.397394933097543e-10	1.062548638801329e-06	0.0825270704000013	0.0257550202000007	-0.041864121900001	-0.0918515955000014	-0.1031544672000019	-0.0710123724000011	1
