trial_type.decision	trial_type.missed	gain_demean	loss_demean	rt_reg.rt	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	intercept
0.7915540524061466	4.773918022995972e-12	-3.378527909972346	-4.866234956356676	0.5469336872462404	-0.0276108999999958	-0.0013064999999995	1.7069422500627089e-06	0.0007623617988127	0.1382099999999998	-0.0413520000000016	0.0017099879039988	0.0191020041000006	0.0168387999999991	-0.0100845999999997	0.0001016991571609	0.0002835451854414	-0.0003584750000025	3.794800000078297e-05	1.4400514405412034e-09	1.285043274080504e-07	-0.0006205820000014	-3.8635795725571133e-16	-5.519351992831835e-16	3.851220180064773e-07	0.0004861010000007	-1.7022328988927712e-16	-8.426022150464914e-16	2.3629418167702645e-07	0.0540709213000018	0.0210432691000012	-0.0199360528	-0.0533820914000021	-0.0666565130000031	-0.0547432806000014	1
0.784186837662122	-1.772462148533752e-11	-4.291757251352933	-5.281245974285169	0.5113924505496502	-0.0340895999999972	-0.0064787000000004	4.197355369123165e-05	0.001162100828158	0.0915189999999968	-0.0466910000000009	0.0021800494809993	0.0083757273609997	0.0265510000000013	0.0097122000000012	9.432682884051978e-05	0.0007049556010009	-0.0001838020000039	0.0001746730000009	3.0510658137726225e-08	3.3783176712344884e-08	-0.0006205819999995	1.4816999640888321e-15	-1.0146861389608073e-15	3.851220206729854e-07	0.0006009850000016	0.0001148840000008	1.3198333218184062e-08	3.6118296890685574e-07	0.0537973541000023	0.0201579927000003	-0.0212639540000003	-0.054476326600002	-0.0666565130000032	-0.0531019945000014	1
0.6843312321750555	5.918041819869426e-11	-4.331607929193915	-4.888898862969311	0.4119934131577432	-0.0318398999999986	0.0022496999999982	5.0611500898095285e-06	0.0010137792320086	0.1512419999999983	0.0597230000000022	0.0035668367289998	0.0228741425639995	0.0342030000000013	0.0076519999999993	5.85531040002187e-05	0.0011698452090015	-0.0002795570000025	-9.57549999983532e-05	9.169020232457512e-09	7.81521169704378e-08	-0.0007095499999996	-8.896800000105737e-05	7.915306597969642e-09	5.034612015472832e-07	0.0004861010000003	-0.0001148840000015	1.3198333813693989e-08	2.362941838426666e-07	0.0535211650000025	0.0192687865000003	-0.0225825280000005	-0.055528082700002	-0.0665753023000031	-0.0513675495000014	1
0.5241034850381961	-1.8523774373241657e-10	-3.7568686106061056	-3.9463402664061937	0.2908389509803641	-0.0443847000000018	-0.0125448000000017	0.000157372007043	0.0019700015940842	0.1000779999999981	-0.0511640000000006	0.0026177548959993	0.0100156060839986	0.0261687000000017	-0.0080343000000017	6.454997649056276e-05	0.0006848008596903	5.794380000098943e-05	0.0003375007999996	1.1390679007672061e-07	3.357484192341894e-09	-0.0007821949999967	-7.264499999730236e-05	5.2772935210155764e-09	6.118290200853458e-07	0.0004861009999982	-1.9201781597447604e-15	-1.915925974848118e-15	2.362941868310355e-07	0.0532423673000029	0.0183758237000003	-0.0238911966000009	-0.0565365397000021	-0.0664129799000031	-0.0495429884000017	1
0.3535850546964523	5.54664652861917e-10	-2.934509149925357	-2.8014298785611915	0.1817257427765566	-0.0418667000000035	0.0025180000000011	6.3403240001561614e-06	0.0017528205688862	0.1246499999999991	0.0245720000000017	0.0006037831839985	0.0155376224999963	0.014923599999999	-0.0112451000000031	0.0001264522740114	0.0002227138369583	1.8629300001303443e-05	-3.93144999999781e-05	1.545629886433007e-09	3.4705015187258326e-10	-0.0007210679999941	6.112699999877205e-05	3.736510978824269e-09	5.1993906388316e-07	0.0004861009999976	1.5928913473008048e-15	-5.498107741321685e-16	2.3629418478368745e-07	0.0529609747000037	0.0174792786000004	-0.0251893858000014	-0.057500911300002	-0.0661697434000029	-0.047631512000002	1
0.236399595285823	-1.6059614463810163e-09	-2.2801084225536217	-1.5500690605357776	0.1280015561232994	-0.0309942000000011	0.0108724999999992	0.0001182112562492	0.0009606404336407	0.2194870000000038	0.0948370000000014	0.0089940565690006	0.0481745431690067	0.0190321999999957	0.0041086000000026	1.688059395877973e-05	0.0003622246368378	-0.0003268700000002	-0.0003454993000002	1.1936976494856753e-07	1.068439905380479e-07	-0.0006205819999961	0.0001004859999988	1.009743492671286e-08	3.851220234918145e-07	0.0002510679999957	-0.0002350330000021	5.5240511374603925e-08	6.303514985222279e-08	0.0526770008000023	0.0165793258000021	-0.0264765260000011	-0.0584204453000024	-0.0658458894000025	-0.045636473700002	1
0.2267894515246319	4.5246728018744665e-09	-2.1313700499339063	-0.08610339675825	0.1527534544460381	-0.0384584000000014	-0.0074642000000009	5.5714281640250864e-05	0.0014790485305582	0.1695560000000045	-0.0499310000000031	0.0024931047609983	0.0287492371360047	0.0169309999999964	-0.0021011999999962	4.415041440783546e-06	0.0002866587610017	-0.0004033980000008	-7.652800000152083e-05	5.8565365923447754e-09	1.6272994522982406e-07	-0.0006911459999957	-7.056400000057725e-05	4.9792771170760636e-09	4.776827967197001e-07	0.0004861009999974	0.0002350330000028	5.5240512451815396e-08	2.362941814066289e-07	0.0523904595000019	0.0156761409000021	-0.027752052800001	-0.0592944249000028	-0.0654418122000028	-0.043561373600002	1
0.3226634888680328	-1.2452718780349129e-08	-2.50792826045693	1.5546917398993805	0.2066381661256177	-0.0416762000000025	-0.003217799999998	1.035423683996619e-05	0.0017369056464372	0.1175950000000018	-0.0519610000000021	0.0026999455209995	0.0138285840249997	0.0195869999999993	0.0026560000000013	7.054336000578587e-06	0.0003836505690005	-0.0001998810000017	0.0002035170000005	4.1419170288169353e-08	3.9952413791326835e-08	-0.0008094639999972	-0.0001183180000037	1.3999150474554722e-08	6.552319677560487e-07	0.0004861009999976	3.6628335443445807e-16	-2.1055339295443037e-17	2.362941837618895e-07	0.0521013648000027	0.0147698998000011	-0.0290154066000012	-0.0601221684000031	-0.0649580043000035	-0.041409852000002	1
0.4751896295411454	3.3556488113171744e-08	-3.172067406816182	3.1537168164531577	0.230379178718539	-0.0305757000000008	0.0111004999999999	0.0001232211002501	0.0009348734304904	0.2047990000000038	0.0872040000000012	0.0076045376160005	0.0419426304010058	0.0348346000000001	0.0152476000000027	0.00023248930576	0.0012134493571607	-0.0006806250000059	-0.000480744000001	2.3111479351183666e-07	4.632503888616541e-07	-0.0007028149999992	0.0001066489999994	1.1374007585563611e-08	4.939489241918015e-07	0.0004861009999986	1.7698152443217245e-15	-3.946729965281567e-16	2.3629418156615807e-07	0.0518097308000019	0.0138607794000016	-0.0302660333000007	-0.0609030305000035	-0.0643950551000039	-0.0391856835000015	1
0.6049869820775856	-8.856981453898291e-08	-3.717953122434111	4.336391792736286	0.2086738158527926	-0.0384668000000011	-0.007891099999999	6.226945920903086e-05	0.0014796947022379	0.1215910000000028	-0.0832080000000034	0.0069235712640013	0.0147843712809993	0.0200458000000014	-0.014788800000001	0.0002187086054405	0.0004018340976413	-0.0004288220000038	0.000251802999999	6.34047481466744e-08	1.838883080467823e-07	-0.0006976709999973	5.144000001606402e-06	2.6459901307920183e-11	4.867448264087095e-07	0.0004861009999979	-9.593323925264072e-16	-1.2582971503259935e-16	2.362941850795589e-07	0.0515155716000018	0.012948956700001	-0.0315033843000008	-0.0616364022000038	-0.0637536504000043	-0.0368927699000011	1
0.6410182958102586	2.291714652060967e-07	-3.7799232037482624	4.768168516239412	0.157885902594291	-0.0404318000000019	-0.0019649999999975	3.861224999704899e-06	0.001634730451237	0.0774796999999993	-0.0441113000000012	0.0019458067876891	0.0060031039120882	0.0263443000000035	0.0062984999999992	3.967110224998011e-05	0.0006940221424889	-5.47614000026282e-05	0.0003740606000011	1.3992133364764368e-07	2.998808497430625e-09	-0.000681971999996	1.569899999858278e-05	2.4645827293385566e-10	4.650858117293095e-07	0.0004861009999971	1.0177648462918997e-15	5.390482877711645e-16	2.362941857687742e-07	0.0512189016000026	0.0120346097	-0.0327269169000012	-0.0623217118000036	-0.0630345717000046	-0.0345351340000011	1
0.5747031002965124	-5.81551820077008e-07	-3.319062031861041	4.458489175572337	0.100383559289925	-0.0284065000000001	0.012025300000001	0.0001446078400894	0.000806929242252	0.165749000000002	0.0882693000000023	0.0077914693224918	0.027472731000999	0.0351000000000025	0.0087556999999988	7.666228248933981e-05	0.0012320100000003	-0.0006776610000061	-0.0006228996000029	3.880039138631573e-07	4.5922443212515006e-07	-0.0006205819999976	6.138999999735636e-05	3.768730085214411e-09	3.851220187644728e-07	0.0004861009999981	2.7713050541247878e-15	-6.138031773146662e-16	2.3629418330496467e-07	0.050919735200002	0.0111179164000003	-0.0339360944000012	-0.0629584247000036	-0.0622386951000042	-0.032116911600001	1
0.4486300209598531	1.4461835495040195e-06	-2.55650887823265	3.6890653634276593	0.0527712339773292	-0.0420230000000023	-0.0136165000000018	0.000185409072253	0.0017659325289953	0.1105030000000015	-0.0552460000000016	0.0030521205159992	0.0122109130089985	0.0205405000000015	-0.0145595000000023	0.0002119790402508	0.0004219121402498	-0.0003788250000051	0.000298836000001	8.930295374740893e-08	1.4350838275877616e-07	-0.000922263000001	-0.000301681000001	9.101142687390081e-08	8.505690399122842e-07	0.0006229830000001	0.0001368819999996	1.8736682612184823e-08	3.8810781796714393e-07	0.0506180872000023	0.0101990558000004	-0.0351303864000015	-0.0635460445000035	-0.0613669902000038	-0.0296423453000012	1
0.3372730042865347	-3.522937575821406e-06	-1.805582026450225	2.8180635546365456	0.0473719701254114	-0.0416013000000023	0.0004217000000035	1.778308902293531e-07	0.0017306681616864	0.0625520999999981	-0.0479509000000009	0.0022992888108093	0.003912765214408	0.0263667000000032	0.0058261999999988	3.394460643971058e-05	0.0006952028688872	-5.799040000407922e-05	0.0003208346000006	1.0293484097885805e-07	3.3628846654681903e-09	-0.0008003899999995	0.0001218729999998	1.4853029788022597e-08	6.40624152334181e-07	0.0006310840000003	8.101000000947043e-06	6.562776736568437e-11	3.982670142708495e-07	0.0503139720000028	0.0092782066999995	-0.036309269000002	-0.0640841131000033	-0.0604205191000036	-0.0271157762000015	1
0.3129303409836581	8.370665772215071e-06	-1.3228248173326582	2.1264175757424337	0.1247181901630643	-0.0337541000000018	0.0078471999999988	6.157854783772992e-05	0.0011393392668089	0.1718040000000016	0.1092519000000039	0.011935977653614	0.0295166144159981	0.0303476000000008	0.003980899999998	1.5847564808060455e-05	0.000920976825759	-0.000329813000002	-0.0002718225999994	7.38875224629458e-08	1.087766150734134e-07	-0.0008071000000001	-6.7099999996978025e-06	4.5025978200343264e-11	6.514104092108221e-07	0.0004861009999988	-0.0001449830000009	2.102007171582632e-08	2.362941837907481e-07	0.0500074046000026	0.0083555489000002	-0.0374722252000018	-0.0645722107000033	-0.0594004349000033	-0.0245416368000014	1
0.3890313818790635	-1.7705343227626e-05	-1.171804326174785	1.7104838834577425	0.2834211036621885	-0.0357540000000001	-0.0019998999999983	3.99960001013801e-06	0.0012783485159997	0.1263620000000017	-0.0454420000000015	0.002064975363999	0.0159673550439991	0.0172762000000002	-0.0130714000000013	0.0001708614979611	0.00029846708644	-0.0001499269999991	0.0001798860000005	3.2358973045821346e-08	2.247810524518425e-08	-0.0007624480000002	4.465200000046634e-05	1.993801418114756e-09	5.813269530724065e-07	0.0006121580000006	0.000126057000002	1.5890368390478298e-08	3.747374137494688e-07	0.0496984000000021	0.0074312621000005	-0.0386187448000016	-0.0650099570000035	-0.0583079805000033	-0.0219244431000011	1
0.5251768875639697	3.177583973046886e-05	-1.2557686951997322	1.5176244115545063	0.4652373384853264	-0.0393040000000006	-0.00355	1.2602500001489636e-05	0.0015448044159975	0.114393	-0.011969	0.0001432569609984	0.0130857584490001	0.0320178000000023	0.0147416000000012	0.0002173147705615	0.0010251395168413	-0.00010986	4.006699999995453e-05	1.6053654412360262e-09	1.2069220367642873e-08	-0.000788000999999	-2.555299999963776e-05	6.529558848484235e-10	6.209455764288025e-07	0.0006042610000006	-7.897000001039757e-06	6.23630030018183e-11	3.651313551366662e-07	0.0493869731000022	0.0065055267000001	-0.0397483250000013	-0.0653970104000037	-0.0571444867000036	-0.0192687865000009	1
