trial_type.1	trial_type.1_derivative	trial_type.2	trial_type.2_derivative	trial_type.3	trial_type.3_derivative	trial_type.4	trial_type.4_derivative	trial_type.5	trial_type.5_derivative	trial_type.6	trial_type.6_derivative	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	intercept
0.0569805082948093	0.0815153473832938	-1.1649858984781667e-07	7.716943417489419e-08	5.204555681099055e-07	-1.4079912913705073e-07	-0.0780532920749181	0.0140333027253036	-5.812153657743139e-16	3.712468709217809e-16	-2.23398855758584e-15	-1.2260546698523184e-16	-0.2703250753044992	-0.0211402765527429	0.0004469112927264	0.0730756463383817	-0.1807170377456231	-0.0601696865238795	0.003620391176382	0.0326586477315526	-0.0440975371737751	-2.8839036091642817e-05	8.316888943790282e-10	0.0019445927847908	-0.0022378629871208	0.0005012805352367	2.5128217545817485e-07	5.008030747018182e-06	0.0001098899524854	0.0002287298689179	5.231735370520408e-08	1.2075801080124676e-08	-0.0025828848112203	-0.0002757159848714	7.601930424781139e-08	6.67129394697628e-06	-0.0743496069	-0.0390879015000011	1
0.3686997499019973	0.2022853129345066	1.01612610571673e-07	-6.097860923041374e-08	-1.4719870459290452e-06	6.210354032061965e-08	-0.0502074568348501	0.0131239859810928	7.983227135038569e-16	1.6398095894949122e-16	5.239207104300435e-15	1.5481091547834801e-15	-0.289221606422929	-0.0188965311184301	0.0003570788883094	0.0836491376218591	-0.1060057663822513	0.0747112713633713	0.0055817740687328	0.0112372225062861	-0.0610013636963779	-0.0169038265226011	0.0002857393511065	0.003721166372816	-0.0027161843323407	-0.0004783213452193	2.287913082614254e-07	7.377657325348863e-06	-0.0001169581821658	-0.0002268481346509	5.146007648685793e-08	1.3679217169385097e-08	-0.0029761662653004	-0.0003932814540772	1.5467030363636985e-07	8.857565638254405e-06	-0.0768977759999994	-0.0329941307000003	1
0.7725221183677993	0.174440423495843	-6.454247499019444e-08	3.729392949422957e-08	4.086155072758234e-06	6.644523335694716e-07	-0.0279782875743636	0.009175180702707	5.770698891816974e-16	1.6833116105168878e-16	-1.6631708457935642e-14	-7.523815374098355e-15	-0.2347248574448604	0.0544967489780696	0.0029698956491779	0.0550957587025094	-0.2042162897062242	-0.0982105233239733	0.0096453068915712	0.0417042929813767	-0.0472129788918777	0.0137883848045004	0.0001901195555168	0.0022290653758425	-0.0023338679249472	0.0003823164073929	1.4616583449793776e-07	5.446939490083475e-06	0.0001100034562352	0.0002269616384014	5.151158508404384e-08	1.2100759575400892e-08	-0.0025738791129436	0.000402287152358	1.6183495002122357e-07	6.624853689234437e-06	-0.0793973747999995	-0.026817013899999	1
1.0004192479924996	0.0324336859956269	3.3235522758748265e-08	-1.8901147858849483e-08	-1.1150153411621502e-05	-3.9379062077132655e-06	-0.0138408585034639	0.005316158775798	1.881267281753565e-16	2.36022050969394e-16	4.3196734977019796e-14	2.645605583390249e-14	-0.1669677157058505	0.0677571417390106	0.0045910302566398	0.0278782180880286	-0.1948120417277621	0.0094042479784679	8.843988003684609e-05	0.0379517316021382	-0.0772965791175082	-0.030083600225632	0.0009050230025359	0.0059747611432676	-0.0026400241780419	-0.0003061562530975	9.373165104143345e-08	6.969727660394061e-06	0.0005134554819791	0.0004034520257414	1.6277353583720179e-07	2.636365323092613e-07	-0.0018588228187711	0.0007150562941737	5.113055044410084e-07	3.455222271915288e-06	-0.0818468244999988	-0.0205721549999982	1
0.8503909343066212	-0.1660329863982643	-1.5645045992973958e-08	8.81530571295697e-09	2.993763798074623e-05	1.606720050042902e-05	-0.0061952140561812	0.0026805263100566	1.681180265035754e-15	3.634812684769145e-16	-1.1548311497647552e-13	-9.144460328970465e-14	-0.2249750325220534	-0.0580073168162048	0.0033648488042167	0.0506137652582982	-0.1517692528870356	0.0430427888407236	0.0018526816711855	0.0230339061218876	-0.106686444285943	-0.0293898651684335	0.0008637641746188	0.011381997394379	-0.0029237451319876	-0.000283720953944	8.04975788937401e-08	8.548285595847717e-06	0.0002258927914362	-0.000287562690544	8.269230106414766e-08	5.1027552779655296e-08	-0.0023206745689717	-0.0004618517502015	2.133070344437905e-07	5.385530455761806e-06	-0.0842445779999996	-0.0142753289999985	1
0.4525541819162668	-0.1980640588022696	6.981227989571444e-09	-3.908862986748368e-09	-7.917642114618966e-05	-5.701522049371752e-05	-0.0024989082942749	0.0011833568453072	7.862155874994264e-16	2.8676463709380083e-16	2.918113122664436e-13	2.928059953436216e-13	-0.2315217181291587	-0.0065466856071051	4.285909243693912e-05	0.0536023059654761	-0.2057245899498101	-0.0539553370627757	0.0029111783975575	0.0423226069100189	-0.0882861792324199	0.0184002650535243	0.0003385697540387	0.0077944494434585	-0.0029127974379162	1.0947694070040443e-05	1.198512742020063e-10	8.48438891467693e-06	0.0001750430841401	-5.084970729483362e-05	2.5856909234561103e-09	3.064008153161476e-08	-0.0024322529798865	-0.0001115784109168	1.2449743399107846e-08	5.915854559124867e-06	-0.0865891208000004	-0.0079424422999993	1
0.132179059085468	-0.1213217112962805	-2.998063348535262e-09	1.6706820135194382e-09	0.0002059272711175	0.0001876659502029	-0.0008595240451553	0.0004346045022626	9.429905823999137e-16	7.883355763980128e-17	-7.422399118289346e-13	-8.931245024335014e-13	-0.242278538890389	-0.0107568207612305	0.0001157091928884	0.0586988904068601	-0.1559431549136723	0.0497814350361397	0.0024781912742573	0.0243182675644283	-0.1095622641926059	-0.0212760849601856	0.0004526717912333	0.0120038897350123	-0.0028430775076664	6.971993024893158e-05	4.8608688822652204e-09	8.083089712678969e-06	-5.2977570837475e-05	-0.0002280206549778	5.1993419111645056e-08	2.8066237510078413e-09	-0.0024780842895032	-4.5831309615982255e-05	2.100509487394564e-09	6.140901746957346e-06	-0.0888789721000005	-0.0015894922999999	1
-0.0364217478959913	-0.0537963161707896	1.2492489809154087e-09	-6.935023015837306e-10	-0.0005110836473802	-0.0005709170465138	-0.0002162537331816	0.0001147883717722	4.146578608870903e-16	4.5960444056605445e-17	1.835174598388172e-12	2.6367932187833184e-12	-0.2378596318570765	0.004418907033312	1.9526739367532997e-05	0.0565772044671813	-0.2117092009096536	-0.0557660459959814	0.0031098518860261	0.0448207857498057	-0.0871129871720638	0.0224492770205434	0.000503970038746	0.0075886725340393	-0.0025017779952309	0.0003412995124341	1.1648535868709289e-07	6.258893136309377e-06	0.0001909966293513	0.0002439742001889	5.952340991474295e-08	3.6479711963056414e-08	-0.0023957690487446	8.231524075757268e-05	6.775799409890569e-09	5.739709335863839e-06	-0.0911126855000011	0.0047674729000001	1
-0.0976738886365604	-0.0127098811847617	-5.081242228591255e-10	2.811785622485562e-10	0.0011806986532097	0.0015140207540253	-5.984366255701545e-06	3.3421068175463665e-06	9.549984433586069e-16	1.6110548026979726e-17	-4.45418945887805e-12	-7.593572738579502e-12	-0.275420837814025	-0.0375612059569495	0.00141084419294	0.0758566379021776	-0.1436018709587758	0.0681073299508789	0.0046386083930396	0.0206214973428592	-0.0894129194113104	-0.002299932239246	5.289688303399688e-06	0.0079946701576527	-0.0030337412777763	-0.0005319632825456	2.829849344622053e-07	9.203586139722777e-06	0.0001923077049656	1.3110756125314402e-06	1.7206592631702799e-12	3.6982253264573856e-08	-0.0028392190690719	-0.0004434500203279	1.9664791935209166e-07	8.061164921036664e-06	-0.093288850200001	0.0111123951	1
-0.0997236550308911	0.0075243304321437	2.0249489872209374e-10	-1.1174080101361827e-10	-0.0023843515159373	-0.0016930543937502	-3.290246064960665e-07	1.5036542160317838e-07	4.665321769527493e-16	2.204383074924825e-17	1.0513788855019239e-11	2.1421354179320936e-11	-0.2800817957494814	-0.0046609579354563	2.172452887522121e-05	0.0784458123102525	-0.2024995001316796	-0.0588976291729057	0.0034689307221896	0.0410060475535807	-0.0834273988266086	0.0059855205847017	3.582645666903465e-05	0.0069601308749728	-0.0030552517028137	-2.1510425038850184e-05	4.626966955523498e-10	9.334562967214222e-06	0.0001921551070812	-1.5259788624232094e-07	2.2513869080345184e-14	3.6923585470073385e-08	-0.0027192168910795	0.0001200021779913	1.4400523878674888e-08	7.394140499196676e-06	-0.0954060917000012	0.0174292463000001	1
