trial_type.fixation	trial_type.word_list1	trial_type.word_list2	trial_type.word_list3	rt_reg.rt	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	intercept
-4.0085262504816725e-05	0.2341542771755685	-1.0321639431950788e-15	-1.5103901456426156e-15	0.1256030951745009	0.0198072251183425	-0.0045447994258026	2.065520182046644e-05	0.0003923261668891	-0.0168972265419438	-0.0492404052519678	0.00242461750938	0.0002855162648107	-0.0122349297952862	-0.0072268319864368	5.222710055907091e-05	0.0001496935070955	0.0002250085324823	0.0002910708673715	8.472224974286282e-08	5.0628841649250915e-08	-0.0002079907901158	-0.0004639747713497	2.1527259154306178e-07	4.3260165162695595e-08	8.20234066342579e-05	-0.0004049852012361	1.640130151937251e-07	6.727837291389674e-09	0.1102754841000022	0.0994585335000014	0.0822092905000012	1
-3.645624941609924e-05	0.5196590926676352	-6.72837140933725e-16	-1.0580792589575838e-15	0.1593082722064095	0.0176140384086385	-0.0021931867097035	4.810067942417706e-06	0.0003102543490597	0.0242523113901848	0.0411495379321305	0.0016932844720287	0.0005881746077655	0.0229641544409558	0.0351990842362414	0.001238975531072	0.0005273523891866	-0.0004539986348103	-0.0006790071672925	4.610507351117203e-07	2.0611475925372394e-07	-0.0002080026935174	-1.1903397850567712e-08	-1.705896627823122e-15	4.326511745561002e-08	1.2452770601037564e-05	-6.957063603123786e-05	4.840073136138549e-09	1.5507012402794868e-10	0.109666163200002	0.097106579100002	0.0772283978000017	1
4.0596290589176855e-05	0.4509666911506987	-4.279295000350773e-16	-8.071112332600966e-16	0.0923716861938768	0.0151536277155489	-0.0024604106930898	6.053620778877391e-06	0.0002296324329407	-0.0149097572447822	-0.0391620686349673	0.001533667619771	0.0002223008611009	0.018992514897036	-0.0039716395439209	1.57739206665748e-05	0.0003607156221123	-2.4000963486382637e-05	0.0004299976713238	1.848979979020947e-07	5.76046815920077e-10	0.0002139996109959	0.0004220023045139	1.7808594638141876e-07	4.5795834431847495e-08	9.002572029682788e-06	-3.4501985708861427e-06	1.1902741766419904e-11	8.104566767058975e-11	0.1090112055000024	0.0945930004000023	0.0719583425000016	1
-2.6500364792595488e-05	0.2250241515976082	-7.006969733600472e-16	-1.0957095852144417e-15	0.0339620938829216	0.0052021043754125	-0.0099515233401361	9.903281679134068e-05	2.706188993154198e-05	0.0258899944262648	0.0407997516710473	0.0016646197364204	0.0006702918113912	0.042557376198119	0.023564861301083	0.0005553026881397	0.0018111302688647	-0.0001750087772419	-0.0001510078137558	2.2803359348418325e-08	3.0628072197625463e-08	0.0002139928610632	-6.749934748501653e-09	-7.799002734413862e-16	4.5792946463771934e-08	8.201872523952626e-05	7.301615320925913e-05	5.3313580155263925e-09	6.727070606784116e-09	0.1083108834000036	0.091921980900003	0.0664188568000015	1
1.3849821238090094e-05	0.0608069164804835	-7.94289073045706e-16	-1.2170428978582145e-15	-0.0027673189319692	-2.0983403916525744e-05	-0.0052230877793281	2.72806459514566e-05	4.4030298382494034e-10	-0.0140349017745668	-0.0399248962008324	0.0015939973366486	0.0001969784678238	0.024328549503032	-0.018228826695088	0.0003322901226809	0.0005918783209182	1.5999679320236118e-05	0.0001910084565612	3.648423104434688e-08	2.5599021475450953e-10	0.0002139999266676	7.0656032925640734e-09	-6.286987159675752e-16	4.5795969941248986e-08	2.9983123040976484e-06	-7.902041293646096e-05	6.244224075086262e-09	8.988763791733802e-12	0.1075654884000035	0.0890979664000029	0.0606306821000014	1
-6.241919958624854e-06	0.006943680061335	-1.0607262547434871e-15	-1.5043221465861285e-15	0.0182666332143429	-3.4056712979538426e-05	-1.3073309061809226e-05	1.7091125372746262e-10	1.1598593458059767e-09	0.0326793675574499	0.0467142693320164	0.0021822229592267	0.0010679410639531	0.0291183501030536	0.004789800600022	2.2942189787254097e-05	0.000847878312721	-9.499172270627425e-05	-0.0001109914020261	1.2319090149319431e-08	9.02342687330006e-09	-0.0002020039834015	-0.0004160039100692	1.7305925546834245e-07	4.0805606708626965e-08	8.199038606028824e-05	7.899207375702763e-05	6.239747254738777e-09	6.722422485022017e-09	0.1067753308000035	0.0861256572000028	0.0546154908000011	1
2.3011605130998863e-06	0.2423350690905509	-1.338626612264477e-15	-1.8350666364359145e-15	0.1774519505756474	2.4184039088606044e-05	5.824075206841033e-05	3.391984807611005e-09	5.848695717872446e-10	0.0149910271488822	-0.0176883404085701	0.0003128773864084	0.0002247308949765	-0.0085962846437687	-0.0377146347468232	0.0014223936740896	7.389610967802449e-05	-0.0001240079129907	-2.9016190284644705e-05	8.419363824579756e-10	1.5377961457322003e-08	0.0001929949718252	0.0003949989552273	1.5602417609912093e-07	3.724706027232349e-08	8.201195846434908e-05	2.1572405638153292e-08	6.424104554079499e-16	6.725959925909493e-09	0.1059407392000017	0.0830100002000016	0.0483958052000007	1
-6.336477100296821e-07	0.5222177206445862	-1.0665192923410634e-15	-1.4522380511273819e-15	0.2332789664825913	0.0065485289193375	0.0065243448802496	4.256707611609572e-05	4.288323100738474e-05	0.0249391691363042	0.0099481419874226	9.8965528999808e-05	0.0006219621572076	0.0076752405777513	0.0162715252215201	0.0002647625330334	5.8909317927718624e-05	-0.0003300069991279	-0.000205999086138	4.2435620712682426e-08	1.0890461774166605e-07	0.0001709863098237	-2.2008662002336965e-05	4.843808477402695e-10	2.9236319011408386e-08	8.20281976320818e-05	1.6239168065282214e-08	7.822168558719393e-16	6.728625791894881e-09	0.1050620612000005	0.0797561813000009	0.0419949134000009	1
4.6161260972799634e-08	0.4438214631625482	-6.320613950320576e-16	-1.0053126516430234e-15	0.1419606497610301	0.0126116025122374	0.0060630735928991	3.676086139266572e-05	0.0001590525179262	-0.0014421414931863	-0.0263813106294904	0.0006959735505293	2.0797720859059698e-06	-0.0075310656001798	-0.0152063061779314	0.0002312317475762	5.671694907631493e-05	0.0001489977026437	0.0004790047017705	2.2944550376121265e-07	2.2200316219295872e-08	5.600613515856647e-05	-0.0001149801746653	1.3220440130243561e-08	3.136686745073804e-09	8.199580037130262e-05	-3.23972600206018e-08	1.0815488917421015e-16	6.723311290132595e-09	0.1041396621000003	0.0763696161000003	0.0354367821000003	1
9.769080426248353e-08	0.2185477528324979	-8.871350503694822e-16	-1.200195754467483e-15	0.055910822363434	0.0027448963246137	-0.0098667061876243	9.735189099408012e-05	7.53445583099246e-06	0.0291479145126495	0.0305900560058358	0.0009357515264397	0.0008496009204348	0.0270566230984858	0.0345876886986667	0.0011963082095174	0.0007320608534929	-0.0007579987556659	-0.0009069964583086	8.226425802999128e-07	5.74562113183232e-07	-3.303107122048654e-05	-8.903720637845761e-05	7.927623918884513e-09	1.0910507682795276e-09	8.198747224533122e-05	-8.328126524669996e-09	-6.009613393987133e-16	6.7219451130071765e-09	0.1031739261000017	0.0728559413000012	0.0287459664000006	1
-9.201573694456821e-08	0.0567865663969906	-8.581607343670432e-16	-1.229884625029142e-15	0.0018928104168532	6.259928335213633e-05	-0.0026822970412616	7.194717417744316e-06	3.918670238781601e-09	0.0150261251988029	-0.0141217893138491	0.0001994249334232	0.0002257844384884	0.0076174128101091	-0.0194392102883769	0.0003778828966356	5.802497792013743e-05	-4.999452254715771e-05	0.0007080042331198	5.012699953995869e-07	2.4994514993117673e-09	-3.3008271054670604e-05	2.280016532079336e-08	-8.452759986290008e-16	1.0895437840066826e-09	0.0003319991600406	0.0002500116877943	6.250584599527578e-08	1.1022344481100225e-07	0.1021652549000021	0.0692210049000011	0.0219475186000002	1
5.8166755565751145e-08	0.0099458829884584	-8.935319055048984e-16	-1.3789983979343009e-15	0.0159758441783321	4.645489384672276e-05	-1.614438950528908e-05	2.606405948886946e-10	2.15805611828853e-09	0.0001899149229976	-0.014836210275804	0.0002201131353461	3.606767680332011e-08	0.0003972405792278	-0.0072201722308805	5.2130887042365177e-05	1.5780007811121986e-07	-0.0001439908573998	-9.399633485606495e-05	8.835309138171937e-09	2.073336538759161e-08	-0.0002230059652254	-0.0001899976941708	3.6099124056154464e-08	4.9731657988260324e-08	8.198391773675316e-05	-0.000250015242307	6.250762219926058e-08	6.721362082368591e-09	0.1011140682000008	0.0654708569000005	0.0150668935999999	1
-2.9846876644471545e-08	0.2557033634765371	-1.5399542788495297e-15	-1.5613431539014978e-15	0.1339913868593363	6.107236988715107e-05	1.4617476041163226e-05	2.1366919188551864e-10	3.729833021556299e-09	0.0471155996049667	0.0469256846819679	0.0022020198828737	0.0022198797261341	0.034731774177577	0.0343345335983494	0.0011788601974178	0.0012062961375218	-0.0008459788952976	-0.0007019880378945	4.927872055727088e-07	7.156802913122137e-07	-0.0005210346006276	-0.0002980286354004	8.882106739061695e-08	2.714770514149571e-07	8.17795925980712e-05	-2.0432513655178361e-07	4.175942374313462e-14	6.687900935355221e-09	0.1000208036000016	0.0616117392000009	0.0081298544000001	1
1.3200981088380591e-08	0.5260802641996158	1.2106413525019698e-17	-1.1131885183760373e-15	0.1585085277321065	1.0661001865403572e-05	-5.0411368022049605e-05	2.5413060442152408e-09	1.1365712706425107e-10	0.0163386169008688	-0.0307769827040995	0.0009472226643688	0.0002669504022329	0.0319627265142136	-0.0027690476633641	7.667624960383233e-06	0.0010216158862234	-7.500524838576368e-05	0.0007709736469106	5.944003658800285e-07	5.6257867292203115e-09	0.0001279965699015	0.0006490311705312	4.212414659210597e-07	1.6383123251542443e-08	8.200481616715445e-05	2.2522356898631018e-07	5.024088697706058e-14	6.724790366246877e-09	0.0988859160000011	0.0576500748000008	0.0011623750000001	1
-5.243521037488551e-09	0.4358013824403313	-2.7991086084536497e-15	-8.544783052197257e-16	0.0887551026918406	0.0034860668003491	0.0034754057984835	1.207844546408714e-05	1.215266173499674e-05	0.0322507168107094	0.015912099909841	0.0002531949235395	0.0010401087348035	0.0407017618258272	0.0087390353116135	7.637073817614779e-05	0.0016566334157267	-0.0007330006869452	-0.0006579954385609	4.329579981556303e-07	5.372900063553085e-07	1.9699440994580635e-06	-0.0001260266258041	1.5882710493374425e-08	3.880696610243134e-12	8.200068918892521e-05	-4.126978864369011e-09	-4.370619899753896e-16	6.724114427241581e-09	0.0977098776000013	0.0535924576000007	-0.0058094567	1
3.3181524810719236e-09	0.211077256925869	4.829987685036972e-15	-1.1333853809461342e-15	0.0317487258499053	0.0101284410899625	0.0066423742896135	4.412113620295842e-05	0.00010258531891	0.0205333494904929	-0.0117173673202176	0.0001372966969141	0.0004216184412996	0.0643260708716576	0.0236243090458307	0.0005581079778938	0.0041378433937832	-0.0006560078602908	7.699282665689952e-05	5.927893439128162e-09	4.303463129689124e-07	0.0002059727328699	0.0002040027887703	4.161713796163931e-08	4.2424768643554514e-08	8.206753514530928e-05	6.684595621884246e-08	3.8465201832715466e-15	6.7350816542274835e-09	0.0964931778000033	0.0494456410000012	-0.0127595362000003	1
-5.906975739798623e-09	0.0521724733868218	-1.5613173742642642e-14	-1.3069382342719272e-15	-0.0046755928702279	0.0034625378772557	-0.006665903212708	4.443426564150067e-05	1.1989168549257987e-05	0.0237549936582444	0.0032216441677512	1.0378991140873325e-05	0.0005642997237033	0.0747330054085462	0.0104069345368888	0.000108304286454	0.0055850220973904	-0.0003849864716691	0.0002710213886211	7.345259361077666e-08	1.4821458312671526e-07	0.0001820277195707	-2.394501330061561e-05	5.733631620245974e-10	3.3134092252181025e-08	-0.0001429649558249	-0.000225032490971	5.06396218640126e-08	2.043897759285907e-08	0.095236323100004	0.0452165270000015	-0.0196618409000004	1
1.3570212514321165e-08	0.0131548327135733	3.4832946142765643e-14	-1.5286966954946106e-15	0.0268490431897425	0.005683477667746	0.0022209397904903	4.932573552175204e-06	3.230191839790854e-05	0.0324110262096454	0.0086560325513996	7.492689952832537e-05	0.0010504746199621	0.0678594783946725	-0.006873527013874	4.724537360964058e-05	0.0046049088079941	-0.0004899812826538	-0.0001049948109851	1.1023910169460576e-08	2.4008165685891855e-07	0.0001280711567443	-5.395656282739626e-05	2.9113102038953114e-09	1.6402221977675985e-08	-0.0002919684876066	-0.0001490035317796	2.2202051943577993e-08	8.524559661825792e-08	0.0939398364000041	0.0409121546000012	-0.0264905266000007	1
-2.6157108400719947e-08	0.2690601516402821	-8.952503488569914e-14	-1.877525928492456e-15	0.1972275806964205	-1.7379384942350874e-05	-0.005700857052689	3.249977113464074e-05	3.020415686771372e-10	0.0060247629446466	-0.0263862632649973	0.0006962348890888	3.6297768539183616e-05	0.0565708246916672	-0.0112886537030062	0.0001274337024252	0.0032002582062933	-0.000720977152145	-0.0002309958694906	5.335909119187961e-08	5.198080538519838e-07	0.0001286308327997	5.596760543372639e-07	3.126773810131542e-13	1.6545891158131992e-08	-0.0003639537890445	-7.198530143629207e-05	5.181883093385242e-09	1.3246235940851106e-07	0.0926042572000017	0.0365396880000003	-0.0332200251000006	1
4.0101643397540964e-08	0.5292744653363115	2.061644056156161e-13	-1.6389844506073316e-15	0.2440248799753637	1.4275020589943112e-05	3.1654405532661094e-05	1.0019996547463391e-09	2.037747675011836e-10	0.0363914081040944	0.0303666451594486	0.0009221331382398	0.0013243345837984	0.0747212822523046	0.0181504575606373	0.0003294391096594	0.0055832700214272	-0.0004709915415741	0.0002499856105713	6.249280375600049e-08	2.218330314445462e-07	7.305442075231437e-05	-5.557641204762004e-05	3.0887364184390887e-09	5.3369484024421525e-09	-0.0002309828826115	0.0001329709064343	1.7681262630007928e-08	5.3353092103569753e-08	0.0912301413000011	0.0321064046000003	-0.0398251394000005	1
-3.624842352608383e-08	0.4276976923754217	-4.754981234829495e-13	-1.1849645287045656e-15	0.1444819874899396	-9.53161578731688e-06	-2.3806636378210604e-05	5.667551066117748e-10	9.085012895255276e-11	0.018929270467055	-0.0174621376370406	0.0003049262508539	0.0003583172804147	0.0663697332659494	-0.0083515489863555	6.974837047016789e-05	0.0044049414937927	-0.0007089771127773	-0.0002379855712037	5.6637130750662516e-08	5.026485462101108e-07	0.0001286291512785	5.5574730526118446e-05	3.0885500775663643e-09	1.6545460020450907e-08	-0.0003639545675373	-0.0001329716849251	1.768146895123727e-08	1.3246292673657705e-07	0.0898180606000014	0.0276196833000001	-0.0462811382000008	1
-3.8261173081455426e-08	0.2037791963354272	1.032570236507667e-12	-1.2027627865094234e-15	0.0553924198330074	-0.0174204056121727	-0.0174108739963862	0.0003031385333242	0.0003034705316936	0.0125088997987589	-0.0064203706682948	4.1221159517081765e-05	0.0001564725741747	0.0746340616309577	0.0082643283650088	6.829912332269776e-05	0.005570243155532	-0.0003739766852015	0.0003350004275755	1.1222528671512721e-07	1.3985855961529534e-07	0.0001280682522606	-5.608990191210577e-07	3.13987786383607e-13	1.640147784505928e-08	-0.0003639760082551	-2.144071912665253e-08	-1.552355239137746e-16	1.32478532696558e-07	0.088368602700001	0.0230869917000003	-0.0525638487000007	1
3.215353634096167e-07	0.0477104334360552	-2.1032038907458426e-12	-1.325159454620125e-15	0.0004138615949697	-0.0187124911152834	-0.0012920855031089	1.669484946833452e-06	0.0003501573237405	0.0420471344941699	0.0295382346954094	0.0008725073089213	0.0017679615191706	0.093580346642297	0.0189462850113398	0.0003589617157308	0.0087572812776902	-0.0008530338523221	-0.0004790571671197	2.2949576969825327e-07	7.276667533832596e-07	-0.0001848448469596	-0.0003129130992214	9.791460908870576e-08	3.416761658786013e-08	-0.000364078619104	-1.0261084878034912e-07	1.0378034276370531e-14	1.3255323989099258e-07	0.0868823707000024	0.018515874100001	-0.0586497469000008	1
-1.1002248729019646e-06	0.0168204097493403	3.786889898103016e-12	-1.476367909489465e-15	0.017911187507289	-0.0187402650285716	-2.7773913288006253e-05	7.713900448260298e-10	0.0003511975333432	0.0265029888088305	-0.0155441456853412	0.0002416204650864	0.0007024084158005	0.0746871128787608	-0.0188932337635365	0.0003569542820439	0.0055781648301635	-0.0004539766846627	0.0003990571676603	1.5924662262610097e-07	2.060948287510541e-07	0.000128082812178	0.0003129276591377	9.792372014745128e-08	1.6405208730800556e-08	-0.0003639708883052	1.0773079912515352e-07	1.1690907971159607e-14	1.3247480583718016e-07	0.0853599832000021	0.0139139387000006	-0.0645160455000012	1
2.8575399764957408e-06	0.2824408933899437	-5.150307487036477e-12	-1.4529259170778668e-15	0.1138109111851691	-0.0187944758240686	-5.421079549633742e-05	2.9388100653319326e-09	0.0003532323215032	0.0473344718698048	0.0208314830609741	0.0004339506865192	0.002240552227193	0.0875084419345434	0.0128213290557829	0.0001643864787555	0.0076577274098111	-0.0012689771373966	-0.0008150004527329	6.642257408268402e-07	1.6103029804206923e-06	0.0001287310517637	6.482395839864718e-07	4.1998010607686485e-13	1.6571686361635532e-08	-0.0003639189563396	5.193196625189374e-08	2.9502138776789467e-15	1.3243700597470498e-07	0.0838020737000012	0.0092888449000002	-0.0701407797000011	1
-6.24181420745756e-06	0.5318269357852898	4.5468706021939133e-13	-7.177237429176591e-16	0.1208210543275474	-0.0187913207325202	3.1550915482065485e-06	9.954279737409724e-12	0.0003531137348747	0.026485459359166	-0.0208490125106393	0.0004346813226696	0.0007014795574653	0.0746391546684508	-0.0128692872660934	0.000165618554736	0.0055710034096225	-0.0003579976235176	0.0009109795138798	8.298836787247179e-07	1.2816229624241254e-07	1.2565153289671916e-05	-0.0001161658984744	1.3494514580596504e-08	1.5788378308966542e-10	-0.0003639977978142	-7.88414736654747e-08	6.110521613248846e-15	1.3249439604708884e-07	0.0822092904999996	0.0046482907999995	-0.075502889000001	1
1.1532755237183192e-05	0.4194151028291306	3.3774791041860816e-11	-7.0762040577614395e-16	0.0628559793212936	-0.0186875294281794	0.0001037913043411	1.0772634166273437e-08	0.00034922375613	0.045420128278552	0.0189346689193858	0.0003585216870865	0.0020629880528401	0.0996159293227714	0.0249767746543214	0.0006238392721328	0.0099233333748399	-0.0010670564155198	-0.0007090587920033	5.027643717257898e-07	1.1386093958199472e-06	-0.0002627694003205	-0.0002753345536097	7.580911760843373e-08	6.90477575731602e-08	-0.0004321402328052	-6.814243499067007e-05	4.6433915121918925e-09	1.867451809848324e-07	0.0805822964000005	-1.720395745588021e-16	-0.0805822964000011	1
-1.670736655377308e-05	0.1966208138076291	-1.8073485101822715e-10	-1.0657134740218441e-15	0.0201844508915609	-0.0186714736043302	1.6055823849425408e-05	2.5778907943784276e-10	0.000348623926558	0.0263629752672194	-0.0190571530113335	0.0003631750808969	0.00069500646494	0.1054566479784695	0.0058407186556981	3.411399441399946e-05	0.0111211046028539	-0.0009410582144457	0.0001259982010768	1.587554352493501e-08	8.855905637988294e-07	-0.0003238288327532	-6.105943243199497e-05	3.7282527105902965e-09	1.048651106456761e-07	-0.0003641517707903	6.798846201500994e-05	4.622431957461548e-09	1.326065114707781e-07	0.0789217685000015	-0.0046482907999998	-0.0853599832000013	1
