bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-1_task-objectviewing_run-01_bold	0.0021815702479338842	0.0031056133057851243	0	12.014753254250005	1.149492542833333	0.9769403376666659	0.498502667968806	764.6868896484375	0.14239173456407883	16	13.223140495867769	2.4605222222222225	2.6099	2.624944	2.146722666666667	0.0326766	0.02517293579876423	0.0019273562356829643	121	40	64	64	7.422235465238053	2.5	3.5	3.75	3.75	5.919940137351109	69.91510614132716	134.9186248779297	69.36363220214844	114443.0	16.057849884033203	531.8553649902341	167.44239807128906	0.915689908662261	227.4323928962574	1803.880615234375	1810.24365234375	18632.0	1402.5561157226562	2199.5259277343753	243.88812255859375	104.9082360593602
sub-1_task-objectviewing_run-02_bold	0.002307190082644628	0.004178791570247934	0	11.931087366499991	1.0780751960000001	0.9690715354999996	0.4964107223106156	788.6638793945312	0.1201031468017697	9	7.43801652892562	2.280495047619048	2.410917142857143	2.4452693333333335	1.9852986666666665	0.0174292	0.024106057360768318	0.0013406596845015883	121	40	64	64	7.210204008237809	2.5	3.5	3.75	3.75	6.266064388489637	69.97636562439655	134.236328125	68.40495300292969	114690.0	15.479338645935059	531.6185546874993	168.3363494873047	0.9870207211255888	231.15129569007604	1794.8988037109375	1799.6859130859375	18537.0	1390.15859375	2201.674365234375	249.5959014892578	92.81701897457242
sub-1_task-objectviewing_run-03_bold	0.0027053719008264462	0.0024377646280991736	0	12.328882535166665	1.1400099957499994	1.0080294534166665	0.49580558873718045	806.2432250976562	0.12399248606741575	11	9.090909090909092	2.311438793650794	2.4099857142857144	2.4842826666666666	2.040048	0.0274324	0.023821741342544556	0.0010900158667936921	121	40	64	64	7.263008863598665	2.5	3.5	3.75	3.75	6.012260379374958	68.61629651122631	133.43728637695312	67.29751586914062	114744.0	15.148759841918945	531.9822143554686	167.9271240234375	0.8586528666245536	230.20765702219418	1790.112060546875	1795.917236328125	18547.0	1384.249560546875	2192.31396484375	247.2623748779297	117.00464364443906
sub-1_task-objectviewing_run-04_bold	0.0027950413223140494	0.002778648595041322	0	12.6825131335	1.1551424720000003	1.0143132073333332	0.49535749049087113	820.6389770507812	0.1180031744278381	8	6.6115702479338845	2.2837531428571434	2.4064914285714285	2.4318400000000002	2.012928	0.0250591	0.023677898570895195	0.0009486202034167945	121	40	64	64	7.202132510794508	2.5	3.5	3.75	3.75	6.124666947093237	68.23645265098855	133.40188598632812	66.81817626953125	114733.0	15.16198310852051	535.2264404296875	168.79937744140625	0.8093540412535472	231.06541986577417	1785.9375	1791.43798828125	18502.0	1377.1322021484375	2191.435510253906	248.73043823242188	109.57797191804275
sub-1_task-objectviewing_run-05_bold	0.0018916528925619837	0.002684686694214876	0	12.951747608499998	1.1640721165833339	1.0013435870000003	0.49580985873168004	807.1943359375	0.12890971309824162	12	9.917355371900827	2.312533015873016	2.4602657142857143	2.445802666666667	2.031530666666667	0.0236339	0.024289749562740326	0.0010538892820477486	121	40	64	64	7.19994600338251	2.5	3.5	3.75	3.75	6.09237741677067	67.81985536318062	132.26116943359375	66.61156463623047	114491.0	15.223139762878418	528.9421081542969	166.78970336914062	0.8512272042897635	228.52905160512393	1779.2509765625	1785.251953125	18556.0	1370.7293090820312	2180.9853515625	247.94683837890625	111.34779205732048
sub-1_task-objectviewing_run-06_bold	0.0015376315789473684	0.002989864122807018	7	14.540723640619465	1.197658305929204	1.0122099825663717	0.49406503850869116	867.6223754882812	0.11349902088268098	4	3.508771929824561	2.1160386031746037	2.285817142857143	2.223472	1.8388266666666666	0.0246771	0.024116145446896553	0.0014347074320539832	114	40	64	64	7.0115240424607945	2.5	3.5	3.75	3.75	6.472461346539388	67.12025922813766	135.13462829589844	65.13157653808594	115063.0	14.938596725463867	544.7087585449218	174.1177978515625	0.8075230691611179	237.80807468177085	1780.9002685546875	1784.1798095703125	18420.0	1369.2412231445312	2196.7060546875	254.45700073242188	107.9784730116371
sub-1_task-objectviewing_run-07_bold	0.0022087603305785118	0.0035720884297520657	0	15.994031461166676	1.2101968455833336	1.0034220555	0.4974732476478004	793.1670532226562	0.09579740366574481	4	3.3057851239669422	2.140954031746032	2.2788114285714287	2.24264	1.9014106666666666	0.0281902	0.023579901084303856	0.0019933131989091635	121	40	64	64	7.031380438677232	2.5	3.5	3.75	3.75	6.1044005890362865	69.03289945471288	135.9598846435547	66.17355346679688	114847.0	14.760330200195312	546.5181762695307	173.3483428955078	0.9782772001383448	237.79830166910003	1783.44091796875	1785.93798828125	18424.0	1375.068524169922	2198.6671997070307	253.98846435546875	99.14797652047127
sub-1_task-objectviewing_run-08_bold	0.0020633057851239672	0.0039524498347107435	0	16.23323868925	1.1759129549166667	0.9945878235833333	0.4977228665027231	754.2883911132812	0.15071020310011285	28	23.140495867768596	2.1643610158730158	2.306565714285714	2.291376	1.8951413333333333	0.0260936	0.022408032789826393	0.002990549663081765	121	40	64	64	6.9915946715918595	2.5	3.5	3.75	3.75	5.835680765517907	71.31193999342483	135.9515838623047	68.76859283447266	114846.0	14.983470916748047	535.2210388183594	169.72315979003906	0.8733278735492598	241.17406312914343	1782.241455078125	1784.751953125	18393.0	1370.023046875	2200.2213867187493	255.26414489746094	88.82936305762269
sub-1_task-objectviewing_run-09_bold	0.002944214876033058	0.003980849173553718	0	15.590300766999997	1.1757900160000005	0.9893646294999995	0.49997340478015095	712.1302490234375	0.14936006496977092	29	23.96694214876033	2.2706135873015874	2.3866114285714284	2.4168373333333335	2.0083919999999997	0.0239416	0.022054359316825867	0.002930742921307683	121	40	64	64	7.169265869276474	2.5	3.5	3.75	3.75	5.515725388621551	73.8605471426281	137.2208251953125	71.0	114903.0	14.892560958862305	539.4354858398432	169.67001342773438	0.8069261539768866	236.75068900530368	1781.4473876953125	1785.9669189453125	18417.0	1372.203271484375	2188.337158203125	249.10757446289062	88.80096054961905
sub-1_task-objectviewing_run-10_bold	0.002375537190082645	0.004187360082644628	0	17.421167596166672	1.2057200406666666	0.9847344182500003	0.5009952898167455	694.96875	0.16363965508287243	34	28.09917355371901	2.2600341587301584	2.3845371428571425	2.407837333333333	1.987728	0.023861	0.02299211360514164	0.002492498140782118	121	40	64	64	7.173480977789535	2.5	3.5	3.75	3.75	5.487561497216426	75.20836888372737	138.33653259277344	71.58677673339844	114945.0	14.925619125366211	540.8826049804682	170.6634979248047	0.6562710986572133	236.59142509511264	1777.7967529296875	1780.818115234375	18515.0	1374.6536987304687	2186.13125	248.24349975585938	84.90001191780902
