img1	img2	dice	voxinmask	voxoutmask	ratio_inoutmask
sub-08_run-11	mni152	0.8495630713717321	86.2739913753938	13.726008624606195	6.285439105781492
sub-17_run-11	mni152	0.8772285297080696	88.84553653317029	11.154463466829716	7.965021069581007
sub-02_run-02	mni152	0.8615220731788792	87.36069553435331	12.6393044656467	6.91182776487404
sub-28_run-10	mni152	0.8716400250044651	87.68111331114994	12.318886688850045	7.1176166747690806
sub-11_run-05	mni152	0.870765959827673	87.86050590320772	12.139494096792284	7.2375755696791195
sub-13_run-08	mni152	0.8866739010009183	89.39665197698616	10.603348023013833	8.430983476441302
sub-14_run-11	mni152	0.8706888450333615	88.47064665215233	11.529353347847676	7.673513334437635
sub-14_run-03	mni152	0.868215664077532	87.95727495353917	12.042725046460838	7.303768425684384
sub-34_run-01	mni152	0.8616646303084157	87.17117953981055	12.828820460189455	6.794948905109489
sub-24_run-07	mni152	0.8804204236494063	90.32261877090481	9.677381229095177	9.333374043315422
sub-20_run-11	mni152	0.8856208655062932	89.26930612151371	10.730693878486292	8.319061854936294
sub-13_run-03	mni152	0.888371333773698	89.45758837268866	10.542411627311338	8.485495684966276
sub-21_run-11	mni152	0.8786199479009738	89.73477043171381	10.265229568286195	8.74162334459075
sub-04_run-10	mni152	0.8664188713710341	88.08303365869436	11.916966341305631	7.3913973687571835
sub-08_run-02	mni152	0.848817903498305	85.89226173552468	14.107738264475323	6.0883084251576935
sub-10_run-09	mni152	0.8758867516944719	88.62326980560897	11.376730194391028	7.789871807745088
sub-10_run-08	mni152	0.8713567051552855	87.90760716100976	12.09239283899023	7.269661871847561
sub-16_run-10	mni152	0.8581080832021704	86.78424443052698	13.215755569473025	6.5667259033595675
sub-28_run-09	mni152	0.8707971119617012	87.64732751261738	12.352672487382625	7.095414178765193
sub-15_run-06	mni152	0.8840898250434053	89.83188194514452	10.168118054855494	8.834661582459487
sub-32_run-10	mni152	0.8435117398700506	85.05495546022011	14.945044539779886	5.691181129224846
sub-29_run-02	mni152	0.8875724125347808	89.55414501313595	10.445854986864058	8.573175209281834
sub-33_run-09	mni152	0.8553270531062013	86.88671565814005	13.113284341859952	6.625854621391995
sub-30_run-02	mni152	0.862818044156961	87.95068221663237	12.049317783367634	7.299225051399653
sub-04_run-06	mni152	0.8614910113697244	87.544754422512	12.455245577488006	7.028745750364255
sub-17_run-04	mni152	0.871905970668172	88.05072523954425	11.949274760455756	7.368708729582004
sub-21_run-07	mni152	0.8802906393225539	89.79939815553747	10.200601844462524	8.803343128649392
sub-02_run-01	mni152	0.8601874428809816	87.10094376027965	12.899056239720355	6.7525051555374835
sub-20_run-05	mni152	0.8809066114925233	88.64858111996124	11.351418880038766	7.80947140236785
sub-14_run-04	mni152	0.8674878853432268	87.95015057103355	12.049849428966459	7.298858885291251
sub-08_run-04	mni152	0.8505828690986104	86.09754562384991	13.902454376150084	6.192974513302618
sub-31_run-07	mni152	0.8753270222450739	88.98227894803593	11.017721051964074	8.07628714943491
sub-24_run-09	mni152	0.8754351543652854	89.76980495461466	10.230195045385335	8.77498469543924
sub-05_run-02	mni152	0.8716064541400507	88.63792185507069	11.362078144929312	7.801206850053938
sub-33_run-02	mni152	0.8567752207801825	87.11456646963593	12.885433530364068	6.760701241782322
sub-10_run-11	mni152	0.8707174455049249	87.79253280425667	12.207467195743337	7.191707452211654
sub-16_run-05	mni152	0.8559889705882353	86.55707110699694	13.442928893003058	6.438855088495576
sub-17_run-06	mni152	0.8762183895088866	88.50378399714587	11.496216002854128	7.698514361175306
sub-06_run-04	mni152	0.8801674693437643	88.77853165326796	11.221468346732044	7.91148973646772
sub-25_run-08	mni152	0.8899576863428363	90.18093770977794	9.81906229022207	9.184271883027069
sub-10_run-06	mni152	0.8699363123825433	87.82444371666158	12.175556283338414	7.213177096215682
sub-10_run-03	mni152	0.8712258160902367	87.969618572797	12.030381427202993	7.312288401253918
sub-21_run-01	mni152	0.87018375143113	88.88061256782939	11.119387432170617	7.993301169692132
sub-17_run-01	mni152	0.8742429359450636	88.3737249978189	11.626275002181112	7.60120717781403
sub-27_run-02	mni152	0.8556828876709295	86.84949877878839	13.150501221211622	6.6042728955989185
sub-32_run-06	mni152	0.8376355697787472	84.48036299689542	15.519637003104577	5.443449674756943
sub-22_run-09	mni152	0.8568599654290463	87.08591334181006	12.914086658189945	6.743482187072154
sub-03_run-02	mni152	0.8636358595809014	87.07101198129205	12.928988018707956	6.734557403510796
sub-28_run-12	mni152	0.8810412000526999	88.70078978883382	11.299210211166189	7.850176085862821
sub-14_run-06	mni152	0.8713533907757723	88.13957186451715	11.860428135482845	7.43139883802592
sub-09_run-04	mni152	0.8331901216280834	84.56370940963113	15.436290590368875	5.478240313925727
sub-19_run-02	mni152	0.8632453132317175	88.7591495971265	11.240850402873507	7.896124084565428
sub-22_run-03	mni152	0.8533994465115076	86.90368241044185	13.096317589558163	6.635734191398282
sub-02_run-07	mni152	0.8549550778441789	86.75437972997744	13.245620270022556	6.549665320416868
sub-03_run-08	mni152	0.8644055884561465	87.13481910145458	12.865180898545429	6.772918296959685
sub-08_run-08	mni152	0.8504085526869984	86.19213779279113	13.80786220720888	6.2422507191440175
sub-18_run-02	mni152	0.8608788498002614	86.73326310166776	13.266736898332246	6.537648539074515
sub-05_run-09	mni152	0.8606258348643077	87.98182298061806	12.018177019381936	7.3207294948916255
sub-33_run-05	mni152	0.8577902779939376	87.18602522720683	12.813974772793186	6.8039797777908415
sub-16_run-02	mni152	0.858204469096555	86.8249419806428	13.175058019357197	6.590099402452494
