trial_type.Perf_1	trial_type.Perf_2	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	intercept
-4.451816502870604e-06	1.1413234830907247e-14	5.66053000022826e-05	-4.856942901015932e-17	-8.749971099277601e-16	3.204157185224685e-09	-0.0285976000000008	7.854162805261806e-17	-9.931257928984554e-16	0.0008178227257591	0.091669400000003	-8.224324605387912e-17	-6.9942362056571e-17	0.0084032788963631	2.345520712087919e-15	4.800445912441755e-16	-1.4455333737407049e-15	-8.690619836596284e-16	-0.0005408089999983	1.753047094257786e-16	1.0338313343021045e-15	2.9247437459142266e-07	8.572419035802087e-16	2.8019367317781513e-16	-9.37491571571468e-16	-3.339698620458059e-16	0.2106900857000014	1
1.2429644392123622e-05	-5.5275472309647356e-14	-0.0183522000000004	-0.0184088053000009	0.0003388841125735	0.0003368032448401	-0.0980965000000046	-0.0694989000000025	0.004830097101211	0.0096229233122555	0.0557341000000008	-0.0359353000000014	0.0012913457860905	0.0031062899028099	-0.0001366289999999	-0.0001366289999999	1.8667483798822138e-08	1.866748335798185e-08	-0.0002072110000002	0.0003335979999998	1.1128762547488947e-07	4.293639822435919e-08	7.037259999963664e-05	7.037260000008893e-05	4.952302976842752e-09	4.952302781427079e-09	0.2096636248000011	1
-3.445018561049375e-05	1.2706616148754788e-13	-0.0092487300000003	0.0091034700000002	8.287316604099087e-05	8.553900661305606e-05	0.0015891699999985	0.0996856700000048	0.0099372328033541	2.5254612877134902e-06	0.0061205999999996	-0.0496135000000004	0.0024614993822494	3.746174435895629e-05	0.0003601480000003	0.0004967769999993	2.467873874277042e-07	1.2970658208414277e-07	-0.000540809	-0.0003335980000002	1.1128762591024565e-07	2.924743731094296e-07	3.939982086762525e-17	-7.037259999941503e-05	4.95230274445215e-09	-3.757608022718071e-16	0.2076157038000016	1
9.48022392656867e-05	-3.7212309678293996e-13	-0.00538597	0.0038627600000012	1.492091481621616e-05	2.9008672839712488e-05	-0.0307773000000011	-0.0323664700000019	0.0010475883802603	0.0009472421952883	-0.0015940200000015	-0.0077146199999996	5.951536174250718e-05	2.5408997600196373e-06	0.0005307140000026	0.0001705660000006	2.909276099640696e-08	2.816573542653541e-07	-0.0005408090000011	2.0192572489884127e-16	-4.644274396228087e-16	2.924743756008011e-07	-1.2022438858257282e-15	7.791301525214832e-16	-1.9743201116888763e-15	2.0495448991251492e-16	0.2045562999000019	1
-0.0002584847085273	9.80683753484669e-13	-0.000728851999999	0.0046571180000002	2.168874806545229e-05	5.312252381809761e-07	0.0113490000000007	0.0421263000000021	0.0017746251516892	0.0001287998010016	0.0379256000000003	0.0395196200000027	0.0015618003649453	0.0014383511353584	0.0001105450000012	-0.0004201690000013	1.7654198877166274e-07	1.2220196745833596e-08	-0.0005408090000005	1.1544548521696337e-15	-1.0098686158398474e-15	2.924743764396956e-07	-0.0002768990000024	-0.0002768990000012	7.667305724217844e-08	7.667305855651074e-08	0.2005003183000016	1
0.0007007569631869	-2.658991365891512e-12	-0.0183141000000007	-0.0175852480000024	0.0003092409472247	0.0003354062588117	-0.0053845299999982	-0.0167335300000011	0.0002800110262612	2.8993163320137137e-05	0.0756314000000018	0.0377058000000015	0.0014217273536401	0.0057201086659605	-0.0001434329999991	-0.0002539779999998	6.45048227381038e-08	2.0573025496754896e-08	-0.0005408090000017	-1.90879976248557e-15	-1.115103484670479e-15	2.924743739732927e-07	-0.0001632560000016	0.0001136430000003	1.2914729551204918e-08	2.6652520456994068e-08	0.1954675193000014	1
-0.0018511903179904	7.068402618350077e-12	-0.0183118000000011	2.300000000622735e-06	5.290058493140805e-12	0.0003353220192413	-0.0164132999999994	-0.0110287700000008	0.0001216337677131	0.0002693964168891	0.0845468000000023	0.0089154000000002	7.94843571586716e-05	0.0071481613902423	-0.0009023420000015	-0.0007589090000028	5.759428732541458e-07	8.142210842590438e-07	-0.0006056150000012	-6.480600000074232e-05	4.199817769154497e-09	3.66769528629115e-07	1.7126368250704032e-15	0.0001632560000006	2.6652522300212207e-08	-1.0061799780101801e-15	0.1894824222000014	1
0.004655550936417	-1.8706327246552224e-11	-0.0183084000000011	3.400000000327736e-06	1.1559512384141532e-11	0.0003351975105611	-0.0164051999999998	8.099999999510226e-06	6.560882970669123e-11	0.0002691305870387	0.0667302000000019	-0.0178166000000007	0.0003174312355604	0.0044529195920398	-0.0006466840000011	0.0002556580000021	6.536101117302813e-08	4.182001954509395e-07	-0.0005408090000018	6.480600000074217e-05	4.199818325381625e-09	2.924743736724822e-07	-0.0002676220000005	-0.0002676220000028	7.162153718208648e-08	7.162153744223826e-08	0.1825741858000012	1
-0.0109527322168617	4.906203390805957e-11	-0.0086885	0.0096199000000016	9.25424760105247e-05	7.549003224801323e-05	-0.0164233000000001	-1.810000000047401e-05	3.276084500316994e-10	0.0002697247828888	0.0488282000000011	-0.0179020000000005	0.0003204816040009	0.0023841931152387	-0.0008948230000022	-0.0002481390000004	6.15729615703289e-08	8.007082002453112e-07	-0.0004906540000001	5.0155000000467735e-05	2.5155242033654407e-09	2.407413467149822e-07	2.4809637234890545e-17	0.0002676220000037	7.1621536036895e-08	-8.422573897474723e-16	0.1747764663000011	1
0.1887938197286178	-1.2771577893103151e-10	-0.0084795700000003	0.000208929999999	4.3651743115868655e-08	7.190310738415778e-05	0.0174082000000017	0.0338315000000006	0.0011445703922492	0.0003030454272406	0.0105868000000001	-0.0382414000000011	0.0014624046739602	0.0001120803342372	-0.0002207620000016	0.0006740610000026	4.5435823465149714e-07	4.8735860276531245e-08	-0.0005408090000007	-5.015499999991504e-05	2.515523726534544e-09	2.924743756882636e-07	1.877806200839693e-15	1.2536677134999314e-16	-1.6787465042913076e-15	-2.126321673185974e-15	0.1661272535000019	1
0.7749218299342036	3.290435281636898e-10	0.0003446019999995	0.0088241720000012	7.78660114859432e-05	1.1875053713295317e-07	0.0055259800000006	-0.011882220000001	0.0001411871521286	3.053645495990936e-05	-0.0038288900000003	-0.0144156900000005	0.0002078121181755	1.46603986317831e-05	-8.441230000099702e-05	0.0001363497000003	1.859124067348937e-08	7.125434741245925e-09	-0.0005408090000009	2.0650964676761803e-16	-4.2310790155084455e-16	2.924743758707949e-07	5.494081305985622e-17	-7.948702458353635e-16	-1.33870353607932e-15	-1.8683893517363215e-16	0.1566686853000041	1
1.099726662505083	-8.399580220269799e-10	0.0044061999999997	0.0040615979999998	1.6496578312412202e-05	1.941459844069684e-05	0.0216764000000007	0.0161504200000007	0.0002608360661765	0.0004698663169618	-0.0065648500000001	-0.0027359599999999	7.485477120013917e-06	4.309725552291455e-05	-6.174250000144672e-05	2.2669799999411703e-05	5.139190140373886e-10	3.812136070132062e-09	-0.0004105759999997	0.0001302330000015	1.6960634208509926e-08	1.685726526573775e-07	-1.8972261265300776e-16	-1.5014120735184163e-16	-1.8735709858364896e-15	3.299158905901811e-16	0.1464468431000052	1
1.1410559098445776	2.1206944643004736e-09	0.0093198700000005	0.0049136700000007	2.4144152867597773e-05	8.685997681750206e-05	-0.010607800000001	-0.0322842000000014	0.0010422695696417	0.0001125254208382	-0.0059363400000003	0.0006285099999996	3.9502482017162636e-07	3.5240132596517026e-05	5.8315299999153625e-05	0.000120057800001	1.4413875381644294e-08	3.400673522395728e-09	-0.0004385219999997	-2.7946000000822465e-05	7.809776994370733e-10	1.923015439600206e-07	-2.677249492702801e-15	-4.405384992201789e-16	-1.867113147803972e-16	-5.513308166948343e-16	0.135511526600005	1
1.0941861093968313	-5.284460219723476e-09	-0.0075591800000015	-0.0168790500000029	0.0002849023289041	5.714120227083329e-05	0.0055203399999993	0.0161281400000017	0.0002601168998582	3.0474153716015512e-05	0.0134170000000002	0.0193533400000008	0.0003745517691559	0.0001800158889997	9.876410000063172e-05	4.044880000064877e-05	1.6361043912339892e-09	9.754348255557918e-09	-0.0003696970000005	6.882499999934401e-05	4.736879073007478e-09	1.3667587178711546e-07	0.0002466270000012	0.0002466270000022	6.08248783666184e-08	6.082487770420598e-08	0.1239160115000049	1
1.0454234580986623	1.2979257069609556e-08	0.0077055000000001	0.015264680000002	0.000233010455505	5.937473025009401e-05	0.0079261499999997	0.0024058099999999	5.787921755748921e-06	6.282385382257016e-05	0.0065977600000004	-0.0068192400000004	4.650203417891112e-05	4.3530437017294834e-05	0.0003278440000022	0.0002290799000002	5.2477601392961895e-08	1.0748169033311963e-07	-0.0003295919999994	4.010500000157328e-05	1.6084112871540146e-09	1.0863088421653155e-07	0.0001503250000021	-9.630200000228956e-05	9.274075735739462e-09	2.2597603815934736e-08	0.1117167901000046	1
1.0102428549616038	-3.1316822088742416e-08	0.0048358100000005	-0.0028696900000006	8.235120695233574e-06	2.3385058355733644e-05	0.00553918	-0.0023869699999997	5.697625780967071e-06	3.0682515072500034e-05	0.0134575000000005	0.0068597399999999	4.705603286809052e-05	0.0001811043062496	-4.819889999976276e-05	-0.0003760429000017	1.4140826302156754e-07	2.323134234049323e-09	-0.0005408089999999	-0.0002112170000024	4.4612622095217166e-08	2.924743749537647e-07	4.2318099999520495e-05	-0.0001080069000013	1.166549132278063e-08	1.790820084545655e-09	0.0989732957000042	1
1.01230015401462	7.390357165372113e-08	0.0006277599999996	-0.0042080500000011	1.7707684801302038e-05	3.940826171528987e-07	0.0055420799999997	2.900000000005608e-06	8.409644250968969e-12	3.071465072572555e-05	-0.0136678000000005	-0.0271253000000013	0.0007357819000896	0.0001868087568403	-0.0001658230000004	-0.0001176241000013	1.3835427913956956e-08	2.7497266284846278e-08	-0.0002452579999995	0.0002955510000016	8.735039504353106e-08	6.015148565160117e-08	-3.0360700001424227e-05	-7.267880000015852e-05	5.2822078185425875e-09	9.217731580563351e-10	0.0857476133000042	1
0.7239488257043855	-1.693838057614763e-07	0.0134575000000015	0.0128297400000016	0.0001646022284685	0.0001811043062532	0.0055365899999996	-5.489999999899624e-06	3.0139664214497043e-11	3.065382882834508e-05	-0.0035308300000006	0.0101369700000006	0.0001027581607807	1.246676048923388e-05	0.0002467870000008	0.0004126100000014	1.7024701359413442e-07	6.090382387130082e-08	-0.0005408089999998	-0.0002955510000005	8.7350395161548e-08	2.924743762392804e-07	0.0003471340000009	0.0003774947000036	1.425022507921927e-07	1.2050201608081698e-07	0.072104177200003	1
0.1384834251828358	3.729061169133704e-07	0.0052006600000021	-0.0082568400000013	6.817540678481046e-05	2.7046864435342763e-05	-0.0127711000000001	-0.0183076900000006	0.0003351715131359	0.0001631009952093	0.0252214999999997	0.0287523300000012	0.0008266964804292	0.0006361240622491	-0.0003262840000006	-0.0005730710000011	3.284103720755226e-07	1.0646124837670828e-07	-0.0005408090000003	-9.429438346573756e-16	-9.11316375985374e-16	2.92474372634486e-07	0.0003471340000034	-1.1120573496184525e-15	-2.0363303594844167e-15	1.2050201832776045e-07	0.0581094568000005	1
