trial_type.Task	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	intercept
1.0188189723720955	-0.0051892799999996	-0.0068564700000007	4.701118086068554e-05	2.6928626918859657e-05	-0.0308724999999977	-0.0440212000000016	0.0019378660494391	0.0009531112562504	-0.0688844999999975	0.0273108999999994	0.0007458852588103	0.0047450743402502	0.0021597000000008	-0.0002280800000013	5.2020486138960355e-08	4.664304089182134e-06	-7.98135999994023e-05	5.180866092042689e-16	-5.195566787547434e-16	6.370208683723856e-09	-0.0013176600000014	8.720000001478702e-06	7.603699024370036e-11	1.7362278772702664e-06	0.1505396223	0.1142545451000013	0.0601144877	-0.0034198828	1
0.4221555443283901	0.0016351000000003	0.00682438	4.657216238352776e-05	2.673552009622219e-06	-0.0309180000000016	-4.5499999999737353e-05	2.07024837625027e-09	0.0009559227240005	-0.0248704999999976	0.0440140000000003	0.0019372321959996	0.0006185417702517	0.0021519300000005	-7.77000000040842e-06	6.037243351812334e-11	4.630802724438875e-06	-0.0002271570000006	-0.0001473434000013	2.171007778217465e-08	5.160030299682888e-08	-0.0012862700000013	3.139000000041868e-05	9.853316230013294e-10	1.65449051268424e-06	0.1477576389000022	0.1040909016000018	0.0406108885000005	-0.0305992405000002	1
-0.1506755484297163	0.0016314599999998	-3.6400000001687e-06	1.3248113328791972e-11	2.661661733347172e-06	0.0256896999999964	0.0566077000000016	0.0032044316992896	0.0006599606860885	-0.0492197000000002	-0.0243492000000003	0.0005928835406402	0.0024225788680918	0.0026023200000023	0.0004503900000014	2.0285115169614802e-07	6.772069383621517e-06	-0.0001511750000011	7.59820000003246e-05	5.773263911732572e-09	2.2853880493227142e-08	-0.0010898100000013	0.00019646	3.859653134848737e-08	1.1876858365690803e-06	0.144716438500005	0.0931971353000021	0.0204668313000015	-0.0569215770000001	1
-0.0864250820905471	-0.0128830000000022	-0.0145144600000006	0.0002106695490911	0.000165971689001	0.047202699999998	0.0215130000000004	0.0004628091689988	0.0022280948872889	-0.0491955000000003	2.4200000000381296e-05	5.85640350024536e-10	0.0024201972202516	0.0022376600000009	-0.0003646600000021	1.3297691684679554e-07	5.007122275359234e-06	-0.0003489290000027	-0.0001977540000006	3.9106644493100336e-08	1.2175144736138597e-07	-0.0010310099999992	5.880000000115227e-05	3.4574381210592527e-09	1.0629816197621407e-06	0.1414213562000056	0.0816496581000017	1.338760737987442e-15	-0.0816496581000003	1
-0.027926816733543	0.0548060000000028	0.0676890000000047	0.0045818007210048	0.0030036976360063	0.0922419999999985	0.0450393000000002	0.0020285385444892	0.0085085865639998	-0.0464819000000006	0.0027135999999998	7.363624958124952e-06	0.0021605670276124	0.0019638699999989	-0.0002737900000003	7.49609629498606e-08	3.856785378017149e-06	0.0002010620000012	0.0005499910000015	3.024900999188775e-07	4.0425926671134105e-08	0.0002648140000003	0.0012958239999999	1.6791598389738856e-06	7.012645295322314e-08	0.1378781729000051	0.0695294672000014	-0.0204668312999989	-0.1040909016000009	1
0.0059009248980807	-0.0135165999999993	-0.0683226000000047	0.0046679776707672	0.0001826984755593	0.0243621999999977	-0.0678798000000024	0.0046076672480414	0.0005935167888381	-0.0907379000000024	-0.0442560000000007	0.001958593536003	0.0082333664964104	0.0025282000000015	0.0005643300000028	3.184683492296669e-07	6.391795238913702e-06	-0.0001022469999995	-0.0003033090000007	9.199634963079264e-08	1.0454449422802213e-08	-0.0007764480000002	-0.0010412620000004	1.0842265521997891e-06	6.028714961039512e-07	0.1340931043000042	0.0569215770000012	-0.0406108884999996	-0.1236167749000011	1
-0.0045934235487259	-0.0125603000000015	0.0009563000000007	9.145096891773856e-07	0.0001577611360897	0.022018099999997	-0.0023441000000001	5.494804808927578e-06	0.0004847967276081	-0.0752911000000022	0.0154468000000008	0.0002386036302394	0.0056687497392092	0.0023325000000036	-0.0001957000000017	3.829849032712924e-08	5.440556249340625e-06	-0.0002960190000021	-0.0001937720000002	3.754758901625238e-08	8.762724961819766e-08	-0.0005857949999986	0.000190653	3.6348565160730974e-08	3.431557785348631e-07	0.130072790900004	0.0439144228000009	-0.0601144877	-0.1396803988000014	1
0.6461778495678294	0.0017237700000002	0.0142840700000014	0.0002040346557647	2.9713830119807103e-06	0.0151387999999998	-0.0068793000000004	4.7324768489292455e-05	0.0002291832654395	-0.0815810000000002	-0.0062899000000005	3.956284200982857e-05	0.0066554595609989	0.0022263900000034	-0.0001061100000005	1.1259331342985891e-08	4.956812432488843e-06	-0.0003302160000037	-3.419699999903829e-05	1.1694348021479726e-09	1.0904260923814509e-07	-0.0008357950000013	-0.0002500000000027	6.250000020268427e-08	6.985532815595608e-07	0.1258242857000007	0.0305992405000002	-0.0786700456000016	-0.151831864400002	1
1.1586280106975306	0.0132674000000017	0.0115436299999999	0.0001332553935768	0.00017602390276	0.0266680000000023	0.0115292000000003	0.0001329224526397	0.0007111822240009	-0.0746070999999984	0.0069738999999996	4.863528120913315e-05	0.0055662193704086	0.0019367000000008	-0.0002896900000023	8.392029564804897e-08	3.750806890651443e-06	-0.0002675460000009	6.267000000097339e-05	3.927528428311233e-09	7.158086254184143e-08	0.0007749650000032	0.0016107600000051	2.594547783193012e-06	6.005707521562605e-07	0.1213550417999982	0.0170694265999997	-0.0959849298000025	-0.1597308343000026	1
1.079161927164545	0.0158549000000023	0.0025874999999992	6.695156248462861e-06	0.0002513778540109	0.0132086000000014	-0.0134594000000001	0.0001811554483603	0.0001744671139613	-0.0491857999999981	0.0254212999999997	0.0006462424936898	0.0024192429216392	0.0019979800000008	6.12800000004328e-05	3.755237209493393e-09	3.991924080690122e-06	8.719450000187135e-05	0.000354740500001	1.2584082473973705e-07	7.602878655315002e-09	0.0008461200000062	7.115499999797874e-05	5.063029167211042e-09	7.15919055322372e-07	0.1166728999999983	0.0034198827999997	-0.1117860743000025	-0.1631560749000025	1
1.0237010329657834	-0.015950400000001	-0.031805300000003	0.0010115771080917	0.0002544152601592	0.0260194000000015	0.0128108000000011	0.0001641165966406	0.0006770091763622	-0.0206495999999964	0.0285362000000003	0.0008143147104393	0.0004264059801599	0.0016471499999995	-0.0003508300000018	1.2308168862031888e-07	2.7131031222427465e-06	8.719450000118606e-05	-1.6309204893077041e-15	-4.751192558958202e-16	7.602880828938648e-09	-0.000751091999998	-0.001597212000004	2.5510861787770977e-06	5.641391917129415e-07	0.1117860742999992	-0.0102536489000005	-0.1258242857000025	-0.1620116523000024	1
0.997475199082126	0.0039090800000007	0.0198594800000019	0.000394398945867	1.528090644468463e-05	0.0716197000000024	0.0456002999999996	0.0020793873600882	0.0051293814280895	-0.1419650000000004	-0.1213154000000043	0.0147174262771643	0.0201540612249988	0.0014420299999982	-0.0002051199999996	4.2074215057605946e-08	2.079450523227427e-06	8.719450000175603e-05	2.780900985555736e-16	-8.120631323103102e-16	7.602880802864297e-09	0.0001187320000008	0.0008698239999993	7.565937921026826e-07	1.4097288156491381e-08	0.1067031377999992	-0.0238552587000006	-0.1378781729000026	-0.1563296193000023	1
0.9849469690966068	-0.0175246000000004	-0.0214336800000019	0.0004594026383432	0.0003071116051583	0.0625573000000028	-0.0090624000000002	8.21270937600462e-05	0.0039134157832894	-0.1226720000000018	0.019293000000001	0.0003722198489986	0.0150484195839969	0.0014420299999982	-1.742286079523409e-16	-8.720023672108758e-16	2.0794505230448385e-06	8.719450000082893e-05	1.9277374608369362e-16	4.464522356534688e-16	7.602880781347688e-09	-0.0006460800000012	-0.0007648120000007	5.849373947429267e-07	4.174193676040208e-07	0.1014330077999992	-0.0372895409000011	-0.1477576389000029	-0.1462691179000021	1
0.2868831706022358	-0.0143949000000023	0.0031297000000001	9.79502208818671e-06	0.00020721314601	0.0868986999999994	0.0243414000000008	0.0005925037539596	0.0075513840616899	-0.0622839000000016	0.0603881000000025	0.0036467226216077	0.0038792841992084	0.0018587099999999	0.0004166800000015	1.736222226834191e-07	3.454802863910524e-06	8.71945000004375e-05	-2.41331559218109e-16	-6.628140898690947e-16	7.602880996702701e-09	-0.0005857950000011	6.028500000144909e-05	3.6342804871003303e-09	3.431557819003228e-07	0.0959849298000027	-0.0504622639000007	-0.1553068788000015	-0.1321119220000017	1
-0.1623976169662377	-0.020624800000003	-0.0062298999999988	3.8811654008844414e-05	0.000425382375039	0.0376921999999962	-0.049206500000001	0.0024212796422507	0.001420701940839	-0.017099000000001	0.0451849000000016	0.0020416751880101	0.000292375801	0.0019136200000018	5.491000000037161e-05	3.015107065240374e-09	3.661941503898119e-06	0.0003147140000026	0.0002275195000024	5.17651228098057e-08	9.90449003930543e-08	-0.0006419720000013	-5.617699999877819e-05	3.155854616996011e-09	4.121280498225506e-07	0.0903684616000044	-0.0632810303000003	-0.1604068363000011	-0.1142545451000011	1
-0.0726542605166294	-0.0108376000000022	0.0097872000000019	9.578928383939886e-05	0.0001174535737594	0.0809472999999968	0.043255100000001	0.0018710036760099	0.006552465377289	-0.0592407000000017	-0.0421417000000005	0.0017759228788901	0.0035094605364894	0.0016219500000003	-0.000291670000001	8.50713903957402e-08	2.6307218033985685e-06	8.719450000171088e-05	-0.0002275195000021	5.1765123602084674e-08	7.602880461937776e-09	-0.0005857950000022	5.617699999934842e-05	3.1558545240868276e-09	3.4315578315380764e-07	0.0845934564000038	-0.0756559257000006	-0.1629770823000011	-0.0931971353000008	1
-0.0192825040672808	0.0264112000000011	0.0372488000000028	0.0013874731014409	0.0006975514854407	0.1137459999999978	0.0327987000000005	0.0010757547216899	0.0129381525159998	-0.0592096000000024	3.110000000071952e-05	9.672085108177727e-10	0.00350577673216	0.0016008499999981	-2.1099999999157512e-05	4.4521022864616605e-10	2.5627207229830927e-06	-0.0001628050000004	-0.0002499995000025	6.249975005440849e-08	2.6505470093678677e-08	0.000369096999998	0.000954892000001	9.118187333273512e-07	1.362325953563617e-07	0.0786700456000036	-0.0875001492000009	-0.162977082300001	-0.0695294672000007	1
-0.0019385090661	-0.0046533600000007	-0.0310645600000024	0.0009650068879941	2.165375928927137e-05	0.1137569999999984	1.1000000000304688e-05	1.2100042499384275e-10	0.0129406550490006	-0.0263452000000009	0.0328644000000019	0.0010800687873599	0.000694069563041	0.0016008499999966	4.754379978805247e-16	-5.900075810315099e-17	2.562720721879662e-06	-2.826670000107981e-05	0.0001345383000012	1.8100552095561867e-08	7.99004950959955e-10	-0.0002667510000019	-0.000635847999999	4.043026782651636e-07	7.115609517073383e-08	0.0726086207000041	-0.098730622000001	-0.1604068363000009	-0.0439144228000003	1
0.0405222545965992	0.0145549000000003	0.0192082600000025	0.0003689572522273	0.0002118451140073	0.0416913999999968	-0.0720656000000022	0.005193450703362	0.0017381728339597	0.0104475000000006	0.0367927000000004	0.0013537027732904	0.0001091502562523	0.0018794900000003	0.0002786400000027	7.764025026840868e-08	3.5324826586769797e-06	-6.255009999920542e-05	-3.428339999936241e-05	1.1753511705833411e-09	3.912515187212927e-09	0.0005299980000005	0.000796749000001	6.348089709952039e-07	2.808978800023278e-07	0.0664198157000028	-0.1092685705000008	-0.1553068788000012	-0.0170694266	1
0.7776101878757661	0.0147209000000017	0.0001659999999994	2.7555998745754562e-08	0.0002167048968114	0.0754471000000003	0.033755700000001	0.0011394472824906	0.005692264898411	-0.031500099999998	-0.0419476000000016	0.0017596011457612	0.0009922563000104	0.001719509999999	-0.0001599800000001	2.559360058626e-08	2.9567146397516946e-06	0.0001283460000017	0.0001908961	3.6441320114151e-08	1.6472694233553327e-08	0.0002057089999984	-0.0003242890000019	1.051633542732436e-07	4.231619169502345e-08	0.0601144876999993	-0.1190400784000017	-0.1477576389000023	0.0102536488999997	1
1.1625713602014511	-4.2092199999344535e-05	-0.0147629922000014	0.0002179459386976	1.7717535229605662e-09	0.078341900000003	0.0028947999999998	8.379867040190064e-06	0.0061374532956109	-0.0628974999999983	-0.0313974000000013	0.0009857967267606	0.0039560955062488	0.00202223	0.0003027200000012	9.163939843200556e-08	4.089414171360374e-06	4.752600000220759e-05	-8.082000000125261e-05	6.531872476684706e-09	2.258719773643582e-09	0.0004975900000002	0.0002918810000019	8.519451673279137e-08	2.4759580861950005e-07	0.0537036984999979	-0.1279766057000022	-0.1378781729000029	0.0372895409000001	1
1.0668804985263376	0.0146378000000018	0.0146798922000007	0.0002154992350034	0.0002142651888395	0.0429867000000016	-0.0353552000000009	0.0012499901670406	0.0018478563768906	-0.0259456999999978	0.0369517999999999	0.0013654355232392	0.0006731793484895	0.0016933999999999	-0.000328830000001	1.0812917082496756e-07	2.8676035588604045e-06	-0.0003056030000007	-0.0003531290000025	1.2470009331579216e-07	9.339319531821953e-08	0.0004975899999998	-1.2933277467074508e-15	-8.263906392673553e-16	2.4759580589331297e-07	0.0471986947999975	-0.1360154690000022	-0.1258242857000027	0.0632810303000003	1
1.0147403051440658	-0.0077817199999996	-0.0224195200000023	0.0005026348770312	6.055516615913702e-05	0.088308900000002	0.0453222000000011	0.0020541018128406	0.0077984618192105	-0.0666853999999987	-0.0407397000000012	0.0016597231560899	0.0044469425731587	0.0019104299999999	0.0002170300000002	4.7102019263238646e-08	3.6497427844347936e-06	-0.0003097490000025	-4.145999999473764e-06	1.7187056994723672e-11	9.594444394413669e-08	0.0004975900000001	1.4898176285862286e-15	-1.1916921888062557e-15	2.4759580888903705e-07	0.0406108884999982	-0.1431002816000023	-0.1117860743000023	0.0875001492000008	1
1.007283808000586	0.0146782000000016	0.0224599200000014	0.0005044480064068	0.0002154495552389	0.0455244000000015	-0.0427845000000012	0.0018305134402504	0.0020724709953602	-0.025854599999998	0.0408308	0.001667154228639	0.0006684603411596	0.0015970499999997	-0.0003133800000011	9.820702577269577e-08	2.5505687029470637e-06	-1.9139299999929606e-05	0.0002906097000024	8.44539966376877e-08	3.6631079000648887e-10	0.0005248039999996	2.721399999895508e-05	7.406002684368101e-10	2.754192389814965e-07	0.0339518368999977	-0.1491813485000022	-0.0959849298000022	0.1092685705000009	1
0.9279332297236004	0.014639200000003	-3.900000000087045e-05	1.5209996006458975e-09	0.000214306176641	0.0448777000000003	-0.0006466999999997	4.18220889985302e-07	0.0020140079572898	-0.0407910999999986	-0.014936500000001	0.0002230990322503	0.0016639138392092	0.0016609599999989	6.39100000004855e-05	4.084487231043905e-09	2.758788121903899e-06	-0.000393646000001	-0.0003745067000028	1.4025527174774804e-07	1.5495717658607833e-07	0.0007652529999993	0.0002404490000003	5.7815721558324255e-08	5.856121540519415e-07	0.0272332222999974	-0.1542160155000023	-0.0786700456000019	0.1279766057000012	1
0.1612921170199821	0.0146651000000023	2.5899999998811304e-05	6.708088139538627e-10	0.0002150651580108	0.0758226999999971	0.0309450000000016	0.0009575930250002	0.0057490818352893	-0.0132668000000002	0.0275243000000011	0.000757587090489	0.0001760079822409	0.0018664299999992	0.0002054700000005	4.221792068762543e-08	3.4835609441650496e-06	-0.0002370840000021	0.0001565620000008	2.4511657747544012e-08	5.620882325339595e-08	0.000562436999999	-0.0002028160000005	4.1134329598022855e-08	3.163353775800292e-07	0.0204668313000011	-0.1581689679000017	-0.0601144877000002	0.1431002816000019	1
-0.1597558031726688	0.0146740000000019	8.899999999792737e-06	7.920904205809648e-11	0.0002153262760004	0.0779520999999956	0.0021294	4.534344359695265e-06	0.0060765298944083	-0.0132710000000011	-4.199999999615956e-06	1.7640755501638086e-11	0.0001761194410016	0.0020279800000001	0.0001615500000007	2.609840291508304e-08	4.11270287899077e-06	-4.5369000000034334e-05	0.0001917150000012	3.675463984483023e-08	2.0583445354785904e-09	0.0006089259999992	4.648899999980364e-05	2.1612266521671422e-09	3.707908730676033e-07	0.0136645346000027	-0.1610124786000015	-0.0406108884999993	0.1542160155000023	1
-0.061778358684046	-0.0059639399999995	-0.0206379400000012	0.0004259245674442	3.556858032349376e-05	0.0655013999999962	-0.0124507	0.0001550199304893	0.0042904334019578	-0.0371634000000016	-0.0238924000000002	0.0005708467777614	0.0013811182995603	0.00177819	-0.0002497900000013	6.239504486059819e-08	3.161959675932048e-06	-0.0004091080000015	-0.0003637390000014	1.3230606163568065e-07	1.673693565740364e-07	0.0010047700000026	0.000395844000002	1.5669247130478188e-07	1.009562756251145e-06	0.0068382656000021	-0.1627266025000015	-0.0204668312999992	0.1610124786000024	1
-0.0101790689304992	-0.0010787199999999	0.0048852200000005	2.3865374448510697e-05	1.1636368370963768e-06	0.0769787999999968	0.0114774000000004	0.0001317307107591	0.0059257356494384	-0.0221710000000008	0.0149924000000008	0.0002247720577592	0.0004915532410008	0.00173656	-4.163000000025826e-05	1.7330566416919567e-09	3.0156406340792795e-06	-0.0003691660000033	3.99420000005801e-05	1.5953608678480161e-09	1.362835368780547e-07	0.0009176250000042	-8.71450000020504e-05	7.594250074160281e-09	8.420356433529827e-07	2.0449742837466197e-15	-0.1632993162000015	1.013252448934857e-15	0.1632993162000023	1
-0.0132108612727984	-0.0218631000000021	-0.0207843800000011	0.0004319904519853	0.0004779951416106	0.1161529999999981	0.0391742000000013	0.0015346179456399	0.0134915194089994	-0.0305998000000005	-0.0084287999999994	7.104466943951612e-05	0.0009363477600406	0.0014757099999986	-0.0002608500000014	6.804272128657192e-08	2.1777200046502025e-06	0.0002246789999994	0.0005938450000038	3.526518891746526e-07	5.048065094856374e-08	-0.0002205829999996	-0.0011382080000024	1.29551745470174e-06	4.865686029641627e-08	-0.006838265599997	-0.1627266025000016	0.0204668313000015	0.1610124786000025	1
0.1097683207583181	-0.0248720000000035	-0.0030088999999988	9.053479210551205e-06	0.0006186163840007	0.142474	0.0263209999999999	0.0006927950409988	0.0202988406759998	-0.0574936000000009	-0.0268938000000002	0.0007232764784399	0.0033055140409601	0.0012351699999972	-0.0002405400000002	5.7859492080724636e-08	1.525644930397923e-06	8.706349999639915e-06	-0.000215972650002	4.6644185127461425e-08	7.580033016935087e-11	-0.0002205829999994	4.873432768617441e-16	-4.3616148656645796e-16	4.865685983498661e-08	-0.0136645345999968	-0.1610124786000019	0.0406108885000018	0.1542160155000024	1
0.895588404743576	-0.024648700000003	0.000223300000001	4.986289034856508e-08	0.000607558411689	0.0762792000000029	-0.0661948000000023	0.0043817515470409	0.0058185163526406	-0.0030320199999966	0.0544615800000001	0.0029660636960958	9.193145281301e-06	0.0016668	0.0004316300000027	1.863044561524272e-07	2.7782222395289613e-06	4.0632399998992e-05	3.192605000118744e-05	1.0192714985245263e-09	1.6509924412455971e-09	-0.000351940999999	-0.0001313579999997	1.7254925785851473e-08	1.238624666318275e-07	-0.0204668313000008	-0.1581689679000021	0.0601144877000004	0.1431002816000018	1
1.1545544254028548	-0.0146595000000012	0.0099892000000013	9.978411664051375e-05	0.0002149009402501	0.0997819000000037	0.0235026999999997	0.0005523769072887	0.0099564275676104	-0.0681719999999976	-0.0651399800000029	0.0042432169944017	0.0046474215839993	0.0018320500000014	0.0001652500000007	2.7307560867344798e-08	3.356407202701861e-06	0.0002141870000004	0.0001735546000009	3.0121198159564244e-08	4.5876070977423144e-08	-0.0002205830000005	0.0001313579999994	1.7254925124347038e-08	4.865686022663959e-08	-0.0272332223000026	-0.1542160155000023	0.0786700456000002	0.1279766057000015	1
1.0572541704818357	-0.0146646000000002	-5.09999999983995e-06	2.6011146592986964e-11	0.0002150504931599	0.0812380000000028	-0.0185439000000009	0.0003438762272094	0.0065996126439994	-0.0702859999999993	-0.0021140000000006	4.468995999459386e-06	0.0049401217959984	0.001653600000001	-0.0001784500000012	3.1844402313114675e-08	2.734392960622925e-06	1.8986799999404667e-05	-0.0001952002000009	3.8103118353028064e-08	3.6049858762779337e-10	-0.000390873000002	-0.0001702899999997	2.8998684527148532e-08	1.5278170099995177e-07	-0.0339518369000028	-0.1491813485000024	0.0959849298000003	0.1092685705000011	1
1.005733103002069	-0.0146257999999996	3.879999999975036e-05	1.505440896754406e-09	0.0002139140256393	0.1063210000000028	0.025083	0.000629156888999	0.0113041550409991	-0.1098640000000007	-0.0395780000000011	0.0015664180839997	0.0120700984959979	0.0019191000000018	0.0002654999999998	7.04902487433709e-08	3.682944810556967e-06	0.0005250710000022	0.0005060842000035	2.5612122235351416e-07	2.756995552035376e-07	-0.000220583000002	0.0001702900000018	2.899868369844801e-08	4.865686051550252e-08	-0.0406108885000027	-0.1431002816000025	0.1117860743000006	0.087500149200001	1
1.0193232996692148	-0.0120741000000001	0.0025516999999991	6.5111728891354565e-06	0.0001457838908103	0.1031240000000031	-0.0031969999999999	1.0220808999058154e-05	0.0106345593760007	-0.0384336999999984	0.0714303000000016	0.0051022877580883	0.0014771492956892	0.0016536	-0.0002655000000021	7.049025108562974e-08	2.7343929594948053e-06	0.0003457170000022	-0.0001793540000024	3.2167856635526095e-08	1.19520243428198e-07	-0.0004118260000008	-0.0001912429999988	3.657388414417919e-08	1.6960065140450004e-07	-0.0471986948000024	-0.1360154690000023	0.125824285700001	0.0632810303000006	1
