trial_type.foil_new	trial_type.lure_new	trial_type.lure_old	trial_type.target new	trial_type.target_old	rt_reg.rt	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	cosine02	cosine03	cosine04	intercept
1.423071572182384e-07	4.724522401371557e-12	-0.0560340712130223	0.4318138653222207	-9.530930929716196e-05	-0.0173797296725304	-0.0050014274522278	0.013382775586764	0.0001790986824059	2.501427656028635e-05	-0.0031721231915898	-0.0025440162788469	6.472018826867629e-06	1.0062365542621598e-05	0.2181044475426789	0.0080413950605803	6.466403452005217e-05	0.0475695500378967	-0.0010460044123051	-0.0001790005432878	3.2041194633391125e-08	1.0941252307550853e-06	-0.0015269980413304	-8.300014030183489e-05	6.8890229069874845e-09	2.331723018283904e-06	-5.798635868382833e-06	-6.726419471057813e-07	4.5232827675093725e-13	3.3624024447022606e-11	-0.0048962625999997	-0.095726767400001	0.0146380797000002	0.0942370953000007	-0.0242282974000002	1
-8.550538694071501e-08	-1.658398881191057e-12	-0.0501005877939275	0.58340008559383	0.0002591907582327	-0.0131620945927618	-0.0125115409321949	-0.0075101134799674	5.640180448191479e-05	0.0001565386564977	0.0091847886986472	0.0123569118902369	0.0001526932714634	8.436034343890423e-05	0.2085507398443198	-0.0095537076983596	9.127333078577172e-05	0.0434934110896126	-0.0010460041878174	2.2448713376088362e-10	-2.5160332369742664e-16	1.094124761127268e-06	-0.0014639973496578	6.300069167250883e-05	3.969087487056551e-09	2.143288240001421e-06	-5.765662158801407e-06	3.2973709216745154e-08	1.255012296534332e-15	3.324286739102276e-11	-0.0062934190000003	-0.0954018263000011	0.0187725750000002	0.0929462560000005	-0.0309305270000002	1
4.2925631944923256e-08	6.038180122884841e-13	-0.0352778156165238	0.3945437178579657	-0.0006708870852508	-0.0088911125332445	-0.0081265273393988	0.0043850135927956	1.9228344208403584e-05	6.604044659829698e-05	0.0064723821198812	-0.002712406578766	7.357149448510136e-06	4.18917303056701e-05	0.2179478736307205	0.0093971337864008	8.83061233993324e-05	0.0475012756201523	-0.0007489472874339	0.0002970569003841	8.824280253669147e-08	5.609220388809083e-07	-0.0015460282818276	-8.203093217006828e-05	6.729073666235456e-09	2.390203448228929e-06	6.89211243992311e-05	7.468678655897729e-05	5.578116174054039e-09	4.750121638366873e-09	-0.0076892442	-0.0949961657000011	0.0228713357000002	0.0913409160000006	-0.0374692526000003	1
-1.9924217656148947e-08	-3.2153219640389095e-13	-0.0209600764735141	0.1690081236230372	0.0015550334350436	-0.0033244038188086	-0.0184622450823323	-0.010335717742934	0.0001068270612617	0.0003408544934798	-0.0129245663648596	-0.0193969484847403	0.0003762416105191	0.0001670444157192	0.2445474395132131	0.0265995658824931	0.000707536905138	0.0598034501724691	-0.0008100687450374	-6.112145760335892e-05	3.735832233407989e-09	6.562113716633988e-07	-0.00133095959773	0.000215068684097	4.625453943479929e-08	1.7714534497889097e-06	-0.0001030388971032	-0.0001719600215026	2.9570249390141562e-08	1.0617014327226213e-08	-0.0090834427999986	-0.094510128900001	0.0269265594000003	0.0894265072000009	-0.0438099096000005	1
8.855750444938388e-09	4.421729811825856e-13	-0.0109366553380653	0.0303265853502518	-0.0018822272735545	-0.0034878652054541	-0.0183228674246294	0.0001393776577033	1.942613098840126e-08	0.0003357274706608	-0.0312931991242796	-0.0183686327594186	0.0003374066694489	0.0009792643114323	0.2446654670186288	0.0001180275054146	1.3930491158950053e-08	0.0598611907514441	-0.0007060764459667	0.0001039922990714	1.081439815977794e-08	4.985439476187022e-07	-0.0014749616189368	-0.0001440020212074	2.073658147226815e-08	2.175511776772723e-06	-0.0001030211990148	1.7698088596250816e-08	1.1455730620067398e-16	1.0613367324852044e-08	-0.0104757198999979	-0.0939441271000011	0.0309305270000003	0.0872095075000011	-0.0499189800000007	1
-3.938733209888231e-09	-1.0549848587929848e-12	-0.0051059773781257	-0.0344190704709942	0.1031717428321745	0.07743197589169	-0.0185157334237826	-0.0001928659991534	3.7197293212716644e-08	0.0003428323842211	0.0001852753183574	0.0314784744426374	0.0009908943532351	3.432694348994554e-08	0.2181082701094475	-0.0265571969091828	0.0007052847076737	0.0475712174901356	-0.0009669873063553	-0.0002609108603874	6.807447669111689e-08	9.350644509401164e-07	-0.0015880112595993	-0.0001130496406622	1.2780220430242742e-08	2.521779760296381e-06	1.7232251997516357e-05	0.0001202534510136	1.4460892868220504e-08	2.969501240639679e-10	-0.0118657809999989	-0.0932986392000011	0.0348756165000005	0.0846974184000012	-0.0557641705000007	1
2.013694608193949e-09	2.7402498525981938e-12	-0.0021655426081599	-0.053918277929968	0.4404716309638327	0.1892524246520659	-0.0184225763027398	9.3157121043014e-05	8.678249043576384e-09	0.0003393913176306	-0.0099791216989339	-0.0101643970172917	0.0001033149667231	9.958286988178548e-05	0.2180023190629831	-0.0001059510464639	1.1225623359051424e-08	0.047525011116838	-0.0008039621753856	0.0001630251309702	2.6577193088107546e-08	6.463551794391002e-07	-0.0016000228703175	-1.2011610717718636e-05	1.4427765349474122e-10	2.560073185161462e-06	4.835691304779411e-05	3.1124661050823485e-05	9.687444157143582e-10	2.3383906681715108e-09	-0.0132533320999996	-0.0925742113000011	0.0387543183000007	0.0818987400000015	-0.0613145822000007	1
-1.595041602839326e-09	-7.073750424196265e-12	-0.0008516783629822	-0.0489082531116337	0.5818707668271531	0.1598185902444176	-0.0182056964314794	0.0002168798712601	4.703687814299737e-08	0.0003314473825556	0.0316944146659501	0.0416735363648834	0.0017366836331555	0.0010045359210175	0.217889851620115	-0.0001124674428684	1.2648925249332784e-08	0.0474759874390358	-0.0004777345452049	0.0003262276301798	1.064244668103912e-07	2.2823029540864057e-07	-0.0015010882163903	9.893465392660958e-05	9.788065413071584e-09	2.2532658326211545e-06	0.0003541413665054	0.000305784453458	9.35041337761688e-08	1.2541610911354166e-07	-0.0146380796999996	-0.0917714564000011	0.0425592491000009	0.0788229422000014	-0.0665408748000005	1
2.0066656371231313e-09	1.791916178040041e-11	-0.0002534122342151	-0.0346078349843891	0.3872441548452315	0.0787928793043959	-0.0184391920511615	-0.0002334956196815	5.45202041494255e-08	0.0003400038034993	-0.0403724933147786	-0.0720669079807283	0.0051936392259063	0.0016299382164521	0.2178310675148444	-5.87841052705375e-05	3.4555708816033557e-09	0.0474503739746561	-0.0003909125791996	8.682196600509463e-05	7.538052924853951e-09	1.528126450779038e-07	-0.001272029094515	0.0002290591218745	5.2468082146712754e-08	1.6180580167034833e-06	0.0001382514447711	-0.0002158899217353	4.660845822541225e-08	1.9113461805511672e-08	-0.0160197306999997	-0.090891053700001	0.0462831659000006	0.0754804325000012	-0.0714154213000009	1
-2.4928022359372838e-09	-4.441339067348334e-11	-1.0394871199663287e-05	-0.0206246874811724	0.1657797450072363	0.024471834369096	-0.0183034269776951	0.0001357650734661	1.843215496670095e-08	0.0003350154391281	0.0068649934121639	0.0472374867269441	0.0022313801522786	4.712813454848595e-05	0.2325650094606154	0.0147339419457712	0.000217089045261	0.054086483625416	-0.0009158729673194	-0.0005249603881198	2.755834103855158e-07	8.388232924964169e-07	-0.0017270662246266	-0.0004550371301126	2.0705879198519335e-07	2.9827577445632245e-06	0.0001482089434066	9.957498635292603e-06	9.915128145741283e-11	2.1965890971440727e-08	-0.0173979929999993	-0.089933748000001	0.0499189800000006	0.071882521000001	-0.075912454000001	1
